,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],268718,Super Mario 64: The Mushroom Cup,[4],Missing,Missing,Missing,,,,,,
1,[8],268358,Super Machok World,[19],Missing,Missing,Missing,7.29,0.0,7.62,0.0,0.0,2.0
2,[34],263934,Higurashi no Naku Koro ni Hou: Hinamizawa Teiryuujo,"[48, 130]",A remade version of Outbreak that was initially included in the PC release of Hou with improved graphics and full voice acting,Missing,Missing,,,,,,
3,[34],263932,Higurashi no Naku Koro ni Hou: Kamikashimashi-hen,"[48, 130]",A remade version of Outbreak that was initially included in the PC release of Hou with improved graphics and full voice acting,Missing,Missing,,,,,,
4,[34],263931,Higurashi no Naku Koro ni Hou: Outbreak,"[48, 130]",A remade version of Outbreak that was initially included in the PC release of Hou with improved graphics and full voice acting,Missing,Missing,,,,,,
5,[34],263930,Higurashi no Naku Koro ni Hou: Batsukoishi-hen,"[48, 130]",An extra arc initially included as an epilogue to the original PC release of Meakashi where Keiichi Maebara loses several club games in a row the Soul Brothers help him regain his will to fight by imagining the other club members in perverted fantasies,Missing,Missing,,,,,,
6,"[26, 31, 34]",251461,Higurashi no Naku Koro ni Hou,"[48, 130]",Higurashi no Naku Koro ni Hou is an expanded port of the 2014 collection with all nineteen console arcs the three Hou exclusive arcs Hajisarashihen and the Oyashiro Quiz,Missing,Missing,81.3,265.0,313.08,85.0,4.0,3.0
7,"[4, 25]",248131,Return of Double Dragon,"[19, 58]",Return of Double Dragon features several significant differences from Super Double Dragon the title theme and most of the background music were shuffled around eg the Mission 1 theme from Super Double Dragon is played during Mission 4 in Return of Double Dragon and the player can perform certain actions which cannot be done in Super Double Dragon such as retrieving a boomerang after throwing it or hitting an opponent more than once successively with the hurricane kick The enemy placement is also different in both versions and weapons such as knives and incendiary bombs do less damage in Return of Double Dragon Enemies can duck end combo blows thus preventing the player from finishing their combos The final Mission also features two additional levels before the final battle An Option Mode is included in Return of Double Dragon as well allowing players to adjust the games difficulty level as well as listen to the games music and sound effects,Missing,Missing,,,,,,
8,"[8, 9]",243899,Captain Toad: Treasure Tracker,[37],Nintendo 3DS port of Captain Toad Treasure Tracker,Missing,Missing,7.08,11.41,19.25,78.0,796.0,972.0
9,Missing,238011,Zaccaria Pinball: Remake Table Pack 1,[130],Missing,Missing,Missing,,,,,,
10,Missing,237985,Zaccaria Pinball: Solid-State Table Pack 2,[130],Missing,Missing,Missing,,,,,,
11,Missing,237939,PixelJunk Monsters 2: Tiki Bundle,[130],Missing,Missing,Missing,,,,,,
12,Missing,237904,PixelJunk Monsters 2: Deluxe Edition,[130],Missing,Missing,Missing,,,,,,
13,[8],234771,Donkey Kong 3: Another Rise!,[19],Another and the final rise After the events of DK2 The rise of jumpman Jumpman decides to take another chance againt DK,Missing,Missing,,,,,,
14,[7],234135,Radiohammer Station,[130],Missing,Missing,Missing,,,,,,
15,"[8, 32]",226524,Runbow: Satura's Space Adventure,[130],A new poster has been revealed over the horizon of Poster District Get Saturas Space Adventure to find out what mysteries await Hue Val and Satura,Missing,Missing,1.08,0.0,1.5,90.0,1.0,2.0
16,"[13, 31]",221879,Minecraft: Update Aquatic,"[3, 6, 9, 12, 14, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Minecraft Update Aquatic is a major update to Minecraft that focuses on revamping the oceans in the game adding many new aquatic mobs blocks items and structures,Missing,Missing,,,,,,
17,"[12, 31]",214739,Pokémon Photonic Sun,[37],Named after Necrozmas signature moves Photonic Sun and Prismatic Moon are enhanced versions of Pokémon Ultra Sun and Ultra Moon They include all the usual features youd expect in this sort of hack stronger trainers the ability to catch and train any Pokémon you want and easier access to powerful items Training most Pokémon in the hacks is also much easier theyll learn egg moves by simply levelling up wont need to be traded to evolve and will hatch from eggs extremely quickly Trainers and wild Pokémon are designed around leaving the EXP Share ON from the moment you get it so switching it off too often isnt recommended The hacks also allow the use of any Pokémon in all modes in the Battle Tree so you can get some use out of all those Ultra Wormhole Legendaries,Missing,Missing,,,,,,
18,"[7, 10, 13, 14, 31]",210428,Go Vacation,[130],In Go Vacation players explore four paradise resorts hosted on Kawawii Island Marine City Mountain and Snow Over 50 activities are available on the island including bungee jumping ice fishing scuba diving miniature golf tennis offroad racing and snowman building In the bungee jumping minigame players are challenged by needing to brake as close to the ground as possible The island can be explored at leisure and navigated by walking rollerblading or riding on an ATV,Missing,Missing,16.71,55.12,110.01,76.0,26.0,16.0
19,"[12, 31, 32]",209852,Touhou Genso Wanderer Reloaded: Elegance Edition,"[6, 130]",This bundle includes Genso Wanderer Reloaded and all additional DLC,One day a heavy rain poured down on Gensokyo Reimu Hakurei looked for shelter in a shop called Kourindo but all she found there was trouble Rinnosuke Morichika the owner of the shop started acting strange and suddenly attacked her Reimus skills were no match for his newfound power and she found herself on the ropes She retreated back to her home the Hakurei Shrine Then with the help of the sage Kasen Ibaraki she headed back to Kourindo to investigate the mysterious tower that had appeared there and bring Rinnosuke back to his senses Now the curtains rise on a new incident to threaten Gensokyo the battle over the Gold Sphere,Missing,,,,,,
20,"[4, 8]",180276,Training Mode,[21],A mod for Super Smash Bros Melee which adds training features for competitive players,Missing,Missing,,,,,,
21,"[10, 13, 14]",175736,Ala Mobile GP,"[39, 130]",Formation lap is almost over as you push gently on the throttle and brutally steer one last time from left to right trying to maintain a high temperature on your wheels You know its the key to get through the first corner as fast as you can Probably it will allow you to make a good start and overtake the two cars in front of you They already reached their starting spots Its time to lift up gas pedal and focus on that yellow line on your grid spot While gently applying pressure on the brake pedal you try to gain every millimeter the regulation permits and perfectly line up your front wing with the white line defining your starting position Now you are pushing the paddles on the bottom part of your steering wheel disengaging the clutch Shift from 2nd to 1st gear The car is still First red light of the traffic light turns on You did this already you know how to do it Your right foot pushes gently gas pedal Second red light is on rpm hits the limiter Third red light is on The engine now howles loud while you try to find the right rpms for a perfect start Four red light is on The heat distortion waves of the cars in front of you suggest all drivers are ready for the fight Fifth red light is on A fast glance to the steering wheel display Everything is ok Lights are out,Missing,Missing,,,,,,
22,[9],175654,Loonies 8192,"[6, 7, 13, 14, 20, 24, 34, 37, 38, 39, 46, 82]",A simple puzzle game where the goal is to match 2x2 blocks of the same color The sweeper will mark and remove matched blocks scores are awarded for matching as many blocks as possible per sweep This game is available for multiple platforms,Missing,Missing,,,,,,
23,"[13, 31]",171296,Harvest Moon: Light of Hope - Special Edition: Doc's & Melanie's Special Episodes,[130],Help out Melanie and Doc in two side stories that will unlock new shops Melanie is in a designing slump and needs your help for inspiration Meanwhile Doc is having trouble in the romance department Can you help him out,Missing,Missing,,,,,,
24,"[15, 32]",170488,Dresden Files Cooperative Card Game: Dead Ends,"[3, 6, 14, 34, 39, 130]",Step lively as more of Harrys friends join you in this expansion for the Dresden Files Cooperative Card Game Includes two new character decks  JARED KINCAID and MORTIMER LINDQUIST  and two new book decks  CHANGES and GHOST STORY,This expansion references the main events and actions taken by characters in the books Changes and Ghost Story,Missing,,,,,,
25,"[9, 25, 31]",168783,LEGO Marvel Super Heroes 2: Marvel's Ant-Man and the Wasp Level and Character Pack,"[6, 14, 48, 49, 130]",Download now to get access to the Marvels AntMan and the Wasp Character and Level Pack This actionpacked level takes AntMan and the Wasp to Hank Pyms forgotten research lab Players are tasked with battling Eggheads goons in an unforgettable adventure,Missing,Missing,,,,,,
26,"[8, 31]",164855,Sonic Mania: Encore,"[6, 48, 49, 130]",Get the Encore Pack to experience the allnew Encore Mode two new playable characters Mighty and Ray and four player Competition Mode,Missing,Missing,,,,,,
27,"[13, 14]",156099,Zaccaria Pinball: Shooting the Rapids 2016 Table,[130],Shooting The Rapids 2016 Table is an Indian themed pinball table,Missing,Missing,,,,,,
28,"[13, 15, 32]",152438,911 Operator: Search and Rescue,"[6, 14, 130]",Use the new search mechanics and face a fire streak and a snowstorm Make use of new equipment and vehicles Answer 12 exciting calls and solve 24 incidents that you havent encountered before,Missing,Missing,,,,,,
29,"[12, 31]",151865,Octopath Traveler: Traveler's Compendium Edition,[130],A roleplaying game from the Bravely Default team is being developed exclusively for the Nintendo Switch They have brought a new world to life through a mix of CG pixel art and HD2D visuals  The Travelers Compendium Edition contains Octopath Traveler Game DoubleSided cloth World Map of Osterra Replica of a Leaf Coin the ingame currency 8Page Popup Book with Item Compartments,Missing,Missing,,,,,,
30,Missing,145000,Honkaku AI Tousai Ginsei Mahjong,"[48, 130]",Missing,Missing,Missing,,,,,,
