first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1004832000,"[9, 31]",9208,Shrek Game Land Activity Center,"[6, 37]",Retro Game Challenge GameCenter CX hits the third dimension,Missing,Missing,nan,nan,nan,nan,nan,nan
1005782400,"[8, 9]",3667,Shrek,"[11, 21]",Taking place after the 3D animated movie of the same name the game allows the player to control Shrek a huge green ogre as he must rescue Princess Fiona from the evil wizard Merlin while finding his way through worlds full of crazy twists on familiar fairy tale characters In this thirdperson action platformer Shrek bashes and burps his way past various challenges fighting creatures and collecting items to complete Good Deeds and unlock new levels  Each world features six missions to complete save for Merlins castle and two of the missions in every regular level involve either collecting hidden Easter Eggs or grabbing the evil fairies who run away as you approach Other missions in a stage can involve tasks like defeating a boss or transporting characters to their destinations,Missing,Missing,3.88,0.0,0.0,48.0,12.0,6.0
1005091200,"[8, 31]",2966,Jimmy Neutron: Boy Genius,"[6, 8, 21]",Initiate Contact with another galaxy and launch a makeshift satellite into space before breakfast What in the world will the rest of the day bring Jimmy Neutron Boy Genius Its up to you to find out,Missing,Missing,1.91,0.0,2.15,54.0,14.0,6.0
1006300800,"[4, 8]",1627,Super Smash Bros. Melee,[21],Super Smash Bros Melee is the second installment in the Super Smash Bros series and the followup to the Nintendo 64 title It includes all playable characters from the first game and also adds characters from franchises such as Fire Emblem of which no games had been released outside Japan at the time Super Smash Bros Melee builds on the first game by adding new gameplay features and playable characters its major focus is the multiplayer mode while still offering a number of singleplayer modes,88.54958697136016,Missing,9.9,53.79,155.99,88.0,747.0,280.0
1005264000,[5],4181,Star Wars: Rogue Squadron II - Rogue Leader,[21],In Star Wars Rogue Squadron II Rogue Leader you get the chance to jump into the cockpit of an Xwing and join Luke Skywalker and the Star Wars galaxys most daring pilots as they return to face off against the Empire  As in the original hit game for N64 youll relive favorite Star Wars battles including the perilous Death Star trench run a daring space attack on a Star Destroyer and the legendary battle on the ice planet Hoth Rogue Leader features stunning movie like visuals and immerses players in an intense actionarcade experience  Aerial conflict takes place in a variety of craft such as the legendary Xwing Awing and Bwing For the first time the game also features onfoot ground combat in missions directly based on or inspired by the original movie trilogy,84.07457887693992,Missing,nan,nan,nan,nan,nan,nan
1004918400,[14],4176,SSX Tricky,"[8, 11, 21]",SSX Tricky is a snowboarding video game the second game in the SSX series published by EA Sports Big  developed by EA Canada The game was developed under the working title SSX 2,81.23626956677393,Missing,11.38,21.35,43.83,84.0,83.0,36.0
1005609600,"[5, 13, 15, 24, 31]",1294,Tom Clancy's Ghost Recon,"[6, 8, 11, 14, 21]",The Red Army is back Now that Russias government has collapsed a hardline leader is bent on taking over the republics Enter Ghost Recon an advanced futuristic squad of US Army soldiers Unlike previous Rainbow Six games the setting is much more focused on the military instead of antiterrorist maneuvers Nextgeneration inventory and weapons will give players a glimpse into the real US Army Land Warrior program on which Ghost Recon is based,74.81570085001832,Eastern Europe 2008 War has broken out on the borders of Russia and the fate of the world hangs in the balance Thats when the call goes out for the Ghosts an elite handful of specially trained Green Berets armed with the latest technology and trained to use the deadliest weapons Their mission Spearhead the way for a NATO peacekeeping force and keep the lid on the conflict before it mushrooms literally,11.84,12.47,13.75,73.0,64.0,44.0
1005782400,"[8, 9, 15, 31]",1001,Oddworld: Munch's Oddysee,"[6, 11, 14, 34, 39, 130]",Oddworld Munchs Oddysee is set in the fictional Oddworld universe and take place after those of Abes Exoddus The player controls Munch as well as Abe the hero of the previous Oddworld games Abes abilities havent changed much since the last installment as before GameSpeak must be used to communicate with other creatures leading them to safety His fellow Mudokons can now be ordered to attack enemies Abe can also grab and toss Mudokons or Munch to lead them to area they cannot access otherwise Possessing enemies also comes into play and is needed to solve many of the puzzles Possession abilities can now be used to ignite quarrels between enemies and make them fight each other  The player can change between Abe and Munch instantly throughout most of the game Munch brings on the table new abilities of his own he can use his sonar to control or immobilize specific creatures as well as swim Another new addition is the possibility to use vending machines which sell various items that enhance the abilities of the protagonists At certain points Abe and Munch can also remotecontrol mechanical creatures,69.41399808230605,Munch is the last surviving Gabbit living on Oddworld after their poaching to the verge of extinction And now the greedy vile Vykkers Labs have big plans for their fortune and glory through his doom Meanwhile veteran Oddworld saviour and outlaw Abe learns he needs Munchs help to save his species from industrial atrocity and vice versa In an all new 3D oriented world using familiar gameplay travelling through military bases factories and the natural world the two must work together and succeed together to lead the oppressed natives to freedom decommissioning local police forces and shutting down industrial pollution in order to return balance to Oddworld,11.64,14.47,18.27,63.0,77.0,51.0
1005609600,[5],1643,James Bond 007: Agent Under Fire,"[8, 11, 21]",James Bond 007 Agent Under Fire is the first James Bond game to appear on the PlayStation 2 GameCube and Xbox The game casts the player as the legendary James Bond who must accomplish missions throughout different areas of the world Bond is sent on a mission rescue Zoe Nightshade a CIA agent in the hands of Nigel Bloch Nigel Bloch is the CEO of Identicon a section of a highly successful industry company known as Malprave industries Bond is also tasked to retrieve the set of DNA samples that are in Identicons hands So James Bond sets off on another adventure  The game combines three game modes into one package firstpersonshooter which is what most of the missions are a railshooter where the player only controls firing and a driving game where the player drives one of the many Bond cars Numerous weapons have been added to the series along with some fictional weapons like the Photon cannon and the 5way grenade launcher The player can utilize a wide array of gadgets and weapons like the QClaw QDecoder and Bonds trusty Walther handgun There is a large variety of missions and Bond can go through most missions with weapons or take a stealthy approach The player is also rated in each level based on score and difficulty level and can unlock new features for both single and multiplayer,63.63211654737181,Missing,5.26,6.63,14.27,65.0,95.0,56.0
1006128000,[10],2842,The Simpsons: Road Rage,"[8, 11, 21]",The Simpsons Road Rage is similar to Segas 1999 video game Crazy Taxi in that the main objective is to drive picked up passengers to their destinations as quickly as possible The player receives money upon successfully dropping off each passenger and bonuses are obtained when they are transported in a short amount of time Players have to avoid certain hurdles such as other vehicles and Burns nuclear transit buses  The game contains sixteen different collectible vehicles six starting locations and ten different missions In order to collect the vehicles and unlock starting locations players must earn progressively more money for each vehicle or starting location they want to get,61.77991211701195,Mr Burns has taken over Springfields transit company and replaced the buses with nuclear powered buses not only that but they also cost a lot to ride But the people of Springfield wont accept this and decide to try to take back the transit company from the evil corporate hands of C Montgomery Burns,nan,nan,nan,nan,nan,nan
1005782400,"[4, 5, 10]",3852,Cel Damage,"[8, 11, 21]",Imagine a world where toons rule the road and the demolition derby is a way of life In Cel Damage the worlds toughest toons face off against each other in soupedup weaponladen vehicles to outmaneuver outrace and outsmack each other for personal glory These gaspowered gladiators battle it out in highly interactive cartoon environments where they can roam freely discover hidden areas interact with set gag pieces such as the 100 ton weight perform stunts and whack the heck out of their opponents And with a host of wild weapons such as giant boxing gloves and baseball bats at their disposal these toons with attitude take part in vehicular combat as it has never been seen before,60.51089220167812,Missing,4.01,4.99,5.11,64.0,31.0,26.0
