,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269810,Chikyuu no Arukikata DS: Thai '07-'08,[20],Missing,Missing,Missing,Missing,,,,,,
1,269806,Chikyuu no Arukikata DS: France '07-'08,[20],Missing,Missing,Missing,Missing,,,,,,
2,269802,"Chikyuu no Arukikata DS: Italia '07-'08: Roma, Milano, Firenze, Venezia",[20],Missing,Missing,Missing,Missing,,,,,,
3,269724,Biz Taiken DS Series: Kigyoudou - Inshoku,[20],An entry from the Biz Taiken Series about restaurants,Missing,Missing,Missing,,,,,,
4,269722,Biz Nouryoku Series: Miryoku Kaikaku,[20],An edutainment game for the Nintendo DS,Missing,Missing,Missing,,,,,,
5,269639,Ichido ha Yonde Okitai: Nihon Bungaku 100-sen,[20],Missing,Missing,Missing,Missing,,,,,,
6,269551,DS de Classic Kiite Mimasenka,[20],Missing,Missing,Missing,Missing,,,,,,
7,269549,Anan Kanshuu: Onna-jikara Kinkyuu Up! DS,[20],Aimed for the readers of the Japanese lifestyle magazine An An this game offers tips to become the perfect you in four categories body manner mental and love You first answer questions that best describe you and then pick what you aim for after which the game builds you an unique training regime from psychological tests to recipes,Missing,Missing,Missing,,,,,,
8,248611,Chicken Shoot,[20],Chicken Shoot is a gallery shooting game based on free 2003 flash game of the same name The player controlling Chicken Bill shoots all the chickens that appear on the 2D handdrawn screens shown from a firstperson perspective,"[5, 33]",Missing,Missing,0.63,0.0,0.88,48.0,6.0,8.0
9,241009,Mamegoma: Honobono Nikki,[20],Communicate with Mamegoma through words and touch You become a foster parent for Mamegoma and raise it for one year by feeding it cleaning it and teaching it language They will respond to calls and show you various expressions 16  6 new types Mamegoma are included You can take pictures in the game and exchange them with your friends,[13],Become a foster parent for Mamegoma and take care of it with love for a year If you go out to various places while taking care of food cleaning etc it will grow more and more into a fullfledged Mamegoma,Missing,,,,,,
10,229190,Madden NFL 08,[20],Nintendo DS port of Madden NFL 08,[14],Missing,Missing,21.8,32.5,76.83,70.0,34.0,10.0
11,228453,Kururin Donuts: Okashi Recipe,[20],A simple Japaneseexclusive platformer where players roll their donut to the goal using the stylus,[10],Missing,Missing,,,,,,
12,228432,Hello Kitty no Oshare Party: Sanrio Character Zukan DS,[20],This is mainly the illustrated reference of the Sanrio characters 300 characters from 146 franchises with their profiles including their birth date favorite colors hobbies etc It also features quizzes a calculator app and mini games The wireless communication function enables the players to enjoy exchanging messages and multiplayer mini games,[26],Missing,Missing,,,,,,
13,124591,Ganbaru Watashi no Kakei Diary,[20],Missing,Missing,Missing,Missing,,,,,,
14,124411,Simple DS Series Vol. 18: The Soukou Kihei Gun Ground,[20],Missing,[5],Missing,Missing,,,,,,
15,124151,Yareba de Kiru! The Micro Step: Gijutsu de Oboeru Eitango,[20],Simple DS Series Vol 19 Yareba Dekiru THE Micro Step Gijutsu de Oboeru Eitango is a Miscellaneous game developed by Vingtetun Systems and published by D3Publisher which was released in Japan in 2007,Missing,Missing,Missing,,,,,,
16,124052,Sommelier DS,[20],Missing,Missing,Missing,Missing,,,,,,
