first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1403913600,[8],268361,Super Mario Bros. 3X,[19],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1403568000,"[12, 15]",192904,Transformers: Rise of the Dark Spark,[37],Play as your favorite characters from both the 4th Transformers movie and Cybertron universes,Missing,Missing,6.36,8.34,21.17,60.0,36.0,38.0
1403308800,[9],181593,2048,[18],Nintendo Entertainment System version of 2048,Missing,Missing,0.89,1.66,5.84,64.0,38.0,29.0
1404086400,"[31, 34]",147610,Her Love in the Force,"[34, 39, 130]",The Story Join The Public Safety Police Academy and dive into a world of men In pursuit of your dreams of becoming a detective your supervisor encourages you to enter The Public Safety Police Academy But as it turns out this school is full of elite and ruthless officers from around the country Will you survive,Youve just entered a police academy with high hopes for your future Its just happened that youd need not only study here but also be an aide for one of the handsome instructors and work on some real cases with him  As there is only two women in this academy there is no way you wont fall in love with somebody around you,Missing,0.0,0.75,0.0,0.0,0.0,1.0
1402963200,[9],147264,2048 Cat,"[34, 39, 130]",Mischievous cats are messing with your 2048 board Well how could you blame them if they are so cute Come and join them to play with 2048 game How to play Use joystick to move all tiles When two tiles with the same number touch they merge into one,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,[8],132829,Another Super Mario 3D,[20],Another Super Mario 3D is a DS ROM hack of Super Mario 64 DS made by Newer Team Skawo in 2014 It is the first full ROM hack of Super Mario 64 DS and includes 7 main levels and 11 secret levels,Missing,Missing,4.0,0.0,8.6,70.0,2.0,2.0
1401926400,[33],111458,Arcade Archives: Ninja-Kid II,"[48, 130]",Arcade Archives NinjaKid II is a port of the action game NinjaKid II This NinjaKid II has been developed in after three years from the NinjaKid Ninjakun who got a new action and weapons will aim to overthrow of Ashura In this work the player will be able to move in eight directions and also can jump in triangle Enthusiastic fans had been increased because degree of difficulty went up dramatically,Missing,Missing,nan,nan,nan,nan,nan,nan
1402531200,"[4, 14, 33]",99793,Arcade Archives: Mat Mania Exciting Hour,"[48, 130]",Arcade Archives Mat Mania Exciting Hour is a port of the wrestling game Mat Mania Players use variety techniques to be the champion Enjoy the challenge of facing five strong wrestlers,Missing,Missing,nan,nan,nan,nan,nan,nan
1402531200,"[5, 33]",85470,Van Helsing sniper Zx100,[37],Sniper arcade game Motion sensor control,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,[13],85297,My Arctic Farm,"[6, 41, 130]",Need fresh air Raise polar bears penguins arctic wolves or seals on Wii U,Missing,Missing,nan,nan,nan,nan,nan,nan
1403136000,"[13, 15]",85126,European Conqueror 3D,[37],European Conqueror 3D is a new strategy game set during World War II,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1403740800,"[9, 15]",85036,Cocoro Line Defender,[37],In COCORO Line Defender fight the ancestral battle between the 4 elements in this strategy game taking place in a mythological Japan,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,Missing,84925,Anonymous Notes: Chapter 4 - From the Abyss,[159],Play serious A true action RPG Defeat all the flock of monster looming,Missing,Missing,0.6,0.0,0.0,40.0,1.0,1.0
1403740800,"[9, 15, 35]",84814,Plain Video Poker,[37],Nofrills casino quality video poker,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,Missing,84752,Anne's Doll Studio: Princess Collection,[159],Welcome to the dazzling world of Annes Doll Studio Princess Collection,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,Missing,84751,Anne's Doll Studio: Lolita Collection,[159],Welcome to the charming world of Annes Doll Studio Lolita Collection,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,Missing,84749,Anne's Doll Studio: Antique Collection,[159],Welcome to the elegant world of Annes Doll Studio Antique Collection,Missing,Missing,nan,nan,nan,nan,nan,nan
1403136000,"[8, 33]",75704,Arcade Archives: Bomb Jack,"[48, 130]",Arcade Archives Bomb Jack is a port of the action game Bomb Jack Players control Jack a superhero who can leap and glide to collect all bombs in game stages By retrieving the ignited bombs first you can earn bonus points and fill up your Power gauge,Missing,Missing,nan,nan,nan,nan,nan,nan
1401926400,Missing,61693,Touzoku to 1000-biki no Pokémon,[37],Touzoku to 1000biki no Pokémon literally The Thieves and the 1000 Pokémon is a discontinued free Generation VI Pokémon series game with StreetPass support It is based on the movie Diancie and the Cocoon of Destruction It was only released in Japan,Missing,Missing,nan,nan,nan,nan,nan,nan
1403136000,[9],61459,Mysterious Stars: The Singer,[159],Mysterious Stars is a puzzle game taking place during the Showa period of Japan A budding singer must balance his responsibilities with his dreams with a bit of help via divine intervention,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,[9],61458,Mysterious Stars: The Samurai,[159],Mysterious Stars The Samurai is a puzzle game that follows a perpetually outofwork ronin,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,"[7, 12]",60406,Taiko no Tatsujin: Rhythmic Adventure 1,"[37, 130]",Donchan leaves the past behind for a great adventure that transcends time and space to the future Warp to different eras to stop the bad guys from destroying history,Don and Katsu stumble upon Tocky who has the important job of protecting time He tells them that his friend Ticky has been kidnapped by Professor Timedyne The professor is trying to use Ticky to meddle with time Travel to many different time periods and take down the evil destroying history,Missing,nan,nan,nan,nan,nan,nan
1401926400,[11],56852,Cardfight!! Vanguard: Lock on Victory!!,[20],Cardfight Vanguard Lock on Victory is the second Cardfight Vanguard video game to be released on the Nintendo 3DS,Missing,Missing,6.12,0.0,0.0,80.0,1.0,1.0
