,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,268493,Arkanoid: Chinese Edition,[18],ROM hack for Arkanoid with levels based around Chinese themes originally it was made on a Chineselanguage Japanese ROM for Arkanoid that was missing the second graphics bank needed for the DOH battle at the end of the game To make it more stable it has since been relocated to a US ROM with a few additional upgrades It is now in full English the levels are slightly altered and it is now possible to have a black block,Missing,Missing,Missing,,,,,,
1,233695,Minecraft: Master Chief Mash-up,"[6, 12, 34, 39, 48, 49, 74, 130, 132, 388]",Welcome to the Minecraft Master Chief Mashup which includes more than 50 skins a bespoke texture set with themed UI an original soundtrack and an amazing world filled with iconic locations to explore,[31],Missing,Missing,,,,,,
2,213759,Super Metroid: Hydellius,[19],A Super Metroid ROM hack,"[5, 8, 31]",The galactic federation possesses on planet Hydellius a great scientific research station The best scientists of the galaxy works in this station and their last discovery was astounding They have created a serum that enables creatures to be invincible This finding is kept secret because all tests have not been done yetButsince four days now the station is mute Samus Aran the famous galactic detective is called for a high importance and confidential mission go to Hydellius to find the reasons of this silence and get the serum back before it falls into bad hands,Missing,,,,,,
3,198451,Super Mario Kart 8,[19],Super Mario Kart 8 is a demake of Mario Kart 8 Now for the first time ever you can experience a new Mario Kart Game as it would be in the days of the SNES Featuring many different stages not seen before and original variations on them not found in Mario Kart 8 OR Super Mario Kart and a Battle Mode with 4 all courses to duke it out on,[10],Missing,Missing,,,,,,
4,198450,Super Mario Kart DS,[19],A Super Mario Kart hack that put all of the MKDS nitro tracks  nitro battle arenas in Super Mario Kart It also replaces Donkey Kong JR by Donkey Kong,[10],Missing,Missing,,,,,,
5,153828,Xump: The Final Run,"[3, 5, 6, 14, 16, 21, 23, 34, 38, 55, 61, 73]",This version of Xump is an extended remake of the puzzle game Xump The Final Run which in turn is similar to the C64 game Sensitive with improved graphics and new levels  The goal is still the same With your bot Xump you will have to remove all blue tiles on platforms somewhere in the sky by moving over them A bit of planning is required as you obviously can move onto such a blue tile only once The levels have a time limit so its required to think quickly  Apart from the blue tiles the game also contains solid grey tiles that wont disappear teleporters to move between two locations bombs that act as a second layer for the tile so you have to visit the tile twice to remove it and arrows that will automatically push you into the arrows direction,[9],Missing,Missing,,,,,,
6,144986,Super Mario Bros. 3Mix,[18],Super Mario Bros 3Mix is a largescale hack that changes and adds lots of features to Super Mario Bros 3 and pays homage to many past and relative FUTURE Mario titles while attempting to remain faithful in spirit to the look and feel of Super Mario Bros 3   All new levels and a few remixed Mario 3 levels somewhere in there  Many new songs added from other Mario games kept some SMB3 classics  Play as Mario Luigi or Toad cosmetic only in any configuration  New powerups Penguin replaces Frog Carrot replaces Tanooki  Star Coins which are used to unlock portions of the game  Ability to reenter past worlds with level completion intact  Ability to reenter past levels to get all of your Star Coins  Alternate exits in some levels  Ability to save progress  Many new enemies typically some special ones for the world theme  All new bosses many are remixes of bosses from other Mario games  All kinds of gameplay changes to meet the theme of a levelworld,[8],Missing,Missing,4.25,0.0,9.19,84.0,7.0,6.0
7,114775,Autumn's Journey,"[6, 48, 49, 130]",The world of Ishtera is populated by two races dragonkind who have lived there for eons and the heavenkind who have recently appeared  Auralee an aspiring knight from the farming town of Berri stumbles upon something unexpected during one of her patrols After a rather inelegant introduction Kerr states hes really an Earth Dragon Whether he likes it or not Auralee is now involved in his mission to regain his dragon form Along with some help by a fellow dragonkind named Ilmari their journey begins,"[12, 13, 31, 32, 34]",The world of Ishtera is populated by two races dragonkind who have lived there for eons and the heavenkind who have recently appeared  Auralee an aspiring knight from the farming town of Berri stumbles upon something unexpected during one of her patrols After a rather inelegant introduction Kerr states hes really an Earth Dragon  one of the mystical beasts that inhabit their world Ishtera Whether he likes it or not Auralee is now involved in his mission to regain his dragon form Along with some help by a fellow dragonkind named Ilmari their journey begins,Missing,2.34,0.0,2.91,58.0,6.0,11.0
8,109499,Arcade Archives: Rygar,"[48, 130]",Arcade Archives Rygar is a port of the game Rygar originally released for arcades in Japan as Warrior of Argus It is a scrolling platform game where the player assumes the role as the Legendary Warrior The main feature of gameplay is using a weapon called the Diskarmor,[33],Missing,Missing,,,,,,
9,85330,Parking Star 3D,[37],This is a leisure game that simulates real parking Its a parking game,"[9, 13]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
