first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
759369600,[10],42557,F1 Pole Position 2,[19],F1 Pole Position 2  known in Japan as Human Grand Prix II  is the sequel to Human Grand Prix and the prequel to Human Grand Prix III F1 Triple Battle,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
757900800,"[8, 31]",42473,Pop'n Twinbee: Rainbow Bell Adventures,"[19, 41, 58]",You play as either Twinbee Gwinbee or Winbee Cooperative play is also available In this mode the second player takes control over one of the two characters left Either way your task is to find and defeat the evil Dr Warmon who tries to enslave the islands of Dunburi  To deal with the many villains Dr Warmon throws at you you need to collect colored bells Depending on the color of the bell you can use different attacks like a laser blue bells or a lash orange bells But even without the bells youre not defenseless Your standardattacks include a shock wave and the ability to fly,Missing,Missing,3.95,0.0,0.0,58.0,6.0,5.0
759974400,[5],42365,Star Fox: Super Weekend,[19],A promotional cartridge Super Star Fox Weekend Official Competition titled Star Wing Official Competition in Europe was released as part of the games marketing campaign in Europe and the US It featured timelimited singleplayer mode on modified stages as well as an exclusive bonus level The altered startup screen displays Official Competition Cartridge Depending on the points scored players could win a tshirt a jacket or trips to international destinations An estimated 2000 cartridges were made  In the United States the Super Star Fox Weekend was played by tens of thousands of competitors in malls across the country Stores such as KB Toys and Suncoast Video usually any store that carried Super Nintendo games participated hosted the event After the competition a limited number of the Super Weekend cartridges were sold through the Nintendo Power magazine listed in the Spring 1994 Super Power Supplies catalog that was mailed to subscribers with an original list price of 45  In the United Kingdom the competition was known as the Star Wing Challenge and was held in gaming shops across the country on May 29 1993  Nintendo Netherlands also held the Starwing competition at various game selling stores in early 1993 The winner of each day won a large Starwing poster Starwing competition was also used during the Dutch Nintendo Championship in October 1993  1996,Missing,Missing,nan,nan,nan,nan,nan,nan
758937600,[14],39979,Power Spikes II,"[79, 130, 136]",Power Spikes II is a sports game released in 1994 by Video System It features the Hyper Mode where the worlds strongest eight teams compete along with the World Mens and World Womens teams in this futuristic fighting volleyball game In Hyper Mode commands for special serves and spikes can be input for an intense battle,Missing,Missing,0.41,0.0,0.0,58.0,4.0,2.0
758419200,"[5, 33]",39345,Zed Blade,"[52, 79, 130]",ZED BLADE is a horizontal scrolling shootemup released by NMK in 1994,Missing,Missing,0.67,0.0,0.0,64.0,7.0,9.0
759715200,[25],18714,The Ninja Warriors,"[19, 58]",The Ninja Warriors is a singleplayer sidescrolling beat em up similar to Shinobi or Bad Dudes Vs DragonNinja but widescreen format The player can pick from the strong Ninja the balanced Kunoichi or the fast Kamaitachi Each character is played in a different way and has its own set of moves a combination of ground attacks jumping attacks and throws They can also assume a defensive posture and charge a power bar that allows them to unleash a blast that attacks all enemies Various objects can be picked up by the players character and used as improvised weapons  The player will advance through eight levels fighting large numbers of enemies often being stopped from advancing until all enemies on the screen are defeated Enemies can approach the player from the left and right sides of the screen and have the ability to move off screen while the player cannot At the end of each level as common in beat em up games the player must defeat a boss The North American and European versions of the game were censored changes made to the original Japanese version include removal of the female ninja enemies and replacing them with clawed enemies wearing pink wardrobe and the removal of the bright green blood entirely when Kunoichi and Kamaitachi attack The European version published by Titus Software is also noticeably slower and easier than the other two The game was notorious for its high difficulty,The game is set in a dystopian future United States in the year 2035 where the nation is oppressed by the military of the tyrant president Banglar The only hope for this broken society is a small underground resistance with plans of assassinating Banglar using three ninja androids Development of the androids was a lengthy process and the resistance is quickly falling to Banglars forces so it has no choice but to dispatch the androids untested,Missing,0.69,0.0,0.0,60.0,5.0,5.0
759715200,"[25, 31]",42654,Ninja Warriors,[19],Ninja Warriors plays as a side scrolling beat em up and is a single player adaptation of The Ninja Warriors arcade game Players can choose from 3 different Ninja Warriors Ninja Kunoichi or Kamaitachi The characters play differently but share some common controls Each can attack jump grab the enemy block attacks or unleash a special attack on the entire screen This special attack charges up gradually and can be reset by being knocked to the ground,The land is under the grip of a tyrant named Benglar who is able to brainwash those he captures Using this ability he has taken over the military forces and now appears unstoppable However resistance forces lead by Mulk have been developing a new weapon Cybernetic Special Forces with the ability to think dubbed the Ninja Warriors Untested these machines are given the orders to assassinate Benglar,84.95122386220538,1.56,1.62,1.78,75.0,34.0,40.0
757987200,"[14, 33]",11222,Windjammers,"[46, 48, 52, 79, 80, 130, 136]",Windjammers also known as Flying Power Disc in Japan is a fast paced sports arcade game released by Data East on the Neo Geo arcade system in 1994 and later on the Wii Virtual Console in Japan on June 22 2010 Following the bankruptcy of Data East the intellectual rights for this game were acquired by Paon It was delisted in Japanese Virtual Console for the Wii on December 24 2013 making it the only delisted Neo Geo game for the Wii Virtual Console  The game mechanics are essentially the same as Pong or air hockey where players continuously shoot the disc at the goal zone of the opponent attempting to score The game can be played against the computer or in a 2 player versus,Missing,82.73510201882074,0.65,4.0,9.23,76.0,42.0,27.0
759110400,[8],1072,Wario Land: Super Mario Land 3,"[33, 37]",Hey Things are really cookin on Kitchen Island Warios got a scheme to steal the pirates treasure so he can have his very own castle You help Wario get the treasure by smashing into the the magic pots Each pot changes him into Dragon Wario Bull Wario or Jet Wario With each change comes new powers  Dozens of enemies try to stop Wario but you have the power to beat them  Be the bad guy  Explore the many exciting levels of Kitchen Island  Batterybacked memory saves your progress for many hours of fun,Missing,79.5179925330845,3.99,5.11,8.42,75.0,289.0,279.0
759110400,"[12, 15, 16, 24]",1435,Fire Emblem: Mystery of the Emblem,"[5, 58, 130]",Fire Emblem Monshou no Nazo translated as Fire Emblem Mystery of the Emblem in Fire Emblem Awakening is a Japanese tactical roleplaying game developed by Intelligent Systems and published by Nintendo It is the third game in the Fire Emblem series and was released in Japan on January 21 1994 It was the first Fire Emblem title for the Nintendo Super Famicom and the first twentyfourmegabit cartridge for the system The game is divided into two distinct parts or books Book One is a remake of the original Fire Emblem Shadow Dragon and the Blade of Light and Book Two is a continuation of events following the same characters,Missing,79.01432053264669,37.69,49.33,51.47,73.0,27.0,25.0
759110400,"[8, 9, 31, 33]",28391,Bust-A-Move,"[19, 50, 52, 57, 58, 79, 80, 130, 136, 306]",BustAMove also known as Puzzle Bobble is a realtime puzzle game in which the player controls a device called pointer at the bottom of the screen aiming and releasing randomly colored bubbles upwards Depending on the aiming the bubbles may float up directly or bounce off the walls changing their trajectory The goal is to aim the bubbles in such a way that they will touch identically colored ones When such bubbles form a group of three or more they pop and disappear from the screen  If the ceiling of the area is covered by too many bubbles it will gradually descend the game is over when it nearly reaches the playercontrolled pointer Should the player fail to release the bubbles within a specific time limit they will be released automatically unaffected by the pointers aiming,Missing,76.04114619349163,nan,nan,nan,nan,nan,nan
757987200,[14],46820,Street Hoop,"[5, 6, 52, 79, 80, 130, 136, 240]",Street Hoop known in Japan as Dunk Dream and known in North America as Street Slam is a basketball video game developed by Data East for NeoGeo released in 1994 The game features threeonthree basketball matchups with a variety of different teams,Missing,70.28986177437939,0.0,0.0,0.0,43.0,3.0,0.0
