first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
880675200,[14],80390,Famista 64,[4],The Family Stadium series sole entry on the Nintendo 64,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
878774400,"[9, 15, 33]",44958,Bust-a-Move '99,"[4, 7]",In the tradition of the BustAMove series Taitos BustAMove 99 is a traditional puzzle game The main objective is to destroy or get rid of by dropping all the bubbles located within the stage Once you do this youll graduate to the next level  While the premise may sound simple the logic and execution is not Using a bubble shooter you must aim and shoot your bubbles to the top of the screen so that you can bring three bubbles of the same color together When you do this the bubbles will pop One way to earn points is to have the popping bubbles as well as the bubble that was shot fall off the screen in multiplayer it puts these bubbles on your opponents side This also gives you a lot less bubbles to take care of  Bubbles are constantly falling down Popping them all in a short amount of time is necessary because the longer it takes you to pop them all the faster they will drop If you fail to clear out all the bubbles and they reach the bottom of the screen the game is over  BustAMove 99 contains some new options never seen in the BustAMove series There are now special bubbles star metal and rainbow to name a few obstructive bubbles and blocks and new backgrounds You are also given the opportunity to create your very own stages with the createalevel editor,Missing,Missing,nan,nan,nan,nan,nan,nan
878428800,"[8, 9]",42541,Sutte Hakkun,"[19, 306]",Sutte Hakkun is a puzzle action game in the shape of a platformer The playing character is an abundantbeaked bird resembling a penguin named Hakkun that is able to walk and jump but not to fly The Rainbow of Happiness shined in the sky above Peaceful Islands one day it broke apart and now Hakkun has to track down collect and put together all rainbow crystals to relive it The gameplay hinges upon two elements blocks and potions the latter of several colours Hakku makes its way through levels by changing the position of blocks  that will be done by swallowing them to release them on an other place then  and sucking potions  that are to be injected to blocks by the beak endowing them with new properties consequential to the colour of the fluid  from jars A level is cleared when the rainbow shards in it are collected Neither a time limit nor enemy characters are there impeding Hakkuns way Equally distinctive is the score system a set number of points is given at the beginning of each level and a decrease happens with any move made thus rewarding the player for completing levels with as little moves as possible  This version would later get rereleased as the expanded Event Version which added a ranking system followed by other two Event Versions released for the Satellaview Another expanded version of the game called Sutte Hakkun as well was released as a Nintendo Power downloadable game containing many levels left out of the Satellaview broadcast due to the Satellaview 8MB Memory Pak size That version was also released later as a Super Famicom standard cartridge and for the Wii and Wii U Virtual Consoles,On an island far away in the ocean the Rainbow of Happiness used to stretch above the land One day the rainbow mysteriously broke apart separating into shards that fell on the island Eager to return the rainbow to its magnificent self Hakkun sets out to retrieve the shards,Missing,0.0,0.0,0.0,80.0,1.0,0.0
880675200,[13],3510,Heiwa Pachinko World 64,[4],Heiwa Pachinko World 64 is a pachinko game,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
880848000,[10],3442,Automobili Lamborghini,[4],Automobili Lamborghini is one of the earlier racing games for the Nintendo 64 developed by Titus 8 cars are included in this game among them the Lamborghini Diablo Porsche 959 Ferrari F50 and some hidden ones The courses are quite detailed and the effects are decent including special effects like lens flares Races take you through six circuits in exotic areas around the world There are 4 modes in Single Player including Arcade Mode Championship Mode Single Race and Time Trials The game also includes 4 player support,Missing,Missing,2.53,0.0,8.21,52.0,12.0,8.0
880675200,[14],3433,64 Oozumou,[4],64 Oozumou adresses the everyday life of japanese sumo wrestlers simulating not only fights but also focusing on training diet and social interactions,Missing,Missing,nan,nan,nan,nan,nan,nan
880848000,[14],705,FIFA: Road to World Cup 98,"[4, 6, 7]",The late1997 edition of FIFA was heavily tied in with the qualifying procedure for the 1998 World Cup In the Road to the World Cup mode you take a team from first qualification through to the main tournament using the varying systems in different parts of the world The game features 16 distinct outdoor stadia The League play features 189 clubs and 11 leagues Each team has specific crowd chants incorporated into the ambient sound  The action is faster than in previous versions and AI has been expanded Players have distinct facial feature and hair styles Each match is introduced by Des Lynam and commentated on by John Motson and former Scotland international Andy Gray,Missing,83.16580399022911,22.04,36.0,81.6,72.0,39.0,14.0
880070400,"[2, 31]",3737,Putt-Putt Travels Through Time,"[6, 14, 34, 39, 48, 130]",Mr Firebirds time machine has gone haywire and PuttPutts best pal Pep is lost somewhere in time Grab your compass PuttPutt needs your childs help to find him Together theyll leap through time explore new dimensions and discover surprising new friends Meet Ms Brachiosaurus  she holds the key to unlocking the secrets of the dinosaurs See what pans out when you visit Silverado Sam the prospector from the Old West Be sure to check out Darien the librarian from the Future  he just may have the book you need These are just a few of the delightful friends who will help your child reunite our pals Its an adventureofthecenturies that will keep kids coming back time and time again,Missing,82.04075972714688,1.19,1.54,1.24,78.0,18.0,29.0
880588800,"[8, 31]",3720,Kirby's Dream Land 3,"[5, 19, 41, 58]",That mean old King Dedede is at it again Hes causing his mischief and Dreamlands in trouble Kirby the resident hero of Dreamland sets out to teach Dedede a lesson this time with the help of many of his good friends  But wait Somethings wrong Dedede doesnt seem to be himself  Looks like Kirby has to stop Dedede and find out what is wrong with him It almost seems like somethings controlling him,Missing,81.55340445144988,3.57,5.82,6.57,69.0,228.0,225.0
880848000,[14],3635,WCW vs. nWo: World Tour,[4],Over 40 wrestlers in all including over 20 WCW and NWO superstars like Hollywood Hogan Sting The Giant Lex Luger Ric Flair The Outsiders and many more Each wrestler is capable of performing 30 to 40 moves including his own signature moves Featuring five different gameplay modes Tag Team and simultaneous fourplayer action,Missing,80.02372179689125,0.0,7.2,10.0,76.0,26.0,6.0
