first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1490140800,[12],257197,Pokémon Supernova Sun,[37],Pokémon Supernova Sun and Penumbra Moon are mods for Pokémon Ultra Sun and Ultra Moon Like my Rutile Ruby  Star Sapphire hacks and my Nova Sun  Umbra Moon hacks their main purpose is to provide a more challenging game experience while not artificially limiting the player The premier feature of Supernova Sun and Penumbra Moon is the groundup redesign of Pokémon Trainers in the world to increase the games challenge Every trainer in the game has been edited and the level curve expects use of the Experience Share which means that the player levels up very quickly Every Pokémon in Trainers teams has a a proper moveset and many are holding items The Elite Four and Champion are Level 100 and the player doesnt need to grind to equal that,Missing,Missing,nan,nan,nan,nan,nan,nan
1488499200,[14],231780,Golf,[130],Golf is an Easter Egg game hidden in the Nintendo Switch firmware versions prior to 40 in tribute to games sole programmer Satoru Iwata The game is a port of the NES game of the same name and was accessible by changing the date to July 11 then mimicking Satoru Iwatas Direct movement using the JoyCons,Missing,Missing,0.5,0.59,0.78,53.0,38.0,20.0
1489622400,[13],222393,Manga-ka Debut Monogatari: Suteki na Manga wo Egakou,[37],Mangaka Debut Monogatari Suteki na Manga o Egakou is a 3DS game developed and published by Nippon Columbia which was released in Japan in 2017,Become a manga artist,Missing,nan,nan,nan,nan,nan,nan
1488499200,Missing,218279,Puyo Puyo Tetris S,[130],Missing,Missing,Missing,8.0,15.29,38.62,78.0,180.0,143.0
1489622400,[12],159325,Paper Mario Multiplayer,[4],Paper Mario Multiplayer is a ROM hackmod of Paper Mario Nintendo 64 developed by SKELUX which adds support for multiplayer with the second player controlling Marios partner,Missing,Missing,nan,nan,nan,nan,nan,nan
1489104000,"[30, 32]",158469,Zaccaria Pinball: Combat 2017 Table,"[3, 6, 14, 130]",Combat 2017 Table is a combat adventure themed pinball table,Missing,Missing,nan,nan,nan,nan,nan,nan
1489622400,"[12, 32]",146340,The Keep,"[6, 14, 130]",Explore the subterranean depths in this firstperson dungeon crawler with realtime combat a unique rune magic system exploration and puzzle solving This game will awaken memories of what made oldschool dungeons so much fun to play while you fight hunt for hidden treasures and avoid deadly traps,Missing,Missing,6.98,7.56,23.75,75.0,8.0,14.0
1490832000,[34],138232,Klap!! Kind Love and Punish: Fun Party,"[46, 130]",A fandisc to Otomates 2015 game KLAPKind Love And Punish,This is the fandisc to Otomates 2015 game KLAPKind Love And Punish and features three different sections   If Story This story takes place after the original game in a world where Koyomi completed her one year at Yomikou and chose to leave the Aima prefecture and go to teach in a normal school Despite being happy with her life going back to normal she secretly misses the students and teachers at Yomikou One day its announced that there will be an exchange program with her schools sister academy whereby some of their students and teachers will be attending classes for a couple of months and as it turns out its her beloved students and teachers from Yomikou However with this being the real world its more important than ever for the guys to hide their true identities  will they make it through the exchange without being found out   After Story This section features continuations of the 6 routes from the original game and makes sure that everyone gets a wedding scene   Another Story Taking place in the same world as the If Story where Koyomi now works in a normal school this section features miniroutes for Ryo and Shinobu whom were subcharacters in the original game,Missing,nan,nan,nan,nan,nan,nan
1490832000,Missing,136703,Romance of the Three Kingdoms XIII with Power-Up Kit,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1488499200,Missing,136677,Nobunaga's Ambition: Sphere of Influence With Power-Up Kit,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1488844800,[12],123034,Damascus Gear: Operation Osaka,"[6, 46, 130]",The goal of Damascus Gear Operation Osaka is to repay the heros inherited debt before the due date The hero together with his Operator will participate in the Arena as a Ranker aiming for the prize money to repay his debt It will not be a story for the history books but a battle for freedom,GEAR System  The system revealed by Atsuga Corporation in the mid21st century revolutionized all technologies allowing for the perfection of piloted humanoid robots called GEARs    During World War IV in 2050 GEARs from all over the world went berserk and began massacring humanity The berserk GEARs known as RAGE conquered the surface world and pushed humanity to the brink of extinction The remaining survivors escaped underground and began their counterattack After over 50 years of war humanity managed to defeat the RAGEs and reclaim Japan 30 years later in the Cosmopolis built upon Osaka GEAR pilots fight day and night in the Arena for large sums of Eyn,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1490227200,[34],122289,Hatsuyuki Sakura,"[34, 39, 46, 48, 130]",The console version of the 2012 visual novel Hatsuyuki Sakura released for PlayStation Vita in 2017 and Playstation 4 in 2019 Part of the developers Four Seasons series of visual novels that also had manga and light novel adaptions based on them,Missing,Missing,nan,nan,nan,nan,nan,nan
1490313600,"[7, 8, 9, 13, 32, 33]",120257,Grass Cutter: Mutated Lawns,"[3, 6, 14, 46, 48, 49, 130]",Grass Cutter is a game about cutting mutating lawns that requires lightningspeed response and great logical thinking Here every level is a challenging puzzle  The goal is to cut the grass Very simple but only at first glance Grass Cutter calls for focus and commitment Just one blink of an eye  and you lost It is very challenging The game is made in a cubic retrostyle has high complexity at advanced levels and is ready to truly test your reaction,Missing,Missing,nan,nan,nan,nan,nan,nan
1489708800,"[4, 5, 33]",106238,M.A.C.E. Space Shooter,"[6, 48, 49, 130]",MACE is a classic space shoot em up inspired by the legendary Amiga games of this genre Handdrawn 2D graphics in HD resolutions parallax scrolling explosion effects and optimized games mechanics combined with the proven gameplay are transporting the Spirit of Amiga in todays Age,While heavy fights rages on earth against incoming alien ships and the MACE units are to prevent the construction of additional land bases for the alien ships a group of specially trained fight pilots with space warships try to prevent the arrival of more aliens and destroy the alien mother ships and troops of aliens,Missing,nan,nan,nan,nan,nan,nan
1490227200,"[4, 33]",99746,ACA Neo Geo: Art of Fighting,"[6, 39, 48, 49, 130]",Art of Fighting is a fighting game released by SNK in 1992 Ryo Sakazaki and Robert Garcia fight against numerous enemies to free Yuri Sakazaki who was kidnaped by a mysterious person This game is known as an ambitious title via the introduction of spirit gauge and representation on characters of the damage received by the enemy,Missing,Missing,nan,nan,nan,nan,nan,nan
1488758400,"[9, 33]",92200,Gem Smashers,"[48, 49, 130]",Gem Smashers is a puzzle game with eight worlds and over 100 levels  Help the three heroic creatures who escaped capture during the invasion of the Earth to rescue their friends Travel the world springing spinning and smashing the crystal cells where their friends are imprisoned Save the Earth from the evil IMBU and put your skills to the test with Gem Smashers,Missing,Missing,2.56,3.17,4.3,42.0,10.0,15.0
1489622400,"[25, 33]",85478,ACA Neo Geo: Sengoku,"[6, 39, 48, 49, 130]",Sengoku is an action game released by SNK in 1991 Players will fight against past ghosts that have been revived to the present age in a devastated Washington City Players can use special characters who are confined after releasing them Fighting by switching to Armourclad Wolf Samurai or Ninja according to the situation will be your key to success,Missing,Missing,nan,nan,nan,nan,nan,nan
1489017600,[13],85165,Frontier Days - Founding Pioneers,"[37, 130]",New Frontier Days Founding Pioneers is a townbuilding simulation game where you command your pioneers to colonize a new land The pioneers are capable of Logging Mining Hunting Fishing and many others Command them accordingly and build your own town efficiently From the materials gathered via the actions of your pioneers you can then use them to Build With the buildings you can then process logs into lumber weave wool into textiles grow plants with the Field and many more Make your town thrive with all these useful buildings You can also keep wild animals as pets too Pets can go out with the pioneers to gather materials or they can help in hunting and even allow pioneers to ride on their backs As you progress in colonizing the land you may obtain Invention Cards along the way These cards provide various effects such as shortening your farm harvesting time cycle and increasing the fishing time and etc There are over 290 cards in the game Use them wisely 3 Game Modes are in the game First there is the Story Mode where you set out with the help of your lovely assistant Jessica to build your dream town from scratch overcome all sorts of obstacles and aim to develop into a city Then there is the Survival Mode where you can choose from 5 levels of difficulty to suit your pace of gameplay Lastly the Free Mode has no Game Overs and you can use whichever Invention Cards you have obtained freely You choose how,Missing,Missing,nan,nan,nan,nan,nan,nan
1489622400,"[9, 15, 33, 35]",85158,Four Bombs,[37],Watch your mark with Four Bombs Carefully scan the mine field for bombs by learning a common pattern among surrounding spaces Find all 4 bombs and win  levels randomly generated for endless fun,Missing,Missing,nan,nan,nan,nan,nan,nan
1489622400,"[10, 15, 33]",85092,Don't Crash Go,[37],This is the only rule of the game Move left and right to change lanes collect coins and avoid a crash at all costs,Missing,Missing,nan,nan,nan,nan,nan,nan
1490227200,"[5, 33]",84916,Super Destronaut 3D,[37],Fight against waves of invaders in this arcade space shooter and collect powerups to increase your fire power Try to beat your highscore in Classic or Time Attack mode If you like classic arcade shooters then you will love Super Destronaut 3D,Missing,Missing,nan,nan,nan,nan,nan,nan
1489622400,[9],84915,Sudoku Party,"[37, 41]",There are 1000 exclusive puzzles to solve on your own or cooperatively with a friend,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1489017600,"[9, 15, 33]",84822,Pink Dot Blue Dot,[37],Tap the screen in this variation of the classic game while keeping the colors in sync Endless fun for everyone  give it a try today,Missing,Missing,nan,nan,nan,nan,nan,nan
1489017600,"[4, 14, 33]",84633,Mini Sports Collection,[37],Mini Sports Collection focuses on the fun part of each sport throwing you straight into the heart of each one Bat in Baseball shoot clay targets in Skeet Shooting take down opponents in Wrestling smash the ball in Tennis Quick reflexes fast button presses and accurate controls are required to make the highest rankings and succeed in 24 different achievements Compete in solo events or try multiple event tournaments The following 12 sports are included 100m Sprint Pro Wrestling Skeet Shooting Baseball Speed Skating Fencing Rugby Tennis Soccer Archery Hammer Throw Table Tennis,Missing,Missing,nan,nan,nan,nan,nan,nan
1488412800,Missing,56993,Doraemon: Nobita no Nankyoku Kachikochi Daibouken,[37],A 3DS game based on the 37th Doraemon theatrical film,Missing,Missing,nan,nan,nan,nan,nan,nan
1489622400,[13],56362,Japanese Rail Sim 3D Journey in suburbs #2,[37],Journey in Suburbs 2 brought to you from the popular Japanese Rail Sim 3D series takes place in the Kashima Rinkai Tetsudo in Ibaraki Most of the railway is elevated and from the drivers cab you can see the expansive view of the Kanto Plain Through the woods and into the tunnels enjoy the peaceful scenery However with many steep slopes and curves you will need technique to keep the schedule and drive through safely You can drive a single line of 562kilometers from Mito station to Kashima Jingu station in the 6000 type DMP with its significant red body,Missing,Missing,nan,nan,nan,nan,nan,nan
1490227200,"[9, 15]",56281,SubaraCity,"[6, 34, 37, 39, 48, 49, 130]",A citybuildingblockmatching game from Circle Entertainment,Missing,Missing,0.0,0.0,21.0,77.0,3.0,1.0
1490832000,"[9, 15, 33]",54673,Fifteen,"[37, 41, 137]",A puzzle game where plays make effort to rearrange blocks in numerical order from 1 to 15,Missing,Missing,nan,nan,nan,nan,nan,nan
1488412800,"[10, 14]",54566,Winning Post 8 2017,"[6, 9, 46, 48, 130]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1488412800,"[12, 14, 31]",50598,The Legend of Zelda: Breath of the Wild - Limited Edition,[130],Forget everything you know about The Legend of Zelda games Step into a world of discovery exploration and adventure in The Legend of Zelda Breath of the Wild a boundarybreaking game in the acclaimed series The limited edition contains the game Nintendo Switch version The Legend of Zelda Breath of the Wild Sound Selection CD and a Master Sword of Resurrection figurine,Missing,Missing,nan,nan,nan,nan,nan,nan
1490659200,[8],48714,Dreamworld Pogie,[18],Travel through 15 sugarcoated levels of arcade action with everybodys loveable pet fluffle  Pogie  Another rediscovered classic game from The Oliver Twins,Missing,Missing,0.83,0.0,3.32,0.0,0.0,2.0
1488585600,"[5, 8]",45187,Mega Man CX,[18],Mega Man CX Rockman CX is a ROM hackmod of Mega Man 2 for the Nintendo Entertainment System,Missing,Missing,nan,nan,nan,nan,nan,nan
1488499200,"[9, 33]",36816,"Soldam: Drop, Connect, Erase","[48, 130]",Play one of the original tilematching games from the 90s Dispatch Games brings back the Jaleco arcade classic with Soldam Drop Connect Erase The game has been refreshed with updated graphics and gameplay but retains its arcade charm with its catchy music and unique style that have been fan favorites for many years,Missing,Missing,0.36,0.0,0.0,53.0,3.0,3.0
1490918400,"[5, 31, 32, 33]",31465,Gemstone Keeper,"[3, 6, 130]",Gemstone Keeper is a twin stick shooter where avid explorers go down into the Cistershire Caverns a large dangerous and mysterious set of caves and caverns that are filled with vast amounts of rare and valuable gemstones This game combines the quick and reactionary feel of a shooter with the exploration and decision making of classic roguelikes,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1490659200,"[9, 31, 32]",29864,"Jump, Step, Step","[6, 48, 49, 130]",Jump Step Step is a gorgeous and funny programming game with bonsai trees crazy robots and a broken rocket Bob is shortcircuited and goes mental Please send him a series of moves to guide him back to his ship Without your help Bob will probably tell himself to step on a spike and die,Missing,Missing,1.0,1.5,3.7,10.0,1.0,3.0
1490745600,"[8, 31, 33]",29184,Meganoid,"[3, 6, 14, 39, 130]",Meganoid is a challenging platformer generating new levels on every play session Find many items to enhance your character and his abilities while you descend down into the Meganoid space ship,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1489449600,"[9, 12, 31, 32]",29182,Dark Tower,"[6, 130]",Dark Tower is a deadly dungeon of death room exploration in which every move counts Puzzle your way to the very top of the tower by unlocking doors using a limited number of keys Face dangerous enemies such as goblins skeletons mages vampires and more Use keys wisely,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1490659200,"[8, 32, 33]",29156,Haunted: Halloween '86 - The Curse of Possum Hollow,"[6, 18, 49, 130]",A brand new NES homebrew game independently developed by Retrotainment Games and released on an NES cartridge This classic style beat em up  platformer adheres to all NES hardware restrictions and pushes the limits of game play on the console  86 takes you in and around the town of Possum Hollow on Halloween in 1986 Play as Donny Johnstown and Tami Dunmore as you battle your way through grody zombies poison pumpkins and many other heinous haunts that have taken over the town Are you still rad enough,Missing,Missing,nan,nan,nan,nan,nan,nan
