first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1511481600,[5],230108,Splatoon 2: Version 2.0.0,[130],Version 200 of Splatoon 2  Major content update 31 new headgear items 68 new clothing items and 41 new pairs of shoes Two new hairstyles and two new legwear options for each gender Five new music tracks New Salmon Run stage Salmonid Smokeyard Four other new stages were added in the update to be unlocked at a later date Enhanced amiibo photography feature New level cap New Crust Bucket menu items UI enhancements Adjustments and bug fixes for multiplayer and Salmon Run Balance adjustments for main weapons sub weapons and special weapons,Missing,Missing,nan,nan,nan,nan,nan,nan
1511481600,[13],221946,Tetsudou Nippon! Rosen Tabi: Aizu Tetsudou‑hen,[37],A train simulation game from Sonic Powereds Japanese Rail Sim series This title is exclusive to Japan and was the last game in the series released for the Nintendo 3DS In this entry you can operate the Aizu Railways AT700 and AT100 train models through a 574 km trip from Nishiwakamatsu Station to Aizu Kogen Ozeguchi Station on Aizu Railways Aizu Line,Missing,Missing,nan,nan,nan,nan,nan,nan
1510790400,"[12, 13, 15, 31, 32]",194217,Antiquia Lost,[130],Bine is a young man who lives in a small rural village One day he is asked by Lunaria a girl who lives near the village to go with her to the royal capital  With more and more disappearances occurring the rulers reactions are mixed And there is a forgotten existence too  Trusting hearts become strength This is just the start of the story,Missing,Missing,0.0,10.73,27.0,35.0,2.0,2.0
1511222400,"[2, 31, 32]",194216,Dead Synchronicity: Tomorrow Comes Today,[130],Dead Synchronicity Tomorrow Comes Today is the first part of the Dead Synchronicity series help Michael face a dying reality a universe thats fading away Face a merciless world that gets sick and vanishes Face no past no present no future Face the impending moment of dead synchronicity And youd better hurry Because otherwise what will you do when Time dissolves itself A terrible pandemic is turning all of humanity into the dissolved  the sick whose deliria provide them with supernatural cognitive powers but also steer them towards a gruesome death,Missing,Missing,5.46,5.98,7.32,68.0,45.0,77.0
1510617600,Missing,168781,LEGO Marvel Super Heroes 2: Classic Guardians of the Galaxy Character Pack,"[6, 14, 48, 49, 130]",Before StarLord Gamora Drax Rocket and Groot another team held the mantle of Guardians of the Galaxy Add the Classic Guardians Of The Galaxy to your roster now This Character pack includes Charlie27 Major Astro Martinex Yondu Starhawk Aleta Ogord and Nikki,Missing,Missing,nan,nan,nan,nan,nan,nan
1511827200,[31],168747,Dragon Ball: Xenoverse 2 - Extra DLC Pack 1,"[49, 130]",This Extra Pack 1 is the perfect content to enhance your experience with a lot of new elements  4 new powerful characters Dabra Buu Gohan absorbed Tapion and Android 13  Zamasu as a new Master  5 New Parallel Quests  4 New Costumes  13 New Skills  8 New Super Souls,Missing,Missing,nan,nan,nan,nan,nan,nan
1510185600,"[13, 30]",161232,Stern Pinball Arcade: Ghostbusters Premium,"[6, 130]",Ghostbusters Premium 2016 highlights the humor of the original Ghostbusters film released in 1984 It was designed by John Trudeau to be easy to play but difficult to master The distinctive playfield features beautiful and unique hand drawn art by renowned illustrator Jeremy Packer aka Zombie Yeti,Missing,Missing,nan,nan,nan,nan,nan,nan
1511308800,"[30, 32]",158462,Zaccaria Pinball: Hot Wheels 2017 Table,"[3, 6, 14, 130]",Hot Wheels 2017 Table is a modernized version of the original Hot Wheels table from 1979,Missing,Missing,nan,nan,nan,nan,nan,nan
1510704000,Missing,154733,Lettriq: Evaluez Votre QI Lettrique,[20],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1511308800,"[9, 15]",151598,Path: Through the Forest,"[34, 130]",In this puzzle game you controll a girl by taping on the blocks you want her to move on and have to collect all gems and get to the gate to finish a level Levels are organized in five times of day each with there own unique mechanic,Life has a long way to go how much courage does it need to accumulate to make a choice for leading to the future Walking from dawn to night from passing through the valley to looking up to the starry sky There are two roads in a forest and I chose the one with fewer peoples traces which has determined the paths of my life When I look back to the wrong road I had been walked I dont need to care about my mistakes This is my choice divided into five chapterswhich respectively include dawn dusk night starry sky and the valley Each chapter corresponds to the runes in different functionsforest lights sleepness gravity and the scales Dawnordinary path placed the passing through Duskrealities and the illusions triggering the switching Nightthe bondage of the bubbles breaking up the movement Starry skyUp and down or left and right the gravity changes The valleythe weight from the environment make it sink or float from left to right Players need to use runes with different functions to collect the crystals that represent the courage and create a way lead to the future Moreover the players who want to show their amazing creativity can design the level belonging to themselves upload it to the creative space and embarrass others or make them laughs As long as the designed level can finally lead to the destination you will have the naming rights of the check point which will let all players see your work,Missing,nan,nan,nan,nan,nan,nan
1509580800,"[13, 31, 34]",147307,Kings of Paradise,"[34, 39, 130]",Otome game by Voltage where you learn to fall in love after being scornfully betrayed and used by your exhusband  I thought I was done with love He proved me wrong  Newly divorced youve been left unemployed penniless and homeless However socialite kings living on the top floor of a luxury apartment building have hired you to be their housekeeper Remember these are no ordinary men  Ill remind you what it means to be a woman,The protagonist is starting a new life after breaking a fouryear marriage when her husband cheated on her She now lives as a housekeeper for a menonly household She thinks that true love doesnt exist but maybe the ultimate man will change her mind,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1511395200,"[9, 12, 31]",136841,The Legend of Zelda: Breath of the Wild - Collector's Edition,[130],The Legend of Zelda Breath of the Wild is the first 3D openworld game in the Zelda series Link can travel anywhere and be equipped with weapons and armor found throughout the world to grant him various bonuses Unlike many games in the series Breath of the Wild does not impose a specific order in which quests or dungeons must be completed While the game still has environmental obstacles such as weather effects inhospitable lands or powerful enemies many of them can be overcome using the right method A lot of critics ranked Breath of the Wild as one of the best video games of all time,Missing,Missing,nan,nan,nan,nan,nan,nan
1510790400,[12],136818,"Dragon Quest X: 5,000-Nen no Tabiji Harukanaru Kyuuri he Online","[6, 41, 48, 130]",The third major expansion for Dragon Quest X online known among the community as Version 4,Missing,Missing,nan,nan,nan,nan,nan,nan
1511481600,"[9, 15, 32, 35]",124024,Lines Infinite,"[3, 6, 14, 130]",Lines Infinite is a Numberlinkbased puzzle game involving finding paths to connect colored tiles in a grid,Missing,Missing,nan,nan,nan,nan,nan,nan
1510790400,"[15, 31]",121506,Mario + Rabbids Kingdom Battle: Gold Edition,[130],Gold Edition includes game and season pass 8 new solo challenges  5 coop maps 16 new weapons An exclusive world featuring a new hero coming in early 2018  The Mushroom Kingdom has been torn apart by a mysterious vortex transporting the chaotic Rabbids into this oncepeaceful land To restore order Mario Luigi Princess Peach and Yoshi must team up with a whole new crew four Rabbids heroes,Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,"[9, 26, 35]",119255,Wheel of Fortune,"[48, 49, 130]",Play as a contestant on Wheel of Fortune Americas favorite TV show anytime anywhere Spin the wheel and put your brain to the test against thousands of unique puzzles Play solo or challenge players online Enjoy an authentic TVshow experience with Wheel of Fortune Spin the wheel win special wedges and experience truetotheTVshow rules Win iconic ingame prizes such as luxurious trips cars and up to one million dollars,Missing,Missing,0.0,0.0,29.0,60.0,5.0,1.0
1509580800,"[4, 33]",118916,ACA Neo Geo: Art of Fighting 3,"[6, 48, 49, 130]",Art of Fighting 3 is a fighting game released by SNK in 1996 As a sidestory in the Art Of Fighting series it portrays the drama and battles of the various fighters With the Ultimate KO system and other mechanics it makes a stake in a new frontier of 2D fighting games,Missing,Missing,nan,nan,nan,nan,nan,nan
