first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
921801600,[12],265052,Revelations: The Demon Slayer,"[22, 37]",Missing,Missing,Missing,14.41,17.19,19.13,61.0,18.0,16.0
922320000,[14],136734,Jikkyou Pawafuru Puroyakyu 6,[4],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
922406400,[14],71864,Super Bowling,[4],Super Bowling is a thirdperson bowling game Players may bowl in several different environments which range from ice ponds to neonlit Chinese temples Players can faceoff against characters in their home stages much like a fighting game If the player wins they can then play on these stages in other play modes  Multiplayer modes are also available with a number of different variations,Missing,Missing,0.82,0.0,0.0,0.0,0.0,1.0
922233600,"[10, 33]",8497,Micro Machines 64 Turbo,[4],With a quirky mix of toy car racers and sophisticated gameplay Micro Machines 64 Turbo guarantees to be a refreshing addition to the stable of standard racing games The wide variety of vehicles featured includes Formula 1 racers speed boats monster trucks tanks and ice cream trucks Choose from 25 whimsical tracks which run the gamut from a kitchen table to a chemistry lab each including the appropriate props to match the dcor Such detail rich touches keep this game interesting even to the most jaded gamer Belying the kiddie car appearance the game requires you to plan strategically if you want to emerge the winner making good use of the weapons at your disposal,Missing,Missing,3.0,0.0,6.16,70.0,6.0,3.0
920505600,[9],3579,Puyo Puyo~n,"[4, 7, 9, 23, 38, 46]",This game was released only in Japan It is the fourth game in the Puyo Puyo series and the last set during the Madouera in the main series Continuing the trend of naming the games after puns the name comes from a pun on yon the Japanese word for the number 4 but this time this is the only reference to the pun  The gameplay in is similar to that of Puyo Puyo 2 but adds super attacks Clearing chains now builds up a charge meter which allows players to use them The only other addition was a new game mode which could be played with a number of different field sizes smaller or bigger than the standard 6x12 however it removes several game modes that were present in Puyo Puyo Sun ie the tournament task and chain training modes The art is also vastly different to the previous game in the series and of course the Fever series this style was only otherwise used for Minna de Puyo Puyo  STORY Satan has released an odd demon called Pierott Pierott invites Arle and Carbuncle over to the Puyo Puyo Circus All seemed to be just fine Arle and Carbuncle went into a tent to watch a magic show but Satan had Carbuncle volunteer for a magic trick he was doing A magic trick Or a trap He puts Carbuncle on the stand and casts a spell which makes Carbuncle disappear Arle wasnt worried she didnt even know what was going on but later on she couldnt find Carbuncle anywhere She then has to start battling monsters and oddball characters in a match of Puyo Puyo to try to reach Satan and get Carbuncle back  This version of the game have different music and lacks the voiced cutscenes due to cartridges memory limitations but can be played in 4player mode like the Dreamcast version and included a Transfer Pack mode where one could unlock more artwork by plugging in Pocket Puyo Puyo Sun,With the advent of the Puyo Puyo Circus Arle and Carbuncle have come to visit and take part in festivities Arle makes her way to one of the tents to watch a show led by Satan as the ringmaster As part of one of the acts Satan requests a volunteer to come down to the stage With Carbuncle as said volunteer he performed a disappearing act making him vanish before the crowd After Arle leaves the tent after the show has concluded she realizes Carbuncle is nowhere to be found Thus Arle begins to explore the circus grounds in search of her friend  Puyo Puyon features a Beginner and Normal course The Beginner course features the first three stages and does not play cutscenes Arle cannot use her personal Super attack in story mode but can call upon the powers of Draco Centauros Serilly Witch and Chico as the player advances Unlike previous Puyo Puyo story modes the gameplay rules drastically change between stages  Due to the length of the Story Mode compared to other Puyo Puyo games the game saves after every stage This allows the player to quit and then start back on their current stage without losing progress,Missing,2.67,0.0,0.0,63.0,3.0,4.0
921801600,"[16, 35]",3530,Jinsei Game 64,[4],Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
922320000,[14],3527,Jikkyou Pawafuru Puroyakyu 6,[4],Baseball,Missing,Missing,nan,nan,nan,nan,nan,nan
921801600,[14],3434,64 Oozumou 2,[4],64 Oozumou 2 is a sumo wrestling game for the Nintendo 64 which was only released in Japan in 1999 It is the sequel to the game 64 Oozumou Like its predecessor the gameplay simulates various aspects of a sumo wrestlers life and training cycle,Missing,Missing,nan,nan,nan,nan,nan,nan
922406400,"[8, 9]",3372,Lode Runner 3-D,[4],The game mechanics are similar to the original you outrun monsters by using alternate routes sliding on ropes climbing ladders or drilling holes in the ground to trap them This game differs from the other incarnations of games from the series because of its apparent threedimensional perspective While essentially running in 2dimensional space the player has an option to move in another direction every so often The levels are mostly spirals that require climbing to complete There are five worlds and each one must be unlocked by finding five cards from the previous world excluding the first Each world is divided into five stages with each stage divided into four levels The general goal of each level is to collect a certain amount of gold to activate a portal that allows the player to continue As the player progresses each world adds new interactive objects and tools as well as new obstacles,Missing,Missing,15.0,0.0,0.0,40.0,1.0,1.0
921974400,[13],2324,Pokémon Snap,"[4, 5, 41, 416]",Traverse various areas and take photographs of different types of Pokémon by discovering their secrets Capture the perfect frame to gain bonus points from Professor Oak in order to unlock helpful items and locate and photograph the elusive Mew a legendary Pokémon whose existence has never been recorded,Missing,76.17125318734654,3.91,4.8,5.67,74.0,469.0,345.0
