,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 31]",21372,Naruto: Path of the Ninja,[20],Based on episodes from VIZ Medias hit anime series Shonen Jump Naruto the new game features a unique timebased combat system in which players must determine each characters strengths and use them accurately to help them defeat the enemy Choosing from six available characters players explore the Village Hidden in the Leaves and the world of Naruto as they roam across forests fields rivers and mountains Along the way players encounter bosses and enemies that they must use their special techniques to defeat,Missing,Missing,14.8,22.0,0.0,63.0,11.0,9.0
1,[10],4150,Future GPX Cyber Formula: Road to the Evolution,"[8, 21]",A PlayStation 2 racing game which began the Shinseiki GPX Cyber Formula Road to the Infinity series,Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
2,"[12, 16, 26, 31]",3349,Paper Mario: The Thousand-Year Door,[21],What sleeps behind the door  Time passes the pages turn and a new chapter unfolds in an unfamiliar land Get ready for a twodimensional roleplaying adventure for the ages as Mario returns to paper form to discover a mystery that sleeps behind an ancient legendary portal called the ThousandYear Door The quest is long the dangers many and this time Mario will have to make full use of his papery qualities just to survive,92.71030898558809,Missing,30.66,39.44,58.23,90.0,626.0,604.0
3,[12],1751,Mega Man X: Command Mission,"[8, 21]",Mega Man X Command Mission known as Rockman X Command Mission in Japan is a spinoff game in the Mega Man X series It was released in 2004 on both the PlayStation 2 and the Nintendo GameCube making it the secondtolast game in the Mega Man X series to be released Unique to the series it is an RPG featuring turnbased combat and an extensive story It plays quite similarly to Capcoms signature Breath of Fire series in a number of ways due to the shared development team Chronologically it is currently the Mega Man X game set furthest in the future taking place sometime in the twentythird century 22XX time period however it is also set in an alternate timeline outside of the main storyline of the Mega Man series  The Gamecube version lets you link up to Game Boy Advance so you can use the GBA as a treasure hunter locater The PS2 version contains a Mega Man X8 Demo,79.52024321369507,Prologue In the year 22XX AD a mysterious mineral known as Force Metal was extracted from the fragments of a meteor that landed in the Pacific Ocean Technology based on the metal revolutionized the field of Reploid engineering The Federation built Giga City an artificial island near the meteor site for the explicit purpose of mining and smelting Force Metal  Everything seemed to go well until a band of renegade Reploids armed themselves and launched a rebellion on the island They banished all humans and demanded that the government recognize Giga City as an independent Reploid state This new Rebellion Army and its leader Epsilon were all branded Mavericks for this deed  After the first team of Maverick Hunters was annihilated or otherwise subdued by the Rebellion Army Colonel Redips sent in a special team composed of X Zero and Shadow If they failed their mission  arrest Epsilon and quell the Reploid insurrection  the Federation would have no choice but to declare allout war on Giga City and the Rebellion Army  Chapter 1 Infiltrate Giga City X Zero and Shadow teleport to the outskirts of Giga City to investigate an energy reading in the Lagrano Ruins The trio are separated by a mysterious explosion but they continue towards the top of the structure X and Zero meet up near the top when they are suddenly attacked by Hippopressor which they destroy  Upon making it to the roof X and Zero find Shadow faced with Epsilon They begin to arrest Epsilon but Shadow turns on them revealing his true allegiance to the Rebellion Army The Rebellion cadres  Scarface Botos and Ferham  also reveal themselves and the Hunters realize that theyve been led into an ambush Zero attempts to strike Epsilon but is overpowered and sent flying by the cadres attacks Now alone X finds himself with no other choice but to flee leaping off the roof and into a chasm below Ferham begins to give chase but Epsilon stops her wellaware that X will return,20.41,26.42,38.58,69.0,36.0,39.0
4,"[12, 13]",78872,Harvest Moon: Another Wonderful Life,[21],Another Wonderful Lifes gameplay is very similar to its predecessors involving growing crops while taking care of the variety of animals inhabiting the farm  The game also includes the ability to court three bachelors and marry one of them by the end of the first chapter of the story The game progresses through 6 chapters in the game which shows the player character going from young adulthood to old age,78.0,The main character is a young woman from the city who inherits a somewhat rundown farm in ForgetMeNotValley after the death of her father and tries to make it successful with some help from her fathers old friend Takakura,20.0,48.0,60.0,81.0,10.0,3.0
5,[4],3877,Digimon Rumble Arena 2,"[8, 11, 21]",Digimon Rumble Arena 2 Digimon Battle Chronicle in Japan is a Digimon fighting game released in 2004 by Bandai Games for the GameCube PlayStation 2 and the Xbox,61.68154691285761,Missing,1.51,5.43,13.25,72.0,46.0,34.0
6,[31],3851,Catwoman,"[6, 8, 11, 21]",With catlike agility senses and cunning you control Catwoman and play through the movie of the same name Using incredible acrobatic skill Catwoman leaps from rooftop to rooftop runs up walls pounces on prey and dodges enemy bullets with feline poise Play through numerous levels staged in 7 locations from the movie,58.01730351706744,Missing,5.79,0.0,7.67,55.0,11.0,10.0
7,[5],2702,Army Men: Sarge's War,"[6, 8, 11, 21]",Army Men Sarges War is a 2004 game in the Army Men video game series It was initially developed by series creator The 3DO Company but after that companys bankruptcy was purchased and completed by Global Star Software The game is more mature and darker than earlier games in the series Sarge makes no comical moves holes are blown into soldiers and the weapons are also made of metal,56.0,Missing,7.15,0.0,0.0,62.0,6.0,2.0
8,[14],5957,NCAA Football 2005,"[8, 11, 21]",NCAA Football 2005 is an American college football video game which was released on July 15 2004 It is the successor to NCAA Football 2004 in the NCAA Football series The product features former Pittsburgh Panthers and current Arizona Cardinals standout wide receiver Larry Fitzgerald on the cover The game is the NCAA Football series released by EA Sports This would be the final game in the NCAA Football series to be released on the Nintendo Gamecube,46.0,Missing,0.0,0.0,0.0,88.0,4.0,0.0
9,[14],92693,Jikkyou Pawafuru Puroyakyu 11,"[8, 21]",Missing,38.0,Missing,,,,,,
10,[8],3861,Cocoto Platform Jumper,"[5, 6, 8, 21]",A long time ago in a faraway land strange little creatures lived in the depths of Abyss Cocoto his little devil friends and the mysterious Fairy protect the secret of the magma  the source of their power  in a magic cauldron Meanwhile Zaron the god of lightning who lusts after this force is up to something He can count on the rulers of the other kingdoms that Cocoto must cross The tragic kidnapping of Shiny Baggy and Neuro has left Cocoto alone to watch over the cauldron Refusing to leave his friends he will set out to find them with Fairy,36.0,Missing,0.0,3.0,0.0,42.0,3.0,1.0
11,[31],3970,Korokke! Ban-Ou no Kiki wo Sukue,"[8, 21]",Missing,20.0,Missing,,,,,,
