,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],250086,Super Pink Gold Peach 64,[4],A short hack where you play as Pink Gold Peach featuring Mario Kartstyle gameplay as you get to drive around Royal Raceway on a modified shellkart,Missing,Missing,,,,,,
1,[14],240452,FIFA 18,[130],Nintendo Switch port of FIFA 18 which runs on a custom engine,Missing,Missing,17.85,49.96,254.82,70.0,207.0,104.0
2,Missing,222494,Order Land,[130],Missing,Missing,Missing,,,,,,
3,"[9, 26]",218986,Nazotoki Mail,[130],Missing,Missing,Missing,,,,,,
4,"[12, 16, 31]",205673,Final Fantasy IX,"[48, 49, 130]",The console versions of Final Fantasy IX mainly brought technical improvements in addition to some other minor changes The antialiasing is slightly better than the PC version the UI of the battle menus have been reduced so that it takes less space on the screen and you can also play poker after you beat the game,Taking place on planet Gaia the story follows a thief named Zidane Tribal a member of a thief troupe who is tasked to kidnap the princess of Alexandria Garnet Til Alexandros XVII He teams up with her and a team of allies to stop Queen Brahne and her ally Kuja from waging a war with an army of black mages,Missing,38.5,52.69,83.27,89.0,1378.0,1681.0
5,[8],195502,Gotta Protectors: Amazon's Running Diet,[18],A homebrew endless runner in the Gotta Protector series,Missing,Missing,,,,,,
6,[5],194834,Goldfinger 64,[4],Goldfinger 64 is a ROMhackmod GoldenEye 007 Nintendo 64 The game was made to be a recreation of the events of the 1964 movie Goldfinger,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,[32],164636,Bendy and the Ink Machine: Chapter Three,"[6, 34, 39, 48, 49, 130]",The exciting third chapter of Bendy and the Ink Machine has finally emerged In this Chapter Three DLC discover the secrets of angels solve the riddles of the ink and help Henry survive in this terrifying forgotten cartoon studio,Missing,Missing,,,,,,
8,[13],164021,Pinball FX3: Sci-Fi Pack,"[6, 130]",Space travel supernatural events and gigantic alien machines await in the original and imaginative SciFi Pack featuring Mars Paranormal and Earth Defense,Missing,Missing,,,,,,
9,[13],164010,Pinball FX3: Aliens vs Pinball,"[49, 130]",Aliens vs Pinball combines three thrilling pinball tables into one terrifying pack inspired by the ALIEN franchise,Missing,Missing,,,,,,
