first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1480118400,"[8, 31]",275621,Cartuchito World: Canella Edition,[19],Mr Wilson got the three powerful golden cartridges but he found out about the Cartuchito an even more special cartridge and wants it too The problem is that Cartuchito is in the hands of the Evil King who also kidnapped Mr Wilson and Canellas friend Ronaldo,Cartuchito World is a Super Mario World rom hack based on a web show called Cartuchito  The Canella Edition is a later edition of the rom hack that replaces the character Ronaldo with Canella putting Ronaldo in place of the character Guitarrinha and follows the cast replacement that took place on the YouTube channel,Missing,nan,nan,nan,nan,nan,nan
1480032000,[8],223846,Super Mario Bros. 3: A New Journey,[18],Missing,With 8 newly themed worlds to explore Super Mario Bros 3 A New Journey sticks with the original SMB3 format while using new graphics custom overworld music and new levels to continue Mario and Luigis adventure beyond the original 8 worlds Some tweaked sprites are also present The difficulty is meant for semiexperienced players looking for new challenges,Missing,nan,nan,nan,nan,nan,nan
1479168000,[31],221824,Assassin's Creed Revelations,"[48, 49, 130]",Missing,A remaster of Assassins Creed Revelations included with Assassins Creed The Ezio Collection  All the singleplayer addon content The Lost Archive is included and multiplayer is removed,Missing,12.43,20.65,34.13,76.0,2133.0,2390.0
1479168000,[31],221823,Assassin's Creed Brotherhood,"[48, 49, 130]",Missing,A remaster of Assassins Creed Brotherhood included with Assassins Creed The Ezio Collection  All the singleplayer addon content Copernicus Conspiracy The Da Vinci Disappearance is included and multiplayer is removed,Missing,15.28,25.62,41.66,81.0,2620.0,3021.0
1479168000,"[8, 31]",221822,Assassin's Creed II,"[48, 49, 130]",Missing,A remaster of Assassins Creed II included with Assassins Creed The Ezio Collection  All the singleplayer addon content The Battle of Forlì Bonfire of the Vanities is included and multiplayer is removed,Missing,19.18,26.16,35.08,83.0,3762.0,4661.0
1478044800,"[9, 13]",218748,Animal Crossing: New Leaf - Welcome amiibo!,[37],Missing,Animal Crossing New Leaf  Welcome amiibo is an update available to New Leaf that was released worldwide on November 2 2016 It introduces amiibo compatibility and various other features,Missing,nan,nan,nan,nan,nan,nan
1478822400,[8],217841,JUMP: Janked Up Mario Party,[19],Missing,This hack started as a small collab lead to be mostly vanilla with modern ASM technologies very inspired by the original VIPs It later expanded to much larger proportions Some levels still retain the original feel while many others have embraced more chocolate aspects  Features Intricate dragon coin reward system Dragon coins save upon collection Hint movies for more cryptic secrets Overworld pause menu with level information Multiple checkpoints for longer levels Retry system for the harder levels,Missing,nan,nan,nan,nan,nan,nan
1479859200,"[9, 13]",210422,Animal Crossing: New Leaf - Welcome amiibo!,[37],Missing,Theres more to discover than ever before in the Animal Crossing New LeafWelcome amiibo game This updated version of Animal Crossing New Leaf adds in support for all Animal Crossing series amiibo figures and cards Tap these amiibo to invite the depicted villager to a new RV campsite interact with them and ask them to move into your town  In addition fifty new Animal Crossing series amiibo cards will launch on December 2nd and youll receive one random card with a purchase of this new packaged version You can also tap select amiibo figures from other series to get items themed to the pictured characters Check  This is the perfect time to cozy up to the charm and creativity of this special game New friends and new discoveries await every day Express yourself by customizing your character your house and your town as you create your ideal world  You can finally invite villagers to your town using amiibo accessories  Customize your character your house and your town as you create your ideal world  Contains a brandnew RV campsite where you can interact with villagers  Animal Crossing New Leaf  Welcome amiibo packs in one random amiibo card,Missing,nan,nan,nan,nan,nan,nan
1479945600,"[7, 33]",177614,Aikatsu Stars! My Special Appeal,[37],Missing,Aikatsu Stars My Special Appeal is the second 3DS game of the Data Carddass Aikatsu Stars arcade series and is the expansion of Aikatsu Stars First Appeal,Missing,nan,nan,nan,nan,nan,nan
1478736000,[7],177574,PriPara: Awaken! The Goddess' Dress Design!,[37],Missing,PriPara Awaken The Goddess Dress Design is the 3rd 3DS game released with the PriPara name however it is the 2nd to be dedicated exclusively to PriPara,Missing,nan,nan,nan,nan,nan,nan
1478217600,Missing,145332,Disney Two Pack I Frozen: Olaf's Quest + Big Hero 6: Battle in the Bay,[37],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1478736000,"[13, 15]",136932,Pika Pika Nurse Monogatari: Shounika ha Itsumo Oosawagi,[37],At the pediatrics department of the general hospital take care of the little ones  The player becomes a new nurse and works in the pediatric ward in the general hospital At the hospital we are entrusted with various tasks from dealing with outpatients to nursing inpatients and newborns  Join forces with reliable doctors and senior nurses to help patients in need of illness or injury,The player becomes a new nurse and works in the pediatric ward in the general hospital At the hospital we are entrusted with various tasks from dealing with outpatients to nursing inpatients and newborns,Missing,nan,nan,nan,nan,nan,nan
1478736000,"[12, 13]",136888,Saiki Kusuo no Psi Nan: Shijou Psi Dai no Psi Nan!?,[37],Missing,A game based on the The Disastrous Life of Saiki K mangaanime series,Missing,nan,nan,nan,nan,nan,nan
1478908800,[8],135178,Super Mario and the Marvel Adventure,[4],Missing,Super Mario and the Marvel Adventure is a minor ROM hack that features 51 stars to collect spread out in 15 new worlds,Missing,nan,nan,nan,nan,nan,nan
1479340800,"[5, 33]",117933,Arcade Archives: Terra Force,"[48, 130]",Missing,Terra Force is a shootem up released by Nichibutsu in 1987 The game was well known for its new tactical features using verticalhorizontal scrolling elements at the time So eliminate the incoming enemies by using the super destructive hyper missiles,Missing,nan,nan,nan,nan,nan,nan
1478131200,"[12, 13, 15, 31]",85467,Unlucky Mage,[37],Missing,From loner to saviour of a nation,Missing,12.0,0.0,0.0,70.0,1.0,1.0
1478736000,[33],85240,Kutar Magic Ball,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar will strike the baseball you have to be cool and hit all the magic balls in a row from the pitcher,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,[33],85239,Kutar Quiz,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar joins a TV quiz show you cannot answer with any mistakes because the rival will win with the last question,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,[33],85238,Kutar Ski Lift,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar will ski Before that you have to take lifts in the order and sit down at the right time,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,[33],85237,Kutar Tube Rider,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar joins the tube riding match on the snowy field the tires can only go ahead by bumping the convex ground to bounce,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,[33],85232,Kutar Concert Staff,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar joins the staff of a Live audience and keeps pushing back the audience away from the lines,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,[33],85231,Kutar Apple,[37],Missing,Kutar is the character who has an incredible expressionless emotions that cant be distinguished by laughing or crying Kutar is not a dog cat or bear Kutar is always Kutar no matter where he is going or doing Though being so expressionless when Kutar wants to laugh cry love or be angry all feelings are still very ordinary No matter what happenes the emotions will not changed Even a desperate situation arrives Kutar will just inflate his body and overcome What a wonderful Yuruchara The lovely and funny Kutar game series is everywhere Just finish the quests challenges with simple controls This time Kutar is catching apples under the tree freely but be carful not to catch the mushrooms,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1478736000,"[10, 31, 32]",85064,Dangerous Road,[37],Missing,Cross a busy road avoiding the traffic dart across train lines missing the speeding trains and leap across gushing rivers on moving logs One mistake and its game over,Missing,nan,nan,nan,nan,nan,nan
1478736000,"[9, 13, 15, 32, 33]",84872,Shoot the Ball,[37],Missing,In Shoot the Ball your objective is simple  use the touch screen to shoot the ball into the open space scoring a point Each shape is randomly given a speed and colour to increase the difficulty Challenge your family and friends to beat your session score How many times can you Shoot the Ball,Missing,nan,nan,nan,nan,nan,nan
1478044800,"[10, 33]",84659,3D Power Drift,[37],Missing,Its SEGAs classic arcade game Power Drift in 3D,Missing,nan,nan,nan,nan,nan,nan
1480464000,"[12, 31, 32]",81454,Brave Dungeon,[37],Missing,A spinoff from The Legend of Dark Witch series on the 3DS Its a dungeon crawler featuring the boss character Al as the main character with several other bosses from the franchise as playable characters,Missing,12.64,12.69,25.0,79.0,7.0,11.0
