first_release_date,genres,id,name,platforms,summary,storyline,rating
1028764800,"[31, 34]",270422,Air,"[6, 8]",A PlayStation 2 port of the Japanese visual novel AIR which adds additional event CGs and voices to all characters including the protagonist,Missing,Missing
1028764800,[15],253751,Akudaikan,[8],Keep a stranglehold on your corrupt office by accepting bribes and using those bribes to hire henchmen pay for protection and buy traps to snare valiant heroes These dogooders will eventually come aknocking and its your prerogative to obfuscate and outright beat back their attempts at bringing justice upon your head and hide Setting traps inside the magistrate building also helps to slow down or completely stop some hapless heroes  Played in a humorous light Akudaikan features real Japanese actors comical scenarios a few ridiculous moments and wacky minigames certain to elicit laughs from unsuspecting gamers,When the evil magistrate in the period drama is and beat the ally of justice  era drama simulation game that achieves such a thought Become the evil magistrate a trap in the house using enable bribes from unscrupulous merchants hired a bouncer and thugs was fight bouncer us When you see ally of justice use a trap in the gap justice you faint and he hurl one sword of evil in the ally,Missing
1029196800,[14],243291,Madden NFL 2003,[7],Missing,Missing,Missing
1030579200,[33],203128,Simple 1500 Series Vol. 100: The Astronaut,[7],The Astronaut Aka the Uchuuhikoushi is a 3d action game that features a complete gravity simulation in which the player controls an astronaut in the future that have to complete several missions through the game in space stations or outside dangerous planets,Missing,Missing
1030579200,[14],203127,Simple 1500 Series Vol. 99: The Kendo - Ken no Hanamichi,[7],The Kendo  Ken no Hanamichi is a kendo game in which the player can enjoy a great kendo simulation with a realistic IA in which the opponent uses a difficult defense tactic,Missing,Missing
1029974400,"[4, 33]",126468,TV Animation X - Unmei No Tatakai,[7],X Unmei no Tatakai is an 3D fighting game that features a story mode set in the television series continuity and a versus mode which allows players to compete against each other using any of the Dragons of Heaven or Earth The game was not released outside Japan and it has two different endings,X is Clamps foray into apocalyptic fiction It combines elements from various end of the world scenarios both secular and religious with its own mythos The story takes place at the end of days in the year 1999 The series follows Kamui Shiro a young esper who returns home to Tokyo after a sixyear absence to face his destiny as the one who will determine humanitys fate The series is intended for a female audience so X is drawn in the ornate style characteristic of shojo manga but with the emphasis on moral conflict and gruesome violence expected of seinen works The story is influenced by the works of Go Nagai and Kyokutei Bakin  The events take place in 1999 The end of the world is fast approaching as superhuman individuals gather and take sides in the city of Tokyo the battle site of Armageddon The key player in this day of reckoning is Kamui Shiro a young man who returns home to Tokyo after a sixyear absence to protect those dearest to him Kotori and Fuma Monou and fulfill his mothers dying wish  Unbeknownst to the three friends Kamui and Fuma are destined to fight each other during the end of the world The first half of the series focuses on the gathering of the soldiers in the final battle and culminates with Kotoris death at the hands of her brother Fuma sealing Kamuis choice as the protector of mankind and Fumas place as his foil The second half follows Kamui as he grows into his role as savior while the world moves along toward its inevitable destruction,Missing
1029024000,[10],79734,WRC: Fia World Rally Championship Arcade,[7],WRC Fia World Rally Championship Arcade is Driving game developed by USD and published by SCEE,Missing,Missing
1030579200,"[31, 35]",78706,Simple Characters 2000 Series Vol. 11: Detective Conan - The Board Game,[7],The fourth overall Detective Conan game developed by Bandai for the PlayStation Unlike other entries in the franchise this one is a board game instead of an Adventure game,Missing,Missing
1030579200,"[31, 34]",70559,Simple 2000 Series Vol. 9: The Renai Adventure - Bittersweet Fools,"[8, 23]",Bittersweet Fools is a visual novel developed by Minori The game takes place in Florence Italy The character design is by Yu Aida whose Gunslinger Girl series also takes place in Italy,The protagonist is Alan a former mafia assassin He was required to go into hiding after a job and is now living in Florence Italy His days of peace and quiet comes to an end when he meets with the granddaughter of a mafia leader,Missing
1030060800,"[15, 34]",70414,Galaxy Angel,"[6, 8, 11]",Galaxy Angel is primarily a visual novel punctuated with realtime tactics gameplay segments On occasion the player will be given the freedom to move about the Elle Ciel inspecting the various rooms and meeting the Angels,Missing,Missing
1030579200,[14],64117,Simple Characters 2000 Series Vol. 10: Sakigake! Otokojuku - The Dodge Ball,[7],This is a dodgeball game from the Sakigake Otokojuku series for the Playstation,Missing,Missing
1030665600,"[31, 34]",58098,Aikagi: Hidamari to Kanojo no Heyagi,"[6, 8, 23, 39]",A visual novel from FC FC02  Takashi Murase lived an average live along his father but one day he suddenly died in a car accident Unable to live by himself Takashis homeroom teacher will start living in his house to take care of him  and her sisters joining this new family too What will be of the three of them,Missing,Missing
1028764800,[13],56735,Pachi-Slot Aruze Oukoku 7,[8],The seventh game in the PachiSlot Aruze Oukoku series,Missing,Missing
1030060800,[14],47338,Slam Tennis,"[8, 11]",Slam Tennis goes where no tennis game has gone before  this is liquid tennis with attitude A game that recreates then amplifies the excitement atmosphere and challenge of modern professional tennis In Slam Tennis overcoming your opponent is only part of the challenge  Two different extremes of tennis are combined here The four Grand Slam venues are among the 11 featured but so are a mansion and a dance hall These surfaces all affect ball speed and bounce A few real players such as Carlos Moya and Tim Henman are included but most are created for the game  a lifeguard and a mayor are included with abilities based on their reallife work  As well as playing individual Exhibition matches you can take on an Arcade challenge of defeating the 16 players or take on the full Slam Tennis Championship event Forehand backhand and lob shots are all available There are also subgames Crazy Collapsing Columns Bubble Bursting Bonanza Rocking Ring Riot and Sand Sea and Serve,Missing,Missing
1030579200,"[24, 25]",45014,Dynasty Warriors 3: Xtreme Legends,[8],Dynasty Warriors 3 Xtreme Legends is a standalone expansion to Dynasty Warriors 3 In both games you take control of a military general in ancient China each with their own unique abilities and weapons  The gameplay is simple you destroy hoards of differently ranked enemies on an open battlefield Your objective in most missions is to defeat one or more enemy generals Each character you choose has a different storyline this story mode is referred to as Musou Mode with seven battles progressing the story along Battles get harder as you move along in the story There is also a free mode which allows you to play any level that you have unlocked with any general that you have unlocked you start the game with three generals from three different dynasties  The difference between Xtreme Legends and the original Dynasty Warriors 3 is that in Xtreme Legends the Musou Mode only features seven unaligned generals that you couldnt play as in the original There are also challenge modes in Xtreme Legends not featured in the original And there is a more advanced bodyguard system allowing you to name them customize their advancement and choose from more weapons you unlock as you play through the game,Missing,Missing
1028419200,"[5, 15, 24]",44989,Tom Clancy's Rainbow Six: Lone Wolf,[7],Playing as Rainbow Six team member Ding Chavez players travel to Norway to eliminate a terrorist group planning to destabilize Eastern Europe with illegally smuggled US weapons In keeping with the Lone Wolf mode of Rainbow Six assignments missions are conducted without the help or hindrance of teammates Planning phases include briefing intelligence kit select and map screens while actual gameplay takes place from a firstperson perspective  Weapons can be set to fully automatic continuous burst three shots or semiautomatic one shot Crosshair and autolocking features provide concise control when aiming though grenades can be used in situations requiring less precise targeting The mission objectives a health meter minimap the currently selected weapon and ammo status are displayed onscreen at all times Other features in Tom Clancys Rainbow Six Lone Wolf include a choice of insertion points for each mission with different advantages night vision goggles and an option to save after successfully completing each mission,Missing,Missing
1030406400,"[14, 32]",43894,Rageball,"[6, 7]",Rageball is an Action game developed by Naps Team and published by Midas Interactive Entertainment which was released in Europe in 2002,Missing,Missing
1030752000,[14],43664,Sega Sports Tennis,[8],Sega Sports Tennis is a Sports game developed by Hitmaker and published by Sega which was released in 2002,Missing,Missing
1030579200,[4],43644,Fighter Maker 2,[8],Fighter Maker 2 FM2 for the PS2 was another entry in the Designer Series from Agetec Inc It was released in November 2002 It is similar to the original but with more advancements in character design movement and attacks As with the first the game was met with lukewarm reviews mainly due to its cumbersome interface and the lack of bells and whistles that were featured in most fighting games at the time,Missing,Missing
1028419200,Missing,43420,Ghost Vibration,[8],In this first person shooter on rails you are George a ghost hunter accompanied by his childhood friend and scientist Alicia You have to exterminate the ghosts that inhabit an old mansion using a special weapon called Spirit Gun After capturing the various spirits you can read their memories and use this information to solve the mysteries of this ancient mansion,Missing,Missing
1030579200,"[13, 15]",24083,Robot Alchemic Drive,[8],Robot Alchemic Driver is a Big RobotMonster fight in a modern city with a twist There is a story and training mode and a 2 player vs mode In a nut shell aliens attack the last city on earth The big robot comes up and here is where the twist come in you have to control the robot from the perspective of the hero three to choose from and you can switch between the robothero mode This forces you to make sure you have a strategic position to move the hero around in the city to see the battle without getting too close As the game goes on you have the option to updatecustomize the mechs to improve them You can end up destroying whole buildingterrain as you battle the alien monster,As the seventeenyearold sole inheritor to the Tsukioka family and their bankrupt weapons company the game introduces the player to a world where all manned space exploration projects have been put on hold indefinitely due to a material called Space Nectar that poisons and kills any organic life in space Earth is safe because of its atmosphere but it seems that humanity is doomed to an isolated existence  When machines known as Volgara begin destroying the Earth the player must pilot the only weapon on Earth capable of standing against the invaders Along the way lives will be changed history will be made and the origins of the Volgara will be revealed,Missing
1030406400,"[5, 13, 15, 24]",22238,SOCOM: US Navy SEALs,[8],The player leads a fourman team three AIcontrolled teammates of United States Navy SEALs through 12 missions in four regions Alaska Thailand Congo and Turkmenistan in the years 2006 and 2007 In the single player missions commands can be spoken using the included USB headset or via an onscreen menu if the optional SOCOM headset was not purchased Typical missions consist of killing terrorists rescuing hostages retrieving intelligence or destroying terrorist bases  The player characters codename is Kahuna while the NPC teammates codenames are Boomer Spectre and Jester The team is divided into two subgroups Alpha and Bravo The Alpha group consists of the player and Boomer while the remaining two make up Bravo Commands can be issued to both individuals and a whole group for example it is possible to ask team Bravo to remain stationary while the player is scouting the area with Boomer However the player can not venture alone through a map when Kahuna is too far away from Boomer he will automatically resume following the player regardless of prior orders Briefings and intel such as maps and photos are given prior to each mission,Missing,Missing
