first_release_date,genres,id,name,platforms,summary,storyline,rating
1003968000,"[12, 15]",254538,Global Folktale,[8],In Global Folktale animals have captured the land and humans have retreated to a faraway place But after years of hiding the time for cowardice is over as the people stand united and decide to fight back to reclaim whats theirs Led by Allen Prince of Zodia Kingdom players gain control of an eight character party to battle their feral foes in a variety of locations and environments  Unlike most strategyRPGs the combat takes place in realtime with 3D polygonal graphics while each character is supported by a multitude of customization options weapons and items,Missing,Missing
1003968000,Missing,209500,Simple 1500 Series Vol. 77: The Suiei,[7],Missing,Missing,Missing
1003968000,[35],203131,Simple Characters 2000 Series Vol. 01: Kidou Senshi Gundam - The Gunjin Shougi,[7],Kidou Senshi Gundam  The Gunjin Shougi combines characters from the different Gundam series and the shogi chess game,Missing,Missing
1003968000,[10],203072,Simple 1500 Series Vol. 78: The Zero Yon,[7],Simple 1500 Series vol 78 The Zero Yon is a street racing game in which the player takes the role of a driver that wants to become the king of king in the street racing and to do that he will have to compete against other drivers in the town and win the different races to get the best score and be the first one in the ranking The player can also buy new parts for improve his car like tires engine etc,Missing,Missing
1003968000,[14],203071,Simple 1500 Series vol. 77 - The Suei,[7],Simple 1500 Series vol77 The Suiei is a swimming simulation game that features the classic 4 swiiming styles Freestyle swimming Breaststroke Backstroke  Butterfly stroke up to four players to compete at the same time the gameplay controls is using the gamepad analog sticks,Missing,Missing
1003968000,[5],203070,Simple 1500 Series Vol. 75: The Double Shooting - Raystorm & Raycrisis,[7],Simple 1500 Series vol 75 The Double Shooting  Raystorm  Raycrisis is a compilation of 2 Taito arcade game shooters  1  RAYSTORM The year is 2219 and the Secilia Federation has initiated a plan to destroy Earth So far the evil federation has been highly successful in destroying much of the planets defensive forces and resources With world destruction at hand the fate of mankind is looking for a savior  2  RAYCRISIS The sequel to RayStorm RayCrisis Series Termination takes place in a time when the future of mankind hangs in the balance Determined to create the ultimate neural interface between man and machine a rogue scientist named Leslie McGuire cloned herself and hardwired the clones mind into directly into ConHuman a powerful worldwide computer network ConHumans AI quickly took over the clones consciousness and was driven insane Unable to comprehend the complexities of sentience and the human psyche the Network went on a killing spree that wiped out most of Earths 13 billion citizens,Missing,Missing
1002758400,[9],198926,Kids Station: Hello Kitty no Oshaberi ABC,[7],An educational game starring Hello Kitty teaching the player the alphabet through minigames,Missing,Missing
1002153600,Missing,148377,Kids Station: Barbapapa,[7],Educational game for kids based on Barbapapa cartoon character It features a bunch of minigames,Missing,Missing
1002067200,[2],144839,Adiboo and the Green Shadow,"[6, 7]",Missing,Robitok the Adiboos cooking bot is kidnapped by a mysterious Green Shadow Help Adiboo and his dog Plop to save him ,Missing
1002240000,[10],135936,The Italian Job,"[6, 7]",The Italian Job is a video game based on the 1969 film of the same name The game features a story mode based on the movie and a multiplayer party mode where players compete through several different circuits in London and Turin as well as a single player practice mode where the player can develop skills needed for completing the story mode,Missing,Missing
