first_release_date,genres,id,name,platforms,summary,storyline,rating
865900800,[5],217844,Net Yaroze: Clone,[7],Clone is a genuinely creepy FPS developed on the Sony Net Yaroze PlayStation its a very impressive game considering it was created in 10 weeks under the limitations of the Net Yaroze platform,Missing,Missing
865987200,Missing,146763,Calcolo!: Ochimo no Shooting,[7],A mixed topdown puzzle  vertical shooter on Playstation 1 only available on the japanese market,Missing,Missing
866764800,"[7, 13]",143644,3D Kaleidoscope: Baby Universe,[7],Baby Universe is an experiment in visuals It consists of different worlds with digital kaleidoscopes One of them a 3D Kaleidoscope is floating in space You create visual effects by pressing buttons on the controller to turn the different axes bend and reflect light and change the angle with different background patterns All your actions can be recorded and saved  In the jewel case you select the objects to appear on the screen and in the console you can edit each individual item This includes colour mapping of the surface movement patterns and frame rate Settings can be saved on a memory card In the soundscape you can insert your own CDs and sound wave patterns will appear to accompany the music There is also a traditional electric and a psychedelic kaleidoscope available,Missing,Missing
867369600,"[12, 15, 34]",94628,Arubarea no Otome,"[7, 9, 38, 46, 274]",A strategy game and a visual novel with RPG elements developped by Gimmick House,The protagonist is chosen as a candidate to become the next Sacred Maiden that helps protect the Albaria Kingdom She must train herself up and serve the country along with five holy knights,Missing
866764800,[31],80148,Salzburg no Majo: The Witch of Salzburg,"[6, 7]",A group of presentday students investigate the history behind a 500year old Austrian witchhunt in this adventure,Missing,Missing
866764800,[4],75724,Gundam: The Battle Master,[7],Gundam The Battle Master is the first game in the series released for the PlayStation in 1997 Even this first game features the large multijointed sprites and 2screenhigh stages that the rest of the series would follow on It includes the following mobile suits from the Universal Century era  Playable  FA010S Full Armor Enhanced ZZ Gundam MS06F Zaku II MSM03C Hygogg MSN02 Zeong MSN04 Sazabi NZ000 Quin Mantha PMX003 The O RX782 Gundam RX78GP02A Gundam Physallis RX93 Nu Gundam Bosses NonPlayable  MA08 Big Zam AMX002 AMAX2 Neue Ziel Psyco Gundam Mark III Hydra Gundam,Missing,Missing
865555200,[5],72905,The Super Dimension Fortress Macross: Do You Remember Love?,"[7, 32]",A Macross game based on the film of the same name,Missing,Missing
866678400,[9],71021,Tokimeki Memorial: Taisen Tokkaedama,[7],Puzzle game featuring characters from Tokimeki Memorial series,Missing,Missing
865555200,[15],70760,Machine Hunter,"[6, 7]",Machine Hunter is a topdown freeroaming shooter in which the core gameplay feature is the ability to take over the bodies of downed robots thus slowly increasing the players firepower,Missing,Missing
866764800,"[12, 15]",70758,Farland Story: Yottsu no Fuuin,"[6, 7, 9]",A remake of the first two games in TGLs longrunning Farland series of turnbased strategy RPGs combined together The hero Arc is forced to rescue his beloved Ferio from the mysterious Black Knight,Missing,Missing
867369600,"[16, 26]",68786,Next King: Koi no Sen-nen Oukoku,"[7, 32]",A board game developed by Alfa System and MARS Corporation for the PSX and Saturn,Missing,Missing
866764800,"[7, 13, 15]",62861,Sold Out,[7],A Japanexclusive band simulation video game released by Shinko Music for the PlayStation in 1997 It features music composed by Jeff Pfeifer and Rob Pfeifer,Missing,Missing
866678400,[5],58294,Salamander Deluxe Pack Plus,"[7, 32]",Salamander Deluxe Pack Plus bundles together the first two Salamander games as well as the enhanced version of the first one Life Force onto one disc,Missing,Missing
866764800,[9],44824,Puzzle Arena Toshinden,[7],Puzzle Arena Toshinden takes the furious fighters right out of the ring and into the world of puzzle games The game plays out much like the Puyo Puyo series by Sega Connect 3 balloons of the same color to make them disappear Get combos to have black pieces fall on the opponents side that are harder to get rid of,Missing,Missing
867369600,[4],43808,Zero Divide 2: The Secret Wish,[7],Zero Divide 2 The Secret Wish is a sequel to the robot fighting game Zero Divide The game features higher resolution graphics and more detailed character models It adds two new robots the nurselike Pixel and the crablike Cancer along with a few new bosses and hidden characters It also adds various new arena types of different shapes the original game only had standard square arenas including completely walledin ones as well as arenas with low barriers that the opponent can be juggled over to lead to a ring out Rounds are now considerably shorter and the robots armor easier to knock off,XTAL has been defeated and the hackers responsible rounded up However the leader of the hackers reveals that the group have also unleashed a second artificial intelligence into the data library known as EVE The player must take control of one of EVEs attack programs and use them to destroy the other guard programs and then EVE herself,Missing
866505600,[14],43717,NCAA Basketball Final Four 97,[7],Mindscapes 1997 installment in the NCAA basketball series developed by High Voltage The game features runngun multiplayer gameplay Play with up to eight other human players for the ultimate basketball experience Get the best seat in the house by viewing the action from more than 10 different camera angles NCAA Final Four 97 stars 64 of the hottest collegiate teams with more than 50 different motioncaptured dunks In addition to challenging your buddies to courtside action a special Coachs Mode allows you to make your own playbook You can also assign up to four offensive plays and four defensive sets and even call the plays on the fly so you dont have to stop the action to set up your players,Missing,Missing
