genres,id,name,platforms,rating,summary,storyline
"[12, 13, 15]",119159,Fuga: Melodies of Steel,"[6, 48, 49, 130, 167, 169]",99.90281165726643,Fuga is set in a warravaged world where a village is destroyed by the fascist Berman Empire Eleven child survivors band together after the attack and board a gigantic tank known as Taranis  a relic of an ancient but technologicallyadvanced civilization  in order to travel across the dangerous landscape and rescue their families who were taken prisoner The Taranis houses a super weapon called the Soul Cannon which is capable of immense destruction at the cost of a crew members life with the main characters having to choose when and whom to sacrifice in order for the group to reach their destination,Missing
"[8, 12, 31]",88973,Goblin Sword,"[39, 130]",99.86292423296558,Goblin Sword is a retroinspired action platformer with light rpg elements  An army of monsters led by an evil wizard have invaded your hometown Slay as many monsters as you can collect loot avoid dangerous traps and defeat menacing bosses before facing the evil wizard himself  Reviews Its such a crazy value and has such good production quality it kind of speaks for itself 55 TouchArcade Fun visuals good music engaging level design and lots of content make Goblin Sword an excellent little game Editors Choice 148 Apps A deeply compelling and staggeringly impressive tribute to retro games 1010 ArcadeLife  Features 89 levels 13 bosses 30 weapons with unique special attacks 30 relics that grant you abilities 14 costumes 8 guardians that follow you around and assist you 5 secret very hard levels Decorate your home with souvenirs Customizable touch controls Universal app Works on iPad iPhone and iPod touch iCloud and MFi support Game Center achievements and leaderboards Premium game No IAP or ads ever,Missing
[8],4095,Scaler,"[8, 11, 21]",99.73137840387983,Scaler follows the story of a lizardloving 12yearold boy named Bobby Scaler Jenkins who accidentately stumbles across an evil plot to dominate the world through use of mutated lizards,Missing
"[12, 31, 34]",234702,Persona 4 Golden,"[6, 48, 49, 130, 169]",99.205317319456,A coming of age story that sets the protagonist and his friends on a journey kickstarted by a chain of serial murders  Now available on modern platforms the worldrenowned Persona 4 Golden promises unforgettable adventures meaningful bonds and heartwarming experiences,They say your soulmate will appear if you stare into a television set on a rainy night  This strange rumor slowly spreads through the rural town of Inaba the protagonists new home just as a chain of mysterious murders begin As the protagonist and his teammates chase after the truth they find themselves opening the door to another world
"[12, 31]",165192,The Elder Scrolls V: Skyrim - Anniversary Edition,"[6, 48, 49, 130, 167, 169]",98.65117648223443,The Elder Scrolls V Skyrim  Anniversary Edition contains the full game plus all three expansions and over 500 pieces of unique content from Creation Club including preexisting and new quests dungeons bosses weapons spells and more,Missing
[5],25880,Jurassic Park,[18],98.59850793871661,Jurassic Park is a 1993 video game based on the film and novel of the same name It was developed and published by Ocean Software and released for the Nintendo Entertainment System,Missing
"[12, 31]",119402,The Witcher 3: Wild Hunt - Complete Edition,"[6, 48, 49, 130, 167, 169]",98.55645721822313,The Witcher 3 Wild Hunt is a storydriven open world adventure set in a dark fantasy universe You are Geralt of Rivia mercenary monster slayer At your disposal is every tool of the trade razorsharp swords lethal mixtures stealthy crossbows and powerful combat magic Before you stands a wartorn monsterinfested continent you can explore at will Your current contract Tracking down the Child of Prophecy a living weapon that can alter the shape of the world The Complete Edition contains every piece of downloadable content released for the game including two massive story expansions Hearts of Stone  Blood and Wine Its the perfect opportunity to enter this world for the first time or relive the adventure  on the go,The Witcher 3 Wild Hunt concludes the story of the witcher Geralt of Rivia the series protagonist whose story to date has been covered in the previous installments Geralts new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms leaving only blood soaked earth and fiery ruin in its wake and it seems the Witcher is the key to stopping their cataclysmic rampage
"[5, 32, 33]",119445,Rolling Gunner,"[6, 130]",98.0, Navigate across 6 stages blanketed in a hail of bullets from an unceasing onslaught of enemies and screenfilling bosses  Choose from 3 different STORK ships to pilot each with unique attributes and firing patterns  Multiple difficulty settings allow players of all skill levels to jump in and enjoy a true bullet hell experience  Save Replays and use Training mode to master the Rolling Gun and learn the intricacies of each stage  A pulsepounding highenergy original soundtrack composed by COSIO Space Invaders Extreme Groove Coaster perfectly complements the gameplay  Beautifully animated cutscenes marry gameplay and story  A challenging risk v reward point system will have seasoned players shooting for the top of the ingame leaderboard,The year is 2061 and nearly three decades have passed since the new metallic element Busterium was discovered by the Lerman Matsunaga corporation at the bottom of the Pacific Ocean Utilizing this new alloy Lerman Matsunaga developed a new clean energy engine called the Buster Engine which was globally adopted and quickly replaced fossil fuel and nuclearbased engines With nearly all of the worlds engines now being centrally powered and controlled by a fully automated computer system called BAC the unthinkable has happened BAC has gained intelligence and has turned against humanity  With humanity on the verge of extinction a secret internal division of Lerman Matsunaga had the foresight to design a special weapon against BAC the Rolling Gun Operated and controlled via brain implant humanitys fate now rests in the hands of a courageous RF42R STORK pilot who must set out to destroy BAC at the old Lerman Matsunaga building which has been turned into a near impenetrable BAC fort This is the last hope for humankind  And now the final hope takes flight
"[5, 33]",191479,Metal Slug 3,"[5, 6, 8, 9, 11, 12, 34, 39, 46, 48, 49, 130]",97.99008821173041,Metal Slug 3 is a run and gun video game for the NeoGeo consolearcade platform created by SNK  It was released on the PlayStation 2 in Japan and Europe and on the Xbox in North America  Both of these ports feature two extra miniscenarios once you complete it Storming the UFO Mothership sets the stage in the final level puts you in control of one of three enemy soldiers  a Normal guy a Bazooka guy and a Shield guy As you plow forward a whole army of Mordens soldiers will tag along and start killing enemies along with you You can also call Sgt Allen ONeill to help clear the screen Fat Island is a two player game where each compete to eat as much food as possible,Missing
"[8, 12, 31]",152765,Castlevania Advance Collection,"[6, 48, 49, 130]",97.97937660065526,Castlevania Advance Collection includes three legendary Castlevania games that were first released in the early 2000s Circle of the Moon Aria of Sorrow and Harmony of Despair In addition this collection also includes Castlevania Dracula X and some neverbeforeseen sketches and artwork from the games  All four games are enhanced with newly added modern features such as Rewind SaveLoad and Replay making this the best way possible to experience these classics or discover them for the first time This collection also boasts a handy Encyclopedia a Music Player with all soundtracks and you can even change the ROM Region to play all games in different versions,Castlevania Circle of the Moon The story follows Nathan Graves a vampire hunter apprentice who enters Draculas Castle along with his Master in order to prevent the dreaded return of the Count Combine action and attribute cards to create over 80 unique spell effects ranging from fire whips to ice blizzards with the Dual Setup System  Castlevania Harmony of Dissonance Play as Juste Belmont the grandson of legendary Vampire Hunter Simon Belmont This title introduced a lot of new features to the franchise such as Boss Rush mode and the Spell Fusion system that lets players combine SubWeapons with Spell Books to cast devastating spells  Castlevania Aria of Sorrow Soma Cruz a young high school exchange student in Japan is somehow involved in the eternal cycle of reincarnation of the Dark Lord himself What role does Soma play in all of this Will he be able to return to his own world Aria of Sorrow also introduced a brand new attack system called Tactical Souls that lets Soma Cruz capture the souls of slain monsters to acquire their abilities 100 abilities in total Aria of Sorrow also has a ton of New Game content  Castlevania Dracula X Castlevania Dracula X is a reimagination of the cult action game Castlevania Rondo of Blood and has been acclaimed as one of the most challenging Castlevania titles ever created The Dark Lord Count Dracula rises again from the dead to revive the forces of darkness and to annihilate this corrupted world and create a new one You are Richter Belmont heir of the Belmont family and you set out for Draculas Castle to defeat its evil master Fight your way through Draculas Castle and defeat the toughest enemies with the new special attack Item Crash
"[5, 15, 31]",21073,Metal Gear Solid: Snake Eater 3D,[37],97.97405499563601,Metal Gear Solid Snake Eater 3D is a stealth action game for the Nintendo 3DS It is a rerelease of Metal Gear Solid 3 Snake Eater The game was released on February 21 2012 in North America and on March 8 2012 in Japan and Europe It is also the first Metal Gear game to be released on a Nintendodeveloped portable system since Metal Gear Ghost Babel back in 2000 A digital download version was released in Japan via the Nintendo eShop function on the Nintendo 3DS on December 16 2014 exactly a decade after the initial release of the original title The download includes a Snake Eater theme which included a FOX logo wallpaper the theme song for the game cursor sound effects from the Metal Gear series and folders modeled after the cardboard boxes from the series Both the digital download for the game itself as well as the 3DS theme were later released in both Europe and North America on December 18 with the game itself costing 1999 A patch was released a day later to fix a glitch occurring in the WIG area that freezes the game and corrupts save data when using the Circle Pad Pro,Missing
"[15, 26, 35]",28278,Catan Universe,"[6, 14, 39, 130]",97.1764207987475,After a long hardship filled journey you have reached the coast of an unknown island However other explorers have also landed on Catan The race for colonisation has begun Build roads and towns trade skilfully and become ruler over Catan,Missing
"[13, 31]",113119,The Stanley Parable: Ultra Deluxe,"[3, 6, 14, 48, 49, 130, 167, 169]",97.02519140433041,The Stanley Parable Ultra Deluxe is an expanded reimagining of 2013s The Stanley Parable You will play as Stanley and you will not play as Stanley You will make a choice and you will become powerless You are not here to win The Stanley Parable is a game that plays you,When a simpleminded individual named Stanley discovers that the coworkers in his office have mysteriously vanished he sets off to find answers  You will play as Stanley and you will not play as Stanley You will make a choice and you will have your choices taken from you The game will end the game will never end Contradiction follows contradiction the rules of how games should work are broken then broken again You are not here to win The Stanley Parable is a game that plays you  In The Stanley Parable Ultra Deluxe everything you remember has been recreated yet its different somehow Weve been here before havent we Is Stanley still the same as he was back then Or is it you who has changed
