genres,id,name,platforms,rating,summary,storyline
"[4, 25, 33]",6824,Pit-Fighter,"[13, 15, 16, 19, 25, 26, 29, 33, 52, 61, 63, 64]",49.99600018767899,The gameplay is similar to Taitos Violence Fight and SNKs Street Smart The player must jump punch and kick their opponent until hisher energy runs out If the player presses all three of the buttons at a time the character will perform a super move The player begins PitFighter by choosing one of the three playable characters who all have different moves speed and power  In the player select screen in the arcade version each player has a color to select the fighters with for player one its blue for player two its red and for player three its yellow As many as three people can play at a time but there will be extra opponents to fight during any of this games 15 different matches  Every third fight is a bonus round known as a Grudge Match1 In a Grudge Match the player must fight against a CPU controlled clone of his or her fighter if playing alone or the other players in a multiplayer game Getting knocked down three times eliminates a player from the Grudge Match the winner is the last man standing Losing the Grudge Match does not eliminate a player but the winner gets bonus money  The final battle the Championship Match is between the player and the mysterious entity that taunts between matches every once in a while the Masked Warrior If more than one person is playing the game before this match they must fight each other to the death until only one becomes victorious and can fight him  Sometimes during matches the player will come across foreign objects such as knives crates sticks motorcycles and bar stools that can be thrown at you or your opponent The player may also come across a powerup known as the power pill If the player or the opponent grab this item one will become temporarily stronger and take less damage from hits  At times even the crowd will interfere in the fights Two characters known as Knife Man Milt Loper and Knife Woman Dianne Bertucci will come out of the crowd and stab the player with their daggers The player can take these nuisances out with one hit Sometimes there is also a fat bearded man with a stick If the player knocks him down the player can take the stick and use it against the current opponent  The audience will also push any fighter that ends up among them and stays there more than a few seconds They will be forced back into the fighting area,Missing
[4],46687,ClayFighter,"[5, 19, 29, 62]",49.9423723735725,Sticks and stones might make him groan but clay really ticks him off Bad Mister Frosty is the name and action is the game Fists and feet will fly and other parts as Frosty and his friends smack it out in headtohead fighting action  ClayFighter is a fighting game released for the Super NES in November 1993 and later ported to Sega Genesis in June 1994 The game is a parody of Street Fighter In 2009 the Genesis version was rereleased on the Wii Virtual Console,A meteor made entirely out of clay crashlands on the grounds of a humble American circus The goo from the interstellar object contaminates all of the circus attractions transforming them into bizarre caricatures of their former selves with new superpowers
[4],9149,Guilty Gear Dust Strikers,[20],49.93834471322568,The no holds barred scifi fighting franchise is reborn on the Nintendo DS Guilty Gear Dust Strikers features all 21 Guilty Gear characters from previous versions including SolBadbuy Potemkin May Dizzy and others in a battle that takes place on multiple levels across both DS screens Navigate different types of floors and traps as you battle against the computer or via wireless multiplayer connections 6 modes of play including Arcade Story VS Battle and mini games Customize the RoboKy character with various move sets in the RoboKy factory mode Battle your friends in 4player wireless versus matches where the last person standing moves on Master 10 minigames like Billiards ArmWrestling and Sword Practice that unlock more RoboKy moves Beware of poison fire thunder and bomb traps set to damage unaware opponents Special moves like Psych Burst Dust Attack and Roman Cancel all return in Guilty Gear Dust Strikers,Missing
[5],22072,Gungrave,"[8, 130]",49.93388923954139,A thirdperson shooter developed and published by Red Entertainment Sega in North America and Activision in Europe for the PlayStation 2 Gungrave follows its main character through a variety of stages on a path of revenge,The game opens with the young girl dragging an oversized attaché case toward a warehouse with difficulty Bloody Harry Macdowell has just carried out a coup against Big Daddy the leader of the Millennion organization and his daughter Mika needs to find someone that can protect her and stop Harrys mad plans The occupants of this warehouse include a kindly looking old doctor and a man with a notable scar on his face Mika arrives and the man with the scar claims the contents of the case two massive handguns That man is revealed to be the games title character Grave and now that he is armed he can start his mission  Gungrave first approaches its stages as a series of missions issued by Dr T first to gather information on the current makeup of Millennion from a lowlevel street gang and next destroying a research facility that creates Harrys undead soldiers In the third stage while attempting to pump information from an informant Grave comes into contact with the leadership of the Millenion organizationonce friends and allies that he now faces as enemies Each have used the research Harry supported to give themselves inhuman powers From here on Grave is hounded by each member as he makes his way to Harrys tower at the heart of the city
"[9, 15]",4629,7 Wonders of the Ancient World,"[6, 8, 20, 38]",49.93141388733057,Players take the task of reconstructing the 7 Wonders of the Ancient World In each wonder there are 5 to 7 sublevels of runes that players switch to form a row of 3 or more runes There are two modes of play Free Play and Quest Modes In Free Play players can choose to play any level they have completed in Quest Mode,Missing
"[8, 31]",11216,Chibi-Robo! Zip Lash,[37],49.92772356079939,ChibiRobo Zip Lash comes to the Nintendo 3DS system with a fresh new take on the franchise In this sidescrolling game ChibiRobo uses his plug and cord to whip enemies grapple onto ledges and swing across chasms Powerup the plug and cord to search for collectables and explore previously out of reach areas,Missing
"[4, 32, 33]",27419,Brawlout,"[6, 48, 49, 130]",49.91021258442029,Brawlout is the competitive platform fighter designed for couch play online ranked matches and competitive tournaments,Missing
[8],5692,Donkey Kong Jr. Math,"[5, 18, 41, 99]",49.90344388134925,The game features one and two player modes both of which are single screen In the first mode the objective is to enter math answers in order to receive points These questions include addition subtraction multiplication and division In the two player mode two players control two characters as they race to create a math formula to reach the number shown by Donkey Kong incorporating platform gameplay The mechanics are similar to Donkey Kong Junior players climb vines to reach higher areas in order to collect numbers scattered around the area In order to complete mathematics problems players must collect at least three things the first number the symbol necessary to reach the number shown by Donkey Kong and the second number When the game features a high number such as 66 players must collect multiple numbers and mathematics symbols in order to reach this For example players could choose a nine a multiplication symbol and a seven followed by an addition symbol and a three to reach the number 66 The two player game have two different levels Calculate A and Calculate B Calculate B is more challanging not only the goal is a negative number but giving players the set number,Missing
"[8, 9, 15, 31, 32]",136981,Hoa,"[6, 14, 48, 49, 130, 167, 169]",49.87899818575782,Hoa is a platformadventure game featuring beautiful handpainted art and a calm relaxing atmosphere The game follows the main character Hoa as she discovers her own story on a journey through a breathtaking and magical world back to her homeland,Missing
"[13, 15]",3894,Doshin the Giant,"[4, 21]",49.85911632705111,Doshin the Giant is a Nintendo god simulation game for the Gamecube It is an enhanced port of Kyojin no Doshin a Nintendo 64DD exclusive launch title game released only in Japan,Missing
