genres,id,name,platforms,rating,summary,storyline
[8],23734,Garfield: A Tail of Two Kitties,"[6, 8, 20]",39.98328678627544,Garfield A Tail of Two Kitties is a pair of video games one for the Nintendo DS and the other for PlayStation 2 and Microsoft Windows all released on October 17 2006 They are based on the movie Garfield A Tail of Two Kitties  The story is very similar to the plot of Garfield A Tail of Two Kitties with few differences The game starts in the garden Garfield must defeat Dargis by completing missions in four areas of the castle In the Nintendo DS version Prince invites Garfield to a lasagna dinner at his castle,Missing
"[8, 31]",4583,Zapper: One Wicked Cricket!,"[6, 8, 11, 12, 21, 24]",39.74014027825687,Zapper is an actionpacked and addictive game that starts with the avoidemup game play mechanics of Blitz Games own Frogger 2 Swampys Revenge and then takes the action to a whole new level In this actionadventure game Zapper a cricket hops his way through six interactive worlds in a quest to find his brother held captive by the evil magpie queen Dangerous traps and even more dangerous enemies await Zapper It will take fastfooted skill and timing to conquer all the worlds and survive the final showdown with the magpie queen,uring a squabble over television Zapper tries to use his brother Zipper a grub as a substitute TV antenna Zipper is snatched away by an infamous thieving magpie Maggie who leaves an egg at the scene of the crime Unfortunately much to his dismay Zapper sets off and determines to rescue his brother and turn Maggie into a jailbird At the end of the game Zapper gets Zipper back after defeating Maggie and finally sets him up as a substitute TV antenna just in time to watch TV by himself
"[14, 33]",8580,720 Degrees,"[15, 18, 22, 25, 26, 52]",39.63080176441453,720 Degrees is a 1986 arcade game by Atari Games 720 a skateboarding game is notable in that along with BMX Simulator it is one of the first extreme sports video games and has a unique timed structure that requires the player score points in order to keep the game going,The games name comes from the ultimate trick turning a full 720 two complete circles in the air after jumping off a ramp 720 has the player controlling a skateboarder ripping around a middleclass neighborhood By doing jumps and tricks the player can eventually acquire enough points to compete at a skate park
[25],5739,Batman: Rise of Sin Tzu,"[8, 11, 21]",39.61932610675612,Batman Rise of Sin Tzu is a 2003 beat em up video game released for the Xbox PlayStation 2 Game Boy Advance and GameCube consoles It was developed and published by Ubisoft in conjunction with Warner Bros Interactive Entertainment and DC Comics It is based on the television series The New Batman Adventures and is a sequel to the game Batman Vengeance,Missing
"[8, 31]",21902,Sonic Lost World,[37],39.4276529007098,Dr Eggman is at it again The dastardly doctor has outdone himself this time harnessing the power of menacing creatures known as the Deadly Six But when they rise up against their master Sonic and Dr Eggman must put their rivalry to one side and work together in Sonic Lost World on Nintendo 3DS,Missing
"[5, 8]",119385,Contra: Rogue Corps,"[6, 48, 49, 130]",39.3567156523603,CONTRA ROGUE CORPS is a twin stick thirdperson action game drawing upon its roots in fast and focused combat developed for the Xbox One PlayStation 4 Nintendo Switch and PC STEAM From the director of CONTRA III THE ALIEN WARS and CONTRA HARD CORPS Nobuya Nakazato instills more than 25 years of franchise pedigree into CONTRA ROGUE CORPS with enormous crazed enemies overthetop violence and a cast of diverse playable characters that add to the irreverent tone of the game  Several years after the events of the Alien Wars CONTRA ROGUE CORPS follows a former military group living on the fringes as bounty hunters and treasure finders in the Damned City Survival requires fast reactions powerful weapons and the occasional organ and cybernetic augmentation Players will complete missions in PVE campaigns gathering resources to upgrade their guns to stay alive in the Damned City If all else fails bring in a friend and mowdown enemies together in online and local multiplayer modes,Missing
[10],9787,Mercedes-Benz World Racing,"[6, 8, 11, 21]",39.0,MercedesBenz World Racing also referred to as World Racing  is a computer game in the genre of driving simulators developed by the German company Synetic GmbH The game was released in September 2003,Missing
[13],4226,Universal Studios Theme Parks Adventure,[21],39.0,Missing,Missing
"[8, 31]",3887,Disney's PK: Out of the Shadows,"[8, 21]",39.0,The PK character may be unfamiliar to American audiences but he is popular in Italy and some other parts of Europe through a series of comic books This game is a simple 3rd person action shooter game You control PK as he targets Evronian soldiers with his blasters jumps through colorful environments and rescues captured scientists,Donald Duck was minding his business one day at his boring security guard job when the evil Evronian empire decided to attack Earth A computer being known as One detected the invasion early and teams up with Donald to turn him into the superhero PK Now it is PKs job to repel the alien invasion
[25],16139,Last Action Hero,"[13, 16, 19, 29]",38.92650848662579,Last Action Hero is a series of action video games based on the film of the same name Versions were released for the NES SNES Sega Genesis Game Boy Sega Game Gear Amiga and MSDOS Versions for the Sega Master System and Sega CD were also announced but never released,Missing
"[12, 31]",3580,Quest 64,[4],38.87739249792517,Celtland has been cast into chaos by the theft of Eletales Book This mystical volume contains the secrets of the Spirit Tamers Control Brian a magicians apprentice as he explores the expansive countryside and villages on his quest If he does not reclaim the book the Kingdom of Celtland will be cast into darkness forever,Missing
[5],9099,Silver Surfer,[18],38.68975857521954,Silver Surfer is a shooter game with some levels taking place vertically and some horizontally The Surfers only ability is to move around on the screen and to shoot directly in front of him Powerups that can be picked up include the letter F Firepower which will increase the number and power of his projectiles Smart bombs which destroy everything on the screen the letter S Speedup which increases the surfers movement and Orbs which will also fire the Surfers weapon Orbs are special in that two can be obtained only 1 is shown on horizontal scrolling levels and they can be positioned to fire forwards backwards or sideways,The Silver Surfer roams throughout space as herald to Galactus looking for new planets for him to feed on However his mission is interrupted by a summon from Galactus Silver Surfer learns that creatures from the Magick Dimension are trying to break through into the universe and their coming will end all life Vowing to stop them Silver Surfer must assemble the pieces of a mysterious Cosmic Device and use it to push them back The pieces of the Device are currently in the hands of some malicious creatures Reptyl Mephisto Skrull Emperor Possessor and Firelord Silver Surfer must travel to their domains and defeat them in order to obtain pieces of the device
"[8, 13, 31, 32]",74598,Animal Super Squad,"[6, 34, 48, 49, 130]",38.32479268567877,Animal Super Squad is a physicsbased game that lets you play a chicken riding a toilet on wheels or a sloth with a propeller on its butt speeding through a world full of traps and bananas You can also create your own maps to infuriate your friends with and ticking off our friends is what we all live for anyway,Missing
"[12, 13, 15]",100848,Wild Park Manager,"[48, 130]",38.019323,Create a park full of animals and flowers with sports fields and playgrounds,Missing
[14],92693,Jikkyou Pawafuru Puroyakyu 11,"[8, 21]",38.0,Missing,Missing
[14],68953,Animal Boxing,"[20, 159]",38.0,Animal Boxing lets you box animals,Missing
