genres,id,name,platforms,rating,summary,storyline
"[4, 14]",18315,WCW/nWo Thunder,[7],49.74640743871512,Feel the power  Take control of the worlds greatest athletes in WCWNWO Thunder Dictate the rules then break them Only your imagination can keep you from ruling the world of professional wrestling    Over 60 WCW and NWO Superstars including Goldberg Hollywood Hogan Kevin Nash Diamond Dallas Page The Giant Bret Hart Konnan Rowdy Roddy Piper Curt Henning Saturn Randy Savage Chris Jericho Sting Raven and more    FullScreen Wrestler entrances with theme music  Commentary from Thunder announcers Tony Schiavone  Mike Tenay,Missing
[5],8504,Duke Nukem: Land of the Babes,[7],49.31158013706348,In the distant future vicious aliens rule the Earth Only bodacious babes survive enslaved by the hostile alien overlords The women and the world need a hero And theres only one man big enough for the job Duke Nukem is back and hes ready to settle the score  21 action filled mission to hunt and destroy alien life New weapons arsenal including sniper riffle flame thrower grenade launcher and many more High tech gadgets including jetpack and infrared goggles Numerous 3D cutscenes to die for In Your Face music by StaticXtches,Missing
[8],2761,SpongeBob SquarePants: SuperSponge,[7],49.26844727777988,Hoppin Clams SpongeBob wants to give his friend Patrick Star an autograph from their favorite superheroes Mermaid Man and Barnacle Boy for his birthday Help SpongeBob fulfill the quest to win their autographs,Missing
"[8, 31]",121606,Stuart Little 2,[7],48.43057649482,Stuart Little 2 is a 2002 platform video game based on the film of the same name This is the PlayStation 1 version a game called Stuart Lilttle 2 also came out on the Game Boy Advance and PC but all three are different games The PC and GBA games are primarily 2D side scrolling but this game is a fully 3D platformer with 6 stages to explore and each has 6 jeweled rings to collect The rings can be used to unlock further stages,Missing
[8],71671,Small Soldiers,[7],48.0,This game based on the movie of the same name it does not follow the story of the movie instead focusing on the struggle of the Gorgonites to defend their homeland of Gorgon from the invading Commandos  This game is unrelated to the Game Boy and PC release of the same name,Missing
"[4, 12, 25]",1349,The Bouncer,[8],47.4935329457649,A typical evening at a local bar erupts into chaos as members of a Special Forces strike team descend through the roof to kidnap a young girl Dominique Three bouncersSion Volt and Koucome to the rescue only to see the invaders grab Dominique retreat through a window and escape Now its up to you to save Dominique either alone or simultaneously with three friends With The Bouncers 3D combat environment battles can take place anywhere,Sion is a bouncer in a Dog Street bar called Fate An organized kidnapping by the Mikado Groups special forces draws Sion and his friends into an incredible battle beyond the mean streets of the future
"[5, 14, 33]",65901,A Collection of Intellivision Classic Games,[7],46.61671,30 Activision game from the Intellivision It is a followup to A Collection of Activision Classic Games for the 2600 This collections has 30 of the Mattel Electronics machines most popular games each is emulated to play exactly as it did nearly two decades before You also have the ability to save at any time during a game and the compilation includes interviews with original developers of Intellivision titles,Missing
Missing,43296,Monopoly Party!,[8],46.328874000000006,The Monopoly Party game is the fastest way to discover what your friends are really like Its an intense buying trading building and dealmaking frenzy because every player moves at the same time Heres how it works Everyone rolls a set of dice at the same time As soon as everyone rolls everyone moves Just roll and go Then do all of the things you love such as buy property pass Go and draw cards from Community Chest Play Monopoly Party and find out who will cut you a deal when the chips are down and who will bankrupt you out of the game,Missing
"[5, 31, 33]",45010,C: The Contra Adventure,[7],45.3932584269663,Mission Critical  You control Ray the only surviving member of the elite Contra Force Blast your way through 10 levels to stop the alien hordes from infesting the jungles of South America  Although equipped with a huge arsenal of weapons of destruction including a shatter gun grenades rockets super bombs and an everpresent machine gun Ray will have his hands full combating hoards of enemies such as snipers alien soldiers tanks UFOs and spiked slugs in 9 levels of running jumping climbing and shooting 2D and 3D action,Missing
"[4, 25, 31]",1623,Mortal Kombat: Special Forces,[7],45.01935139166446,Take on the role of Mortal Kombat character Jax as you descend into the realm of Mortal Kombat in search of arch villain Kano As you make your way through the game you will delve deeper into one of the most interesting and enigmatic stories in the Mortal Kombat universe Battle your way through complex 3D levels Destroy your enemies using neverbeforeseen special moves and combos all leading to an unforeseen climactic ending,One of the earliest stories that established the Mortal Kombat universe was the relationship between Jax and Kano Jax a special forces agent was hot on the trail of career criminal Kano when he was led into the Mortal Kombat tournament Kano represented the criminal underworld and Mortal Kombat was a supernatural event that caused all of these things to collide But weve only hinted at their shaded past Lt Sonya Blade and Kano disappear after the first tournament Jax takes a risky rescue mission to the Outworld He must save partner Sonya and stop Kano once for all
[31],19999,OverBlood,[7],43.0997724290328,Overblood is a 3D actionadventure video game developed by Riverhillsoft and released in 1997 for the PlayStation console The game takes place in the future where the player takes on the role of a man named Raz Karcy who wakes up in a cryogenic pod with no memory of who he is or how he got there As Raz the player must explore the futuristic environments solve puzzles and fight enemies in order to uncover his past and the secrets of the facility he finds himself in The game features a mix of thirdperson exploration and combat and also includes survival elements such as managing hunger and oxygen levels Despite its initial commercial failure Overblood has gained a cult following over the years for its unique gameplay and intriguing story,Overblood is set in the year 2115 and follows the story of Raz Karcy a man who awakens from cryogenic sleep with no memory of who he is or how he got there Raz finds himself in a seemingly abandoned research facility called Genoq and must explore the facility to uncover his past and the secrets of the facility  As Raz explores the facility he discovers that Genoq was involved in illegal genetic experimentation and that its staff had been killed by a biological weapon He also finds out that he was a part of the experiment and that his blood contains the key to the cure for the deadly virus that wiped out the staff  With the help of a robotic dog named Pipo Raz must solve puzzles fight enemies and survive the harsh conditions of the facility to discover his true identity and save himself and any survivors from the virus  As he progresses through the game Raz discovers that he is not alone in the facility and that other survivors are trying to escape as well Together they must work to uncover the truth behind Genoq and prevent the virus from spreading beyond the facility  Overall Overblood is a unique blend of survival horror action and puzzlesolving that tells a story of identity betrayal and redemption in a futuristic dystopian world
[31],79820,Batman & Robin,[7],42.993189587054744,As Batman Robin or Batgirl roam the streets of Gotham City and use your detective skills to foil the plans of Mr Freeze Poison Ivy and Bane in this video game tiein with the 1997 film of the same name,Missing
[31],18305,Clock Tower 3,[8],42.24367489284097,Clock Tower 3 is a survival horror video game codeveloped by Capcom and Sunsoft for the PlayStation 2 Released in 2002 it is the fourth installment in the Clock Tower series and the first and only video game directed by Japanese film director Kinji Fukasaku The plot and characters have very little relation with the previous Clock Tower games The story follows 14yearold Alyssa Hamilton who is part of a family lineage of female warriors who travel through time to defeat evil spirits Alyssa travels from her time in 2003 London to the 1940s and 1960s in order to defeat these Entities and bring peace to troubled souls,The story revolves around a girl named Alyssa Hamilton who seems to time travel to the past by entering realms In these realms she is hunted by psychopathic and sadistic serial killers Along the way she discovers dark truths about her familial history and brings peace to tormented victims beyond the grave The game is set in 2003 in London England During the game Alyssa will explore a mansion ruined city concert hall underground factory and sewers cemetery abandoned hospital and a castle with a clock tower
"[10, 14]",3960,Jeremy McGrath Supercross World,[8],42.0,Jeremy McGrath Supercross World is a Racing video game released in 2001 by Acclaim Entertainment The game is endorsed by supercross star Jeremy McGrath and is the sequel to Jeremy McGrath Supercross 2000,Missing
[10],18046,Star Wars: Super Bombad Racing,[8],41.46256076349503,Jar Jar throws his Bongo racing ride into warp speed with his very own exciting bigheaded kart racer Star Wars Super Bombad Racing Everybody from Star Wars Episode I The Phantom Menace has put their intergalactic troubles aside to enter into a wild racing adventure  Queen Amidala Anakin Yoda ObiWan Sebulba Bos Nass Sebulba and even Darth Maul are all out for that checkered flag Each racer gets to ride special racing vehicles a Pod Racer a Sith Interceptor a Naboo Fighter and with the different vehicles comes individually geared racing controls  Once the green light flashes its a crazy dash for the finish across famous STAR WARS locations with flying missiles and colorful powerups blasting all over the map Get mad air off jumps and crack open secret locations to find all of the games hidden special features All this action explodes off the screen with incredible special effects and dazzling graphics from the force of the PlayStation 2 computer entertainment system Meesa cant wait to play this,Missing
"[15, 31, 32]",7604,The Tomorrow Children,[48],41.19228458505587,The Tomorrow Children is the story of a future reimagined from the aftereffects of an experiment in 1960s Russia In an attempt to sublime the human race by melding all human minds into one global consciousness the entire human race is decimated by the unsuccessful experiment They have created you the player as a projection clone Venture into The Void to reclaim the human race and restore it to its former glory,Missing
"[11, 15]",18785,Command & Conquer: Red Alert - Retaliation,[7],40.90899155677313,On August 28 1998 Westwood Studios released Red Alert Retaliation for the PlayStation a compilation of the two PC expansion packs including the secret Ant Missions It is almost identical to the PlayStation port of the original Red Alert except it introduced some new units like Tesla Tank Shock Trooper Chrono Tank and Mechanic and included 105 skirmish maps Gameplay also included an ingame sidebar code called Soylent Green Mode In this mode all ore fields turn to peoplecivilians and ore trucks harvest them with grisly sound effects  It also included 19 exclusive briefing FMV fullmotion video clips that were not in any of the PC expansion packs which had none All of the videos are shown when the player either starts playing through the operational theatre from the beginning or when all the missions of the theatre are accomplished In other cases the briefing text is shown The FMVs include a general for each side telling the player the mission objectives The Allied General Carville later appears in Red Alert 2 while Soviet General Topolov has made no further appearances in the Red Alert series,Missing
