first_release_date,genres,id,name,platforms,summary,storyline,rating
929664000,[5],273168,Escape From San Angelos 5,[6],Having successfully escaped sanangelos found the transporter to the alien home world  levels one thru three  and liberated the clandestine transporter research facility  level four  the time has come to deal with the real evil the alien sympathizers,Missing,Missing
929491200,[5],273129,Alien Invasion,[6],Alien Invasion is a total conversion for Duke Nukem 3D Atomic Edition It was created by Fred Hero and released on June 16th 1999 It contains new levels new graphics including graphics from Wolfenstein 3D Doom Doom II Shadow Warrior Blood and Rise of the Triad Dark War new voiceovers including voiceovers from Shadow Warrior and new music including music from Doom Shadow Warrior Blood and Rise of the Triad Dark War,Missing,Missing
928627200,"[9, 35]",253761,Puyo Card,[6],Released in Disc Station Vol 23 Puyo Card is a stacking card game Players place cards onto the middle of the playfield matching four of the same color will create a chain and damage the opponent,Compete in card battles and play as Madou Monogatari characters,Missing
929836800,"[4, 13]",242856,Kinnikuman Muscle Fight,[6],Muscle Fight is a free competitive fighting game released in 1999 by Matayan Based on the Yudetamago manga Kinnikuman created using Enterbrains formerly ASCII software 2D Fighting Maker 95,The game follows the storyline from Chapter 1  Chapter 8 of the original Kinnikuman manga,Missing
928454400,"[11, 12, 15]",241235,Saint Eyes,[6],Missing,Missing,Missing
930700800,[5],221840,Action Half-Life,"[3, 6, 14]",Action HalfLife is a multiplayer game that aims to simulate to experience of being in an action movie like Hard Boiled Face Off and Die Hard,Missing,Missing
929664000,[5],196503,Quake: Bestial Devastation,[6],Very large industrialZerstorerinspired zone with great details and gameplay Recommended to use with Zerstorer but works in id tech 1 too then it is quite hard Made in 1999 by John DaMaul McCann and stood the test of time fairly well,Missing,Missing
930268800,"[12, 13]",178356,Five Generations,[6],Five Generations is an RPG simulation game where you pit yours and your opponents deck of units fighting in a 24x24 square map,Missing,Missing
928454400,"[32, 33]",173417,Balloon De Fight,[6],Missing,Missing,Missing
930700800,[31],133594,Mission to McDonaldland,[6],This pointandclick adventure game features a heavy focus on minigames The player character moves around the screen on their own following the players cursor Each area features a different player character giving the player the chance to control the whole cast Players can click on various items around the screen to interact with them Aside from the McDonalds hub restaurant players can travel to four different areas each of which has its own minigame and a piece of the spaceship to find After collecting all the pieces of the ship players can then travel to McMars,Astor an alien from the planet McMars makes first contact with Ronald McDonald and his friends in order to request permission to land and explore McDonaldland Unfortunately his spaceship collides with the first dinosaur in space on his way and crashes on Earth with his spacecraft in pieces Ronald and friends step in to help out setting out on a mission to locate all of the pieces of the spaceship,Missing
