first_release_date,genres,id,name,platforms,summary,storyline,rating
810864000,[26],100072,You Don't Know Jack,"[6, 7, 14]",The original game in Jellyvisions later Jackbox Games comedic trivia series,Missing,Missing
812419200,"[2, 31]",78441,SFPD Homicide / Case File: The Body in the Bay,[6],An FMV point and click adventure game where the player has to solve a murder,Missing,Missing
811728000,[31],71616,Immoral Study Scenario 2: Iijima Yuka,"[6, 149]",Professor Hitosuji wellknown reputed tutor and a teacher He can turn even the worst students into straight A stars although it might be just a coincidence that all those girls happen to be very young and beautiful students His private tutoring skills might be somewhat questionable but it works,Missing,Missing
812419200,"[2, 31]",71100,Rolling Stones Voodoo Lounge CD-ROM,"[6, 14]",Rolling Stones Voodoo Lounge CDROM is a musicbased pointandclick adventure game The player wanders around the Voodoo Lounge to solve mysteries and even meets the Rolling Stones in mysterious circumstances  The game contains a lot of Rolling Stones footage and several fulllength songs,You wander around the Voodoo Lounge to solve mysteries and even meets the Rolling Stones in mysterious circumstances,Missing
812246400,"[5, 10]",62137,Rapid Assault,[6],Rapid Assault is a first person vehicular combat game by Synthetic Dimensions,Missing,Missing
812332800,"[31, 34]",57958,EMIT: Value Pack,"[6, 7, 14, 19, 32, 50, 149]",A compilation of Koeis three EMIT games visual novels with a CD audio component,EMIT Vol 1 Toki no Maigo On October 5 1994 a seventeen year old high school student named Yuri meets a polite yet mysterious elderly gentleman at the crosswalk Although puzzled by his questions she answers them honestly to the best of her ability As Yuri walks across the street she hears the man mutter the word Emit to her Yuri thinks nothing of the conversation until an oddly familiar yet attractive young man approaches her a month later on the street  EMIT Vol 2 Inochigake no Tabi After Yuris friend Outa Ichirou tells her that he met her the other day even though Yuri hasnt seen Ichirou for a year it becomes clear that a dimensional doppelganger is trying to steal her identity  EMIT Vol 3 Watashi ni Sayonara o Ichirou and Yuris mother start getting suspicious of the doppelganger not to mention that Yuris return wrecks her plans to steal her identity,Missing
812419200,Missing,57659,Math Munchers Deluxe,[6],An educational game where players munch the correct answer to math problem,Missing,Missing
812332800,[4],42592,Gourmet Warriors,"[6, 19, 58]",Sometime in the 21st century the metropolis known as Zeus Heaven Magic City has made a miraculous recovery from the fires of a nuclear World War III  In order for you to survive in this city of power and technology its necessary to ingest protein in whatever food that can be found Eventually the secret organization of evil called Bath came to power under the slogan the power of our protein and all Bath is a force that grows and expands every day causing strife and of violent crime throughout the city Zeus was in danger of ruin because of the forces of Bath were constantly instilling their will upon the city by force Zeus leaders however with the promise of a secret project that gives the them optimism on the prospect of defending the city against Bath The secret project looks to enhance and to create a soldier wearing the special body armor the strongest of the strongest body armor From this project the conception of the idea to modify the human body was conceived  The final product from this concept turned science project three humans were transformed into fighting robots Despite all of the damage that has already ensued from the aggression of Bath will these three heroes manage to save Zeus in time  The game was previously released only in Japan under the title of Gourmet Sentai Bara Yarou but later received an aftermarket release in the West under the new title of Gourmet Warriors,Missing,Missing
812419200,"[5, 12]",8687,Witchaven,"[6, 13]",Witchaven is a medieval fantasy firstperson shooter video game with action roleplaying game elements Its sword and sorcery style story tasks the knight Grondoval with a quest to seek out and kill a powerful evil witch in her titular fortress,Missing,Missing
811728000,[5],4346,Iron Angel of the Apocalypse: The Return,"[6, 50]",Tetsujin returns in this sequel to Iron Angel of the Apocalypse The story picks up shortly after the events of the previous game After his showdown with the Scientist and the Android Tetsujin finds himself disembodied A mysterious corporation known as SCR gives you a new body but their plans for your are mysterious  The format of this game is mostly similar to the first This is a first person shooter that relies heavily on video cutscenes to tell a story The graphics engine has been improved greatly giving this game a much faster pace than its predecessor Whereas the original used a combination of live actors and CG this one uses CG to depict the humans as well,Missing,Missing
810691200,"[2, 12, 31]",3138,Entomorph: Plague of the Darkfall,"[6, 14]",In Entomorph the player controls the character Warrick It is the second video game based in the fictional universe World of Aden with the first being World of Aden Thunderscape Though both games share the same setting Entomorph is not a sequel to Thunderscape,Missing,Missing
812073600,"[11, 15]",647,Command & Conquer,"[4, 6, 7, 13, 14, 32]",Experience the game that started it all Enter a gritty hightech world and take advantage of electronic intelligence and covert surveillance to determine who reigns supreme Join either the forces of the Global Defense Initiative GDI or the Brotherhood of Nod as you build bases muster forces and dominate your enemies All for the love of power Play as the Brotherhood and obey the charismatic Kanes every command or take control of GDI forces as they seek to save the world from Kanes ambition Gather Tiberium to produce tanks infantry and more to decide the fate of the world,Missing,84.56634209394012
810518400,[5],780,Magic Carpet 2: The Netherworlds,"[6, 13, 14]",Magic Carpet 2 The Netherworlds was the followup of the successful yet underrated game Magic Carpet It fixed many of the design complaints present in the first Magic Carpet The basic concept of the game remains the same as Magic Carpet with the player being able to build a castle collect mana destroy creatures for their mana and battle rival sorcerers  It featured the addition of nighttime levels and underground levels which not only helped alleviate the repetitiveness of the preceding game but also accompanied the storyline progression which was mapped out before each level Underground levels however do not have rival wizards There are also several secret entrances to reach hidden levels where the player can gain more spells and experience  Also unlike its predecessor the game proceeded by completing various missions such as reaching checkpoints and destroying specific buildingsmonsters rather than just simple accumulation of mana,The apprentices master who died after unleashing his deadly spell was being spied upon by the Netherworlds ruler Vissiluth who is now intent on conquering the world of the living Its once again up to this apprentice to stop him by battling this demon  The NPC wizards are now considered to be Vissiluths lackeys They are all based in a city just before Vissiluths seat of power After the enemy wizards are vanquished the apprentice takes an underground passage to reach Vissiluths citadel After the apprentice destroys the citadel Vissiluth emerges and the two do battle Upon emerging victorious a volcano spews out mana in all different colours,80.0196844733437
810172800,[15],7509,Caesar II,"[6, 13]",Caesar II is set in the time of ancient Rome and lets you try to be the next Caesar You start with one province and have to build an efficient city To do this youll have to manage the water supply properly make sure the city is policed well and provide adequate education entertainment baths and temples which also hold your money and can be robbed if you dont have enough protection  At some point possibly more then once youll have to defend your province from invading tribes that dont really want you there You also have to connect all the little villages in the province with roads and make some industry like stone mining grapes etc for which you can then create markets in your city,Missing,74.76467227598734
