first_release_date,genres,id,name,platforms,summary,storyline,rating
883526400,[5],273197,Math-Pak,[6],5 levels 1 secret 1 for credits without any actionYou start in a common city area before entering a desolated factory The last regular level is set in wartorn Bosnia with great ambient sounds some traps and destroyed buildings,Missing,Missing
882403200,[5],271961,Black,[6],Small episode with three Wizard and one Base level as well as a start map Also has a few new textures and different endings depending on skill level,Missing,Missing
883526400,"[9, 31]",263667,Trev to the Rescue!,[6],Trev to the Rescue is an interactive movie adventure that has been designed for the whole family With over an hour of high quality video and a lively and original soundtrack young children up to adults will enjoy what it has to offer  Filmed on location in Australia Trev to the Rescue is full of fun and adventures Explore the house and street where you live have a game of oneonone basketball search for clues by the river visit Mount Brown known for its mountain biking tracks and crazy hermit hike through the nearby national park and rainforest And wherever you go you can talk to and interact with the characters you meet,Missing,Missing
883526400,"[2, 31]",263595,Blue Sango,"[6, 14]",A 1997 Japanexclusive pointandclick adventure for PC and Macintosh utilizing QuickTime VR Originally thought lost media it was fully archived in 2023,Missing,Missing
883526400,[31],260838,Torcher: Arsonist of Evil,[6],Missing,Missing,Missing
883526400,[5],260826,Strain,[6],Strain is a 32level partial conversion for Doom II released in 1997 by the Alpha Dog Alliance It features nine new or modified monsters through the use of DeHackEd modified weapons and a soundtrack written by David Tolwyn Shaw Mark Klem and Jon Landis The project had a sporadic development history exceeding a year due to cyclical interest and disinterest1,Strain occurs after the events of Doom II A military officer in a secret base on the Earths moon has been engineering demons creating a new breed of Hellspawn which breaks free of its confines making an initial landing on Earth The Doom marine undergoes an experimental treatment to increase his combat potential Its side effect is that it leaves virtually all of its subjects in a state of perpetual murderous aggression The ingame story follows four episodes as the marine fights to an infested spaceship that has landed on Earth afterward battling his way deep into the heart of the secret installation where the demons originated from,Missing
883526400,[33],257435,Yeerk Pool,"[6, 14]",Yeerk Pool is an Animorphs arcadestyle game offered on the official Animorphs website  Your challenge is to help Jake find his way through the maze to the Yeerk Pool You can control Jakes movements with the arrow keys on your keyboard or with the JIKL keys  As you find the colored keys use them to free the gorillas from their matchingcolored cages Once youve released a gorilla you can use its morph by hitting the space bar to help Jake chase off the controllersbut remember you can only stay in the gorilla morph a limited time  If you encounter any animals along the way be sure to stop and collect them for extra points  You have three chances to help Jake collect all the keys and release all the animals which then allows Jake entry to the Yeerk Pool area where you must help him find the Kandrona ray machine that feeds the Yeerks and destroy it Warning dont forget to stay away from any roaming Yeerk slugs and use Jakes gorilla morph by hitting the space bar to cross the Yeerk Pool  At the end of the game your points will be tallied and you can proceed to the next level Your game ends when you either run out of time or after youve exhausted all three Jakes Play again to beat your score,Missing,Missing
881366400,[14],253766,Shuttlecock Carbuncle,[6],Released in Disc Station in 1997,A game of badminton starring two Carbuncles,Missing
881366400,"[9, 14]",253721,White-Hot Puyolympic!,[6],WhiteHot PuyoLympic is a sports game in which Arle and Witch battle in several varied events,Arle and Witch battle in several varied events,Missing
883526400,[2],250589,"Löwenzahn 2: Geschichten aus Natur, Umwelt und Technik","[6, 14]",The second installment of the educational game series based on the German TV show Löwenzahn The game teaches kids about nature economy and technical aspects of the world,Missing,Missing
883526400,[2],250534,"Löwenzahn: Geschichten aus Natur, Umwelt und Technik","[6, 14]",An educational game based on the German TV show Löwenzahn The game teaches kids about nature economy and technical aspects on the world,Missing,Missing
883526400,"[5, 33]",249990,Neko Shooters,[6],Missing,Missing,Missing
883526400,[10],246743,Carmageddon,"[6, 14]",The German version of Carmageddon was the most censored version with the pedestrians changed to robots which spilled black oil,Missing,Missing
883526400,"[10, 33]",246741,Carmageddon,"[6, 14]",Due to being very controversial at the time Carmageddon was censored in many countries changing pedestrians for zombies with green blood An official mod which changed the game back to its original state was later uploaded online by the developers,Missing,Missing
883526400,"[2, 31]",245100,The Gate III,"[6, 14]",Missing,Missing,Missing
883526400,Missing,245041,Falcão e a Cornopopéia Brasileira,[6],Falcão  a Cornopopéia Brasileira is an interactive CDROM based around the comedian and singer Falcão in which you can play six different games learn about the philosophies of Falcanian ideology ask the singer questions learn about the Universal Declaration of the Cuckolds Rights or the Chinese horoscope by Falcão,Missing,Missing
883526400,[2],243389,Mr. Potato Head Activity Pack,"[6, 14]",An educational computer game released in 1997 The Mr Potato Head Activity Pack was a small collection of game modes where players could express their creativity Players could draw use stamps make greeting cards dress up Mr Potato Head create and solve jigsaw puzzles and play ConnectTheDots,Missing,Missing
883526400,"[2, 31]",242840,Perfect Detective Manual,"[6, 14]",Adventure pointandclick game Production and planning made by Pleasuredome Inc and distribution was handled by Dynaware Inc,Missing,Missing
883526400,"[2, 31]",242713,Dark Fiber,"[6, 14]",Adventure sciencefiction game developed by SolidState Inc and NEC Interchannel,Missing,Missing
883526400,[5],242710,SDS Star Divers,[6],Action mech game developed by Cybelle,Missing,Missing
883526400,Missing,242644,Spelen met Bassie & Adriaan Deel 1,[6],Playing with Bassie  Adriaan Part 1 contains the Crooks game karaoke a memory game and digital coloring pages,Missing,Missing
883526400,Missing,242638,RedCat Megapack,[6],Four exciting and educational adventures of RedCat and his opponents Brutus the Bulldog and Max the Mouse,Missing,Missing
883526400,[15],242260,Link Devicer 2074,[6],Mecha strategy game developed by GAM Corporation,Missing,Missing
883526400,Missing,230523,Virtual Walk English 2: Travel-hen,[6],Missing,Missing,Missing
883526400,[31],230507,Virtual Walk English 1: Travel-hen,[6],Missing,Missing,Missing
883526400,[12],229109,Mordor,"[3, 6, 14, 34, 39]",Mordor is a MUD based on the works of J R R Tolkien especially The Lord of the Rings and The Hobbit While playing the game you can explore over 75 unique areas including Isengard Edoras Midgewater Fangorn Shelobs Lair Lothlorien Rivendell Lonely Mountain Helms Deep Minas Morgul and many more New areas are added regularly  Mordors unique multiclass system along with its remort classes allows you to completely customize your character Roleplay as good or evil and engage in player vs player combat by joining an alliance such as the Eye of Sauron the Hand of Saruman the Haradrims the Last Alliance the Northern Rangers and the White Council Solo and mercenary classes are also available along with an alliance dedicated to helping out new players  the Guardians of Mordor  All alliances are ever evolving through the expansion of their halls and the addition of new alliancespecific equipment We have a full time Quest Master and often offer Immortal quests,The Lord of the Rings is the saga of a group of sometimes reluctant heroes who set forth to save their world from consummate evil Its many worlds and creatures were drawn from Tolkiens extensive knowledge of philology and folklore,Missing
883526400,[12],229108,Abandoned Realms,"[3, 6, 14, 34, 39]",The Abandoned Realms MUD is a fullyfeatured multiplayer experience with roleplaying and playerkilling As you play the game you will make both great friends and vicious enemies  all real people who are playing alongside you,Missing,Missing
883526400,Missing,223474,Bicho,[6],Missing,Missing,Missing
883526400,[16],223031,Heroes of Might and Magic II: Desecrated Lands,"[6, 13, 14]",Heroes of Might and Magic II Desecrated Lands is a freeware noncanonical map pack developed by Dark Entertainment and various authors and distributed by East Valley Software released in late 1997 with some editions of Heroes of Might and Magic II The Succession Wars for Microsoft Windows Included in the form of a bonus CD it was provided as an extra feature at no extra cost,Missing,Missing
883526400,[31],221817,Blackout,"[6, 14]",Blackout is a Danish psychological horror adventure game created and produced by Michael Valeur and Deadline Games and released in 1997 The game uses stopmotion FMV sequences with puppets to deliver a story about an amnesiac protagonist in the backstreets of Copenhagen Denmark Walking the streets of Copenhagen the protagonist runs into many shady characters some of whom seem to have additional information on who the character is The game features a mystery based on multiple personalities being uncovered by a psychologist assassinations prostitution and the production of snuff porn The game came with a companion novel written by Michael Valeur,Missing,Missing
883526400,Missing,221647,Attack Retrieve Capture,[6],Attack Retrieve Capture was a free multiplayer 2D computer game created by John Vechey and Brian Fiete who would go on to cofound PopCap Games as a college project and was later published by Hoopy Entertainment in 1995 The game was primarily capture the flag but other game modes existed,Missing,Missing
883526400,[8],218484,Curupira,[6],Curupira is an action platformer where you need to help restore the ecological balance and retrieve the energy spheres from the hands of the fearsome god Anhangá,Missing,Missing
883526400,Missing,212751,RedCat: Het Levende Kleurboek,[6],In this game children can draw and color on the computer They can color in coloring pages that have a movie attached to them and they can make drawings complete with special patterns,Missing,Missing
883526400,Missing,209461,Flying Corps: Gold,[6],Missing,Missing,Missing
883526400,[11],209429,Final Conflict,[6],Youre about to engage in galactic war like theres no tomorrow Fail and there wont be one Its just you against the Donanji Marauders the most lethal aliens in the universe But if you take them on too soon you can kiss your little Alliance goodbye Better get your ships together Youve got planets moons space stations and bad manners to conquer Crucial resources are spread over 21 uniquely designed missions The good news is you decide your own path,Missing,Missing
883526400,[13],209427,Fighter Ace,[6],Missing,Missing,Missing
883526400,Missing,209091,Decisive Battles of WWII: Ardennes Offensive,[6],Missing,Missing,Missing
883526400,[14],206473,Bradshaw Football '98,[6],Missing,Missing,Missing
