first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1326240000,265067,Space Quest: Incinerations,[6],Space Quest Incineration is a 2012 fanmade sequel to the Space Quest series created by Chris Ushko It had been previously started in 1999 as a team project cancelled and then revived again as an almost completely different game Information for both versions of the game are kept on this page,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1327536000,262475,Super Crazy Guitar Maniac Deluxe 4,"[6, 82]",The super crazy guitar maniac is back with over 16 songs 14 guitars and a whole bunch of achievements to unlock,"[7, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1325462400,261823,Eviltech: Soul of Megawad,[6],Classic doom megawad with 34 maps The levels take the names of the buenos aires subway stations and most of them have a color predominancy of the respective station,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1326844800,257056,Base Ganymede: Complete,[6],A 3 episode vanilla megawad for Doom 1 containing a total of 27 maps Set on one of Jupiters moons called Ganymede this wad should provide a challenge for a wide variety of skill levels ranging from the humble newbie to veteran speedrunner Each episode has its own progression rather than the usual base  hellbase  hell,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1327708800,241908,SCP-087,"[6, 14]",Missing,[32],Missing,Missing,nan,nan,nan,nan,nan,nan
1327104000,231436,Donkey Kong City,[6],Donkey Kong takes a nice stroll through the city,[8],Missing,Missing,nan,nan,nan,nan,nan,nan
1327363200,225871,"Warhammer 40,000: Space Marine - Iron Hands Chapter Pack",[6],Driven by their hatred of weakness in all forms including their own genetically enhanced flesh the Iron Hands are known for the extensive cybernetic and mechanical augmentations that they undergo Veteran battle brothers of the Iron Hands are almost entirely mechanical with the majority of their flesh replaced,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1326412800,221960,Tokyo Yamanote Boys Sweet Jelly Beans Disc,[6],A Tokyo Yamanote Boys All Star Disc,[34],The story spans 3 days from the start of the confession tournament Experience a different story from what has been written so far,Missing,nan,nan,nan,nan,nan,nan
1325894400,205171,Yami no Rumia,[6],A doujin game by Otters Arcadia based on the Touhou Project series,"[8, 31, 32]",One day Rumia wakes up to find that mysterious black doors have appeared all over Gensokyo Rumia sets out on an adventure to walk through them,Missing,nan,nan,nan,nan,nan,nan
1327104000,202338,Umbra,[6],Umbra is a Yume Nikki fangame It stars Scott a boy who gets trapped inside his home due to a storm The main focus of the game is exploring his dream world  Umbra is the first game to use talk sprites as well as the first to make dialogue an important gameplay element The gameplay is traditional where the player is collecting effects but with more puzzles and having dialogue choices affect the game,"[9, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1326672000,202242,Circuitdream.exe,[6],circuitdreamexe is a Yume Nikki fangame made as a crossover with the anime series YuGiOh 5Ds The game features Antinomy and his twin younger brother Bruno Bruno is in the hospital and it is up to Ant to find out what happened to him by exploring his brothers mind using the mysterious program circuitdreamexe By exploring Brunos mind Ant learns a lot about his brother that he never knew as well as things about himself So what could have happened Is Bruno sick Was he in an accident Or was he trying to commit suicide Antinomy will find out and surely save him,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
