,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],273268,Call of Duty: World at War Map Pack 1,"[6, 9, 12]",The Call of Duty World at War Map Pack 1 expands the addictive COD multiplayer experience with four new maps Players fight through the burning streets of Berlin in Nightfire and take up battle positions in fortified Japanese bunkers in Knee Deep Station offers a bombed out underground train station and the Nazi Zombies return in Verrückt Zombie Asylum featuring more weapons new PerksaCola machines and electroshock defenses,Missing,Missing,,,,,,
1,[5],272123,Sunshine Complex,[6],Duke is trapped in a warehouse thats infested with hordes of aliens Nothing to do on a lazy afternoon but to lock and load,Missing,Missing,,,,,,
2,[5],271976,The AMC Pleaser,[6],Dukes chilling in his apartment doing whatever Duke does while hes home alone when an explosion outside interrupts his me time,Missing,Missing,,,,,,
3,[5],271753,Fort Driant,[6],A huge military base in HalfLifeDoom style The mission is to disable a reactor within Comes with a few ambient sounds and a custom skybox,Missing,Missing,,,,,,
4,Missing,269644,Apassionata: A Passionate Horse-Show - My Show,"[6, 20]",Missing,Missing,Missing,,,,,,
5,Missing,268965,Near Fantasy Space,[6],Fantasy Zone fangame,Missing,Missing,,,,,,
6,Missing,265946,Moorhuhn: The first 10 Years,[6],Moorhuhn Die ersten 10 Jahre is a Action game bundle developed by ak tronic Software  Services GmbH and published by phenomedia publishing gmbh in 2009,Missing,Missing,,,,,,
7,[5],262427,Demonic Libido,[6],This is the first map Ive ever released its a straightforward blowthrough not too difficult and it offers around 15 to 20 minutes of gameplaymaybe less for skilled players,Missing,Missing,,,,,,
8,Missing,255633,Final Fantasy XI: A Crystalline Prophecy,[6],Addon episode of Final Fantasy XI,Missing,Missing,,,,,,
9,"[9, 26, 31, 34]",254465,World of JumpStart,"[6, 14, 82]",Are your little learners ready to embark on an enchanting journey through the World of JumpStart Invite them to create and customize their very own Jumpee settle into a friendly neighborhood complete exciting missions raise magical pets and more in an interactive and adventurefilled world where knowledge is key and learning is fun  Play now to get started with Frankie and the JumpStart friends,Missing,Missing,,,,,,
10,"[12, 15, 16]",228982,Power Dolls 1,[6],Power Dolls 1 is a remake of the original 1994 game Power Dolls which kicked off Kogado Studios allfemale mech franchise,Missing,Missing,,,,,,
11,"[31, 32]",216240,Dead Like Ants,"[3, 6, 14]",You play as a young woman in red overalls a red worker ant Every spring five dangerous creatures visit the tree and threaten the village and every spring the Queen sends one of her daughters to negotiate with them This spring the Queen wants you to be that daughter,Missing,Missing,,,,,,
