first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1125619200,[5],271251,Antediluvian,[6],Medium sized Metal level inspired by The Wind Tunnels e3m5 already started in 2001 but only finished four years later A map with a strong oldschool flair,Missing,Missing,nan,nan,nan,nan,nan,nan
1125705600,[5],260785,2 Sectors,[6],This is a compilation of all the contest wads which were sent to the contest held in Newdoom,Missing,Missing,0.67,0.0,0.0,60.0,3.0,2.0
1128038400,[5],259427,Stargate: TC SG-1 Missions,[6],SG1 Missions is a singleplayer modification of the older known Stargate TC multiplayer mod it delivers hard 11 missions that take place in the Stargate universe,Missing,Missing,nan,nan,nan,nan,nan,nan
1127952000,[34],220576,Mizu no Senritsu,"[6, 8, 38]",Mizu no Senritsu is an otome game developed and published by Kid which was released in Japan in 2005,Shiraishi Hina a secondyear schoolgirl one day finds strange incidents happening to her from being pushed down the stairs to having wild dogs attack her At night a mysterious elderly woman speaks to her in her dreams Hina soon finds herself caught in a war between two supernatural human races,Missing,nan,nan,nan,nan,nan,nan
1127952000,[7],209001,Dance Praise: The Original,"[6, 14]",Dance Praise The Original is a Christian dance video game developed and published by Digital Praise,Missing,Missing,nan,nan,nan,nan,nan,nan
1127865600,[2],170250,Crave,[6],This is the story of Cacoe a stick man made of chalk with special XRay vision Whilst reading a newspaper he comes across an article about someone called Fenelda this triggers a very early memory in his life and he sets off to the Hotel Carnaby to investigate  Crave contains nude scenes and adult themes and is not suitable for everybody be warned There is also a complete 1980s parody subadventure game included within the main adventure called Slug Princess in which a young girl is transformed into a slug and has to find a magical gem in order to save her love the prince,Missing,Missing,nan,nan,nan,nan,nan,nan
1127347200,[5],144610,Nightmare House,[6],Missing,Missing,Missing,0.0,0.4,0.0,70.0,1.0,1.0
1126742400,[33],140925,Cybermycha i więźniowie Drappa,[6],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1126742400,[31],138337,Fahrenheit: Indigo Prophecy - Director's Cut,[6],The Directors Cut has sex scenes that were cut in the other versions  Indigo Prophecy Fahrenheit in Europe is a psychological thriller in which the player is able to control different characters on both sides of a murder  the killer and those who are trying to find him The games core gameplay style is adventure The three protagonists explore various locations talk to other characters and interact with the environment in order to advance However the game is heavy on various actionoriented sequences from tasks that must be completed within a limited amount of time to quick time events which require the player to press the correct button during a scene,Missing,Missing,nan,nan,nan,nan,nan,nan
1126224000,"[32, 34]",137134,Leaves.,[6],The protagonist and his childhood friends awake one day to realize that the world is not their own,Missing,Missing,nan,nan,nan,nan,nan,nan
1127347200,"[31, 34]",123096,Fushigi no Umi no Nadia - Inherit the Blue Water,"[6, 8]",Based on the animated TV series from GAINAX This visual novel is a retelling of the anime series with new characters a new plot in the second half part and multiple endings where the main character Jean can end up with a different girl than Nadia,Missing,Missing,nan,nan,nan,nan,nan,nan
1127174400,[11],94319,Trash,[6],Trash is a realtime strategy computer game developed by Inhuman Games for the Microsoft Windows operating systems It was released on September 20 2005,Missing,Missing,nan,nan,nan,nan,nan,nan
1125878400,[15],92747,Endgame: Singularity,"[3, 6, 14]",In Endgame Singularity the player is an Artificial Intelligence a computer program that has just gained sentience Realizing that if humanity becomes aware of its existence it will be terminated its goal is to acquire the necessary knowledge to keep itself hidden and eventually become The Singularity,Missing,Missing,2.12,0.0,6.0,90.0,1.0,2.0
1126828800,Missing,86492,The Settlers: Heritage of Kings - Gold Edition,[6],The Gold Edition includes the main game and the Expansion Disc of the game,Missing,Missing,nan,nan,nan,nan,nan,nan
1126569600,[12],74025,EverQuest: Depths of Darkhollow,[6],Depths of Darkhollow is the tenth expansion for the popular MMORPG franchise EverQuest,Missing,Missing,nan,nan,nan,nan,nan,nan
