,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,275252,MiniJolt,[6],Play through 11 unique minigames made by members of the Game Jolt community Can you beat them all,Missing,Missing,Missing,,,,,,
1,274246,Rose Guns Days: Season 3,[6],Rose Guns Days Season 3 is the third installment in the Rose Guns Days series which consists of seven chapters and covers the years 1948 and 1949,"[31, 34]",Missing,Missing,,,,,,
2,271200,A Past and Future Secret,[6],Mediumsized medieval stronghold surrounded by rocks and lava A classicstyle level in the spirit of Beyond Belief,[5],Missing,Missing,,,,,,
3,271152,DC Universe Online: Episode 8 - Sons of Trigon,"[6, 9]",The eighth episode Sons of Trigon was released on August 29 2013 for subscribers and September 3 2013 for those players who did not have an active subscription The episode focused on going against DC villain Trigon as he takes over an alternate Gotham City Some of the key features of this episode include a new location in Gotham Wastelands with daily Tier 5 missions three Tier 5 Duos in Tunnel of Lust Ruined Cathedral and Knighsdome Arena one Tier 5 Alert and DC hero Raven featured as a weekly Tier 5 Bounty Continuing the new trio of new powers this episode brought the combobased Celestial Healer power,Missing,Missing,Missing,,,,,,
4,263426,Brotherhood of Ruin: The Lost Temple,[6],A Large single map for DOOM2 taking place in an ancient temple complex swarming with hellspawn Occasional switchhunt might occur as the map isnt very linear Be warned and pay attention to the surroundings of the map,[5],Missing,Missing,,,,,,
5,250585,Touhou Battle Raiders,[6],Suddenly numerous monsters appear and Gensokyo is once again in danger of destruction Touhou Battle Raiders is a strategy RPG developed by four doujin circles Hachimitsu Kumasan AQUA STYLE Strawberry Bose and Kanagawa Denshi Gijutsu Kenkyuujo Through the campaign the player retains control of four characters across a battlefield against hordes of enemy forces in realtime with boss battles at the end of each round In the campaign the player must complete the main objective to proceed to the next chapter but there are also optional routes which can be completed alongside the main quests with rare items as reward In between battles players can access their characters to equip them with purchased goods or items gained from previous adventures,"[12, 15]",Missing,Missing,,,,,,
6,250584,Touhou Quest: Mugen no Spellcard,[6],Suddenly a mysterious fog rolls in and releases hordes of monsters from the dungeons Accompanied by a group of party members Reimu is out to save the land from peril Mugen no Spellcard literally translated as Spellcard of Infinity is a traditional turnbased RPG influenced by SaGa Series and Dragon Quest Players control a party of characters that can walk into towns and buy items to defeat monsters outside of the towns Touhou Quest features a skill tree a tiered skill system that typically branches out into multiple paths giving the character the ability to perform a new action or giving a boost to one of the characters stats Skill trees also affect characters attributes such as magic points weapons gold etc The weapon synthesis system from Touhou Soujinengi is back so that players can forge stronger weapons,[12],Missing,Missing,,,,,,
7,232784,SecurityCraft,"[3, 6, 14]",SecurityCraft is a tech mod for Minecraft which adds various utility blocks and items used to protect an area from unwanted entities such as security cameras retinal scanners keycard readers unbreakable blocks mines and more,"[13, 31]",Missing,Missing,,,,,,
8,232729,OpenBlocks,"[3, 6, 14]",OpenBlocks is a mod for Minecraft that adds various helpful and unique blocks and items,"[13, 31]",Missing,Missing,,,,,,
9,232676,Ender IO,"[3, 6, 14]",Ender IO is a large enderthemed mod for Minecraft that combines technology with magic,"[13, 31]",Missing,Missing,,,,,,
10,224490,Affairs of the Court: Choice of Romance - Play as the Consort,"[3, 6, 14]",If you start a new game beginning in Episode 2 this unlocks the ability to play as the monarchs consort rather than as the monarchs lover,"[12, 31, 32]",Missing,Missing,,,,,,
11,223855,Neverwinter: Fury of the Feywild,[6],Neverwinter Fury of the Feywild is the 1st campaign expansion module for the Neverwinter massivemultiplayer roleplaying game Released in August 2013 the expansion added a new campaign adventure zone skirmish and a new dungeon along with numerous other updates,"[12, 31]",Missing,Missing,,,,,,
12,221048,Guzhuyizhi de Mingtian,[6],Missing,[34],Missing,Missing,,,,,,
13,216347,Onirica,[6],Onirica is a short experimental art house mod,Missing,You explore the darkest corners of your mind seeing where the darkness takes you,Missing,,,,,,
14,213172,Touhou JRPG,[6],The main character chooses three companions advances through a dungeon and defeats a boss at the far end of the dungeon in this RPG,"[12, 31, 32]",After solving the anomaly Reimu was invited to a tea party at Koumakan In addition two members of Hakugyokurou were also invited However Koumakan suddenly shook greatly and in an instant the structure of Koumakan changed What in the world is the meaning of this,Missing,,,,,,
15,212768,Elysium City,[6],Elysium City is a Yume Nikki fangame You play as a girl named Anne who is an inventor In her backyard she managed to invent a machine that allows her to teleport to a different land The place she arrives to is a city where none of the buildings lead you to different worlds Unlike traditional fangames Elysium City has dialogue and detailed characters,[31],Missing,Missing,,,,,,
16,210481,Mega Man Perfect Harmony,[6],Coop shooter take on Mega Man that allows up to 4 players Forever left incomplete it was used as a base for Endica VII The Dream King made by the same developer,[8],Missing,Missing,,,,,,
17,209812,Utaho no Tatari 2,[6],You wish for the complete truth You are about to touch the curse again On that fateful day a few years after that incident she was about to become a new victim Afterall her ordinary life is about to break Search for the cursed truth Learn everything I cant help you anymore You will die,"[31, 32]",Missing,Missing,,,,,,
18,205682,Bullet Report,[6],A doujin game by AQUA STYLE based on the Touhou Project series,"[31, 32]",Missing,Missing,,,,,,
19,204319,Eins Ring,[6],A doujin game by ZWEi based on the Touhou Project series,"[5, 31, 32]",Missing,Missing,,,,,,
20,202329,Sewage,[6],Sewage is a Chinese Yume Nikki fangame You play a girl named Xuán Wō Zǐ Like other fangames the objective of the game is to explore the dream world and collect Items Goods dont change the protagonists form or do anything at all Rather they seem to be memories from the protagonists past,[31],Missing,Missing,,,,,,
21,201304,13 Page,[6],13 Page is a Japanese Yume Nikki fangame The player starts as Akatsuki a girl unable to leave her room Her goal is to explore the dream world and collect all 13 effects There is a notebook on the desk in Akatsukis dream room the player can interact with that shows sketches of all the effects the player collects throughout the game Hanatsuki the other player character is unlocked after completing certain tasks in Akatsukis dreams,[31],Missing,Missing,,,,,,
22,186376,The Angry Video Game Nerd: Game Over 2,[6],This is an old game of mine that I felt like sharing here Problems may occur while playing it so apologies up front Original release date was back in 2010  Lord Gavin a dark master with a once terrifying power to alter reality as he saw fit sot to rewrite the physical world in his image leaving those helpless to beg under his will Thought time he was cast into eternal imprisonment within the virtual world by heros chosen by fate and chance There he would reside and spare the world from his dark intent With the knowledge of him gone from the passing of time Lord Gavin once agai became unbound from his virtual domain and was free to unleash his wrath into our world With humanity staring Virtual Armageddon in the eyes another chosen hero stood to face against this evil and drive it out of our world That hero was known as The Angry Video Game Nerd,[33],Missing,Missing,,,,,,
23,178157,Europa Universalis IV: Digital Extreme Edition Upgrade Pack,[6],This compilation is made up from the content originally included in the Digital Extreme edition of Europa Universalis IV that being Europa Universalis IV The Stars and Crescent Pack Europa Universalis IV The Horsemen of the Crescent Unit Pack Europa Universalis IV The Conquest of Constantinople Music Pack Europa Universalis IV American Dream Europa Universalis IV The 100 Years War Unit Pack and Europa Universalis IV The Purple Phoenix Expansion,"[11, 13, 15]",Missing,Missing,,,,,,
24,170246,Fukawa-chan,[6],This is a fangame about one of the protagonists of the Danganronpa series Touko Fukawa doesnt have a fun life In fact she has a pretty miserable one Between bullying selfloathing and mental illness an average day in Toukos life is very painful And today you get to follow her through it,[31],Missing,Missing,,,,,,
25,168832,The Dream Machine: Chapter 4,[6],In Chapter 4 Victor must gain access to his elderly neighbors dream and find his way through her frail and decaying mind,"[31, 32]",Missing,Missing,1.32,1.74,1.76,80.0,4.0,10.0
26,168281,Company of Heroes 2: German Commander - Fortified Armor Doctrine,[6],German Commander  Fortified Armor Doctrine Your vehicles can live longer and fight harder with better vision recon defensive options and the presence of a Command Tank Elefant Tank Destroyer This heavy tank destroyer has a massive armor envelope and one of the most potent guns ever mounted on a fighting vehicle the 88mm Pak43,"[11, 15]",Missing,Missing,,,,,,
27,168086,Company of Heroes 2: German Commander - Lightning War Doctrine,[6],GERMAN COMMANDER LIGHTNING WAR DOCTRINE Provide air cover for your tanks while rapidly moving infantry capture territory from dazed enemy forcesSTUKA CLOSE AIR SUPPORTA Stuka JU87 will patrol the designated area targeting enemy units with heavy 37mm cannons,"[11, 15]",Missing,Missing,,,,,,
28,166798,Captain Disaster in: The Dark Side of the Moon,[6],A comedy sciffi point  click adventure game with several odd characters all voiced by the same person and multiple strange inventory objects to try out References to classic scifi and point  clicks abound,[31],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
29,151422,Cities in Motion 2: Lofty Landmarks,"[3, 6, 14]",Add some lofty architecture to spice up your town with this DLC Lofty Landmarks offers four new buildings the formidable Cologne Cathedral the famous Westminster Palace featuring the Elizabeth Tower and its Big Ben bell the renowned German Brandenburg Gate and the 30 St Mary Axe commonly known as the Gherkin of London,[13],Missing,Missing,,,,,,
30,144392,Sectant 2,[6],Sectant 2 is the sequel to the Blood mod Sectant featuring 7 levels,[5],Missing,Missing,,,,,,
31,142417,Guncaster,[6],Guncaster is a gameplay mod for Doom featuring a dragon with a plethora of weapons and spells at his disposal,[5],Missing,Missing,,,,,,
