first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1107388800,[5],273551,Wicked Be The Ways of Men,[6],This map is different from most other maps in that the player progresses differently through the map depending on the skill level Each skill level starts the map at a different location and some of the traps are skilllevel specific Additionally the keys and weapons are at different locations for the different skill levels and there are some areas that are only accessible to specific skill levels,Missing,Missing,nan,nan,nan,nan,nan,nan
1107475200,[5],273544,No Brakes,[6],A large and difficult map influenced by Plutonia,Missing,Missing,nan,nan,nan,nan,nan,nan
1108166400,[5],268726,The Remote Outpost,[6],Sarge Baldys first released Heretic map to be used as E2M1 of the FreeHeretic project The overall theme is therefore vaguely similar to the original,Missing,Missing,nan,nan,nan,nan,nan,nan
1107907200,[33],240534,Liquisity,[6],Liquisity is a problemsolving action game where players must get a ball past obstacles into a goal Each level is set underwater The player is given a cannon which can be used to fire a ball with varying force Once a ball is launched the player can control it to a limited degree with the left and right arrow keys The player can launch another if a ball is destroyed or offscreen  The levels contain obstacles and elements such as fans which block the way sharp fans which destroy the ball bubble jets which propel the ball in a specific direction and others Solving the level often involves carefully hitting switches to deactivate inconvenient obstacles There are several different types of balls in addition to the basic one the metal ball is heavy and hard to control but it can shatter glass barriers the seltzer ball slowly dissolves in water and thus has a limited lifetime but it can fit in tight spaces and avoid obstacles when shrunk and it can be made to float upwards at any time There is also a helicopter ball which can move freely in any direction but cannot exit the level  The game includes a builtin level editor and some unlockable bonus content,Missing,Missing,nan,nan,nan,nan,nan,nan
1109289600,[34],237424,Togainu no Chi: Typing,[6],In TogaType you play through select scenes of Togainu no Chi and must type the words to progress the game Can be played from multiple points of view,Missing,Missing,nan,nan,nan,nan,nan,nan
1109203200,[31],188713,120 Yen Stories,"[6, 8]",In 120 Yen series each season has a unique heroine By using the four seasons of Japan to tell the story of two people meeting and getting along through the keyword 120 yen,Winter A freelance young man and a girl by chance board the same slowmoving train to the countryside Through this encounter with the girl the young man evokes his longheld childhood memories The memories of his childhood when he thought he could do anything are a little bitter now  Summer In a sea of people and infinite chances If there is a socalled fateful encounter it must be something special and mysterious This is the story of a young man and a young girl who met by chance in front of a vending machine and the story of a summer day between them  Autumn By chance I saw a fortune telling on TV Helping others is the key to luck So I went out with the expectation of finding the key to luck on my longawaited day off However when he lent a helping hand to a girl in crisis he was met with anger This is a small story of two human somewhat unbelievable  Spring A young man who moves to the countryside meets a young girl here by chance The young man who is content with the status quo and tired of reality and the young girl who also has anxiety about reality meet in the country house The two of them keep communicating with each other and unknowingly they are influenced by each other,Missing,nan,nan,nan,nan,nan,nan
1107734400,[13],148055,Camera Cafe': Il gioco,[6],Camera Cafe Il gioco is a simulation game based on the Omonimous TV series which takes place inside the company where Paolo Bitta and Luca Nervi work The game consists of 4 episodes 2 dedicated to Paolo Bitta and 2 to Luca Nervi The aim of the game is to succeed in achieving the objectives assigned taking care of their duties within the company In practice it is necessary to find the right balance between the actions that will allow the player to complete his mission and his daily tasks The game offers the opportunity to interact with the surrounding world by intervening on the objects that are part of it,Missing,Missing,nan,nan,nan,nan,nan,nan
1109462400,[5],144804,The Ghoul's Forest,[6],The Ghouls Forest is a old WAD created by Cutmanmike It features a large open area with a few weapons extremely limited ammo  and one very fast monster The idea is to kill the monster to unlock the exit to escape However the monster is extremely hard to hit and moves at lightning fast speed If you do nothing Choke will bite you to death in seconds Killing the monster allows the exit switch to raise from the ground but due to a bug the level can be exited at any time Originally the WAD used DEHACKED to create the monster but was updated with DECORATE support  The Ghouls Forest was intended as a small joke to scare a handful of players However it gained enough attention when it was uploaded to idgames to gain a sequel,Missing,Missing,nan,nan,nan,nan,nan,nan
1108944000,[33],139012,Nanaca Crash!!!,"[6, 34, 39]",Nanaca Crash is a fanmade Flash game featuring characters from the adult game Cross Channel In the game the player launches a boy Taichi through the air by hitting him with a bicycle The game does not feature adult content,NANACACRASHs entire object is to keep Taichi bouncing through the simple twodimensional world for as long as possible Upon hitting a certain girl or stopping forward motion the game ends and the distance you covered is shown,Missing,nan,nan,nan,nan,nan,nan
1109289600,"[5, 24]",129949,SourceForts,[6],A competitive HalfLife 2 Deathmatch mod in which two teams cycle through phases of building bases and capturetheflag combat,Missing,Missing,nan,nan,nan,nan,nan,nan
