,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,275216,Turbo Trio,[6],Released on a physical copy by Elephant Entertainment a division of THQ this compilation brings together all of the Turbo games in one CD rom,Missing,Missing,Missing,,,,,,
1,274116,To Fight,[6],This map is the third and final entry in Eternals 2x2 series following the previous months Eclipse and Nightomb Once again it features only two textures and two flats used for the entirety of the map but unlike its predecessors it is a slaughter map more in the vein of Eternals previous maps Generator of Evil and Belials Bad Brain,[5],Missing,Missing,,,,,,
2,273740,Elegy,[6],There are small 11 maps Episode 1 Map 16 is Uranus and episode 2 Map 711 is Ares,[5],Missing,Missing,,,,,,
3,272121,A Dream 2,[6],As its name suggests this is the sequel to Eddys atmospheric trippy first map The Dream,[5],Missing,Missing,,,,,,
4,271316,Plumbers Don't Wear Ties: But They Do Carry Shotguns,[6],A large submerged base with great attention to detail and exploratory gameplay The map source is included,[5],Missing,Missing,,,,,,
5,268371,Luntik Knows the World,[6],Luntik invites the kids for a walk through a bright fairytale world  Together with the inquisitive lunar guest and his friends little players will visit meadows and fields forests and lakes learn the names of many animals plants birds and fish learn to determine which category this or that object belongs to and visit Kapa and Shera will get acquainted with the features of some professions  For each topic you need to complete several interesting tasks and if the child fails the heroes will offer him a simpler test At the end of the babys adventures a surprise awaits you  a new series of cartoons about the adventures of the lunar guest as well as a certificate as a World Knowledge Specialist,[26],Missing,Missing,,,,,,
6,262259,Titan 2,[6],Titan 2 is a tenlevel Doom II episode mod created by Jesper Krag Rasmussen Ixnatifual and released on January 21 2009 Built for GZDoom it is the sequel to 2004s Titan and follows the protagonists attempts to escape Hell and return to the moonbase It once again features several custom enemies as well as a new weapon the minigun,[5],After defeating Hells massive army at the Nexus and losing consciousness you awake to find yourself trapped in the far reaches of Hell The Nexus rejected your Earthly presence but now its time to show the demons that Hell is the last place they want you  Blast your way through the hordes of Hell to find your way back to Earth But first time to get out of this backwater hell pit,Missing,,,,,,
7,209249,Family Restaurant,[6],Missing,Missing,Missing,Missing,0.29,0.0,0.0,0.0,0.0,1.0
8,208801,Crosswords For Dummies,[6],Missing,Missing,Missing,Missing,,,,,,
9,184129,Touhou Mother,[6],Touhou Mother is a Touhou Project and EarthBound crossover parody RPG game It stars Reimu Hakurei Marisa Kirisame Yuuka Kazami and Mima and features many Touhou characters from the PC98 and Windows canon along with several characters from the Mother series and a few fanmade characters The majority of the outside influence and references comes from EarthBound but other notorious video games are paid homage as well,"[12, 31, 32]",Missing,Missing,,,,,,
10,176062,Age of Alexander,[6],Missing,[15],Missing,Missing,,,,,,
11,165510,Annie Android: Automated Affection,[6],Annie Android has her eye on that handsome Mailbot but is shocked to discover that she has been assigned to be another robots partner Help Annie win the heart of Mailbot and defeat the nasty RoboHQ,[31],Missing,Missing,,,,,,
12,144209,Liong: the Lost Amulets,[6],Long ago five magical amulets were treasured by Oriental wise men These amulets held the five natural elements in balance Restore harmony to nature by finding the lost amulets Liong The Lost Amulets is a combination of hidden object games and tilematching puzzles and also has a variety of mini games Along your journey youll visit hundreds of unique locations and collect powerup pearls Reveal the magic spells and restore the sparkling gems of the magical amulets,[9],Missing,Missing,,,,,,
13,142928,Blizzard of Faith & Revenge,[6],Blizzard of Faith  Revenge 東方夜神雪 is a free fandom game produced by Moe Touhou It consists of all Touhou characters who existed at the time,"[12, 32]",The season is summer but for some reason snow is still falling Marisas Detective Agency Marisa Alice Patchouli Flandre has been holed up in the Hakurei Shrine and Reimu wants them to stop freeloading so she kicks them out and tells them to go find out why its still snowing However before they leave Mokou  Keine show up and request that the Detectives go find Mokous fiery core that has gone missing Mokou who cant fight without her core decides to go with the girls and leaves Keine at the shrine with Reimu as a registration fee,Missing,,,,,,
14,131034,Desert Nightmare,[6],Taking place somewhere in California the game follows Sandra Richmont who was traveling with her parents to visit their uncle After an argument and a bathroom stop her parents appear to have driven off without her Thinking that her parents plan to stay overnight in the nearest city Dusty Creek Sandra heads towards there However after meeting two others who are stranded she realizes that they are trapped and the city has some dark secrets,"[9, 12, 31]",Missing,Missing,,,,,,
15,128382,Touhou Pocket Wars,[6],Touhou Pocket Wars is fanmade Touhou Project strategic RPG based around Gacha Figurines The player plays themselves as a Touhoucharacter themed Gacha collector entering tournaments and leveling up their figurines and accompanying spell cards to take on stronger and stronger opponents,[12],Touhou Pocket Wars casts the player themselves as the main character as a Touhouobsessed otaku who gets into the Gacha craze Occasionally dreaming about the girls and Gensokyo in general though their ties to Gensokyo seem to be unusually strong,Missing,,,,,,
16,80225,Rockmen R: Dr. Wily no Gyakushuu,[6],Rockmen R is a doujin game where Mega Man is kidnapped by the evil Dr Wily It is up to his little sister Roll to save him,"[5, 8, 31, 32]",Missing,Missing,,,,,,
17,62647,Oretachi ni Tsubasa wa Nai - Under the Innocent Sky,"[6, 9, 46]",This might just be a what if but    A certain day Gretagards pure white sky was overrun by winged ones    Now the sky extends just about anywhere and everywhere right    So no matter how far you run you cant escape those white wings of theirs    And thats why the people without wings went looking for a sky of their own    Their prayers were listened and they are now listening to Jingle Bells in a calm country    This might just be a what if but  What we will tell you about now is such a fairytale,[34],Missing,Missing,,,,,,
18,54317,Rescue at Rajini Island,"[6, 14]",Embark on an epic adventure into the unknown as you search for Captain Walsh and his missing crew of adventurers lost on an uncharted Island Explore ancient ruins and search for evidence of a lost civilization Gather diary entries from the crew and unscramble foreign symbols and engravings as you follow a path of cluesbut toward what answer Find out for yourself in this exciting Hidden Object masterpiece    Engaging gameplay  Beautiful Hidden Object scenes  Explore the unknown,"[9, 31]",Missing,Missing,,,,,,
19,52763,Petka 9: Proletarskiy Glamur,[6],The ninth installment in the longrunning Russian adventure game series subtitled Proletarskiy Glamur Proletarian Glamour once again follows the adventures of the titular Petka his commander Chapaev and the sexy Anka  all real participants of the Russian Civil War of 1918 who became the target of countless jokes during the Soviet period This time the trio receives an assignment to travel to the year 2150 It appears that in 2008 the USA and other countries decided to use Russia as a dumping ground for garbage Fearing that the Russian would object such treatment of their country the Americans used an advance technique to brainwash them rendering them helpless Such as the situation when the heroes arrive in New Moscow of the 22nd century determined to save their homeland  Proletarian Glamour is a puzzlesolving adventure game The player advances the story by talking to characters and completing various tasks mainly involving manipulation of inventory items Just like the previous installment the game is done in full 3D both for characters and background graphics,[31],Missing,Missing,,,,,,
20,36450,Haunted Hotel II: Believe the Lies,[6],A lone FBI agent has come to the Haunted Hotel from which no one can escape until its mysteries are unraveled,"[2, 9, 31]",A year has passed since the first encounter with the Haunted Hotel Since then a lone FBI agent has taken the case and discovered that the mystery is deeper than originally suspected His investigation leads him to the Lonely Star a Hotel with an intriguing mystery surrounding it Can our hero find out who is behind the disappearances and close the case once and for all,Missing,0.0,0.0,0.0,0.0,0.0,0.0
21,36128,Adventures of Robinson Crusoe,"[6, 39]",Inspired by Daniel Defoes classic masterpiece Robinson Crusoe is a story of a man who survives a terrible shipwreck and finds himself cast away on an island in the Caribbean In this incredible hidden object adventure that spans over 28 years help Robinson explore the island fight with cannibals visit a lost village and construct a boat to sail back home,"[9, 31]",Missing,Missing,2.43,2.43,2.43,27.0,6.0,11.0
22,25410,Buccaneer: The Pursuit of Infamy,[6],Buccaneer is a single and multiplayer game where players strive to become the most infamous pirate captain of all time and etch their name in The Hall of InfamySet against a backdrop of the sunny Caribbean players will control a variety of classic tall ships bristling with cannons as they plunder their way through a 50 mission campaign and go head to head against other cutthroats onlineEmploying a simple and intuitive control system players will be able to jump straight into the action and begin their career in piracyWith a wide variety of nonlinear single player missions and a choice of more than a dozen fully customisable ships Buccaneer will have budding pirate captains clamouring for more,"[11, 15, 31]",Missing,Missing,15.0,0.0,0.0,0.0,0.0,1.0
23,21256,Hotel for Dogs,"[5, 6, 20]",So many strays so little time  The dogs have run amok and now its up to you to keep them from the pesky dogcatcher You must clean feed and play with them or else youll all end up in the doghouse  Search for parts and tools to build over a dozen amazing gadgets that help you take care of and protect your dogs Feed groom and play with dozens of playful pups 10 levels of challenging game play,[13],Missing,Missing,3.5,0.0,0.0,0.0,0.0,1.0
