,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,275230,Mafia II DLC: Vegas Pack,[6],Bring a taste of old school Vegas to Empire Bay as you cruise through the town in 2 new cars with smooth handling and timeless lines Vito shows his Vegas style in 2 new suits inspired by the period,Missing,Missing,Missing,,,,,,
1,270693,Mincer City,[6],Mincer City once a city known for its idyllicchances to live turns into enormous death trap for Duke Dukes mission is to infiltrate FIXMIX building to get forward on his way but it isnt as simple as it sounds you also have to clear the city for alien vermin before they will get more help,[5],Missing,Missing,,,,,,
2,270439,Air: Memorial Edition,[6],A port for Windows of the PlayStation 2 release of AIR which adds additional event CGs and voices to all characters including the protagonist,"[31, 34]",Missing,Missing,,,,,,
3,268424,Phobos Massacre,[6],A replacement for Episode 1 of DOOM in E1 style This wad is an attempt to capture the atmosphere of Knee Deep in the Dead and to evoke nostalgia in players who enjoyed the original DOOM levels,[5],Missing,Missing,,,,,,
4,262178,Drip Feed,[6],A GSTONE fortress a red glowing sky silhouetted bodies writhe on spikes in the distance fortelling your fate,[5],Missing,Missing,,,,,,
5,250217,Men on the Flying Trapeze,"[6, 14]",A two player version of The Amazing Flying Brothers You play as the infamouse flying brothers as they try to perform the flying trapeze act The game is a two player coop game Your job is to get as big of a score as you can,Missing,A little while back Kokoromi organized yet another Gamma party The theme for this years gamma was one button games So we decided to give it a go and do a two player version of The Amazing Flying Brothers  You play as the infamouse flying brothers as they try to perform the flying trapeze act The game is a two player coop game Your job is to get as big of a score as you can  Controls Player 1 Left shift Player 2 Right shift  The game is a one button game so no more then one button per player is needed Tap on the button to release your grip Holding down on the button will cause you to speed up or slow down If you press down when going down youll accelerate If you press down when going up youll slow down,Missing,,,,,,
6,214574,Beautiful Escape: Dungeoneer,[6],Beautiful Escape Dungeoneer is a short game about torture and love,"[9, 13, 32]",Torturing Causing pain and suffering Taking screams and tears from a completely subdued human being Thats the hobby of people from a community called The Dungeoneers Dungeoneers have their own private dungeons in their homes hence the name to which they take strangers  those naive enough to fall for the dungeoneers charms  Members from this community wont settle for just executing their sadistic game They must show it to other people For that they videotape their torture sessions and post it to online forums to get other members appreciation and reviews  Beautiful Escape Dungeoneer tells the story of Verge a dungeoneer depressed because hes lost his touch with doing decent videos and because the love of his life Daily couldnt care less about his existence,Missing,1.9,3.12,0.0,40.0,1.0,3.0
7,170228,Phenomenon32,[6],Phenomenon 32 is a free 2D explorationplatforming game with RPG elements,"[8, 12]",In an alternate 1940s scientists discover an extremely powerful and dangerous new area of physics codenamed Phenomenon 32 Years before it can be fully understood the United States government uses it to create the ultimate weapon the Reality Bomb whose blast not only destroys matter but shatters reality itself  By the 1950s the Great Depression has reached an unimaginable low With the threat of revolution and pressure from the multinationals on the inside and the aggressive policies of Stalinist Russia on the outside the government sees only one way of revitalizing the economy war  Within less than a day the Earth is gone The Reality Bomb has done its work  Twenty years later a small population of humans is still alive on the moon Previously dismissed and laughed about as a waste of money the Moon Colony is now humanitys last shelter from the insanity of war But the Moon Colony was never meant to be completely selfsufficient and now resources are finally running out  There is only one place to get more  In a special ship designed to withstand the dangerous environments of Earth you are sent to explore our former planet to gather information for research and to find all the materials needed for the Moon Colony to survive  But Earth is no longer the Earth we knew Things have shifted out from the cracks in reality dangerous creatures have appeared Radiation from Soviet bombs is widely spread and in some places reality itself is so fractured that not even your ships shields can protect you Phenomenon 32 has turned the Earth into something unknown,Missing,,,,,,
8,166468,Kudaranu Mousou No,[6],Kudaranu Mousou No is a Yume Nikki fangame It stars Kazaguruma and Jose  Unlike other fangames Kudaranu Mousou No introduces the concept of linear locations Instead of exploring the entire dream world at once the player is required to enter worlds and collect effects one at a time in order to reach an ending  The initial version was created with RPG Maker 2000 but later Ver003 the game was renewed with WOLF RPG Editor,[31],Missing,Missing,,,,,,
9,165507,Aidas Strange Christmas,[6],Its Christmas Eve and Aida is meeting her boyfriend outside the local cinema though he doesnt show up So she first smokes a cigarette and then decides to go and search for him This takes her on a journey through time and space all the while not learning any cheesy Christmas lesson,[31],Missing,Missing,,,,,,
10,162725,Killing Floor: Nightfall Character Pack,"[6, 14]",The Nightfall Character Pack adds 4 more new and unique playable characters for Killing Floor as Downloadable Content Once you have bought the pack they will become selectable in the character selection screen ingame Mr Foster The SuperFantastic life of a day trader and evening attraction at Londons premiere karaoke bar,Missing,Missing,Missing,,,,,,
11,147156,Towelket: One More Time 5 ~Fury~,[6],Towelket One More Time 5 Fury is a storyheavy adventureroleplaying game made in RPG Maker 2000  This game was meant to become the official game titled Towelket 5 but it contains gamebreaking bugs due to a very rushed release and perhaps due to its extremely disturbing content was removed from public download some time after its release Later Gaugaus Bride was released as the official fifth installment later on and became a completely different game By now it is allowed to show footage of Fury again,"[12, 31]",As soon as Kachiru was born he suffered a terrible fate his baby sister disappears and his mother is killed by an evil flock of birds During constellation day another tragedy awaits him and he ends up in a twisted love triangle,Missing,,,,,,
12,147155,Towelket: One More Time 4,[6],Towelket One More Time 4  Ocean is a freeware storyheavy adventureRPG made in RPG Maker 2000  Towelket 4 is somewhat of an ironic Peter Pan  Little Mermaid while also being full of references to the previous games For the first time in the series you have an overworld resembling older RPGs like Dragon Quest It also has the biggest number of party members to choose from,"[12, 31]",A boy was led by a fairy to a mysterious ocean world called Bariland and goes missing His best friends Mocha and Paripariume set out to search for him They are captured by pirates and Mocha nearly ends up drowning but is saved by the beautiful mermaid Koucha Years pass and the fishhats plot to take over the world Can Mocha and his friends find the boy and stop the bad guys,Missing,,,,,,
13,147049,"Give Up, Robot",[6],Give Up Robot is a flash game developed by Maddy Makes Games that is centered on a robot trying to get past 50 levels and get to the end as fast as possible,[8],Missing,Missing,0.61,1.05,0.0,72.0,6.0,6.0
14,145754,Neftelia 2,[6],The sequel to Neftelia Taking place years after Neftelia the player character must explore and collect 9 rods,"[31, 32]",Missing,Missing,,,,,,
15,143307,Eden's Aegis,[6],Missing,[5],Missing,Missing,,,,,,
16,127131,Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,"[6, 9, 14, 39]",Episode 2 of an epic 5 game saga  After facing a pillaging primate from outer space in the series premiere Sam  Max cross paths with even stranger characters in this episode  their own greatgrandparents  In Episode 2 of the series our heroes cross paths with an even more bizarre and dangerous pair of characterstheir own greatgrandparents Join these characters as they embark on their trippiest trip yet leapfrogging across ten decades and possibly as many continents we havent counted in search of the mysterious force thats causing all the trouble  Where did it come from Why is it triggering Maxs latent psychic powers Why is it desired by everyone aboard the Disorient Express And what exactly is the Secret of the Sphunx   Episode 1 The Penal Zone  Episode 2 The Tomb of SammunMak  Episode 3 They Stole Maxs Brain  Episode 4 Beyond the Alley of the Dolls  Episode 5 The City That Dares Not Sleep  Finale,"[2, 31]",The episode begins where The Penal Zone ended when Sam and Max find two skeletons similar to themselves Inside they also find a reel of film and an oddlooking projector and turn it on The film turns out to be from 1901 and about Sameth and Maximus Sam and Maxs greatgrandparents who are in the tomb and manage to steal The Devils Toybox When Max touches the projector he and Sam are psychically transported into the movie As they are about to leave with it they are ambushed by Kringle and hide behind an altar as he holds them at gunpoint They trick him into leaving using Maximus psychic powers and go up the the tomb entrance but are unable to read the hieroglyphics above it to open it and are shot by Kringle offscreen Figuring that they came into the film in the middle of the story Sam and Max switch to another reel and begin living their greatgrandparents adventure,Missing,,,,,,
17,124854,Sherlock Holmes: Nemesis - Remastered,[6],Sherlock Holmes goes back to investigate the gentleman thief case in the remastered edition of Sherlock Holmes Nemesis This traditional Point  Click has been rethought to take advantage of the series latest innovations such as the new 3rd person camera which allows to enjoy each scene as a whole and the help system to assist players in need,"[2, 9, 31]",Missing,Missing,,,,,,
18,90472,Biozone,[6],Play as Major Strike in this side scrolling actionpacked do or die operation to save your fellow soldiers against an uncontrollable bioterrorist Dr Membranus Investigate the strange activities of a massive infection that has transformed your comrades into evil mutations Take on limitless enemies in this classic arcadestyle game based deep within the jungles of Latin America It is your mission to use your cutting edge weaponry to take down Dr Membranus find the cure and take down the hordes of bio mutants in an effort to save the worldKey FeaturesBattle in Nonstop Action  Play through 15 different missions as you take on relentless enemies Choose from a Variety of Weapons  Select your weapon of choice collect upgrades grenades and powerups in every level Face off with Enemy Biomutants  Kill evil mutations including former soldiers with tentacle arms and birdlike legs acidspitting orangutans and monstrous insectlike birds Make Your Way Through Enemy Camps  Shoot your way through each level or blow up enemies to pieces with your grenades,[31],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
19,82108,Napoleon: Total War - Coalition Battle Pack,"[6, 14]",The Coalition Battle Pack features 6 brand new units and contain the Battle of Friedland fought between France and Russia not available in Napoleon Total War    Battle Description    The Battle of Friedland 14 June 1807 with Napoleons empire at its height he took a chance and defeated Russia in detail knocking them out of the war and bringing the Fourth Coalition to an end      Unit Descriptions     Lifeguard Hussars This fast light cavalry unit is best used for dealing with  skirmishers and artillery who can attack from long range     Coldstream Guards Disciplined welltrained and respected these elite foot guards inspire nearby troops in battle     Archduke Charles Legion This highlydisciplined line infantry regiment excels at weapons drill and accuracy     Luetzows Freikorps Swift light cavalry the riders of Luetzows Freikorps are excellent in melee and on the charge     Life Hussars Sabrearmed light cavalry the Life Hussars are powerful on the charge and effective in melee combat     Semenovski Lifeguard Immaculately turned out these elite guards have excellent morale and are superb when used against skirmish troops and artillery,[15],Missing,Missing,,,,,,
20,63818,Sail Simulator 5,[6],The most simulated of sailing for the fifth time,[13],Missing,Missing,,,,,,
21,63603,Sangoku Rensenki ~Otome no Heihou!~,"[6, 8, 34, 38, 39, 46, 130]",Yamada Hana a high school girl woke up and found herself in a strange land after being enveloped by a bright light that came out from a mysterious book There Hana met a young man named Gentoku and ended up staying with him and his army as Koumeis disciple,[34],Yamada Hana is just an average student One day when she reads a book about the Romance of Three Kingdoms she is suddenly surrounded by a flash of light and she loses consciousness  When she wakes up she finds herself in a forest A man appears in front of her and she is at a loss of what to do The mans name is Koumei and she meets another person called Gentoku but she is mistaken for a disciple of Koumeis and ordered to command an army and take part in a battle  She doesnt know what to do but somehow she wins the battle,Missing,,,,,,
22,54653,Command Ops: Battles from the Bulge,[6],Acclaimed developer Panther Games brings us to the bitter cold of Western Europe during the Winter of 1944 with Command Ops Battles from the Bulge Although the Battle of the Bulge is ground that has been visited by wargamers before it has never been done with this level of fidelity and historical accuracy The most advanced and realistic model of command decisionmaking implemented to date in a commercial wargame combined with thorough historical research on the battlefields and forces involved in this campaign sets Command Ops Battles from the Bulge apart from the competition    Set during the hard fighting of the Battle of the Bulge Command Ops lets gamers assess plan order and react at the operational level just like a real Corps Division and Brigade commander Hundreds of hours of gameplay await armchair generals who will be challenged to fight their way across 27 scenarios that stretch from the initial German surprise offensive to the powerful Allied counterattack    Command Ops Battles from the Bulge also sports some of the most advanced and impressive AI ever devised in an operationallevel wargame It is your choice whether to manage every detail of your army or have the friendly AI manage the war on a lower level while you plan the larger scale maneuvers designed to make short work of your enemy Just as a historical commander you can choose where you need to step in and when you need to stand back and let your subordinates do their jobs    The enemy AI will use its skill to launch welltimed and coordinated strikes as it probes your lines for weakness while realistically reacting to your movements In addition for the enthusiastic mod community awaiting Command Ops powerful tools like MapMaker and ScenMaker allow for the creation of maps and scenarios further adding to already near limitless replayability,"[11, 15]",Missing,Missing,,,,,,
