first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1403308800,[5],275433,Plutosis,[6],4 maps for Plutonia,Missing,Missing,nan,nan,nan,nan,nan,nan
1402358400,[5],271453,Castle Kaahoo,[6],Small temple map using Kaahoo textures A touchedup and expanded version of socks entry from SM175,Missing,Missing,nan,nan,nan,nan,nan,nan
1401753600,[14],270774,Freestyle Football Z,[6],4v4 Football Game,4v4 onlie Football Game,Missing,nan,nan,nan,nan,nan,nan
1402012800,"[9, 31]",269122,Colors: Lost Memories,[6],A young girl awakens to find herself in a world devoid of color Your goal is to help her return color to the world she found herself in By accomplishing this can she return to her former world Or will she stay trapped forever in this strange new land  The American fan translation group Memories of Fear translated this game and released it on August 2nd 2017,Missing,Missing,nan,nan,nan,nan,nan,nan
1402531200,[5],260784,Shadows of Chronos,[6],6 map hub for Hexen based around the world of Chronos,Missing,Missing,nan,nan,nan,nan,nan,nan
1402963200,"[2, 9, 31]",259935,Submachine 4: The Lab,"[6, 14]",This is the original flash version of the game in high definition and playable in fullscreen,Missing,Missing,0.63,0.0,0.73,0.0,0.0,2.0
1404086400,"[2, 9, 31]",257490,Daymare Town 1,"[6, 14]",This is the original flash version of the game in high definition and playable in fullscreen,Missing,Missing,nan,nan,nan,nan,nan,nan
1403049600,[5],256882,Team Fortress 2: Love & War Update,[6],The Love  War Update known colloquially by the fanbase as the Bread Update was a major update for Team Fortress 2 that was announced on June 17 2014 It brought a total of 5 new weapons 4 reskins 44 cosmetic items 11 item sets 29 achievements 6 startup themes and 15 taunts,Missing,Missing,nan,nan,nan,nan,nan,nan
1401840000,[26],256640,Show do Milhão,"[6, 74, 405]",Unofficial game based on the Brazilian television show Show do Milhão The game follows the Who Wants to Be a Millionaire and features the voice of the original Brazilian host of the TV show Silvio Santos,Missing,Missing,0.0,0.0,0.14,75.0,2.0,1.0
1402272000,[34],255325,"Asu Owaru Sekai, Sono Zenya",[6],A very short visual novel about two sisters and their final meeting the night before the end of the world,Two sisters named Sumire and Azami spend their final night before the end of the world together The protagonist Sumire struggles with wanting to convey her emotions to her sister but not being able to do it,Missing,nan,nan,nan,nan,nan,nan
1403827200,"[5, 13, 24, 31]",254534,Sniper Elite 3: Camouflage Weapons Pack,"[6, 9, 12]",The Camouflage Weapons pack for Sniper Elite 3 gives stealthy gamers access to a combination of camouflaged and silenced weaponry that can be used across all multiplayer singleplayer and cooperative game modes  This DLC pack includes  SemiAuto HDM handgun silenced a silent semiautomatic pistol with a high rate of fire and longer range helping you remain unseen and unheard  MosinNagant rifle camouflaged deadly from a far with improved zoom and stability  MP44 submachine gun camouflaged one of the most accurate side arms available coupled with its longer range youll be able to take your enemy by surprise,Missing,Missing,nan,nan,nan,nan,nan,nan
1403740800,"[8, 31]",252049,As Aventuras de Zé Baldinho,[6],As Aventuras de Zé Baldinho is a challenging educational platformer that addresses environmental issues and the reuse of organic waste and is full of references to the History of Art,Missing,Missing,nan,nan,nan,nan,nan,nan
1403913600,[5],250070,Luigi Land: The Bootleg Invasion,[6],Troubles brewing in Sarasaland again Mario travels there to put a stop to the chaos but gets captured for his troubles Luigi not taking any chances has E Gadd upgrade the Sky Pop and flies it into Sarasaland embarking on a challenging journey depending on your difficulty setting to save both Princess Daisy and his brother,Missing,Missing,nan,nan,nan,nan,nan,nan
1404086400,"[5, 33]",241759,Aero Chimera,[6],A vertical arcade shootemup with excruciating difficulty level and easy scoring system  Be annihilated in maelstorm of fire or persevere and destroy opposing DAELcorporation,In somewhat distant future globe has been mostly consumed by two warring supercorporations VAV and DAEL Their products range from very usual hygiene products to weapons of mass destruction Recently however DAEL made a daring attack at VAV completely demolishing some of their factories and bases  now VAV has decided to act in retribution and launch a counterattack with newly developed AERO CHIMERAs which combine man and machine in twisted ways,Missing,nan,nan,nan,nan,nan,nan
1403568000,[34],229470,Stargazer: Dreams of the Star,[6],Miku has just transferred schools due to her parents work She wanders into the infirmary where she meets a mysterious girl named Hoshimi Will that encounter change the fate of the two girls,Missing,Missing,nan,nan,nan,nan,nan,nan
1402963200,[13],227202,Rocksmith 2014 Edition: Remastered - Godsmack: Song Pack,[6],Play Awake I Stand Alone LoveHateSexPain Voodoo and Cryin Like a Bitch by Godsmack on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,nan,nan,nan,nan,nan,nan
1401753600,[13],226670,Rocksmith 2014: Sum 41 Song Pack,[6],Play Fat Lip In Too Deep Still Waiting The Hell Song and Were All to Blame by Sum 41 on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,nan,nan,nan,nan,nan,nan
1404086400,"[9, 12, 31, 32]",225565,OneShot,[6],In this PuzzleAdventure game you must guide Niko through a mysterious world utilizing items characters and the environment to progress The life of a lost child and the fate of a steadily decaying world hang in balance and not everyoneor everythingis interested in preserving them either,You are to guide a child through a mysterious world on a mission to restore its longdead sun Of course things are never that simple The world knows you exist The consequences are real Saving the world may be impossible You only have one shot,Missing,4.65,7.01,8.83,85.0,411.0,673.0
1402531200,[15],224393,X3: Terran Conflict - Bonus Package,[6],This Bonus Package contains a selection of signed plugin scripts for X3 Terran Conflict created by members of the Egosoft forum community and validated by Egosoft,Missing,Missing,nan,nan,nan,nan,nan,nan
