,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],273155,Crucial Conflict 2: Waterworld,[6],After a routine flight above Western Europe Duke Nukem EDFs best agent crashed on the roof of a storage facility near Rotterdam mainport in The Netherlands Completely dazed he tried to find some help or at least contact the outside world but none of that worked out He encountered aliens instead and not one humanbeing seemed to be alive Only some notes and logs where left,Missing,Missing,,,,,,
1,[5],270718,Clearwater,[6],Duke decides to invade a quiet little Nuclear Waste Facility When the tresspasser is discovered the alien troops are alerted and what follows is mayhem,Missing,Missing,,,,,,
2,"[31, 34]",270385,Air,[6],Air is a Japanese visual novel developed by Key that follows the story of the life of Yukito Kunisaki a traveling showman searching for the girl in the sky He arrives in a quiet seaside town where he meets three girls one of whom is the key to the end of his journey The gameplay in Air follows a branching plot line that offers predetermined scenarios with courses of interaction and focuses on the appeal of the three female main characters by the player character,Kunisaki Yukitos deceased mother left him with the doll and her last wish that Yukito look for the girl in the skies because it is his destiny to save her Only halfunderstanding what his mother meant Yukito has been traveling across Japan vainly searching for this mythlike girl his mother told him about His latest destination is a small sleepy town where summer has just arrived and his encounter with a young girl named Misuzu there sets the wheels of destiny turning,Missing,7.5,16.93,17.63,83.0,6.0,3.0
3,"[2, 26]",263459,3D Dinosaur Hunter,[6],This 2000 edition of Eyewitness Virtual Reality Dinosaur Hunter updates some of the information and makes some minor changes like replacing Segnosaurus with Therizinosaurus It also adds a second disc called 3D Dinoworld in which you can freely explore six prehistoric environments and observe dinosaurs in their daily life,Missing,Missing,,,,,,
4,[5],221933,"Pirates, Vikings and Knights","[6, 14]",PVK is a modification to Valve Softwares HalfLife featuring threeway action between very unique teams each from wideranging historical time periods and composed of very unique classes Here in the PVK universe fun is emphasized over realism theres plenty of fun to spread around Both team cooperation and individual merit may play large roles at different times Similarly calculated genocide and reckless kamikaze attacks will coexist Youll find all the sadistic maniacal gore or absurdist existential humor anyone could want So no matter who you are you will be able to find your bag here baby,Missing,Missing,,,,,,
5,[14],209417,Fussball Manager Bundesliga 2001,"[6, 7]",Fussball Manager Bundesliga 2001 is a football coaching game developed by electronic arts and themed around the German Bundesliga,Missing,Missing,,,,,,
6,[13],205954,3D Ultra Lionel Traintown Deluxe,[6],With 3D Ultra Lionel Traintown Deluxe you can build the ultimate railroad system without cluttering up the entire basement Construct a maze of rail lines for freight and passenger trains to ship goods and people from place to place become the engineer of a steam engine or even manage several trains at once as they pick up and deliver needed goods to the factories near the track Track repairs coupling and decoupling cars refueling track switchingall of the basic concepts that rule the railroads are covered in 3D Ultra Lionel Traintown Deluxe,Missing,Missing,,,,,,
7,"[32, 33]",173416,Balloon De Fight'2000,[6],Missing,Missing,Missing,,,,,,
8,"[31, 34]",166390,Yume no Tsubasa,"[6, 7, 23]",Yume no Tsubasa is an adventure game developed and published by KID which was released in Japan in 2000,Your dream is to fly and youve spent years restoring an old plane hoping that you will be able to fly in the sky just like your father However one day after a test run you find a mysterious girl collapsed near the runway Who is she And why is she here Even though you dont know anything you let her stay at your house and a chain of events have begun to turn,Missing,,,,,,
9,[5],153809,Marathon: Red,"[6, 14]",Missing,Missing,Missing,,,,,,
