,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],273547,Nevasca,[6],Nevasca is an episodeformat wad for zdoom source port focusing on snow themes among with some ruins hellish or techbase variants,Missing,Missing,,,,,,
1,[32],271944,Five Nights at Freddy's 3D,[6],Missing,Missing,Missing,,,,,,
2,[5],271801,Cataractnacon & Zeangala,[6],Two large abstract base levels a lengthy journey through a nonlinear HR Gigerthemed flooded scrapyard The map sources are included,Missing,Missing,,,,,,
3,Missing,271166,DC Universe Online: Episode 20 - Blackest Night & Wastelands Wonderland,"[6, 9, 48]",The twentieth episode Blackest Night and Wastelands Wonderland was released on January 6 2016 for members with a subscription and January 13 2016 for players without an active subscription The episode revolved around players fighting The Blackest Night and dealing with the fallout from the War of the Light saga Some of the core features of this episode include one Tier 7 8Player Operation in Blackest Night and one Tier 7 Duo in Wastelands Wonderland,Missing,Missing,,,,,,
4,[5],262561,November 5th,[6],This level was orginally created to celebrate Hellbents birthday in 2015,Missing,Missing,,,,,,
5,[5],257307,Comatose,[6],Missing,Missing,Missing,,,,,,
6,[5],257302,Sucker Punch,[6],Sucker Punch features 9 small singleplayer maps for Doom II tested in PrBoom ZDoom GZDoom and Doom Retro The WAD is made up from three miniepisodes of three maps each which escalate from easy with green details to harder yellow to hardest red The maps should take no longer than two or three minutes each to play and are designed for pistol starts Difficulty settings are implemented,Missing,Missing,,,,,,
7,[5],256880,Nihility: Infinite Teeth,[6],A vanilla E2 replacementPC for Ultimate Doom Its called Nihility and Ill hopefully one day expand it into a full 36level megawad Its an oldschool style wad with some new and replaced monsters and weapons inspired by the AlphasBeta but also oldschool 90s partial conversions aka Strain If you like DTWID No End In Sight Montis favillesco and erkatane episodes and Doom The Lost Episode then you might enjoy this If you dont like abstract explorational and moody maps and graytall you should probably steer clear,Missing,Missing,,,,,,
8,"[10, 33]",252344,Top Gear: Drift Legends,"[6, 34, 39, 74, 405]",Missing,Missing,Missing,,,,,,
9,[5],244997,Neko Miko Onryou Toubatsu Emaki,[6],In this sidescrolling shooter with six stages choose three out of six different cats and utilize their unique abilities to fight back against the vengeful yokai,Missing,Missing,,,,,,
10,"[5, 31]",244983,Touhou Ki Kai Record,[6],A joke doujin game which crosses Touhou characters with Kiki Kaikai gameplay It was made in Action Editor 4 and only features a single stage,Missing,Missing,,,,,,
11,"[2, 15, 32]",238358,Final Nights,[6],Something is here and it wants revenge  Years after the incident that caused our favourite restuarant to be shut down its reborn and not as good as it used to be However its rapid decline in visitors due to supposed hauntings has doomed the restuarant once again as a nightguard the ghosts have now followed you home yet this one is different  Is it trying to take your soul Or is it trying to tell you something  Defend yourself and try to get rid of this curse in Final Nights,Missing,Missing,,,,,,
12,[8],233823,Papyrus's Big Christmas Adventure,[6],Its Christmas in the Underground Sans and Papyrus are preparing Christmas Eve dinner until Papyrus realizes that he forgot to hide Sans gift Papyrus runs out to hide him and Sans tell him that if hes not home in 10 minutes Sans would have dinner without him,Missing,Missing,,,,,,
13,"[16, 35]",231402,Godfield,"[6, 34]",Godfield is a turnbased card battle game with up to nine players,The God Field is ruled by the gods with the Sun God at the center  Stability was supposed to be preserved forever  However  The eternal sleep of the Earth God has caused unprecedented turmoil in the God Field  The battle of the prophets for the next Earth God begins now,Missing,,,,,,
14,Missing,229888,Miss Clue: Peril In Pemberley!,"[6, 14]",As Jane Darcy the daughter of Mr Darcy and Elizabeth Bennet you must explore the richly decorated halls and elegant grounds of the great Pemberley estate and unravel the strange happenings that threaten Pemberley,Missing,Missing,,,,,,
15,[13],227147,Rocksmith 2014 Edition: Remastered - Megadeth: Song Pack II,[6],Play Holy Wars The Punishment Due Peace Sells Tornado of Souls Trust and A Tout Le Monde by Megadeth on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,,,,,,
16,[13],226642,Rocksmith 2014: Thirty Seconds to Mars Song Pack,[6],Play The Kill From Yesterday Kings and Queens This Is War and Closer to the Edge by Thirty Seconds to Mars on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,,,,,,
17,[34],223075,Dynamic Chord feat. Rēve Parfait Append Disc,[6],A disc appending Reon Tsumugi and Kuons individual routes with the Encore scenario which will contain an extra scenario and endings set after the events of the rēve parfait  The subcharacter Aki aka Knight will have his own route and endings in addition to an Encore scenario,2ndyear high school student Atano Rio has childhood friends They are Kashii Reon and his older brother Kashii Aki However due to a certain incident she has become estranged from Reon  One day Rio is lead to a certain studio by Kuon whom is an upperclassman shes close to and also Akis friend It is there that she learns that the threeReon Aki and Kuonhad formed a band together However their bands bassist had dropped out  The love between you and the high school bandmen aiming for a major debut Where will it lead,Missing,,,,,,
18,[5],222197,TWHL Tower,"[6, 14]",Back in February 2015 a group project was set up at The Whole Half Life TWHL Each mapper would be given a set amount of space in order to create a floor in a tower The gameplay appearance and story of each floor is unique decided by the mapper After a few months the final maps were sent to Urby who linked them together added a start and end map and the result was TWHL Tower,Missing,Missing,,,,,,
19,Missing,221279,Path to Christmas,[6],Path to Christmas is a cute holiday Mystic Square classic 15 puzzle interpretation about Mr Gift  Demonstrate savvy and help Mr Gift to get in time under your Christmas tree,Missing,Missing,,,,,,
20,"[13, 32]",210664,Satori's Atelier 1+2,[6],Two Touhou parody games with real time simulation timestop function included  This game is sold exclusively on DLsite,Were living in an age where money talks Become the protagonist Satori and manage a shop using points to but friendships Touhou parody games with real time simulation,Missing,,,,,,
21,"[8, 9]",204921,Darker Than Space,[6],Darker Than Space is a survival horror game,You dont know who you are or where you are The only thing you know is that you need to find a way to escape but be careful you are not alone,Missing,,,,,,
22,[31],202237,Poena,[6],Poena is a Japanese Yume Nikki fangame You play as a boy named Kasetsuki who refuses to leave his room for unknown reasons The main objective of the game is to explore the dream world and collect all the effects known as Culpa,Missing,Missing,,,,,,
23,[9],194364,Lost Dreams,[6],You play a child who is on a quest to wake up from their blissful dream while the inhabitants of their dream world try to half heartedly stand in their way The majority of the game are simple puzzles with atmospheric music and surreal inhabitants to the world,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
24,"[13, 32]",183441,Locked Heart,"[3, 6, 14, 34]",A trip to the next town has diverted Aura to the infamous haunted De Lockes mansion of talking toys Play as Aura as she breaks the curse and possibly strike a romance with one of the 3 bears,Missing,Missing,0.0,0.0,2.5,70.0,1.0,1.0
25,[12],182023,Dragon Sweeper,"[6, 14, 82]",Dragon Sweeper is a mix between mine sweeper classic NES era JRPGs and modern twitch games Dragon Sweeper is designed to give you the full experience of a classic RPG in a shorter play session Your job is to rid the land of monsters and kill the dragon that lives on the island Dragon Sweeper has several randomly generated islands filled with land to explore towns to visit and monsters to defeat,Your job is to rid the land of monsters and kill the dragon that lives on the island Dragon Sweeper has several randomly generated islands filled with land to explore towns to visit and monsters to defeat,Missing,,,,,,
26,Missing,170756,Kung Fu Panda: Showdown of Legendary Legends - Warrior Po and Jombie Master Chicken,[6],This pack unlocks Warrior Po as a playable character It also comes with an alternate Jombie skin for Master Chicken,Missing,Missing,,,,,,
27,[31],168780,LEGO Marvel's Avengers: Marvel's Captain America - Civil War Character Pack,"[6, 9, 14, 48]",Heroes once united now find themselves divided This pack features 9 playable characters starring in the actionpacked theatrical blockbuster,Missing,Missing,,,,,,
28,Missing,168172,Dariusburst: Chronicle Saviours - Mahoudaisakusen,[6],A game set in a world pervaded by the smell of oil and steel where fantasy and steampunk are fused together In true RPG fashion your rivals reappear with new gear time and time again,Missing,Missing,,,,,,
29,[13],162639,Trainz: A New Era - Duchess,[6],The feature packed Duchess set is a must have for anyone with a taste for the romance of rail,Missing,Missing,,,,,,
30,[13],161888,Microsoft Flight Simulator X: Steam Edition - Natural Tree Environment X,[6],Natural Tree Environment X is a realistic vegetation texture package which replaces all the autogen trees with detailed and realistic ones in Microsoft Flight Simulator X Steam Edition With over 170 new and detailed realistic tree textures in high definition that greatly enhance your autogen tree experience in Microsoft Flight Simulator X Steam Edition  Natural Tree Environment X,Missing,Missing,,,,,,
31,[13],161885,Microsoft Flight Simulator X: Steam Edition - HD Airport Graphics,[6],Give your favourite default Microsoft Flight Simulator X Steam Edition airport a makeover with Zinerteks HD Airport Graphics Useable on all 24000 default airports in Microsoft Flight Simulator X Steam Edition this package includes over 400 textures that add detail and realism to airports around the world,Missing,Missing,,,,,,
32,[13],161843,Microsoft Flight Simulator X: Steam Edition - Northrop F-5E Tiger II,[6],The F5E Tiger II is an improved version of the original F5 Freedom Fighter that entered service with the US Military in the early 1960s It is a lightweight supersonic fighterbomber with great agility and loadcarrying capability,Missing,Missing,,,,,,
33,[13],161836,Microsoft Flight Simulator X: Steam Edition - Extra 300S,[6],The Alabeo Extra 300S for Microsoft Flight Simulator X Steam Edition is a great aircraft to use in the aerobatic missions included ingame Additionally the speed and versatility of this aircraft makes it ideal for racing with your friends in multiplayer Pair it with some detailed scenery for a picturesque aerobatic flight simulation experience,The Extra 300S is a singleseat competition and aerobatic aircraft first flown in 1992  Unlike the original twoseat 300 model the 300S has only one seat and slightly larger ailerons The aircraft uses a number of different materials in its construction including steel carbon composites fiberglass and aluminum all in the name of lightness and performance  In the air the 300S boasts a climb rate of more than 3000 feet per minute and an airframe stressed for maneuvers up to plus or minus 10G,Missing,,,,,,
34,[13],161833,Microsoft Flight Simulator X: Steam Edition - World Environment 2012,[6],World Environment 2012 is a weather texture enhancement package which brings a new level of visual realism to Microsoft Flight Simulator X Steam Edition This pack features over 250 new textures that significantly enhance the visual environment no matter where and when you fly  adverse weather conditions become more visually intense and sunny skies more cheerful with World Environment 2012,Missing,Missing,,,,,,
