first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1389571200,"[31, 34]",274248,Rose Guns Days: Last Season,[6],Rose Guns Days Last Season is the fourth and final installment in the Rose Guns Days series which consists of six chapters and covers the years 1949 and 1950,Missing,Missing,nan,nan,nan,nan,nan,nan
1389312000,"[8, 32, 33]",274050,Sally.Exe,[6],Ready for Round 2 SallyExe  The Game is finally here Following the success of its spiritual predecessor the fanmade followup to the legendary SonicExe creepypasta is now brought to life Theres no stoppinghim It Thatthing Call it what you may it wont matter Evil is coming Its little game is far from over And youre next,Missing,Missing,nan,nan,nan,nan,nan,nan
1389830400,[5],273160,DN64 Revisited,[6],3 Duke Nukem 64 Exclusive DM maps morphed into a SP Episode Experience,Missing,Missing,nan,nan,nan,nan,nan,nan
1390348800,Missing,271154,DC Universe Online: Episode 9 - War of the Light Part I,"[6, 9, 48]",On January 22 2014 the ninth episode War of the Light Part I was released The episode revolved around the continuing battle between the Lantern Corps in Metropolis Some of the key features of this episode include two Tier 5 4Player Operations in Mist Recovery and Strike Team one Tier 5 8Player Operation in Assault and Battery a new location in Downtown Metropolis Battlezone with weekly Tier 5 missions and gave players access to either Ranxs Command Center or Mogos Command Center And finishing the new powers trio it brought Rage as a tank power based on the Red Lanterns,Missing,Missing,nan,nan,nan,nan,nan,nan
1390608000,[5],261172,Flashback to Hell,[6],A 15level mapset for DOOM 2 that is compatible with the complevel 9 setting Features new music by PRIMEVAL and James Paddock as well as highquality redone sound effects by Per Kristian Risvik If the new music tracks are buggy in ZDOOM while using FMOD updating to the latest nonofficial revision might fix the problem I recommend using Fluidsynth though The first eleven maps are techbase themed and are reimaginings of the first eleven maps of Doom II The next three maps are hellthemed with the fifteenth map serving as an epilogue There are two bonus Wolfenstein 3D themed levels in the two secret map slots accessible via the epilogue,Missing,Missing,nan,nan,nan,nan,nan,nan
1389744000,"[2, 9, 31]",260066,Submachine 5: The Root,"[6, 14]",This is the original flash version of the game in high definition and playable in fullscreen,Missing,Missing,0.42,0.0,1.27,0.0,0.0,2.0
1388707200,"[5, 8]",250460,Revvolvver,[6],Revvolvver is a crazy multiplayer up to four platformer that places emphasis on accuracy Hitting targets with all six of your revvolvvers bullets will win the game Will you choose accuracy or brute force,Missing,Missing,nan,nan,nan,nan,nan,nan
1391126400,[8],250455,Four Chambers of the Human Heart,[6],A professional cosplayer leads an ordinary life  He takes on a job in pest control where his boss insists he works in full cosplay to differentiate the business from the competition  The story follows the indignation and humiliation of the protagonist as he aims to become independently wealthy,Missing,Missing,nan,nan,nan,nan,nan,nan
1390521600,[31],229666,Emo Neccky,[6],Emo Neccky is a short Yume Nikki joke fangame created by an anonymous Uboachan member It stars Kanashimito,Missing,Missing,nan,nan,nan,nan,nan,nan
1389398400,[31],229390,Made in Nightmare,[6],Made in Nightmare is a Japanese Yume Nikki fangame The goal of the game is to explore Nemus dream world and collect effects,Missing,Missing,nan,nan,nan,nan,nan,nan
1389657600,[13],227151,Rocksmith 2014 Edition: Remastered - Oasis: Song Pack,[6],Play Wonderwall Champagne Supernova Live Forever Some Might Say and Supersonic by Oasis on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,nan,nan,nan,nan,nan,nan
1389052800,[13],226646,Rocksmith 2014: Aerosmith Song Pack,[6],Play Dream On Sweet Emotion Legendary Child Same Old Song and Dance and Oh Yeah by Aerosmith on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,nan,nan,nan,nan,nan,nan
1390262400,"[7, 13]",226635,Rocksmith 2014: Weezer Song Pack,[6],Play Island in the Sun Hash Pipe Buddy Holly Undone  The Sweater Song and My Name is Jonas by Weezer on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,nan,nan,nan,nan,nan,nan
