,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],257750,Slugfest,[6],10 levels for DOOMII These are high quality levels not just a bunch of boxy rooms with mismatched and unaligned textures The levels include new sounds new graphics and all  new music,Missing,Missing,,,,,,
1,[2],245246,Anno Mitsumasa Pepperon-mura no Shiki,"[6, 14, 50]",Based on Mitsumasa Annos picture books the game takes place in an oldfashioned German village There are some some city building simulation and management elements throughout four seasons Each building has its own activities and learning material such as the bakery carpenter and clothes shop There is also a segment in which you can custom build your own village,Missing,Missing,,,,,,
2,"[2, 9]",170026,Zoo Explorers,"[6, 14]",Join Splash the Penguin Hedda Feathers Gilda Gorgeous and all the characters of Zoo Explorers for hours of fun and learning,Missing,Missing,,,,,,
3,"[2, 31]",138253,The Magic School Bus Explores the Ocean,[6],In this educational adventure Ms Frizzle and her class are headed to the ocean on a mission to find a sunken treasure,Missing,Missing,2.0,0.0,0.0,75.0,2.0,1.0
4,[31],73820,Briganty: The Roots of Darkness,"[6, 149]",Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
5,[31],71644,Return to Paradise Heights,"[6, 149]",Very similar to the first eroge VN but now the protagonist works in an office and just lives in Paradise Heights,Missing,Missing,,,,,,
6,[31],66760,The Residents' Bad Day on the Midway,"[6, 14]",Bad Day on the Midway is an interactive multimedia adventure game starring a wide cast of eclectic characters that can be switched between at will The game encourages exploration of its carnival locale to discover the life stories of each of the characters There are multiple endings depending on which characters survive over the course of the playtime as well as objectives for each character to achieve as the ingame clock winds down,Missing,Missing,,,,,,
7,"[13, 34]",50129,Tokimeki Memorial: Forever With You,"[6, 7, 9, 32, 38]",Tokimeki Memorial is a dating sim by Konami and the first game in the Tokimeki Memorial series The first game in the series is particularly notable for its bomb feature where neglected infrequentlydated girls would eventually become angry and gossip to their friends severely reducing love meters across the board In the middle of the game when the number of known girls was high these bombs became the primary concern of the player forcing careful planning and strategies like roundrobin dating,Missing,Missing,,,,,,
8,"[5, 33]",39915,Baryon,"[6, 52]",Baryon is a straightforward vertical shooter which features a smooth graphical engine a short digital sound track and various types of enemies There are two types of ships each with its own weapon types as well as missile upgrades homing as well as regular more powerful ones bombs and shield,Missing,Missing,,,,,,
9,"[9, 15]",22600,Endorfun,"[6, 7, 14, 58]",Players control a cube that collects colored tiles that correspond to the color of the top face of the cube,Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
10,"[13, 14]",20642,VR Soccer,"[3, 6, 7, 13, 14, 32]",VR Soccer sometimes referred to as VR Soccor 96 and known as Actua Soccer in Japan and Europe is a sports video game developed and published by Gremlin Interactive for MSDOS PlayStation Sega Saturn  This was the first sports video game to include a full 3D graphics engine For the animations of the players 3 players of the club Sheffield Wednesday served as motion capture models  Actua Soccer contains only 44 national teams each containing 22 players However in 1996 a new version containing clubs was released Actua Soccer Club Edition It contained 20 Premier League teams from the 19961997 season It became a best seller in Europe mainly in the United Kingdom,Missing,Missing,,,,,,
11,"[2, 9, 31]",11682,The Dark Eye,"[6, 13, 14]",The Dark Eye is a computer game of the horror genre released in 1995 for the PC by the nowdefunct software company Inscape Upon its release the game attracted little attention from either critics or consumers though it has received some attention since and arguably cult status  The game featured combined 3D graphics stop motion animation and video segments With its unconventional interface storyline and characters the games peculiarity became its selling point The characters are largely lifelike in appearance except for their claymodeled faces which are often distorted or feature grotesquely exaggerated features This nearrealism sometimes referred to as the uncanny valley contributed to the games ambience of unease and anxiety  The character animation is stopmotion Inscape did the art design of the puppets lead artist Bruce Heavin and had a Hollywood house actually make them Inscape then hired two stopmotion animators and Russell Lees spent many many hours in a hot dark warehouse directing the animations The working hours were from 7 am to 7 pm for about a month They created computergenerated screenshots of the environments and shot against bluescreen and they had a director of photography light them to match the environment  Also notable was the use of author William S Burroughs as a voice actor Burroughs provided not only the voice for the character of Edwin but also voiceovers of two slideshow sequences illustrating the short story The Masque of the Red Death and the poem Annabel Lee Another story The Premature Burial can be found while reading the newspaper during The TellTale Heart and the poem To Helen can be read while playing the victim in Berenice  Thomas Dolby composed the games music  Structurally the game was a pointandclick adventure fueled by the macabre stories of Edgar Allan Poe The player could experience three of the stories The Cask of Amontillado The TellTale Heart and Berenice from the perspectives of both murderer and victim  The game presented no choices to make no lifeordeath decisions and no points similar to other pointandclick adventures like Myst the game simply waited for the player to find the next hotspot or location at which point another video would play to advance the plot During the portions that were direct interpretations of Poes stories the player was constrained to follow the actions of the stories characters The player could carry only one item at a time Much of the animation in The Dark Eye consisted of QuickTime movies either fullscreen or smaller looping segments framed by a static background ,The plot principally revolves around performances and recitations of Poes stories with a new plotline used as a framing device The game is divided into a realistic mode in which the framing plot occurs and a nightmarish mode in which Poes stories are reenacted or narrated  The game does not specify the year in which it is set but based on clothing and technology it appears to be in the late 1800s The player character whose name is never divulged is visiting his uncle Edwin The player first meets Edwins assistant and then Edwin himself He later meets Henry the protagonists brother a young businessman who desires the hand of Elise in marriage Your character then starts to take ill effects from the paint thinner Edwin was using while painting and the player character passes out and has a nightmarish dream  After the protagonist wakes Henry relates his desperate situation Edwin deeply disapproves of his love for Elise Another nightmare follows after which the protagonist encounters Elise who asks her to give Henry a note After another nightmare the player learns that Elise has taken ill The protagonist sees Henry and gives him Elises note then follows him to find that Elise has died Edwin explains that the ground is too marshy for a proper burial so Henry Edwin and Edwins Assistant take her body into the basement of the house Henry requests that a lantern be left nearby in case she revives  Edwin takes the player aside and states that Henry is mentally unstable Edwin forges a note from Elise asking Henry meet her on the cliff outside of the house The protagonist hands it to Henry who then dashes out of the house As Henry stands on the cliff yelling for Elise an enormous wave hits him Watching from afar the player can see that he is unharmed although Edwins assistant approaches Henry and starts a scuffle In the course of the fight the assistant shoves Henry off the cliff and into the sea  Edwin lays the blame for all these events upon the player character causing him to spiral down into a fit of insanity Upon returning to reality the protagonist discovers that Elise still alive has broken out of her coffin and gouged out her own eyes This gruesome sight destroys the protagonists sanity and the game ends,Missing,3.33,0.0,3.83,80.0,5.0,4.0
12,[13],9210,Capitalism,[6],Capitalism is a business simulation video game first published in 1995 by Interactive Magic developed by Enlight for the Macintosh and MSDOS and designed by Trevor Chan  The aim of Capitalism is to become the most profitable business in the world while competing in several different markets against a number of different corporations The player must run a business as the chief executive officer while preventing the business from going bankrupt or being bought out by a competitor,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
13,"[5, 9, 15]",4332,Icebreaker,"[6, 50]",Icebreaker is a puzzleshooter that has the player take control of a flying pyramid who has to navigate through 150 levels blasting other stationary pyramids The stationary pyramids are either green blue or red and can turn into each others colors throughout a level The red pyramids can be destroyed by being shot the blue pyramids are destroyed by being touched and the green pyramids are destroyed by luring enemy pyramids into them,Missing,Missing,2.09,0.0,0.0,0.0,0.0,1.0
14,[14],4285,PGA Tour 96,"[6, 7, 13, 19, 29, 50]",This game takes place during the 1995 PGA Tour season The game features many professional golfing stars and various modes from stroke play to match play and even tournament mode Golf clubs are assigned automatically by the caddy as the computer deems suitable for every lie and every situation,Missing,Missing,3.87,0.0,0.0,60.0,1.0,1.0
15,"[2, 11, 15, 31]",791,Mission Critical,"[6, 13]",Mission Critical is a firstperson graphic adventure It is 2134 and the human race has been at war for 50 years since the Alliance declared independence from the stifling rule of the UN and its antitechnology policies The Alliance is losing the war to the UNs greater numbers but recently Alliance scientists discovered an alien artifact on the planet Persephone  You are onboard the USS Lexington on its topsecret mission to investigate the artifact and hopefully change the course of the war to the Alliances favor But the UNs spies are everywhere and before the introductory movie is over the Lexington has been ambushed and Captain Dayna has been forced to sacrifice almost the entire crew of the Lexington to destroy the attacking cruiser Dharma leaving only you behind unconscious,Missing,Missing,6.63,9.3,0.0,80.0,3.0,5.0
