,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
0,[5],275185,Sharp Things,[6],Single map for Ultimate Doom created for the first Battle of the Bits Doom compo In this spectacular adventure you must wage a oneman war against a thorn bush in your backyard that happens to accidentally contain a portal to spiky hell Time to break out the metaphorical weed whacker,Missing,,,,,,
1,[5],271298,Organic Dissociation,[6],Mediumsized toxic sewerindustrial base map,Missing,,,,,,
2,[5],271230,Xmas Jam 2017,[6],Func Xmas Jam 2017  a community project at Func_Msgboard This pack features 11 small AD maps in varied styles where all gameplay takes place within a 1024x1024x1024 space It comes with a few custom skyboxes sounds and a music track,Missing,,,,,,
3,[5],268760,Dr. Chaos: Shadows of Mars,[6],Mickey Chaos has his hands full once again His brother Dr Chaos has taken their sister Didi on an expedition to ancient Mars back when the planet was teeming with life Unfortunately the martian locals stole the Flux Accelerators five time batteries stranding Didi on an alien planet with no way back home With only enough juice left for a oneway trip Mickey now must collect the batteries repair the Accelerator and bring Didi back to earth before Mom has a heart attack,Missing,,,,,,
4,[5],268758,Realms of Dr. Chaos,[6],This is very loosely based on the NES game Dr Chaos mainly in its plot about the main character rescuing his brother Dr Chaos from his own illadvised forays into interdimensional travel It consists of three maps centered around puzzles and exploration The player is required to enter various extradimensional realms and puzzle out the central goal of each in order to reach a key switch or other objective,Missing,,,,,,
5,[5],268596,The 20 Heretics Challenge,[6],20 monster challenge from Doom but Heretic Only 20 monsters per map Period Max 1 boss monster of any type,Missing,,,,,,
6,"[12, 16, 31]",265215,Rocher no Nagai Yoru,[6],A turnbased fantasy JRPG,Missing,,,,,,
7,[5],263489,Bytesize,[6],12 small maps each limited to 100 linedefs,Missing,,,,,,
8,[5],262436,Project: Kate,[6],Project Kate is a threelevel PK3 for GZDoom by James Paddock The wad is a tribute to fallen Doom community member Kate Fox who was a close friend of Jimmys The first two levels are birthday gift maps by Jimmy for Kate while the third was made after her passing in tribute originally for Abyssal Speedmapping Session 32 and revised for this PK3,Missing,,,,,,
9,[5],261439,Relyctum,[6],A new episode that replaces the first standard Doom II The levels gradually introduce the player into a dangerous world of death by showing ways of survival and success in it,Missing,,,,,,
10,Missing,258925,Dungeons & Dragons Online: Mists of Ravenloft,[6],Mists of Ravenloft is DDOs third expansion The expansion will immerse you in one of the most infamous DD adventure settings Save the people of Barovia slay Strahd and restore balance to the land The stakes have never been higher,Missing,,,,,,
11,[5],256893,Dark Universe,[6],5 maps for GZdoomDoom2  Small to Medium sized maps Maps can be completed rather quickly just find the switch that opens the exit and then find the exit with lots of secrets switches scripted events and hidden areas full of the stuff you might need to survive the next map HMP and UV difficulties available  No jumpingcrouching Mouselook encouraged,Missing,,,,,,
12,Missing,255540,Sonic Forces: Super Sonic,"[6, 48, 49, 130]",Speed through the levels faster than Sonic as Super Sonic Transform into Super Sonic across 20 Modern and Classic Sonic stages Collect the right amount of rings and Super Sonic will spring into action giving you the ability to sprint across stages at breakneck speeds  Please Note You cannot participate in the rankings with Super Sonic,Missing,,,,,,
13,[5],254505,Yodoyabashi Oyasama Club,[6],The regular meeting of Kansais famous Yodoyabashi Ojousama Club is about to begin Fashionable and elegant ladies meeting together Bursting with femininity they will dye the mansion bright red  Will you be able to make it to tea time alive,Missing,,,,,,
14,"[11, 15]",253198,PalMz' Insane Warfare Mod,[6],The game is pretty much the same but sort of amplified with all the possible units implemented 250 poplimit and a special method to make bot send bigger forces,Missing,,,,,,
15,"[5, 32]",252912,Battle Snails,[6],Create a snail and join the battle Take control of the backyard with Battle Snails Climb walls hang upside down and move anywhere Team up with your friends for a tank game unlike any other,Missing,,,,,,
16,[34],251326,The Lost & Forgotten,[6],There are cases of disappearances around him  People will forget about someone forget their name and then their existence will be forgotten That person will disappear They are lost  Nikk a sixthgrader has a father who locked him up at home after school He despised him He thought that there were people that should just disappear  And if theres someone that he doesnt want to disappear from the world its his dear friend Rea,Missing,,,,,,
17,[5],251249,Lambda,[6],This a gzdoom mod that contains all of the weapons and items from HalfLife and HalfLife OpposingForce also includes some extra sutff from other mods to fill the item holes,Missing,,,,,,
18,[9],247081,Zup-qop!,[6],Missing,Missing,,,,,,
19,"[13, 31]",235326,Minecraft: Norse Mythology Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Are you heroic enough to enter the Great Hall Valhalla Find out in the Norse Mythology Mashup Compose your own grand saga as you voyage through the 9 realms from the treetops of Yggdrasil down into the mines of Svartalfheim and the depths of Hel,Missing,,,,,,
20,"[2, 31]",232749,The Terry Pebble Show,[6],Have you ever dreamed of being a tacky low budget day time talk show host Well time to fulfill that dream by playing as compassionate but not afraid to say it straight fauxtherapisttalk show host Terry Pebble Interview the guests and decide if you should play the shoulder to cry on or give them a swift wake up call Sometimes the truth hurts and gets more viewers  Todays theme  The More You Have The Worse It is  The Terry Pebble show is a short interactive narrative driven game Dont come expecting fun gameplay but maybe youll be entertained for 10 minutes anyway,Missing,,,,,,
21,Missing,229640,Electra,[6],Play as an AI that can move around a space by jumping into any other camera that you can see from your current camera,Missing,,,,,,
22,[31],229485,Veins,[6],Outside of your room you meet a strange boy who claims he is your friend and you must find your true past by walking through all the worlds behind all of the drips By walking through maps you can truly become friends with your companion and deduce what was your past and why you forgot everything You must gain all effects and make some good decisions to get the best ending,Missing,,,,,,
23,[13],225035,Rocksmith 2014 Edition: Remastered - Steve Miller Band: Song Pack,[6],Play Jet Airliner Rockn Me Take the Money and Run The Joker and Fly Like an Eagle by Steve Miller Band on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
24,[13],225030,Rocksmith 2014 Edition: Remastered - Johnny Cash: Song Pack II,[6],Play I Walk the Line Ring of Fire Sunday Mornin Comin Down Get Rhythm and Cry Cry Cry by Johnny Cash on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
25,[13],225025,Rocksmith 2014 Edition: Remastered – Johnny Cash: Song Pack I-II,[6],Play Folsom Prison Blues Jackson Big River Hey Porter Give My Love to Rose I Walk the Line Ring of Fire Sunday Mornin Comin Down Get Rhythm and Cry Cry Cry by Johnny Cash on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
26,[13],225017,Rocksmith 2014 Edition: Remastered - Johnny Cash: Song Pack I,[6],Play Folsom Prison Blues Jackson Big River Hey Porter and Give My Love to Rose by Johnny Cash on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
27,[13],225016,Rocksmith 2014 Edition: Remastered - Alice in Chains: Song Pack II,[6],Play Down in a Hole Heaven Beside You No Excuses Nutshell and Rooster by Alice in Chains on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
28,[12],224135,Dying Light: White Death Bundle,"[3, 6, 14]",Become the White Death and send chills down your enemies spines Unleash terror with the Wintestorm Piercing Frost and Biting Blizzard weapons and scare all in your headlights with the Ghastly Skull buggy,Missing,,,,,,
29,[12],224133,Dying Light: Vintage Gunslinger Bundle,"[3, 6, 14, 49]",Nothing like good oldfashioned law and order Fight crime as a sheriff armed with the Oathbreaker the Onyx Thunderbolt and the Deputy while you patrol your county in the Golden Bull buggy,Missing,,,,,,
30,"[12, 31]",222977,Blackmoon Prophecy II,[6],Blackmoon Prophecy II is a Final Fantasy fangame made in RPG Maker,Missing,,,,,,
31,[5],221846,Cryogenics,[6],Cryogenics is a fourlevel PWAD for boomcompatible source ports designed by bemused and released in December 2017 All four levels are designed around the slaughter map trope extremely detailed geometry massive architecture and high density of enemies are landmarks of the mapset Cryogenics is designed for pistol start It includes new textures and music  Cryogenics was named as a runnerup during the Cacowards 2018,Missing,,,,,,
32,"[8, 32]",216460,Nitori Dungeon,[6],How far can you conquer This is a 2D action game This game is a derivative work of Touhou Project,How far can you go before you run out of lives Overcome a large number of stages and numerous gimmicks to push the limits,,,,,,
33,"[9, 32]",216288,Marisa no Kagi,[6],A doujin game by NRF based on the Touhou Project series,Control Marisa summon and eliminate stones to obtain the key to the room avoid enemies in the room and proceed to the door to the next room,,,,,,
34,Missing,211842,Need for Speed: Payback - Speedcross Story,"[6, 48, 49]",A standalone chapter of the career in Need for Speed Payback  The chapter follows Mac as he enters the Fortune Valley Speedcross Series using an experimental Mini JCW Countryman build by Rav,Missing,,,,,,
35,[12],209605,The Great Hero's Cat,[6],The Great Heros Cat is a game about the cat of a great adventurer who is left alone when he embarks on his next great journey This story can be completed in about 36 hours,Step out into the unknown as an average housecat who misses their human Join together with unlikely friends and brave 3 dungeons all with unique challenges stories and surprises Learn the truths of this remote island adventurers flock to hoping to meet the legendary blacksmith Visit charming places meet cute characters and encounter touching moments throughout this world,,,,,,
36,"[7, 32]",206584,8Bit Music Power Encore,"[6, 18]",Missing,Missing,,,,,,
37,"[5, 32]",202971,Luna Child no Saishuu Bouei Line 3,[6],A doujin game by Enamel Sword based on the Touhou Project series,Missing,,,,,,
38,"[5, 25, 31]",202965,Dead Rising 4: Capcom Heroes,"[6, 48, 49]",Capcom Heroes allows players to dress up like characters from other Capcom video games Each character has their own unique set of abilities or weapons,Missing,,,,,,
39,"[13, 14, 31]",202879,Steep: Winter Games - Gold Edition,"[6, 48, 49]",Steep Winter Games Edition includes Steep the massive open world of the Alps and Alaska where you master the worlds most epic mountainswith a snowboard wingsuit paraglider and skis Steep  Road to the Olympics takes you on the journey to become an Olympic Winter Games champion  With Steep Road to the Olympics expansion freely explore a massive open world including iconic Japanese mountains and train to qualify for Olympic Winter Games PyeongChang 2018 in South Korea,Missing,,,,,,
40,[32],201748,Screensaver Subterfuge,"[3, 6, 14]",In a parallel universe the 3D maze screensaver included with Windows 95 assumes a bizarre role in the world of international espionage,Missing,,,,,,
41,"[31, 34]",201613,Taisho x Alice: Heads & Tails!,"[6, 46, 130]",Fandisc of the Taishou x Alice series Contains afterstories for the original characters and includes new routes for subcharacters Ookami and Ryoushi Also featuring a schoolparody story with routes for all the original characters,Like a coin Taisho x Alice has two sides the real world and the LookingGlass World Without darkness there can be no light Its time to take a peek behind the curtain in Taisho x Alice Heads  Tails,,,,,,
42,[31],201316,ShamaL,[6],ShamaL is a Japanese Yume Nikki fangame You play as a girl named Modori who doesnt want to leave her room The main task in the game is to collect all the effects,Missing,,,,,,
43,Missing,201234,Prodoomer,[6],Prodoomer by PsychosilverTH is a 33 map total conversion of Doom 2 that is known for its RPG elements and legendary difficulty It was designed for the GZDoom source port as it takes advantage of many features made possible by GZDoom such as sloped 3D floors and dynamic lights,Missing,,,,,,
