first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1437696000,"[13, 31]",234232,Minecraft: Greek Mythology Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Build a pantheon fit for the gods trap the Minotaur in an elaborate maze or set sail for adventures across the sea The world is your square oyster,Missing,Missing,nan,nan,nan,nan,nan,nan
1438214400,[35],219186,Yu-Gi-Oh! Legacy of the Duelist - Duelist Kingdom,[49],Play Chaos and Ritual Decks Includes duels in YuGiOh Campaign and Challenge Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1438128000,Missing,200498,D/Generation,"[39, 48, 49, 130]",Alone with your jetpack you have flown from Finland across the Urals and the entire length of Asia to deliver a package to Genoq Biolabs in Singapore You land on the buildings 80th floor setback finding nobody there to greet you When you enter the building the main door snaps shut behind you and you narrowly escape being killed by the buildings security system  You find the receptionist hiding behind her desk She tells you that Genoqs head scientist Derrida has been demanding the package youre carrying His last panicked message came over an hour ago This package is more important than you could have thought You realize that there is only one course of action that you must bring the package to Derrida and if at all possible rescue any survivors you find along the way,Missing,Missing,0.0,0.0,6.0,75.0,2.0,1.0
1438300800,"[5, 12, 25]",198336,Warframe: Echoes of the Sentient,"[6, 48, 49]",On Uranus the Tenno encounters strange drones that seem to be looking for something or someone Upon scanning them the Lotus will ask the Tenno for their assistance Assuming that they are of Corpus origin Lotus sends the Tenno to Earth to investigate these drones only to discover an Old War wreckage which heightens her confusion In an epiphany the Lotus realizes these drones are Sentient Oculysts cutting off transmissions immediately with the Tenno An individual of the Orokinera Conclave master Teshin offers his aid to unravel the truth about the mysterious Lotus suspicious of her true motives,Missing,Missing,nan,nan,nan,nan,nan,nan
1438214400,[13],169565,Yu-Gi-Oh! Legacy of the Duelist: GX Lost Duels,[49],Play 2 preconstructed decks Masked HERO Deck and Darkness Deck Includes additional duels in YuGiOh GX Campaign and Challenge Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1438214400,[13],169560,Yu-Gi-Oh! Legacy of the Duelist: 5D's For the Future,[49],Play 2 preconstructed decks TG Deck and Vylon Deck Includes additional duels in YuGiOh 5Ds Campaign and Challenge Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1438300800,[13],169558,Yu-Gi-Oh! Legacy of the Duelist: Zexal Dark Mist Saga,[49],Play 2 preconstructed decks Dark Mist Deck and Evilswarm Deck Includes additional duels in YuGiOh ZEXAL Campaign and Challenge Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1436227200,Missing,164819,Injustice 2: Predator,[49],New playable character Play as Predator the ultimate hunter Kombat Pack owners get early access,Missing,Missing,nan,nan,nan,nan,nan,nan
1437436800,"[2, 31]",127071,Game of Thrones: A Telltale Games Series - Episode 5: A Nest of Vipers,"[6, 9, 12, 14, 34, 39, 48, 49]",Based on HBOs awardwinning television drama Game of Thrones  A Telltale Games Series tells the story of House Forrester a noble house from the north of Westeros Caught up in the events of The War of the Five Kings they are placed in a precarious position where members of the household must do everything they can to prevent the house from meeting its doom,Missing,Missing,nan,nan,nan,nan,nan,nan
1437955200,"[12, 31]",94087,Life is Strange: Episode 4 - Dark Room,"[3, 6, 9, 14, 48, 49]",Max realizes that changing the past can lead to painful consequences and that time is not a great healer Her investigation into the disappearance of Rachel Amber begins to reach a thrilling conclusion as she finds the Dark Room Will the answers lie within Or will there just be trouble,Missing,Missing,nan,nan,nan,nan,nan,nan
1437004800,Missing,59992,Maison Kanraku: The Second Climax,[12],A pantythrowing simulator,Missing,Missing,nan,nan,nan,nan,nan,nan
1436313600,[12],57034,The Legend of Sword and Fairy 6,"[6, 48, 49]",The Legend of Sword and Fairy 6 is a roleplaying game It is the eighth installment in The Legend of Sword and Fairy video game series and its story is set years after the events of The Legend of Sword and Fairy 5 The game incorporates elements of wuxia shenmo and fantasy,Legends say when the great ancient god Shennong was born the Nine Founts were formed These Founts are also called the Nine Wells of Heaven and Earth and are sources of nourishment for living beings Within the Nine Founts reside the worlds most potent spiritual energies and they serve as the foundations of the worlds spiritual energy flow  The Nine Founts were born with Shennong and were cultivated for countless years by him to gradually become the most important sources of life in the world To the Nine Founts all creatures were equalno matter if they are beautiful beasts or vile pests all beings share the lands under their nourishment  Because of the close connection between the Nine Founts and Shennong the Founts were also referred to as Shennongs Nine Founts and include Zhao Dan Han Sui Re Hai Wu Gou Wu Hun Chun Zi Yan Bo Du Zhang and Long Tan  The Nine Founts nourished all and the world was peaceful for a while until the three races that occupied the lands the Beasts the Gods and the Humans grew to become selfish and began to engage in endless and everescalating conflicts leading to a period of great turmoil The Gods possessed extraordinary prowess and gradually gained dominance in the conflicts Shennong realized that with the inception of selfishness the three races will be hardpressed to share the lands in harmony any longer Since the Nine Founts are essential to nourishing living beings Shennong expended his divine powers to strengthen the Founts protective wards to prevent them from being damaged in the three races battles and afflicting all life and took powerful worldly artifacts to create nine bracelets to serve as the keys to the Nine Founts  The War of the Three Races concluded in the Beasts defeat at the hands of the allied forces of Humans and Gods Chiyou led the Beasts into the Demon Realm resulting in the separation of the three Realms of Men Gods and Demons The Nine Founts were also scattered around different realms in this conflict transforming in appearance and power according to their surrounding environments After the great war Shennong and the Nine Founts keys disappeared Time flowed on and the legend of the Nine Founts was eventually forgotten,Missing,nan,nan,nan,nan,nan,nan
1436227200,[4],24215,Mortal Kombat X: Predator,"[6, 48, 49]",The one ugly warrior leaps from the jungle and into kombat,Missing,Missing,nan,nan,nan,nan,nan,nan
1437436800,[4],24214,Mortal Kombat X: Tremor,"[6, 48, 49]",Play as Klassic Mortal Kombat character Tremor,Missing,Missing,nan,nan,nan,nan,nan,nan
1436400000,"[8, 9, 31, 32]",22671,Replay: VHS is not dead,"[6, 14, 41, 48, 49]",Replay VHS is not dead is a puzzleplatform game set in a moviebased universe Record your characters movements Use the remote control powers to bend time Change character and play again to combine their actions,Missing,Missing,0.0,18.0,18.75,0.0,0.0,2.0
