first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1591833600,237685,Samurai Shodown V Perfect,"[6, 48, 49, 52, 130]",Samurai Shodown V Perfect is the 2nd upgraded version of Samurai Shodown V following Samurai Shodown V Special the 13th main installment of the Samurai Shodown series and the ninth game of the official chronology if considered the noncanonical games Its an exclusive game released only for the Samurai Shodown NeoGeo Collection The game was originally supposed to be the final Neo Geo game but was never previously officially released,Missing,Missing,Missing,0.32,0.0,0.0,55.0,4.0,3.0
1592870400,222585,Minecraft: Nether Update,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Minecraft Village  Pillage is a major update for Minecraft Bedrock Edition themed around revamping the Nether It adds multiple new features to this dimension such as new biomes and mobs,"[13, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592870400,209315,Tom Clancy's The Division 2: Warlords of New York - Season Two: Keener’s Legacy,"[6, 48, 49]",The Division tracks down a new rogue agent cell determined to pick up where Keener left off Take down these all new targets participate in new Leagues Global Events and more And of course earn allnew gear weapons and a new skill variant,"[5, 12]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592352000,204672,Pac-Man Championship Edition,"[6, 48, 49, 130]",A demake of PacMan Championship Edition 2007 made by M2 in collaboration with Bandai Namco as a part of Namcot CollectionNamco Museum Archives,[33],Missing,Missing,2.08,2.94,3.94,80.0,26.0,16.0
1592524800,199624,Sinister Adventures Bundle,[49],This bundle includes three amazing adventure games from Artifex Mundi   Endless Fables Dark Moor  Dreamwalker Never Fall Asleep  Scarlett Mysteries Cursed Child,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1591833600,198578,Warframe: The Deadlock Protocol,"[6, 48, 49, 130]",We are Desire Ours is the grasping golden hand We Are Corpus  Nef Anyo claims to have found an heir to the longdeceased Corpus Founder Parvos Granum and has the means to prove it The Solaris have begun disappearing in droves and Eudico thinks it has something to do with Nefs power play Whoever they are the heir to the Founder would be able to solve the stalemate and stage a total takeover of the Corpus Board If Nef Anyo has anything to do with it that spells bad news for the Solaris,"[5, 12, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592870400,176122,Extreme Race,"[49, 130]",In this challenging game you control a car that has no brake and only gains more speed All you have to do is collect the coins and not crash into the other cars Collect coins and buy new vehicles,"[10, 14, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1591833600,169364,Zombie Derby: Pixel Survival,"[6, 49, 169]",Smash your way through hordes of zombies and countless obstacles in a riproaring racing arcade Experience the zombie apocalypse like youve never seen it before Eradicating zombies has never been so colorful exciting and engaging before,"[10, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1591833600,168260,My Hero One's Justice 2: DLC Pack 1 - Hawks,"[49, 130]",Play as Hawks in My Hero Ones Justice 2 This pack also includes 10 color variations for Hawks costume,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1592524800,166685,Hard West: Ultimate Edition,"[48, 49]",Welcome to the Wild West as youve never seen before Follow Warren on his descent into the darkest recesses of the human soul and try to survive in a world full of hard choices and even harder consequences Because in this world death is a constant presence and the black pacts which you make with forces beyond human comprehension will forever haunt all those around you,"[11, 12, 15, 24, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
