first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1410998400,263922,Disney Infinity 2.0 Spider-Man Playset,"[6, 9, 12, 48, 49]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1409875200,254827,Minecraft: Marvel's Guardians of the Galaxy Skin Pack,"[12, 49]",Minecraft Marvels Guardians of the Galaxy Skin Pack was a skin pack for Minecraft that contained 24 skins and was released on September 5 2014 for the Xbox 360 and Xbox One and was available until December 21 2015,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1411430400,240426,FIFA 15,"[9, 12]",Oldgen version of FIFA 15 running on the Impact Engine,[14],Missing,Missing,61.14,134.42,256.24,71.0,142.0,52.0
1410480000,226845,Fable Anniversary: Scythe Content Pack,"[6, 12]",This pack contains the following  Scythe Outfit  Bowerstone Guard Outfit  Knothole Glade Guard Outfit  Graduate Outfit  Prophets Outfit  NWA Staff  The Headbanger Weapon  Apollos Ranger Outfit  Weapon  Peirates Outfit  Weapon  Snowspire Guard Outfit  The Jackarse Weapon  Sword of Strategia Golden Sword,[12],Missing,Missing,nan,nan,nan,nan,nan,nan
1410393600,226844,Fable Anniversary: Heroes and Villains Content Pack,"[6, 12]",This additional content pack contains 11 full outfits 14 weapons and the Lions Head Helmet,[12],Missing,Missing,nan,nan,nan,nan,nan,nan
1410220800,147720,Destiny: Digital Guardian Edition,"[9, 12, 48, 49]",The Destiny Digital Guardian Edition is an edition of Destiny that can only be obtained as a digital download It is available for PlayStation 4 PlayStation 3 Xbox One and Xbox 360  The Digital Guardian Edition includes the following  Digital download of Destiny  Preorder bonus of early access to several pieces of Vanguard armor and weapons and Vanguard player emblem  Collectors Edition Digital Content The City has provided you with a cache of items to start you on your journey including  A Unique Ghost Casing  An Exclusive Player Emblem  An Exclusive Player Ship Skin  Includes the Destiny Expansion Pass a season pass for two future Destiny expansion packs including The Dark Below and House of Wolves,"[5, 12]",Setting Destiny is set in the distant future after an event referred to as the Collapse ended the Golden Age that was started by the discovery of The Traveler and pushed humanity to the brink of extinction The force responsible for the Collapse is known as The Darkness and indirectly acts as the primary antagonist Battles against the forces of The Darkness are fought at various locations throughout the Solar System  Plot The game begins with the players Ghost resurrecting them as a Guardian after having been dead for an unknown length of time The Guardian is quickly forced to fight Fallen who have inhabited the ruins of the nearby Cosmodrome in Old Russia The Guardian with the aid of their Ghost is able to secure a jumpship and escape to The Tower that houses the Guardians on The City border  After being outfitted and introduced to the Vanguard and Gunsmith the duo learn from Amanda Holliday that their Arcadia Class Jumpship is missing its Warp Drive a component necessary for interplanetary travel Due to the scarcity of the part and flyable jumpships in general the Guardian is forced to return to where they found the ship in an attempt to find the part,Missing,nan,nan,nan,nan,nan,nan
1410220800,147699,Destiny: Limited Edition,"[9, 12, 48, 49]",The Limited Edition includes everything thats in the Ghost Edition minus the Ghost replica letter of introduction and Golden Age Relics pack The contents is as follows  Limited Edition SteelBook Case and Game Disc  Guardian Folio containing  Arms and Armament Field Guide Many believe the weapons and armor featured in this record are a myth You will learn the truth  Postcards from the Golden Age Our worlds have been claimed by our enemies Now its time to take them back  Antique Star Chart Explore the wild frontiers of our solar system Discover all that we have lost  Collectors Edition Digital Content The City has provided you with a cache of items to start you on your journey including  A Unique Ghost Casing  An Exclusive Player Emblem  An Exclusive Player Ship Skin  Destiny Expansion Pass  The Destiny Limited Edition also includes the Destiny Expansion Pass  Vanguard Armory  As an added incentive to preorder players will gain early access to the Vanguard Armory which includes nine weapons three helmets and an emblem According to the Bungie these items will be attainable through gameplay for those that choose not to preorder,"[5, 12]",Setting Destiny is set in the distant future after an event referred to as the Collapse ended the Golden Age that was started by the discovery of The Traveler and pushed humanity to the brink of extinction The force responsible for the Collapse is known as The Darkness and indirectly acts as the primary antagonist Battles against the forces of The Darkness are fought at various locations throughout the Solar System  Plot The game begins with the players Ghost resurrecting them as a Guardian after having been dead for an unknown length of time The Guardian is quickly forced to fight Fallen who have inhabited the ruins of the nearby Cosmodrome in Old Russia The Guardian with the aid of their Ghost is able to secure a jumpship and escape to The Tower that houses the Guardians on The City border  After being outfitted and introduced to the Vanguard and Gunsmith the duo learn from Amanda Holliday that their Arcadia Class Jumpship is missing its Warp Drive a component necessary for interplanetary travel Due to the scarcity of the part and flyable jumpships in general the Guardian is forced to return to where they found the ship in an attempt to find the part,Missing,nan,nan,nan,nan,nan,nan
1411430400,106235,Killer Instinct 2 Classic,[49],Killer Instinct 2 Classic is a complete port of the original arcade hit from 1996 Thrown back 2000 years in time by Ultratech the surviving combatants from the first tournament plus new fighters from across time must battle each other for the right to face Gargos and decide the fate of the world Who among them has the killer instinct  This enhanced version for Xbox One features competitive multiplayer over Xbox LIVE an enhanced training  practice mode and achievements Killer Instinct 2 Classic is included in the Season 2 Ultra Edition bundle To play KI 2 Classic you must purchase Season 2 Ultra Edition,"[4, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1410912000,68979,Legend of Ixtona,"[6, 34, 39, 48, 49, 167, 169]",A fullscale Strategy RPG shown at an isometric view Your aim is to change the course of history Utilize a number of different classes and skills to crush your enemies  Story Ixtonas long fight has finally come to an end  Many believed that the leadership of the wise king Lefante would pave the way for an era of peace for Prince Kyle and the people of Ixtona but now  Kyle the compassionate young prince caught up in plots and conspiracies that have thrown him headfirst into a battle that will ultimately decide the fate of his kingdom  The one who waits beyond your battles with powerful adversaries And the future that you and your allies so dearly desire  Character Creation The main character and hired characters Face graphics Battle voice Class can all be assigned andor changed by the player  Strategy Powerful melee and ranged attacks restorative and destructive magic Players can use their skills to the best of their abilities to execute strategies and achieve victory  Village Expansion Players can invest in the village that will serve as their base to research and develop new weapons and armor  Create powerful weapons that will give you an edge in battle  ClassAbility System Increasing your class level will allow you to take on higherlevel classes Equip up to three Abilities onto each character to ensure that youre sending your strongest possible party into the field  Special MovesCombo Attacks Save up SP to unleash a characters Special Move or pair them with another character to unleash a Combo Attack  A splendid cutin will mark the beginning of the end for your enemies,"[12, 13, 15, 16, 31]",Missing,Missing,8.98,0.0,0.0,0.0,0.0,1.0
1410220800,47492,Destiny: Ghost Edition,"[9, 12, 48, 49]",This version includes   Limited Edition SteelBook Case and Game Disc  Ghost Replica  Letter of Introduction  Golden Age Relics  Guardian Folio  Postcards from the Golden Age  Antique Star Chart  Collectors Edition Digital Content,"[5, 12]",Setting Destiny is set in the distant future after an event referred to as the Collapse ended the Golden Age that was started by the discovery of The Traveler and pushed humanity to the brink of extinction The force responsible for the Collapse is known as The Darkness and indirectly acts as the primary antagonist Battles against the forces of The Darkness are fought at various locations throughout the Solar System  Plot The game begins with the players Ghost resurrecting them as a Guardian after having been dead for an unknown length of time The Guardian is quickly forced to fight Fallen who have inhabited the ruins of the nearby Cosmodrome in Old Russia The Guardian with the aid of their Ghost is able to secure a jumpship and escape to The Tower that houses the Guardians on The City border  After being outfitted and introduced to the Vanguard and Gunsmith the duo learn from Amanda Holliday that their Arcadia Class Jumpship is missing its Warp Drive a component necessary for interplanetary travel Due to the scarcity of the part and flyable jumpships in general the Guardian is forced to return to where they found the ship in an attempt to find the part,Missing,nan,nan,nan,nan,nan,nan
