first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1194912000,[5],142670,Crysis: Special Edition,"[6, 9, 12]",This Special Edition includes Crysis a bonus DVD with the Making of Crysis trailers and concept art an art booklet the official soundtrack by Inon Zur and an exclusive ingamevehicle for multiplayer matches,Missing,Missing,nan,nan,nan,nan,nan,nan
1194912000,"[8, 31]",118124,Assassin's Creed: Limited Edition,"[9, 12]",Assassins Creed is a nonlinear actionadventure video game during which the player controls a 12thcentury Levantine Assassin named Altaïr IbnLaAhad during the Third Crusade whose life is experienced through the Animus by his 21st century descendant Desmond Miles  The North American edition contains a collectible three inch Altaïr figurine a Penny Arcade comic a mini strategy guide and a bonus disc The bonus disc includes behind the scenes videos developer diaries trailers production team interviews and the winners of the Assassins Creed short film contest The European limited edition of the game includes a twelve inch Altaïr figurine art book and bonus disc The bonus disc contains several short films and content similar to the North American version,Desmond Miles a bartender is kidnapped by the company Abstergo Industries for use as a test subject in the Animus a device that can simulate genetic memory Abstergo intends to put Desmond in the device to recall the memories of his ancestor Altaïr IbnLaAhad a member of the Assassin Brotherhood in the year 1191 who lived during the Third Crusade in the Holy Land Initially Desmond has trouble adjusting to the device but eventually relives Altaïrs exploits over the next several days The game then primarily changes to Altaïrs pointofview with occasional transitions to Desmond due to problems with the Animus or onset of the Bleeding Effect  The game opens with Desmond entering Altaïrs memory but he soon faces synchronization problems On this Lucy Stillman and Warren Vidics voices can be heard arguing over Desmonds safety within the Animus After experiencing a few problems Desmond exits the virtual machine and Vidic briefs him about the Animus inner workings before initializing the machines tutorial program After Desmond is done with the tutorial he enters the closest synchronizable memory of Altaïr Lucy adds that Desmond has to relive key moments of Altaïrs life to increase his synchronization before reaching the final memory which holds the information that Abstergo is seeking  Altaïr is first shown attempting to retrieve one of a series of artifacts known as the Pieces of Eden from Solomons Temple with the help of Malik AlSayf and his brother Kadar but they are stopped by Robert de Sablé Grand Master of the Knights Templar and sworn enemy of the Assassins While retrieving the treasure Altaïr breaks all three tenets of the Assassins Creed in an attempt to kill Robert but he ultimately fails In the following commotion Maliks brother is killed and Maliks left arm is crippled and later amputated When Altaïr returns to the Assassins stronghold at Masyaf with apologies Malik who survived de Sablé comes back with the artifact and disparages Altaïr because of his arrogance  After narrowly defeating a retaliatory attack by the Templars Al Mualim leader of the Assassins demotes Altaïr to a novice but gives him another chance to rise through the ranks of the Brotherhood Al Mualim assigns Altaïr the task of assassinating nine key figures across the Holy Land in Jerusalem Acre and Damascus aiming to bring peace between the Crusader and Saracen forces Each target is based on an actual historical figure from the Third Crusade including Majd Addin Garnier de Naplouse Jubair al Hakim Abul Nuqoud Sibrand William of Montferrat and Robert de Sablé  Altaïr completes each task learning how each target is connected to Robert and the Templars and how together they aim to end the Crusades and place the Holy Land under their own control With men on both sides killed he discovers that Roberts last plot is to attempt to unite the Christian and Muslim forces against their new common enemy the Assassins themselves Altaïr defeats de Sablé before Richard the Lionheart failing to convince the King that an end to the war would be welcome to both sides but ending Roberts plot From de Sablé Altaïr discovers that Al Mualim was himself a member of the Templars and used the Assassin to kill the other members who held the secret to the treasures power so that he could selfishly keep the artifact for himself  Altaïr quickly returns to Masyaf and approaches his master who reveals the truth to him the Piece of Eden which he had recovered through the help of Altaïr directly before his transgression creates illusions He denounces religion and other seemingly supernatural events eg the Ten Plagues of Egypt the parting of the Red Sea and the presence of the Greek Gods in the Trojan War as illusions caused by the Piece and then states his intention to use the artifact to compel mankind into a brainwashed state and in doing so bringing an end to all conflict Altaïr is eventually able to see through the deceptions created by the artifact to kill Al Mualim When Altaïr recovers the artifact the Piece of Eden activates showing a holographic view of the world with numerous locations of other Pieces of Eden marked across the globe  When the process is complete Desmond learns that Abstergo is a modernday front of the Templars and they are already seeking other artifacts at locations identified in Altaïrs memories Further he learns that the modernday Assassins had tried to rescue him before the memory had completed but had failed Following this Desmond was to be killed after an order from a highranking Templar Alan Rikkin but Lucy Stillman saves him from death and at one point tucks her ring finger into her palm referring to the Assassins tradition of cutting off the finger  Though Desmond remains trapped in the Abstergo laboratory his experience in the Animus has created a Bleeding Effect of Altaïrs life in his own allowing Desmond to use Altaïrs Eagle Vision which in turn allows him to see strange messages painted on the walls of his room and the floor of the lab The messages all deal with various forms of the end of the world from different cultures including several references to 21 December 2012 the date that Abstergo plans to launch a satellite that will permanently end the war It is hinted that this method would be by the same method that Al Mualim hypnotized Masyaf only on a larger scale Finally the game ends with Desmond wondering what the images all mean and who could have drawn them,Missing,nan,nan,nan,nan,nan,nan
1196208000,[5],73043,Asteroids and Asteroids Deluxe,[12],This Xbox Live Arcade release combines both Asteroids and Asteroids Deluxe into one release and also offers an evolved mode with altered graphics and gameplay,Missing,Missing,nan,nan,nan,nan,nan,nan
1195776000,[5],47470,Clive Barker's Jericho: Special Edition,[12],Sometimes referred to as simply Jericho is a first person shooter survival horror video game with author Clive Barker providing the premise of the storyline Jerichos core gameplay consists of leading the games sevenman team codenamed Jericho allowing control of all team members by jumping to each character during certain points in the game through various environments that have been warped by the Firstborn while fighting off a variety of twisted creatures,Missing,Missing,nan,nan,nan,nan,nan,nan
1195430400,[14],43552,NCAA College Hoops 2K8,"[8, 9, 12]",College Hoops 2K8 is a video game by Visual Concepts and 2K Sports It was released on November 19 2007 for the Xbox 360 PlayStation 2 and PlayStation 3  The cover features Greg Oden formerly of the Ohio State Buckeyes  Almost every school competing in Division I NCAA college basketball at the time was included in 2K8 including recent additions South CarolinaUpstate Cal StateBakersfield and Florida Gulf Coast Not included were Presbyterian College and North Carolina Central D1 independents Also Centenary College of the Summit League was unlicensed and instead named ULCalcutta The game also featured the ability to change and modify rosters and share them online via the newly introduced 2K Share feature The real coaches feature was dropped from this game possibly because the coaches chose not to renew their contracts and all of the coaches are unnamed  The announcerscommentators featured in the game were Verne Lundquist and Bill Raftery The College Hoops series was put on hiatus in 2008 as 2K Sports declined to seek the college license for a 2K9 release EA Sports got the contract before 2K did so EA will continue to make college basketball games EA discontinued their college basketball game series in 2010 It is currently unknown if 2K Sports will continue to make their College Hoops 2K series,Missing,Missing,nan,nan,nan,nan,nan,nan
1195516800,"[12, 31]",41853,Final Fantasy XI: Vana'diel Collection 2008,"[6, 8, 12]",This collection extends the 2007 compilation with the inclusion of the fourth expansion pack,The world of Vanadiel is a crossroads of magic swords and technology It is also a battlefield where those who believe in light face monsters that thrive in darkness The struggle centers on the control of crystals sacred stones that are the fundamental source of all creation  The monsters showed no mercy as they laid waste to beautiful towns ravaged the land and polluted the streams and rivers of Vanadiel But the people united to seize victory from the jaws of the beastmen earning themselves temporary respite from a lifeanddeath struggle  Twenty years have passed since the peoples great victory But now even as the memories of battle have begun to fade a new evil grows inside Vanadiel  And it hungers for the power of the crystals,Missing,nan,nan,nan,nan,nan,nan
1194393600,Missing,21913,Word Puzzle,[12],Youll never think about word search puzzles the same way again Word Puzzle takes a new spin on the classic game plunging you into an actionpacked arcade experience complete with combos exploding word bombs unique 3D boards achievements and the chance to prove your textual superiority against other players Five different game modes and frequently updated downloadable word packs give you nearly unlimited flexibility and excitement,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1194998400,[15],21885,Shrek-N-Roll,[12],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1194998400,[33],21884,Screwjumper!,[12],Freefall into the depths of the chaotic underworld as a Screwjumper and drive the aliens back to their home world by destroying their precious mining equipment Demolish structures in freefall as you increase your destructive power by increasing your velocity Use dynamite to pick off hazards and high value targets Destroy the mine core and jetpack out alive,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1195084800,[33],7132,PopCap Arcade Vol. 1,[12],Two of PopCaps classics on PlayStation 2,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
