first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1041292800,"[14, 33]",80044,Orbz,"[3, 6, 11, 14, 44, 52]",Orbz is an actionarcade game set in colorful 3D environments The object of the game is to shoot your orb at targets located throughout 14 distinct courses in a race to score the most points Game play contains both intense action and also strategy in planning the best scoring shots Powerups like the Money Shot and Curse of the Goober are also available to either give you a scoring advantage or to slow down your opponents  In Solo Mode the player completes a series of progressively difficult challenges that focus on scoring the most points in different scenarios Bronze Silver and Gold medals are awarded for scoring performance and high scores for each challenge are tracked worldwide against all other Orbz players For every 5 gold medals achieved the player will also unlock a fancy new Orb to use in Solo or Online mode Finally there is a tutorial mode that will teach the player basics controls and scoring strategies  The Online Mode allows Orbz players to compete against each other over the Internet or Local Area Network Up to 10 players including computer opponents called Botz can join a Lobby where the matches will be coordinated by selecting the course to play number of rounds in the match and a perround time limit A worldwide ranking system is also available for those who wish to compete for the ultimate title of Orbz Champion,Missing,Missing,nan,nan,nan,nan,nan,nan
1039651200,[14],78687,Outlaw Golf: Holiday Golf,[11],The first game in the Outlaw series of sports titles Outlaw Golf is what you get when you take the classic game of golf and throw in lesbian strippers wannabe rappers ex cons and other wild personalities The game has a bad attitude chock full of sexual themes and language that puts Happy Gilmore to shame  Outlaw Golf pits you as one of ten overthetop golfing personalities paired with equally overthetop caddies to compete in over 30 different tour events from where you attempt to unlock new characters better clubs and balls as well as improving your golfers skills along the way with 12 different minigames The game also sports a composure response system which simply means that when you do well the game is easier and when you arent doing so well you will find your shots not going exactly where you want them Composure too low Beat up your caddy and you can relieve some of that stress to regain your lost composure Multiplayer supports 8 different game modes including stroke play match play skins best ball and casino with up to four players,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1041292800,[10],78193,Test Drive,"[6, 8, 11]",Test Drive is a racing game developed by Pitbull Syndicate In Test Drive you play as Dennis Black a street racer who is contacted by a wheelchairbound man and hired to race in his place in a series of underground street races known as test drives  This edition of Test Drive has some improvements over its predecessor Test Drive 6 This time around there is a story driven mode called The Underground You take the role of Dennis Black an independent street racer who improves his standing in the underground street racing world with the help of a mysterious benefactor,Missing,Missing,5.37,9.25,13.68,61.0,10.0,9.0
1039046400,"[12, 15]",73742,Innocent Tears,[11],The events of Innocent Tears take place in the 22nd century In this postapocalyptic world Earth has turned into an battle arena on which two powerful races the Angels and the Fallen Angels fight each other deciding the destiny of humans and the world You take control of the leader of Fallen Angels and fight to protect the human race from the manipulations of the Angels,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1040256000,[31],63018,Triangle Again 2,"[8, 11]",Triangle Again 2 is the sequel to Triangle Again This follows Akari as she comes back to music,Missing,Missing,nan,nan,nan,nan,nan,nan
1039651200,[10],60621,Touge R,[11],Touge R is an Xbox entry in Atluss touge racing franchise that was only released in Japan,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1039046400,[5],58879,Kikou Heidan J-Phoenix +,[11],Kikou Heidan JPhoenix  is an Action game released in Japan in 2002 The game adds some PF and an EX mode In EX mode each of the three PF can be customized and each can be alternated in the middle to fight,Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,[30],47362,Ultimate Pro Pinball,"[6, 8, 11, 14]",Try your luck on one of three amazing 3D Pro Pinball tables It will take all your quick fire skills to fight your way to the top of the high score table with each themed table offering a fresh range of challenges From multiball mayhem to interactive mini games  This is a compilation contains 3 tables from the Pro Pinball series Timeshock Big Race USA and Fantastic Journey,Missing,Missing,nan,nan,nan,nan,nan,nan
1040342400,"[5, 14]",47320,SeaBlade,[11],Search Rescue and Destroy in the air and under the sea Whiteknuckle flyandshoot action 39 adrenalinepumping missions Advanced weaponry for maximum firepower 6 challenging apocalyptic environments Unlock SeaBlades for Multiplay 24 players,Missing,Missing,4.67,0.0,0.0,0.0,0.0,1.0
1041292800,[10],8268,Moto GP: Ultimate racing technology,"[6, 11]",MotoGP puts you behind the handlebars of some of the fastest machines on two wheels Take control of any of the bikes and riders from the world of Grand Prix Motorcycle racing and race across 10 realworld tracks in a variety of game modes In Grand Prix and Training modes you can develop your own riders attributes and then race to unlock tracks riders cheats and bikes Show off your speed and style in singleplayer tournaments or multiplayer races,Missing,Missing,nan,nan,nan,nan,nan,nan
1039046400,[12],6050,Shin Megami Tensei: Nine,[11],Shin Megami Tensei Nine was published by Atlus and released on Xbox exclusively in Japan in 2002  Forming part of the Megami Tensei series Nine takes place in the period of time between Shin Megami Tensei and its sequel with the survivors of Tokyos destruction sheltering in underground bunkers Taking on the role of a debugger the player navigates the Idea Space virtual world set up by the survivors of Tokyos destruction which has come under attack by demonic beings called noise The gameplay has the player navigating a customized avatar in thirdperson through the virtual world of Tokyo battling enemies using a realtime commandbased battle system Despite its title it is the eighth game in the Megami Tensei series The games title instead refers to the number of possible moral alignments available to players,Nine is set in the year 202X taking place during the latter half of Shin Megami Tensei and in the time leading up to its sequel Shin Megami Tensei II In the wake of the ICBM attack on Tokyo communities of survivors now live in underground cities In the face of their predicament the underground inhabitants create Idea Space a virtual world based on Tokyo from the 1990s The protagonist named Kei Azuma by default is exploring the virtual world when Noise digitized demons hostile to humans appear and begin attacking Idea Space players through their avatars After fending off an attack Azuma is employed by the Central Administration Bureau as a Debugger a player who traverses Idea Space and repels Noise invasions During their missions through Idea Space Azuma meets with multiple characters BarakiSumire a childhood friend who represents Chaos MubioraMiranda a representative from the Central Administration Bureau who represents Law While going through their duty as a Debugger the events of the latter half of Shin Megami Tensei take place which culminate in all parts of Tokyo being destroyed in a Great Flood triggered by the Godworshipping Order of Messiah Azuma survives due to their body being in cold storage meaning that their mind becomes linked to Idea Space along with their Law and Chaos allies  During a mission into the virtual Shibuya 109 against the Noise demon Abaddon the true origins of Idea Space are revealed Idea Space was created by humans tired of awaiting the arrival of their Messiah in the real world hoping to bring about salvation through technology the humans created the Idea Space and generated Maria as its goddess and administrator to further the creation of Millennial Kingdom by manipulating its users On their mission into Shibuya 109 Azuma retrieves a Desire Disc an artifact containing the saved desires of humanity that is the key to both sides plans Azuma is faced with choices about which faction to support The Law faction supported by Maria wishes to bring peace to humanity along with releasing the Idea Spaces inhabitants The Chaos faction which can be led by Lucifer if he is freed from his prison within a metaphysical plain called the Expanse intends to destroy the inhabitants of Idea Space and start anew with the chosen Adam and Eve Azuma and the Chaos companion To fulfill any of their chosen roles Azuma must defeat Yaldabaoth the controller of Idea Space who is keeping the system going and will not allow either Maria or Lucifer to carry out their plans  In both the Law and Chaos routes with the defeat of the Yaldabaoth the entire Idea Space is emptied of avatars besides Azuma Upon returning to the real world they are on the surface with either their Law or Chaos companion with the Messianbuilt Tokyo Millennium in the background depending on the alignment Azuma either goes to reinforce the Lawbased regime or to begin a new Chaosbased humanity outside it In the Neutral routes Azuma performs tasks for a mysterious woman minding a store in Idea Space the woman is the goddess Sophia who was forced to reincarnate as a human for the sin of birthing Yaldabaoth she has been helping Azuma towards defeating Yaldabaoth to atone for her sin and ascend Azuma defeats both Yaldabaoth and Maria allowing Sophia to become her true self and ascend leaving the fate of those within Idea Space ambiguous,Missing,47.02,60.0,68.0,80.0,3.0,6.0
1039651200,[25],5975,Otogi: Myth of Demons,[11],On a dark and gloomy bridge suspended between the world of the living and the dead lurks Raikoh a skilled warrior from a cursed clan Once tasked with ending the lives of others Raikoh himself sits between life and death after the Great Seal was broken spreading destruction and darkness across the land A mysterious princess spares Raikohs life so that he may rid the world of the grotesque demons and cleanse his soul of his past misdeeds Raikoh must travel through desolate lands to fight hordes of fearsome immortal creatures with 12 varieties of magic more than 30 brutal weapons and over 10 special demonslaying items Trees walls and even entire buildings are destroyed as Raikoh unleashes his skillful fury in order to purge both the worlds demons and his own,Missing,Missing,11.61,14.92,20.71,76.0,19.0,15.0
1039478400,[12],5970,NightCaster II: Equinox,[11],Missing,Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
1039651200,"[5, 25, 31]",5792,Crimson Sea,[11],Travel thousands of years into the future to the galaxy Theophilus As Sho your job is to solve the mystery of countless murders that have been committed by an invading alien force Along the way youll decimate hordes of alien creatures and liquidmorphing enemies with customized blaster rifles and plasma swords Summon the power of NeoPsionics to blast through hordes of alien menaces in a single move Now with Crimson Seas Phantom Sensor System use sound and touch to discover the hidden enemy,Missing,Missing,10.74,0.0,0.0,58.0,4.0,5.0
1039132800,"[4, 13, 14]",5770,Championship Manager: Season 02/03,[11],The ultimate football management game returns exclusively for Xbox  Championship Manager is undoubtedly the most popular football management game in the UK With sales of over 3 million worldwide and continued critical acclaim the series moves from strength to strength Now the legions of Championship Manager fans can experience the most up to date and accurate football management game ever,Missing,Missing,0.0,0.0,100.0,77.0,3.0,1.0
