first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1201996800,[9],21354,TiQal,[12],Tinker is an isometric puzzle game released originally as part of the Windows Vista Ultimate Extras program then rereleased and upgraded as a free Games For Windows  LIVE title for their Games On Demand service,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1202256000,"[9, 16, 35]",21351,Poker Smash,[12],Poker Smash a fast and frenetic puzzle game similar to Tetris Attack where the player must gain as many chips as possible as the level becomes steadily more hectic,Missing,Missing,0.0,0.0,0.0,80.0,3.0,0.0
1204156800,"[7, 13]",7015,The Idolmaster: Live For You!,[12],The Idolmaster Live For You is a Japanese live simulation video game in The Idolmaster series and a sequel to The Idolmaster The gameplay in Live For You focuses on coordinating the concert event from The Idolmaster with higher customization of the songs stage and costumes The game features a rhythm minigame during performances which was developed to add a sense of unity with the audience and add excitement The player is also able to freely manipulate how the performance looks by adjusting the position of the camera towards the idols The story is told from the perspective of a special producer in charge of coordinating the live performances of 11 pop idols from The Idolmaster series Including downloadable content the game features 74 songs the idols perform 32 songs in original versions and 42 remixes of those songs which have been released on several music albums,Missing,Missing,nan,nan,nan,nan,nan,nan
1202774400,"[8, 25]",4944,Jumper: Griffin's Story,"[5, 8, 12]",Jump through an infinite world where there are no boundaries You are Griffin a teenage antihero who can teleport through a rift between the timespace continuum Jump the planet to hunt down packs of Paladins an evil group of superhumans responsible for killing Griffins family and altering his world forever Combat and teleport your way through visually stimulating levels of time and space to conquer Griffins enemies in this actionpacked crusade,Jumper Griffins Story is an extension of the movie Jumper that starred Hayden Christensen This version tells the story of the Jumper Griffin which was portrayed by Jamie Bell in the movie and voiced by him in the game telling the backstory of how he learned of being a jumper and the family tragedy that lead him into war against the Paladins,Missing,2.93,3.44,3.9,35.0,11.0,13.0
1203465600,"[8, 9, 32]",8749,N+,"[12, 20, 38]",N is a port of the original Adobe Flash based PC game N to console and handheld systems with new features  N is a peerless actionpuzzle platformer with more than 300 levels in which to hone your ninja reflexes plus a builtin level editor for when youre hungry for more N also features unique physicsbased controls stylish graphics unlimited lives competitive and cooperative multiplayer plenty of gold and several flavors of sweet sweet action  N features N doesnt have Redesigned graphics and visual effects a more detailed version of Ns inyourface minimalist style New objects and enemies Pulse Drone Laser Turret and Zap Doors Background music and nextgen 51 surround sound Way over 400 allnew levels 3 pantswettingly good modes of multiplayer Coop Race and Survival,In a futuristic world of inadvertently homicidal robots a daring ninja must use deft acrobatic skill and guts of steel to survive,87.70291153373948,13.44,16.16,18.89,70.0,32.0,14.0
1203984000,[30],5099,Pinball Hall of Fame: The Williams Collection,"[5, 8, 9, 12, 37, 38]",Pinball Hall of Fame The Williams Collection faithfully recreates eight of the most memorable tables from the golden age of pinball in photorealistic 3D Working closely with Williams to ensure authenticity of each of the games the collection is highlighted by some of the most popular and innovative Williams pinball tables including Gorgar the firstever talking pinball machine Black Knight which introduced MagnaSave and Bonus Ball and Space Shuttle which took the pinball industry by storm in 1984 Every table has been meticulously recreated to bring players the visuals sound effects and gameplay that made these games legendary successes Pinball Hall of Fame The Williams Collection harkens back to the arcades of the 1980s Players begin Pinball Hall of Fame The Williams Collection with access to four pinball tables and the remaining four tables are unlocked as the game progresses Players can spend as little as two minutes on a quick pinball challenge or delve deeper into the game gaining rewards in a tokenbased system as they unlock each of the pinball tables Singleplayer Arcade and Challenge modes provide hours of solo entertainment and a Multiplayer mode lets players face each other headon,Missing,87.0,11.09,20.0,33.67,80.0,5.0,7.0
1202083200,[31],6574,Bully: Scholarship Edition,"[5, 6, 12]",Bully tells the story of mischievous 15yearold Jimmy Hopkins as he goes through the hilarity and awkwardness of adolescence Beat the jocks at dodge ball play pranks on the preppies save the nerds kiss the girl and navigate the social hierarchy in the worst school around,A young troublemaker sent to a notorious boarding school in the town of Bullworth finds himself at odds with the staff and students as he attempts full control of the school,79.06554521373192,14.48,19.37,27.22,81.0,694.0,815.0
1203552000,"[8, 31]",19903,Nights Into Dreams,"[6, 8, 9, 12]",This version of Nights Into Dreams is a port of the Saturn version with identical gameplay but also incorporates the levels included in Christmas Nights into Dreams as a bonus It also contains the feature from that version where the characters wearing special seasonal clothing during certain holidays The game offers two graphics modes a remake mode with updated graphics and a classic SEGA Saturn graphics mode,Missing,78.70713964169195,nan,nan,nan,nan,nan,nan
1203033600,"[12, 15, 25]",45,Overlord: Raising Hell,"[6, 9, 12]",Overlord Raising Hell is the expansion to the 2007 action roleplaying game Overlord which adds an extension to the games single player with new levels plot enemies and weapons Along with an extended story Raising Hell also features new weapons and armor to be created in the forge of the Overlords Tower In the games seriously warped fantasy world players will become the Overlord and get firsthand experience of how absolute power corrupts absolutely,Missing,72.17856794924641,8.08,15.79,32.61,74.0,61.0,93.0
1203552000,"[5, 33]",8198,Space Invaders Extreme,"[6, 12, 20, 38]",Space Invaders Extreme combines the captivating essence of the original game with a stunning alliance of futuristic graphic design and cuttingedge audio The gameplay experience has been developed to maximise on the consoles abilities offering players a whole new range of amazing features including a vast array of new powerups,Missing,71.42658040290678,1.2,5.87,0.0,70.0,15.0,6.0
1202774400,"[4, 12, 31]",78210,Dark Messiah of Might and Magic: Elements,[12],A rerelease of Dark Messiah of Might and Magic for the Xbox 360 Elements differs from the original in both content and gameplay systems reducing the RPG elements considerably,Missing,70.0,nan,nan,nan,nan,nan,nan
1203292800,[14],7304,FIFA Street 3,"[9, 12]",FIFA Street 3 is an arcadestyle sports game for the Xbox 360 and Xbox Live PlayStation 3 and Nintendo DS It is the third game in the FIFA Street series created by EA Sports BIG,Missing,69.35409290189169,5.1,10.33,0.0,61.0,17.0,8.0
1203897600,[5],6997,Frontlines: Fuel of War,"[6, 12]",When the oil fields go dry the war begins In this first person shooter you must use every gun drone and vehicle at your disposal to hold the line,Missing,66.49941668188967,5.44,7.62,10.76,60.0,73.0,80.0
1202169600,[5],1330,Turok,"[6, 9, 12]",Turok is a firstperson shooter developed by Propaganda Games and published by Touchstone Games and Disney Interactive Studios originally for the PlayStation 3 and Xbox 360 in February 2008 It was later ported on to Microsoft Windows in April 2008 A sequel was planned and developed for the Xbox 360 but it was cancelled before it was even officially announced  The game is loosely based on the comic book series of the same title and is unrelated to the story and setting of previous Turok video games Players assume the role of Native American space marine Joseph Turok who is part of a team sent to a remote planet to apprehend his previous commanding officer General Roland Kane now a wanted war criminal After crash landing Turok discovers this planet is home to all manner of dinosaurs and must fight both the predatory creatures and Kanes private army on his mission to take down his former mentor,Missing,65.80181022716718,7.61,8.8,9.93,60.0,68.0,54.0
1203984000,"[9, 31]",7058,Lost: Via Domus,"[6, 9, 12]",In Via Domus players control Elliott Maslow another survivor of the Oceanic flight 815 plane crash The game takes place during the first 70 days after the crash and includes all of the main characters from the show,Oceanic Flight 815 out of Sydney Australia is mysteriously brought down out of the sky crashing on an uncharted island somewhere in the Pacific Ocean The survivors quickly learn they must band together in order to have any hope of rescue because the island is treacherous and holds many secrets As they are about to learn the survivors have secrets of their own  Like the other castaways out leading character has a tortured past that has brought him to the island and he must redeem himself to find a way home He suffers from amnesia and needs to find out who he is through playable flashbacks interacting with the other castaways and exploring the island,65.05923658148424,5.3,5.73,6.25,48.0,72.0,76.0
1203984000,[5],7221,Turning Point: Fall of Liberty,"[6, 9, 12]",Turning Point Fall of Liberty is a firstperson shooter video game The game takes place in an alternate history in which Winston Churchill dies in 1931 eight years before the start of World War II presenting the possibility of what could have happened to Europe the United States and the rest of the world without his leadership,The United Kingdom is subdued by Nazi Germany in 1940 and the rest of Europe North Africa and the Middle East fall soon afterward The United States infected with antiwar sentiment does not get involved overseas The game takes place in the midst of the Greater German Reichs invasion and occupation of the East Coast of the United States in 1953,62.25341409809587,4.46,4.78,6.42,45.0,43.0,41.0
1202428800,[5],5634,Conflict: Denied Ops,"[6, 9, 12]",Venezuela is left in a state of civil war after the government was brutally overthrown by a military coup With factions fighting to reinstate democracy the US government has offered their assistance though the new government regime has threatened to deploy nuclear weapons if the US meddles in Venezuelan affairs The threat needs to be neutralized and the US cant risk nuclear war    The CIA Special Activities Division operates in isolation and secrecy If captured any link with the US Government will be denied    Conflict Denied Ops is a highly accessible FPS featuring massive extremely explosive firefights across destructible environments Work as a team to utilize the specific skills of each operative and experience the ultimate in destructive satisfaction with tons of exploding objects and an endless barrage of terrorists who are begging to be blown to hell,Missing,53.67880094207621,6.06,11.13,0.0,56.0,18.0,25.0
