first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1377561600,[14],243261,Madden NFL 25,"[9, 12]",Missing,Missing,Missing,16.2,89.53,494.82,70.0,34.0,16.0
1376352000,[4],75465,Injustice: Gods Among Us Zatanna,"[9, 12]",Now you see your health bar now you dont Take down your opponents as the powerful sorceress Zatanna,Missing,Missing,nan,nan,nan,nan,nan,nan
1377129600,"[13, 31, 34]",63124,Disorder6,"[9, 12]",Disorder6 is a suspenseful visual novel set in the same world as or is a sequel to Dunamis15,Missing,Missing,nan,nan,nan,nan,nan,nan
1377561600,[33],42986,Killer is Dead: Collector's Edition,"[9, 12]",Killer Is Dead is a 2013 action video game developed by Grasshopper Manufacture It is published by Kadokawa Games in Japan Marvelous USA in North America and Deep Silver in Europe,Missing,Missing,nan,nan,nan,nan,nan,nan
1376611200,"[8, 31, 32]",26891,Mark of the Ninja: Special Edition DLC,"[3, 6, 12, 14]",This DLC adds a new level to be played as Dosan as a prequel to the main game as well as 2 new itemstools and adding Dosans playstyle to the main game  It also adds an option for developer commentary to been seen throughout the game explaining design choices and giving information about the development of the game in general,Missing,Missing,0.98,1.22,2.55,78.0,25.0,28.0
1376611200,[5],23414,The Serious Sam Collection,[12],Prepare to unleash your inner beast as you go after an army of wicked extraterrestrials Follow the notorious hero Sam Serious Stone in his quest to destroy the alien overlord Mental in The Serious Sam Collection  the most actionpacked compendium of Serious Sam games Featuring four of the best Serious Sam games ever made The Serious Sam Collection has been updated with enhanced visuals lush landscapes improved textures and character models in HD,Serious Sam HD The First Encounter Get acquainted with the classic hero as he is sent back through time to ancient Egypt to battle the overwhelming forces of Lord Mental and the Sirian army  Serious Sam HD The Second Encounter Continue your battle against Mentals army with the classic overthetop action crazy humor and horror from the golden age of firstperson shooters  Serious Sam 3 BFE plus Jewel of the Nile DLC pack The utterly addictive third installment of the Serious Sam series that brings you back to where the story all began Before the First Encounter  Serious Sam Double D XXL Part of the Serious Sam Indie Series Double D XXL is a whole new brand of carnage and mayhem,Missing,0.0,0.0,0.0,40.0,1.0,0.0
1376956800,"[5, 31]",21862,Saints Row IV: Super Dangerous Wad Wad Edition (aka the Million Dollar Pack),"[6, 9, 12]",Deep Silver today unveils a very special edition of Saints Row IV The Super Dangerous Wad Wad Edition aka The Million Dollar Pack will contain a selection of very Presidential items and activities for the ultimate Saints Row experience     One Saints Row fan will be able to purchase this limited edition package which contains    Saints Row IV  Commander in Chief Edition  A full sized replica Dubstep Gun  A full day of spy training  A trip to space with Virgin Galactic  One years membership of E25 Super Car Club and a Lamborghini Gallardo to make it worthwhile   Plastic Surgery of the purchasers choice  A shopping spree with a personal shopper to create the ultimate Planet Saints capsule wardrobe  7 nights for two at The Jefferson Hotel in Washington  Hostage rescue experience  A brand new Toyota Prius and insurance to give something back to the environment  7 nights stay in the Top Royal Suite at the Burjalarab with flights for two    The Super Dangerous Wad Wad Edition is available for preorder through Game only and will be delivered to the purchaser in a truly Presidential style,Missing,Missing,nan,nan,nan,nan,nan,nan
1377561600,[5],21686,Call of Duty: Black Ops II - Apocalypse,"[6, 9, 12]",Apocalypse is the fourth and final downloadable content package available for Call of Duty Black Ops II It features four multiplayer maps Pod Takeoff Frost and Dig and a new zombies map called Origins,Missing,Missing,nan,nan,nan,nan,nan,nan
1376956800,[5],20855,Halo 4: Champions Bundle,[12],The Champions Bundle is a collection of DLC packs for use in War Games and Forge in Halo 4 but not Spartan Ops  It includes the Bullseye Pack the Infinity Armor Pack the Steel Skin Pack and additional bonus content not available separately,Missing,Missing,nan,nan,nan,nan,nan,nan
1376352000,[8],5318,Phineas and Ferb: Quest for Cool Stuff,"[5, 12, 20, 37, 41]",Switch onthefly between ambitious innovator Phineas and silent but stoic Man of Action Ferb as they explore an ancient lost temple underwater caverns and more in search of treasure Build upgrade and customize the ATT AllTerrain Transformatron vehicle then take it on treasureseeking adventures around the world Transform Perry from subdued pet to super Agent P and battle the evil Dr Doofenshmirtz Experience four intertwining episodes filled with witty humor and outlandish adventures Display the loot collected inside including the lost Atlantis hieroglyph cavemans first stone wheel floating baby head and much more,Missing,Missing,3.26,4.17,4.78,60.0,1.0,8.0
