first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1216598400,"[5, 33]",175816,Gleylancer,"[5, 48, 49, 130, 167, 169]",In the year 1992 Gleylancer was released as an iconic space shooter Our heroine pilot decides to hijack the prototype fighter and go after her missing father Get ready to shoot your way through battalions of hostile aliens as you guide your ship safely across the universe Equip multiple weapons and powerups Choose between different optional formations to customize your ship and become the most powerful fighting force in space,Missing,Missing,1.15,1.19,1.23,80.0,19.0,24.0
1215734400,Missing,69311,Tayutama: Kiss on My Deity,"[6, 12]",An adventure game by Lump of Sugar It has been adapted into an anime series,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1216166400,[14],23043,Double D Dodgeball,[12],Double D Dodgeball is a topdown retro style dodgeball game developed by YUKES Co Ltd exclusively for Xbox Live Arcade,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1216771200,[5],21346,1942: Joint Strike,"[9, 12]",1942 Joint Strike takes inspiration and influence from the 194X series of Capcom vertical shooters The art sound and gameplay give the players hints of the classic historical shootemup franchise but this entry stands out as its own entry in the franchise and utilizes a full 3D engine along the traditional 2D topdown perspective  The action takes place during an alternate timeline of World War II Locales vehicles and weapons have the same look and feel of the classic battleships and planes but the battles over the Pacific were never this hot or this insane  your single fighter will turn the tides of history but only if you survive,Missing,Missing,1.06,0.0,0.0,67.0,14.0,7.0
1215561600,"[14, 33]",20794,Golf: Tee it Up!,[12],Grab your clubs and play a few quick holes solo or compete with friends in an 18hole multiplayer tournament  With zany customizable characters and an assortment of panoramic challenging courses both beginner and experienced golfers will enjoy teeing it up Need some special touch to get a leg up on the competition Use the unique Focus feature to read the green and control the balls inflight spin A huge combination of game modes awaits including stroke cup and match play each with local or LIVE multiplayer modes,Missing,Missing,0.0,4.0,8.0,50.0,2.0,2.0
1217376000,"[5, 33]",7065,Mamorukun Curse!,"[9, 12, 52]",Save the Underworld Mamoru wakes up in a strange land with people hes never seen before after what seemed to be an accident A girl named Fururu informs him that this is the Underworld and that it needs the help of everyone there to stop malicious forces from invading    As an actionpacked topdown shooter Mamorukun Curse will keep players on the edge of their seat and have them come back for more Make use of the Curse Bullet mechanic to wipe away enemy bullets curse enemies or even curse yourself With multiple characters costumes and courses Mamorukun Curse is sure to please even the most hardcore topdown shooter fans,Missing,Missing,0.72,3.07,0.0,73.0,4.0,4.0
1215648000,[14],5292,WSC Real 08: World Snooker Championship,"[5, 6, 9, 12, 38]",WSC Real 08 promises to be the most authentic Snooker experience ever created with a host of groundbreaking new features which immerse you in the shoes of a pro like never before Create your own Snooker personality and get ready to compete at the very top in the Official game of World Snooker,Missing,Missing,nan,nan,nan,nan,nan,nan
1217289600,[14],5196,Summer Athletics,"[5, 6, 8, 12]",Get ready set go Summer Athletics brings the action and excitement of the 26 most popular summer sporting disciplines right into your living room The charming 3D comic style and varying levels of difficulty makes Summer Athletics great fun for the whole family           Become fully immersed in the sporting atmosphere with vibrant visual effects and aweinspiring sporting arenas Customize your character to make them your very own with the comprehensive customization tools within Summer Athletics           Develop your career as a professional athlete in Career Mode or challenge your friends in headtohead competition The intuitive controls will make Summer Athletics both a great game for beginners and a fun challenge for the more experienced player                      Exciting competitions within more than 25 summer sports events           Actionpacked experience jammed full of amazing effects           Two main game modes Arcade  Simulation           Unique career mode           Four different difficulty levels           Innovative  varied controls design           Comprehensive customization tool for unique character design           Special focus on the multiplayer experience,Missing,Missing,0.0,0.0,0.0,60.0,2.0,0.0
1217376000,[5],4887,Geometry Wars: Retro Evolved 2,[12],Geometry Wars Retro Evolved 2 contains six different game modes Deadline King Evolved Pacifism Waves and Sequence Multiplayer was introduced in this sequel,87.61899660919178,Missing,3.0,6.5,85.0,85.0,35.0,7.0
1216080000,"[13, 14]",5065,NCAA Football 09,"[8, 9, 12, 38]",NCAA Football 09 is a college football video game created by EA Sports a subsidiary of Electronic Arts It is the successor to NCAA Football 08 in the NCAA Football series The game was announced on February 14 2008 and was released on July 15 200812 The Wii version of the game is titled NCAA Football 09 AllPlay and launched under EA Sports new AllPlay brand exclusive to the platform3,85.0,Missing,18.88,0.0,40.0,80.0,4.0,5.0
1216339200,[4],884,Street Fighter IV,"[6, 9, 12, 34, 39, 52]",Street Fighter IV brings the legendary fighting series back to its roots by taking the beloved fighting moves and techniques of the original Street Fighter II and infusing them with Capcoms latest advancements in next generation technology to create a truly extraordinary experience that will reintroduce the world to the timehonored art of virtual martial arts  Newcomers  Abel  CViper  Rufus  El Fuerte  Gouken,80.54868903811675,Street Fighter IV takes place several months after the events of Street Fighter II thus is chronologically set between Street Fighter II and III After M Bisons survival following his encounter with Akuma the SIN corporation began another fighting tournament in order to draw out the most powerful fighters on Earth to complete the BLECE project Each character has their own reasons for entering this tournament but SINs real desire is to lure Ryu to them in order to analyze the Satsui no Hadō believed to be the last piece of data needed to complete BLECE,2.57,20.48,88.84,78.0,145.0,77.0
1217289600,"[4, 33]",1567,SoulCalibur IV,"[9, 12]",Swords will be honed and weapons optimized as the world renowned weaponbased fighting series Soulcalibur unveils a fourth installment Delivering new gameplay modes characters and enhanced features with unprecedented 3D modeling and animation Soulcalibur IV strives to be the definitive fighting game experience The unrelenting pursuit of two legendary swords continues as Soulcalibur IV reintroduces classic warriors from the series as well as debuting new characters bringing new conflict and intrigue Soulcalibur IV propels the fighting genre into the nextgen era with visually realistic environments interactive stages enhanced AI and a new battle system,75.06492415190051,Missing,3.08,10.45,53.57,75.0,154.0,101.0
1215475200,"[8, 9, 31, 32]",2637,de Blob,"[5, 6, 39, 48, 49, 130]",de Blob is a 3D platformer where players maneuver their hero de Blob Equal parts amorphous blob of paint struggling artist revolutionary and juvenile delinquent de Blobs goal is to replace the drab lifeless gray coloring that the INKT Corporation has imposed on Chroma City and its inhabitants the Raydians with a range of vibrant lifegiving colors all the while avoiding and battling the grayclad forces of the Inkies,66.51841221787362,Missing,7.94,11.51,20.34,68.0,98.0,102.0
1215820800,"[13, 14, 15]",7117,NFL Head Coach 09,"[9, 12]",Description of NFL Head Coach 09 EAs football coach simulator heads back to the gridiron in NFL Head Coach 09 With gameplay more akin to Europeanstyle Soccer Manager games than the Madden NFL franchise from which it spawned the original NFL Head Coach generally received lukewarm reviews from critics But after a oneyear hiatus  during which it presumably did a little TV and work spent some quality time with the family  the franchise returns with a new focus on depth and realism Once again the coachs livelihood depends on his approval rating and everything gamers do from winloss record to going for it on fourth down to choosing whether to yell at the QB after a bad interception will affect approval rating  Key personnel decisions have been given an added sense of urgency with the new Live Event feature which puts all trade free agency coaching and contract negotiations up against a running timer As in real life the draft is the centerpiece of the NFL offseason and gamers can prepare by scouting players in college allstar games at the NFL combine and during proday and individual workouts Meanwhile players can get running commentary on the lives and college careers of more than 20000 unique draft prospects from NFL Network personality Adam Schefter Other additions intended to increase realism include Nondrafted free agent rookies 75man preseason rosters trades involving future draft picks a new wear and tear injury system and 300 new sideline animations  NFL Head Coach 09s online features allow gamers to upload created plays and download rate or view any play available Two players can also go headtohead in a quick test of coaching acumen Offline gamers can adjust their plays in the middle of a game and save the new formations or create entire playbooks using the coach clipboard user interface All created plays can then be exported and used in Madden NFL 09  Christopher Brown All Game Guide,65.0,Missing,0.0,0.0,0.0,73.0,3.0,0.0
1216080000,"[8, 31]",5172,Space Chimps,"[5, 6, 8, 12]",Space Chimps is based off of the 2008 movie with the same name,60.0,Missing,1.53,2.4,24.0,28.0,4.0,4.0
