first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1100476800,269396,Rangers Club Football 2005,"[8, 11]",The followup edition to Codemasters multititle soccer franchise each dedicated to a single team in the UK and continental European football league and featuring unique presentation and other teamspecific aspects the 2005 series is powered by an accelerated game engine and new animation system to deliver faster and more responsive gameplay for precise control on the pitch With twice the amount of official team content in each game great skill moves and new game modes including Career Practice and classic Scenarios plus new clubs added to the lineup the new Club Football 2005 range will bring players even closer to the heart of the action and the heart of their team,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1100476800,269395,Manchester United Club Football 2005,"[8, 11]",The followup edition to Codemasters multititle soccer franchise each dedicated to a single team in the UK and continental European football league and featuring unique presentation and other teamspecific aspects the 2005 series is powered by an accelerated game engine and new animation system to deliver faster and more responsive gameplay for precise control on the pitch With twice the amount of official team content in each game great skill moves and new game modes including Career Practice and classic Scenarios plus new clubs added to the lineup the new Club Football 2005 range will bring players even closer to the heart of the action and the heart of their team,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1099526400,206782,Namco Vintage,[11],Missing,"[5, 10, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1099526400,92087,Inferno Pool,"[9, 12, 39]",Inferno Pool is a mashup of grimy divebar billiards and that classic 80s board game Crossfire A standard eight or nine ball pool game can be played solo or with a friend but the selling point here is a fourplayer extravaganza where any ball you pocket can be sent over to an opponents table,[14],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1099526400,70227,RocketBowl,"[6, 12]",In RocketBowl you will compete in tournaments challenge your friends in multiplayer test your skill in minigames and more,[14],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1100563200,47372,NCAA March Maddness 2005,"[8, 11]",NCAA March Madness 2005 is the 2004 installment in the NCAA March Madness series Former Connecticut Charlotte Bobcats New Orleans Hornets Washington Wizards and New Orleans Pelicans player and current NBA free agent player Emeka Okafor is featured on the cover,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1100822400,47335,Top Gear RPM Tuning,"[8, 11]",RPM Tuning also known as Top Gear RPM Tuning and Midnight Outlaw Six Hours To Sun Up for the PC is a racing video game released in 2004 and was developed by Babylon Software and published Wanadoo Edition It is part of the Top Gear game series This is the only installment in the series to not be released in Japan North America was only able to see an Xbox release  The player assumes the role of Vincent Riker who is trying to avoid being stopped by the police Around 40 square miles of Los Angeles have been recreated for the game including streets and parks  Players can customize their vehicles with up to 221184 possibilities for mechanical parts and 1382976 different possibilities for the exterior the number of accidents a vehicle sustains also affects performance There are seven game modes with 54 different missions in the story mode,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
1100476800,47305,AJAX Club Football 2005,"[8, 11]",The followup edition to Codemasters multititle soccer franchise each dedicated to a single team in the UK and continental European football league and featuring unique presentation and other teamspecific aspects the 2005 series is powered by an accelerated game engine and new animation system to deliver faster and more responsive gameplay for precise control on the pitch With twice the amount of official team content in each game great skill moves and new game modes including Career Practice and classic Scenarios plus new clubs added to the lineup the new Club Football 2005 range will bring players even closer to the heart of the action and the heart of their team,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1099958400,43221,IHRA Professional Drag Racing 2005,"[6, 8, 11]",Bethesda brings 50 vehicles 24 pro drivers and 11 sanctioned tracks to the 2005 edition of their drag racing franchise,"[10, 14]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1101081600,22299,LMA Manager 2005,"[8, 11]",A NEW GAME FOR THE NEW SEASON The best selling management game on console is back  ALL STATS UPDATED FOR THE 200405 SEASON NEW IMPROVED FEATURES  Improved 3D Match Engine Exciting new improvements to match play and fluidity New goal celebrations All new player models  NOW BIGGER New playable leagues  Holland Portugal and the English Conference League plus new trophies to play and win  Even Greater Authenticity More realistic look and feel Official English Football League license and club badges  Extra Content With XBOX Live Download new Scenario Challenges and Fantasy Teams Keep your game up to date download all January 05 transfers Make your performance official with online High Score tables  PLUS Over 20000 players 850 clubs and 31 countries Fantasy team mode Indepth player info Expert mode Unique interface for fast and easy game play  Improved commentary by Barry Davies and presented by Alan Hansen and Gary Lineker,"[13, 14]",Missing,Missing,nan,nan,nan,nan,nan,nan
