first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1342396800,254823,Minecraft: Xbox Edition - Skin Pack 1,"[12, 49]",Minecraft Xbox Edition  Skin Pack 1 comes with 45 skins most of them based on characters from various games,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1341964800,196847,Pinball Arcade,"[6, 9, 14, 41, 46, 48, 49, 130]",Pinball Arcade by FarSight Studios features exact recreations of the alltime greatest pinball tables from Williams Bally Stern Pinball and Gottlieb together in one game  Every flipper bumper sound effect and display pixel has been painstakingly emulated in astonishing detail,"[13, 30, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1343606400,152019,Undead Syndrome Episode 1,"[6, 12]",In The Undead Syndrome players assume the role of a nameless amnesiac woman who is stabbed and killed while walking through a desolate street during the daytime She soon awakens only to find herself unceremoniously transported into a haunted house Unable to distinguish nightmare from reality the woman vows to unravel the facts in relation to her death and murderer,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1342656000,145406,Assassin's Creed I+II Welcome Pack,"[9, 12]",When Altair and Ezio come together they make you an irresistible deal From Jerusalem to Renaissance Italy the two assassins discover secrets hidden in the depths of history and avenge the wrongs dealt to them Although both games are now available as Best Priced Editions this is a two games in one ultimate value pack,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1342396800,106173,Kinect Fun Labs: Mars Rover Landing,[12],Missing,Missing,Missing,Missing,0.1,0.0,1.85,45.0,2.0,4.0
1343260800,99948,Persona 4 Arena: Ultimate Edition,"[9, 12]",Get Persona4 Arena Ultimate Edition Fighting game for PS3 console from the official PlayStation website Know more about Persona4 Arena Ultimate Edition Game,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1342137600,65266,Dungeon Fighter Live: Fall of Hendon Myre,[12],A port of Dungeon Fighter Online for the Xbox 360 Supported 4 player online or offline coop with 3 playable characters Slayer Fighter and Gunner  Hackandslash action and 2D side scrolling meet multiplayer mania in Dungeon Fighter LIVE Fall of Hendon Myre Take on the role of three classic Dungeon FightersSlayer Gunner and Fighterto defend Hendon Myre from monsters spreading Phantasmalia Customize your heroes by creating and enhancing gear and deliver unique attacks by chaining and combining skills all while playing with up to 4 players on the same console or via Xbox LIVE,"[12, 25]",Missing,Missing,8.48,9.0,26.02,60.0,2.0,4.0
1343001600,59651,1on1 Basketball,[12],A one on one basketball game,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1342483200,47630,American Mensa Academy,"[5, 6, 9, 12, 37]",American Mensa Academy is a brain training game that will give players minds the ultimate cerebral workout Created in direct collaboration with Mensa American Mensa Academy is packed with 100 replayable levels of fun and stimulating minigames and challenges for everyone plus for those really looking to test their grey matter there is a rigorous test designed to calculate your Mensa score directly inspired by questions faced by those attempting to join the renowned global high IQ society,"[9, 26]",Missing,Missing,0.0,0.0,11.33,0.0,0.0,1.0
1341273600,47438,Bellator: MMA Onslaught,"[9, 12]",Earn your title as you fight to be the best mixed martial artist around in Bellator MMA Onslaught,[4],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1341446400,44663,Anarchy Reigns: Limited Edition,"[9, 12]",Set in the postapocalyptic future this is an overthetop close combat fighting game set in a massively open and fantastical world Pick from an imaginative mix of human and cyborg characters and set out on a multiplayer melee where anarchy reigns  With a diverse range of multiplayer modes on offer ANARCHY REIGNS pits players against each other in a variety of team or individual versus battles,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1343088000,22889,Left 4 Dead 2: Cold Stream,"[6, 12]",This DLC is a custom campaign developed by Matthew Lourdelet the developer of 2 Evil Eyes and eventually made official by Valve  This DLC features the rest of the original campaigns from Left 4 Dead Death Toll Dead Air Blood Harvest as well as the later addition of Crash Course They were ported over to Left 4 Dead 2 in a similar fashion with No Mercy when The Sacrifice was released featuring the Left 4 Dead Survivors,Missing,Missing,Missing,0.5,0.73,0.0,70.0,12.0,7.0
1342224000,22268,Apple Jack 2,[12],The XBLA sequel to Apple Jack It is a platforming game  Apple Jack 2 takes all the ingredients that made the original game a hit with players and ramps everything up to 11 with larger levels more platforms traps and obstacles more puzzles more gameplay more everything,"[8, 9]",Having rescued his dog in Apple Jack 1 life quickly returned to normal for Apple Jack and before long he was working ninetofive in a plastics company  Looking out of the window on a sunny day he imagines all the other adventures waiting for him out there in the world,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1343174400,18052,Wreckateer,[12],Featuring Avatar FameStar Wreckateer uses the Kinect to put you in control of a massive castlewrecking Ballista With the help of Wreck and Tinker use 6 magic projectiles to travel the land and destroy 60 castles,[9],Missing,Missing,0.0,0.0,0.0,30.0,1.0,0.0
1341532800,11478,Frogger: Hyper Arcade Edition,"[5, 9, 12]",Frogger gets the PacMan Championship Edition treatment and then some in this update from Zombie Studios,[33],Missing,Missing,0.0,1.06,0.0,60.0,2.0,1.0
1343692800,9397,The Expendables 2: The Videogame,"[6, 9, 12]",Four Expendables are hired to rescue an extremely valuable kidnapped Chinese billionaire Its business as usual until all hell breaks loose and the explosive mix of testosterone and kerosene detonates The result is a massive fireball that never lets up with the relentless action concluding where the new movie begins The Expendables 2 videogame is a way for fans to experience all of their favourite explosive moments as their favourite stars in fourplayer coop action,"[5, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1341360000,78460,Mass Effect 3: Extended Cut,"[6, 9, 12]",The Extended Cut downloadable content adds to and modifies the ending of Mass Effect 3 in response to fan feedback,"[12, 31]",Missing,91.40726868534483,2.12,2.23,2.88,74.0,95.0,74.0
1342137600,7936,La-Mulana,"[3, 6, 14, 46, 48, 49, 130]",LaMulana is the Ruins Exploration Archaeological action game in which the player seek the Anthropoorigin sleeps in the Huge Ruin LaMulana which is said the beginning of whole the civilizations Various types of traps for blocking infiltrators are awaiting inside the ruins and sentinelmonsters are roaming about Target the deepest point of the ruins by figuring out riddles putting off the monsters and deactivating the traps The way to the goal will be extraordinary more complex riddles will be waiting for you as you come deeper point Handle Professor Lemeza to find out the Anthropoorigin,"[8, 9, 31, 32]",My name is Lemeza Kosugi Teaching archaeology at a university Actually not a proffessor but an assistant While lecturing at a university as long as Im on vacation I fly around the world to seek undiscovered ancient ruins  One day back from a lecture I found a somewhat dirty envelope on my desk  Eventually I found it Ive won  The familiar hand writing on the offcut of the familiar datebook seems like ridiculing me A poetry titled Legend of Ancient Times is written on the back of it A gold coin with never seen pattern is in the bottom of the envelope But I do know well the writing on this I suppose my dad finally did it  Unknown ancient ruins which had become the beginning of whole the civilizations My dads lifelongwork seems became bearing  This short triumph childish letter is always the sign to go Hes telling me to comeHe intends to hold the treasure by using me again that will be over My ambition for overreaching him is about to be gone before such a wonderful research object whom i cant see even if I lived for 500 years  I packed my beloved laptop for exclusive use of Archaeology research for a start usefull brother lash and gun and also every kind of bad stuff and headed to the airport The destination is LaMulana the legend land said as The beginning of whole the civilizations and Anthropoorigin  Though all the stuff without the laptop and the lash which I whined as souvenirs were confiscated at the airport Ill be back with lots more stuff then thats not much trouble,89.38255694464078,21.0,54.95,66.4,65.0,11.0,11.0
1341360000,3029,Spelunky,"[6, 9, 12, 46, 48, 130]",Spelunky also known as Spelunky HD is a remake of Spelunky now known as Spelunky Classic an open source indie platformer video game created by Derek Yu and originally released as freeware for Microsoft Windows The player controls a spelunker who explores a series of caves while collecting treasure saving damsels fighting enemies and dodging traps The caves are procedurally generated making each run through the game unique Spelunky is one of the first examples of a roguelikelike borrowing concepts from the roguelike genre and was the influence for many later roguelikelike games,"[8, 31, 32]",Missing,87.12165099982,20.16,44.23,93.48,80.0,278.0,173.0
1341532800,13100,Super Amazing Wagon Adventure,"[6, 12]",Super Amazing Wagon Adventure is a fastpaced 2d shooting game with a random story You control a group of three migrants traveling west along a wagon trail The game consists of short scenes that are sequenced together in a semirandom way to tell a crazy adventure story One minute you could be massacring a herd of buffalo the next attacked by eagles while falling off a cliff,"[5, 31, 32]",Missing,86.9268442575708,1.09,2.97,9.88,72.0,17.0,17.0
