,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],214844,Rise of the Tomb Raider: Endurance Mode,"[6, 12, 49]",Alone and in the wild Lara must scrounge scavenge craft and survive the harsh elements by day as well as lethal threats from enemies both man and beast by night This is her ultimate womanversuswild test to push the limits of how long she can survive on her own in sprawling unforgiving landscapes Fire takes fuel cold kills the unprepared food restores health but everything must be caught collected or crafted You start with nothing and must find everything Challenge friends to your longest survival run and battle to the top of the leaderboards for the title of Ultimate Survivor,Missing,Missing,,,,,,
1,"[5, 12, 25]",198413,Warframe: The Second Dream,"[6, 48, 49]",The Sentient Hunhow awakens from his slumber seeking revenge on the Tenno for their actions during The Old War Allying with the Stalker they seek to destroy the womb in the sky later revealed as the Tennos weakness a Reservoir on Lua that was hidden within the Void by the Lotus to protect the Tenno from the Sentients,Missing,Missing,,,,,,
2,Missing,169033,Battlefield 4: Legacy Operations,"[6, 48, 49]",The Return of a Classic,Missing,Missing,,,,,,
3,[10],168739,WRC 5: WRC - eSports Pack 1,"[6, 48, 49]",Put your driving talents to the test with these 7 new races for WRC 5 and discover the WRC Concept Car E1 a brand new car This content can be used in Quick Rally and Quick Stage modes,Missing,Missing,,,,,,
4,"[8, 9, 31]",146687,MathLand,"[39, 48, 49, 130, 167, 169]",An evil pirate Max has stolen the sacred gems and has cursed the islands filling them with obstacles and traps Help Ray our pirate find the gems and restore the natural order of things Navigate your ship through the seas to get them but remember you will need a spyglass to discover new islands Solve fun math games to get them addition subtraction numbering multiplication tables and division The islanders need you EVERY ISLAND IS AN ADVENTURE Have fun with over 25 levels and negotiate all kinds of obstacles in order to get to the chest that holds the gem It will be a real adventureyoull have to deal with quicksand bewitched parrots volcanoes with lava puzzle games magic doors funny carnivorous plants etc It will surprise you EDUCATIONAL CONTENT For children aged 56  Learning to add and subtract with very small numbers and amounts 1 to 10  Sorting numbers from higher to lower 1 to 10 and vice versa  Reinforcing mental arithmetic with already learned additions and subtractions For children aged 78  Learning to add and subtract with larger numbers and amounts 1 to 20  Getting started on learning multiplication tables  Sorting numbers from higher to lower 1 to 50 and vice versa  Developing mental arithmetic with educational games based on addition subtraction and multiplication tables For children aged 9 and adults  More complex additions and subtractions teaching mental association of numbers with different arithmetic strategies adding and subtracting  Reinforcing the learning of all multiplication tables,Missing,Missing,,,,,,
5,[5],136028,Call of Duty: Black Ops I & II Combo Pack,"[9, 12, 49]",This bundle contains   Call of Duty Black Ops I  Call of Duty Black Ops II,Missing,Missing,,,,,,
6,[35],96362,The Jackbox Party Bundle,"[9, 49]",It doesnt get any party gamier than this This massive compilation includes all the games in The Jackbox Party Pack  named Local Multiplayer Game of The Year by Giant Bomb  and The Jackbox Party Pack 2 the new sequel thats receiving even raver reviews,Missing,Missing,,,,,,
7,[31],91297,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,"[6, 9, 12, 14, 34, 39, 48, 49]",Minecraft Story Mode is an adventure game set in a Minecraft world It is a fivepart episodic series that will take you to the Nether the Farlands the End and beyond You will drive how the story flows through the decisions you make what you say to people and how you say it and what you choose to do in moments of thrilling action,Missing,Missing,1.8,1.83,1.83,72.0,24.0,35.0
8,[31],47488,Just Cause 3: Collector's Edition,"[6, 48, 49]",The Mediterranean republic of Medici is suffering under the brutal control of General Di Ravello a dictator with an insatiable appetite for power Enter Rico Rodriguez a man on a mission to destroy the Generals hold on power by any means necessary With over 400 square miles of complete freedom from sky to seabed and a huge arsenal of weaponry gadgets and vehicles prepare to unleash chaos in the most creative and explosive ways you can imagine    The Just Cause 3  Collectors Edition comes equipped with everything youll need to set the world on fire The centerpiece of the collection is the 15inch replica of Ricos signature grappling hook which exploded to the top of the collectors edition vote as the most desired item of the fans The Collectors Edition also includes an official map of Medici the string of islands that make up Just Cause 3s humungous destructible world a 32 page hardcover art book and the Day One Edition of the game which includes the weaponized vehicle pack,Missing,Missing,,,,,,
9,"[5, 31]",41615,Call of Duty: Black Ops III - Hardened Edition,[49],Call of Duty Black Ops III Hardened Edition Includes Call of Duty Black Ops III Game LIMITED EDITION SPECIALIST CONCEPT ART CARDS  Call of Duty Black Ops III multiplayer introduces the new Specialist character system allowing players to choose from 9 elite black operations soldiers  each with their own look personality and voice Each Specialist is featured on their own art card that includes exclusive concept art biography and a description of their unique weapon and ability THE GIANT BONUS MAP  Zombies returns in all of its undead glory with The Giant a Nazi research facility featuring the weaponupgrading PackaPunch Machine Relive the chaos of Treyarchs classic Der Riese Zombies map picking up the Zombies story with Dempsey Nikolai Richtofen and Takeo where Origins left off COLLECTIBLE STEELBOOK  Limited edition steel game case featuring an exclusive design INGAME BONUS CONTENT WEAPONIZED 115  The Weaponized 115 Personalization Pack brings the popular Zombies theme to your favorite Multiplayer weapon Customize your weapons with the fan favorite Originsinspired camo reticle and animated calling card INGAME BONUS CONTENT CYBORG  The fan favorite Cyborg Personalization Pack returns in Call of Duty Black Ops III fullyloaded with an electrotechthemed weapon skin uniquelyshaped reticle and a calling card OFFICIAL CALL OF DUTY BLACK OPS III SOUNDTRACK  Upgrade your playlist with a digital copy of the ingame score,Missing,Missing,,,,,,
10,[5],41613,Gears of War: Ultimate Edition and Rare Replay,[49],Original Gears of War is remastered in 1080P and modernized for Xbox One including support for 71 Surround Sound Includes new content including five campaign chapters never released on Xbox Celebrate Rares 30th Anniversary with a jawdropping collection of 30 iconic games lovingly presented for Xbox One 10000 Gamerscore points available and 700 hours of gameplay Tackle snapshot challenges and enjoy exclusive bonus features,Missing,Missing,,,,,,
11,[5],26050,Call of Duty: Advanced Warfare - Barong Exoskeleton Pack,"[6, 9, 12, 48, 49]",Unleash the lion within using the Barong exoskeleton Pack Protect your throne as the king of any match in your demonbanishing exoskeleton and guardian helmet,Missing,Missing,,,,,,
12,"[25, 31]",26045,Batman: Arkham Knight - Rocksteady Themed Batmobile Skin,"[48, 49]",Customize the legendary Batmobile with this unique Rocksteady themed skin,On Halloween Scarecrow forces the civilian evacuation of Gotham City after threatening to unleash his potent new fear toxin Batman tracks Scarecrow to a hideout where he rescues the imprisoned Poison Ivy who had refused to join Batmans other rogues in Scarecrows plot Batman meets with Oracle who identifies Ace Chemicals as the source of Scarecrows toxin Batman investigates the facility but encounters the Arkham Knight and his heavily armed militia Batman overcomes the forces and locates Scarecrow who has transformed the entire building into a toxin bomb Scarecrow reveals that he has kidnapped Oracle and exposes Batman to the toxin before escaping Batman inhibits the bombs blast radius before he is confronted by the Joker  A flashback reveals that before the Joker died his infected blood was used in blood transfusions infecting five people including Batman Batman concealing his infection from others imprisoned the four other recipients who were physically and mentally transforming into the Joker The Joker now existing as a mental projection produced by the infected blood and fear toxin frequently appears to taunt Batman and manipulate his perception of reality After Batman escapes the exploding Ace Chemicals he alerts Gordon to Oracles kidnapping who angrily leaves to find Scarecrow  Batman learns that Scarecrow recruited businessman Simon Stagg to build the Cloudbursta mass dispersal device for the fear toxin Aboard Staggs airship Batman interrogates Stagg and finds Scarecrow but a dose of fear toxin allows the Joker to temporarily assume control of Batmans body while the Arkham Knight extracts the Cloudburst Recovering Batman locates Oracle in Scarecrows hideout but when he arrives she is exposed to the fear toxin and commits suicide in terror Harley Quinn seizes Batmans base in the Panessa movie studio to rescue the Jokerized patients Batman and Robin capture Harley and the infected but one of the patients Henry Adams kills the others before committing suicide believing that Batman will become the perfect Joker Realizing that Batman is infected Robin attempts to imprison him before the Joker takes control but is instead imprisoned by Batman who refuses to stop until Scarecrow is caught,Missing,,,,,,
13,"[25, 31]",26044,Batman: Arkham Knight - Original Arkham Batmobile,"[6, 48, 49]",Seize control from Gotham Citys most notorious villains with the original Arkham Asylum Batmobile,Missing,Missing,,,,,,
14,"[25, 31]",26043,Batman: Arkham Knight - Crime Fighter Challenge Pack 5,"[6, 48, 49]",Get this Crime Fighter Challenge Pack to receive various combat and predator maps featuring Batman the Batmobile Nightwing Azrael and Harley Quinn This expansive challenge pack allows focused training in Freeflow Combat and Invisible Predator stealth incursion,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
15,"[25, 31]",26042,Batman: Arkham Knight - Batman: Noel Skin,"[48, 49]",Face your foes with this reinforced leather suit from the Batman Noel comic,Missing,Missing,,,,,,
16,"[25, 31]",26041,Batman: Arkham Knight - 2008 Movie Batman Skin,"[6, 48, 49]",Patrol the streets of Gotham City with this Batman costume inspired by the 2008 movie The Dark Knight,Missing,Missing,,,,,,
17,[5],23293,Star Wars Battlefront: Battle of Jakku,"[6, 48, 49]",Battle of Jakku is a free expansion pack for Star Wars Battlefront The expansion pack serves as an insight to the Battle of Jakku a battle that happened a 369 days after the Battle of Endor and serves as one of the many precursors to The Force Awakens,Missing,Missing,,,,,,
18,"[2, 9, 31]",21773,King's Quest: Chapter 2 - A Rubble Without a Cause,"[6, 9, 12, 48, 49]",Kings Quest  Rubble Without A Cause is the second of five chapters in the new critically acclaimed reimagining of the classic Kings Quest game series In this latest adventure King Graham takes players back to his first test as ruler of Daventry When a mischievous horde of goblins takes his kingdom hostage a newly crowned and woefully unprepared Graham must rise up to free his people and prove himself the leader he was destined to become  Will Graham and his friends unearth a way to escape their rockbrained captors Will he take for granite everything he learned as an adventurer Does he have the stones to reclaim his mantle and lead his kingdom to safety Will the hat make it out ok Its time to tell your story,In chapter two Goblins have kidnapped everyone in Daventry and a newly crowned King Graham must learn to be the leader the kingdom needs The second chapter will take place five years after the first and will introduce new characters as well as furthering the stories of fan favorites like Olfie Whisper Acorn Amaya the blacksmith Wente the Baker and the Hobblepots Perhaps we will even find out what the goblins are doing with all those stolen mattresses,Missing,2.63,3.2,3.89,71.0,16.0,28.0
19,"[31, 32]",25843,Wick,"[3, 6, 14, 48, 49]",Wick is a survival horror game where ghost stories are brought to life Explore a local legend about the long lost children in the woods who can still be seen but only by those who dare to enter alone by candlelight,Deep in the darkness you sense you are not alone But will you live to tell the story Navigate the darkness by candlelight but be sure to keep track of the candles you find Youll need to stay in the light to keep your fear at bay and there is plenty to be scared of Youll soon discover youre not alone Come face to face with a variety of enemies then learn what it takes to evade each one or die trying,90.0,4.01,6.45,10.0,65.0,6.0,10.0
20,"[25, 31]",15531,Batman: Arkham Knight - Season of Infamy: Most Wanted Expansion,"[6, 48, 49]",Play as Batman with the Season of Infamy Most Wanted Expansion featuring legendary supervillains invading Gotham City In these story missions The Dark Knight faces the most dangerous super criminals as chaos continues to erupt in the streets of Gotham This pack includes 4 separate missions with all new story arcs featuring Ras Al Ghul The Mad Hatter Killer Croc and Mr Freeze,Wonderland Mad Hatter turns himself in at GCPD Headquarters and claims that he has kidnapped three police officers It is up to Batman to find them before they fall victim to Tetchs mad games  Beneath the Surface Iron Heights Penitentiary has crashed in Gotham Bay and now Killer Croc is leading a riot with the other inmates  In From the Cold Mr Freeze has returned to Gotham and his wife has been taken by the Militia Batman must team up with the cold hearted scientist to save her  Shadow War Batman discovers that there are now two factions of the League of Assassins and he must stop them both before they destroy Gotham,89.93808250877869,,,,,,
