first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1128470400,[5],260027,Doom 3: Resurrection of Evil,[11],A standalone release of the expansion Doom 3 Resurrection of Evil It includes the main game the expansion The Ultimate Doom Xbox port with its extra stage Doom II Xbox port with its extra stage and Master Levels for Doom II,Missing,Missing,4.06,4.89,5.72,71.0,170.0,230.0
1128556800,Missing,230231,Halo Triple Pack,[11],The Halo Triple Pack is a threecase pack containing Halo Combat Evolved Halo 2 and the Halo 2 Multiplayer Map Pack,Missing,Missing,nan,nan,nan,nan,nan,nan
1130112000,"[12, 13, 15, 31]",225246,The Sims 2,"[8, 11, 21]",The console versions of The Sims 2 featured local splitscreen multiplayer a story mode and an option to control game characters directly as opposed to queuing options as is traditional Sims gameplay In this videogame you cannot have children nor age but you are only adults excluding elders even though you can get married You must earn aspiration points to unlock rewards by filling up your goals which will also be needed to complete story mode Story mode is a sequence of multiple levels along with developed storylines which each character asks you to fulfill wants that pertain to their story There is also a sandbox mode where you can live in a preset family or build your own,There are 12 different locations that Sims may travel to across Pleasantview Strangetown and Melbourne throughout the course of the game In order to unlock a new location the player must complete Golden Wants basically a Want that is a mission,Missing,32.19,58.47,185.41,77.0,287.0,80.0
1130284800,[14],73266,The Hustle: Detroit Streets,"[8, 11, 38]",The Hustle Detroit Streets is a billiards game for the Xbox PSP and Playstation 2,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1128816000,[31],47359,Pilot Down: Behind Enemy Lines,"[6, 8, 9, 11]",The gameplay is like the storming of the territory with machine guns and silent infiltration The choice of weapons is not very large but there are things with which the player interacts with the environment In each mission in addition to the main task there is an additional destruction of propaganda leaflets disabling equipment For the most part the player uses the weapon but sometimes you can use a strangulation or quietly pass through enemy territory Also in the game there is a system to improve the character on points earned during the game You can improve the properties such as quietness accuracy health,Missing,Missing,6.5,0.0,20.0,55.0,3.0,3.0
1129593600,Missing,23148,World Poker Tour,"[8, 11, 24, 38]",Bet raise and bluff your way to the top as you make your mark in the virtual poker world by creating your very own character and controlling the destiny of your career Gain experience points at every table bump up career earnings with every win and even flaunt your poker prowess by decking out your player with accessories available for purchase with your earnings Then take your stack online to compete against players across the country set up poker nights with your friends and chat live An exclusive presentation system featuring graphics and camera angles modeled after the popular World Poker Tour television show and insightful commentary by WPT commentators Mike Sexton and Vince Van Patten turn your living room into seat at a WPT table,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1130371200,"[4, 5, 12, 15, 31]",21438,Capcom Classics Collection,"[8, 11]",Capcom serves up a collection of classic games in Capcom Classics Collection You can relive more than 20 classic titles including 1942 Final Fight Ghosts n Goblins and Commando The games can be played in either one or twoplayer mode Capcom Classics Collection also includes bonus material such as remixed soundtracks game tips and original artwork,Missing,Missing,nan,nan,nan,nan,nan,nan
1130457600,"[5, 9, 33]",6236,Without Warning,"[8, 11]",Without Warning is a thirdperson arcadestyle shooter video game set in a vast chemical plant In the midst of a brutal terrorist plot the game follows the actions of the six playable characters three Special Forces members a security guard a secretary and a cameraman Set over twelve hours the feel of the game storywise is similar in style to the TV series 24  Without Warning was developer Circle Studios only video game before the company began focusing on DVD games as opposed to console games It was also the first game that Capcom published that was developed by a Western company Despite relatively high expectations during development given the developers previous work on the hugely successful Tomb Raider series upon release it received generally negative feedback by most game critics and players due to an evidently rushed release Most complaints centred on the glitchy AI and numerous other technical inadequacies coupled with a poor storyline and characters,Missing,Missing,0.0,10.72,12.63,50.0,2.0,2.0
1128643200,[8],6227,Wallace & Gromit: The Curse of the Were-Rabbit,"[8, 11]",The main characters are Wallace and Gromit whose new company AntiPesto is charged with keeping rabbits away from the upcoming Giant Vegetable Competition Use the BunGun to suck up pests and shoot them into a drain to save the day,Missing,Missing,0.0,0.0,34.0,50.0,4.0,1.0
1129248000,"[5, 8, 9, 10, 15, 33]",6186,Taito Legends,"[6, 8, 11]",Taito Legends is a games collection for PlayStation 2 Xbox and Windows It includes  Space Invaders 1978  Phoenix1980  Space Invaders Part 2 1980  Colony 7 1981  Electric Yoyo 1982  Jungle Hunt 1982  Zoo Keeper 1982  Elevator Action 1983  Great Swordsman 1984  Return of the Invaders 1985  Bubble Bobble 1986  Gladiator 1986  Tokio 1986  Exzisus 1987  Plump Pop 1987  Operation Wolf 1987  Rainbow Islands 1987  Rastan 1987  Super Qix 1987  The New Zealand Story 1988  Operation Thunderbolt 1988  Battle Shark 1989  Continental Circus 1989  Plotting 1989  Volfied 1989  Ninja Kids 1990  Space Gun 1990  Thunderfox 1990  Tube It 1993,Missing,Missing,11.0,0.0,0.0,80.0,1.0,1.0
1128988800,[14],5958,NCAA March Madness 06,"[8, 11]",Electronic Arts NCAA Basketball franchise returns with new and improved features for the 2005 season The new lockdown stick allows you to force opponents to make easier turnovers and make smoother passes to teammates You can have your senior captain get your team into the game and get your crowd fired up to rattle your rivals into mistakes With an much more updated dynasty mode you can now recruit Junior College players with updated stats to keep you ahead of your rivals and relive some of the greatest moments with College Classics and play up to 20 great games repeating history or completely changing it,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1130025600,[26],5746,The Bible Game,"[8, 11, 24]",A trivia game to test gamers biblical knowledge The Bible Game for Game Boy Advance combines actionadventure play style with trivia challenges In their quest to protect the Armor of God players may choose to play as either Billy or Jenny across seven levels including forest snowy tundra desert and tropical island environments Along the way they must answer questions from both the Old and New Testaments Either the New International Version or King James translation may be selected and three levels of difficulty keep the game accessible for all ages,Missing,Missing,2.1,0.0,0.0,55.0,4.0,2.0
