first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1033862400,[14],166490,FILA World Tour Tennis,[11],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1034208000,[13],62228,Jockey's Road,[11],Jockeys Road was developed by veteran horseracing game developer Progress and was intended to bring a new roleplaying element into the genre As in previous horseracing games players assume the role of a jockey and race on a variety of tracks More than 300 horses which are randomly generated in polygon form using data inputted by the user are featured in the game The script for the game was written by Kenji Terada who is known for his work as a scriptwriter for Final Fantasy I Final Fantasy II and Final Fantasy III on the Famicom,Missing,Missing,nan,nan,nan,nan,nan,nan
1034640000,[14],20795,TransWorld Snowboarding,[11],TransWorld Snowboarding offers huge vibrant realworld snowboarding levels with natural snow kickers and ramps for launching rails and downed trees to jib and grind on and natural halfpipes and quarterpipes for performing tons of tricks But its not all fun and games  treacherous terrain and steep cliffs lurk around every corner,Missing,Missing,0.0,0.0,0.0,80.0,1.0,0.0
1034035200,"[9, 15]",6229,Whacked!,[11],In Whacked you are one of seven demented contestants competing on a dangerous game show Pitted against each other in freeforall combat contestants must use powerups and weapons such as giant staplers and rubber ducky grenades to flatten their opponents The games various modes have you fighting to collect resources fending off a horde of maneating chickens or exchanging blows in fierce deathmatches There are more than a dozen levelsincluding an arctic pipeline a Christmas tree and a kitchen sinkfor you to conquer,Missing,Missing,5.0,0.0,20.0,53.0,2.0,2.0
1035676800,[14],6215,Toxic Grind,[11],In the year 2097 BMX riding has been outlawed and a twisted reality game show is the showcase for public execution of these fugitives The maniacal host of the show Dixon Von Blass has eliminated all but a handful of these riders and resorted to injecting his contestants with a powerful toxin before the show Injected with the deadly toxin you were chosen to compete through famous locations and time periods The only way to survive is to complete objectives avoid deadly obstacles and pull off insane tricksall the while avoiding Dixons henchmen,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1035331200,"[8, 12, 31]",6202,ToeJam & Earl III: Mission to Earth,[11],The alien duo is back in an allnew adventure In ToeJam  Earl III Mission to Earth ToeJam Big Earl and their new friend Latisha embark on a mission to retrieve the 12 sacred Albums of Funk stolen by the inhabitantats of Earth Across expansive environments you must guide this group toward a showdown with the evil AntiFunk Youll collect a wide variety of powerups take on dangerous side quests and doubleteam the clueless Earthlings in style,ToeJam  Earl III follows the extraterrestrial protagonists ToeJam and Earl who starred in the series previous games and a new female character named Latisha ToeJam is threelegged and red Earl is overweight and orange Both characters have been considered parodies of American hiphop and urban culture Latisha has been variously described as feisty and brimming with attitude by critics  The three characters journey to Earth in order to retrieve the stolen twelve Sacred Albums of Funk and return them to Lamont the Funkopotamus Levels take place on terrains that represent Earths ecosystems The games ultimate antagonist is the AntiFunk whose defeat will save the world from all that is unfunky The funk has been described as a parody of the Force from Star Wars with the AntiFunk being the dark side,Missing,4.0,8.5,0.0,55.0,5.0,3.0
1035504000,"[4, 10, 13, 14]",6014,Robot Wars: Extreme Destruction,"[6, 11]",Robot Wars Extreme Destruction is an Action game developed by Gamezlab and published by BBC Multimedia which was released in Europe in 2002,Missing,Missing,0.0,0.0,23.0,70.0,1.0,1.0
1034899200,"[4, 14]",5811,Deathrow,[11],Enter a brutal fighting sport where only the fastest and toughest players are victorious Deathrow combines the fast gameplay of thirdperson action games the intensity of fighting games and the cooperative team play and gritty roughness of rugby The object of Deathrow is to win matches by any means necessary either by scoring as many points as possible before time runs out or by severely injuring your opponents and removing them from the field of combat Engage in fierce handtohand combat against your friends enemies or intelligent AI opponents that dont just get madthey get even,Missing,Missing,0.0,16.22,0.0,63.0,3.0,2.0
1035849600,[15],4016,Monopoly Party,"[8, 11, 21]",Missing,Missing,Missing,0.5,0.0,0.0,70.0,1.0,1.0
1035676800,"[5, 10, 31, 33]",733,Grand Theft Auto: Vice City,"[6, 8, 11, 14]",In the year 1986 Tommy Vercetti is heavily indebted to his mafia superiors after a drug deal gone awry but his dreams of taking over Vice City based on Miami push him down a different path Featuring a wide variety of vehicles and weapons radio stations playing hit songs from the era and an intense atmosphere GTA Vice City is an openworld sandbox satire of 80s Miami,Welcome to Vice City Welcome to the 1980s  Having just made it back onto the streets of Liberty City after a long stretch in maximum security Tommy Vercetti is sent to Vice City by his old boss Sonny Forelli They were understandably nervous about his reappearance in Liberty City so a trip down south seemed like a good idea But all does not go smoothly upon his arrival in the glamorous hedonistic metropolis of Vice City Hes set up and is left with no money and no merchandise Sonny wants his money back but the biker gangs Cuban gangsters and corrupt politicians stand in his way Most of Vice City seems to want Tommy dead His only answer is to fight back and take over the city himself,87.68047221885688,17.82,25.6,40.54,84.0,1452.0,1403.0
1034121600,[5],2143,TimeSplitters 2,"[8, 11, 21]",TimeSplitters 2 is a firstperson shooter that requires players to kill enemies and complete objectives using a variety of weapons and tactics in different predefined scenarios Armour and health bars on the sides of the screen lower when the player is shot which can be increased by walking over body armor and medical kits,The game starts in the year 2401 when Sergeant Cortez and Corporal Hart are sent to a TimeSplitter infested space station where a time portal is being built Their objective is to retrieve the Time Crystals However before they can reach them the TimeSplitters take them into different time periods of the past They must be followed and the time crystals retrieved,87.12122453988633,8.72,19.09,32.76,82.0,157.0,88.0
1035504000,"[10, 14]",7968,Colin McRae Rally 3,"[6, 8, 11]",You are given 3 seasons to win the world rally championship racing the Ford Focus RS RWC In each season there are 8 competitions staged in Australia the USA England Sweden Japan Greece and Finland Each competition has 6 stages set around different landscapes and a special headtohead stage at the end You are out to beat the clock and the time set by the opposing teams on each occasion Beat the time win the stage and you are once step closer to taking the world title  Along the way you can alter and modify the Focus setup from the wheels used gearboxes brakes suspension and so forth You can also test drive the car before any event to make sure the setup is to your liking,Missing,80.01199517664453,8.8,10.34,12.42,75.0,19.0,19.0
