,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,47323,NightCaster: Defeat the Darkness,[11],NightCaster is a thirdperson singleplayer actionadventure game for the Xbox developed by VR1 Entertainment and published by Microsoft Players take the role of Arran a novice wizard whose magical power grows as he ages throughout his quest to collect spells and rid the world of eternal night NightCaster was released on December 26 2001 and its ESRB rating is Teen    In December 2002 the sequel NightCaster II Equinox was released with twoplayer compatibility    The game received generally middling reviews with a Metacritic average of 611,Missing,Missing,Missing,30.0,0.0,0.0,67.0,3.0,1.0
1,18268,New Legends,[11],New Legends is a thirdperson action game setting man against militia in a world of tomorrow where both technology and tradition blend to create a rich and threatening world Its a thrilling combination of mysticism and machines of religion and aggression of blades and bullets,[31],Missing,Missing,5.65,0.0,0.0,0.0,0.0,1.0
2,6218,UFC: Tapout,[11],UFC Tapout is a video game in the fighting genre based upon the Ultimate Fighting Championship The game was released in North America on February 28 2002 for the Xbox console  Tapout was published by Crave Entertainment and developed by DreamFactory The subtitle Tapout refers to a fighter tapping his hand indicating that he has submitted to a submission hold A tapout along with a knockout judges decision and referee stoppage is one of the ways of ending a UFC bout  The game features many of UFCs top stars including Matt Hughes Chuck Liddell Mark Coleman Frank Shamrock and Tito Ortiz Competitions can take place in several modes such as exhibition tournament arcade and championship mode Several fighters throughout the game are unlockable such as two female competitors and celebrity IceT  UFC Tapout received generally lukewarm reviews from critics A sequel to this game entitled UFC Tapout 2 was released in 2003 Other than an updated roster the game is very similar to the first Tapout and received similar reviews Tapout 2 was published by TDK Mediactive Both games have an ESRB rating of T for Teen,"[4, 14]",Missing,Missing,,,,,,
3,6053,Sneakers,[11],Get ready for a fun adventure filled with cartoon combat In Sneakers you play Apollo a mouse who must lead his friends through a humansized town to battle the enemy You must protect your troops by directing their actions and throwing windup punches and flying kicks While your small size lets you take shortcuts through small holes in the wall it also makes a rolling apple as dangerous as a tumbling boulder Only those with cunning and quick minds can leave victoriously,"[9, 31]",Missing,Missing,4.0,0.0,0.0,60.0,1.0,1.0
4,5983,Pirates: The Legend of Black Kat,"[8, 11]",More an actionadventure game than a straight naval sim Pirates The Legend of Black Kat is designed to offer PS2 and Xbox gamers the chance to live the free but dangerous life of a true pirate Players will explore five strange new lands that hold unimagined treasures for those brave and skilled enough to claim them Battle and conquest are also important ingredients in a pirates lifestyle and combat takes place both on land and on the high seas The players character is quick with a sword and can increase her swashbuckling skills with experience  Similarly wealth gained from adventure and victory allows the pirate to upgrade to larger ships with more deadly weaponry A dozen unique fighting vessels will become available to skilled captains along with special accoutrements that afford the ships extra powers Sea battles involve a realistic combination of positioning and timing as tall ships align themselves to fire on enemy vessels from port and starboardmounted weapons and time must be spent reloading the powerful cannons and guns after each shot The ability to repair damage on the fly is also an important strategic consideration in shiptoship fights  Though the gameplay of this 3D adventure is oriented towards fast action several elements of roleplaying are also incorporated to move the story along and involve the player more deeply The lead character Katarina de Leon plots a thoughtful course for her career on the open seas The Black Kat sets sail to uncover mysteries and position herself in circumstances that will increase her overall status among other pirates securing a position of power In addition to Katarinas welldeveloped storyline the games Captain vs Captain battle mode allows a more combatintensive freeform style of play  Pirates  The Legend of Black Kat formerly known as Pirates of Skull Cove is Westwoods nextgeneration pirate game with epic ship battles and thrilling swordplay starring Black Kat Take to take to the high seas as Black Kat and master a dozen pirate ships from the simple gunboat to the massive power of a man o war Discover and explore increasingly dangerous and fantastic island worlds and develop Black Kats swordplay skills to master the dagger cutlass and saber to defeat evil pirate bands and loot their treasures,[31],Missing,Missing,6.55,8.5,9.0,68.0,5.0,6.0
5,5914,Metal Dungeon,[11],Metal Dungeon メタルダンジョン is a turnbased roleplaying video game developed by Panther Software for Microsofts Xbox game system  The game takes place in a fictional alternate reality where countries have access to highly advanced magitechnology In the process of creating monsters with this technology using an ancient creature named The Gods of Magic it broke free of its bonds and took control of the secret facility and proceeded to slay all of the research team and arm the compounds defenses The player is a commander in charge of the Cyborg Enforcer Teams sent into the dungeon to reclaim it The game featured 100 levels of randomly generated maps the first ten being the games main story mode The other 90 were extended play for players wanting to continue playing with their strong characters  Game playedit As the game starts you create a team of Enforcers for your expeditions into the dungeon with the option to create over 40 total When creating your characters you are given the ability to alter height sex ethnicity weight and hair style as well as given a choice between the Fencer Caster Analyzer Striker or Broader classes Each falling into a Dungeons and Dragons styled role Several Advanced classes were available by finding Class Chips in the dungeon and applying them to your characters Once inside the dungeon the players team must move around find monsters and equipment while leveling up A major point unsaid in game is that you are not expected to be able to beat a levels boss on the first time entering the level as you could only allocate level up points while out of the dungeon  Dungeons were randomly generated most adhering to a typical design that made the map seem less random then it was Each level has a control room that could possibly be locked holding a boss monster that must be defeated to win the level and unlock the next one  Fencer Fighter class that could use Hammers or Swords and had the rare chance of performing a move like a Final Fantasy Limit Break that would damage all enemies at once  Analyzer Ranged class Without an Analyzer in the party the player is unable to know how much health enemies have and their current HP amount Analyzers used firearms ranging from laser beams to machine guns to rocket launchers that all shared the same in game model  Caster Basic Spell Caster that could be wired with a variety of Spell Chips either bought from the ingame shop or found in the dungeon Each spell had a number of charges that had to be refilled by visiting the surface Casters automatically blocked until the player told them what spell to use  Broader The JackOfAllTrades class that had a flat rate for all skill gains at the expense of leveling up extremely slowly and was reserved for advanced players that foresaw spending a large time grinding  Striker A barbarian class that used combat gloves as their weapon Each strike had a rare chance of instantly killing a nonboss enemy  Receptionedit Metal Dungeon was rated very poorly for its simple game play transparent story and character creation system The games setting turned it into a cult classic near instantly for its magicpunk stylized world The only two male African American skins available looked exactly like,[12],Missing,Missing,8.0,8.0,120.0,0.0,0.0,3.0
6,5776,Circus Maximus: Chariot Wars,"[8, 11]",Circus Maximus is a video game set in Ancient Rome featuring chariot racing Players compete against other chariots each with a horse and a gladiator and compete in death matches where players use their gladiator to fight others to the death The game takes its name from the out door race track in Rome    Circus Maximus is most remembered for game play that offered a combination of realistic Roman history and chariot driving with combat sequences Circus Maximus is regarded as a colossal commercial failure,[10],Missing,Missing,6.0,0.0,0.0,45.0,2.0,1.0
7,1570,Jet Set Radio Future,[11],Jet Set Radio Future is a video game developed by Smilebit and is the sequel to Jet Set Radio Similar to the original it depicts a future Tokyo where freedom of expression is outlawed The user plays a character in the GGs a gang of inline skating graffiti artists who skate around Tokyo covering up rival gangs graffiti knocking over Rokkaku police and dancing to the electric soundtrack The game uses a celshaded style of animation and has been widely acclaimed for its unique music style detailed art and gameplay Though the game is set in the future its style and content incorporates many aspects of 1980s old school hip hop culture as well as 1990s Jpop culture,"[7, 8, 10, 14]",83.41900440269185,Jet Set Radio Future is set in TokyoTo Japan in 2024 where a street gang known as the GGs is fighting for control over the streets against rival gangs as well as the big and powerful corporation known as the Rokkaku Group led by Gouji Rokkaku The Rokkaku Group is attempting to sieze control of Tokyo by force and convert it to a totalitarian police state  The game initially puts the player in control of YoYo an aspiring member of the GGs who has to pass a series of simple tests to join essentially forming a tutorial for the player Once this is complete the player is free to explore Tokyoto and start the fight against the Rokakku Group and rival gangs as either YoYo Corn or Gum and play as up to 21 other unlockable characters throughout the game,11.09,14.57,29.08,83.0,119.0,91.0
8,4063,Pac-Man World 2,"[6, 8, 11, 21]",Long ago back in medieval times an evil spirit known as Spooky had terrorized all of PacLand In response to this the great Wizard Pac created a potion that turned 5 ordinary fruit into the Golden Fruit A young knight called Sir Pacalot fought and sealed Spooky underneath a large tree using the Golden Fruit which were attached to the branches of the tree In the present time late at night Inky Pinky Blinky and Clyde sneak into the village and in their mischief pick the Golden Fruit off the tree in the center of town Unfortunately this has released Spooky from his prison Spooky tells the ghosts to take the Golden Fruit and follow him if they wish to rid the land of the Pacpeople forever When PacMan awakes he hears the news from Professor Pac about the Golden Fruit and Spooky and sets off to defeat the ghosts and Spooky,"[8, 10, 31]",79.90036326056841,Missing,4.61,8.35,12.37,68.0,71.0,52.0
9,6603,Space Channel 5: Part 2,"[3, 6, 8, 9, 12, 23]",Hey there SpaceCats  meet Ulala the grooviest reporter in the galaxy Shes got attitude and shes got moves Help her get the scoop on an unidentified Dance Troupe that has captured thousands of people and is forcing them to dance,"[7, 31]",79.58716361388812,Missing,2.76,5.16,10.37,77.0,52.0,65.0
10,6252,WWE Raw,"[6, 11]",WWF Raw also known as WWE Raw or WWF Raw is War depending on version is a video game released on the Microsoft Xbox and Microsoft Windows by THQ in 2002 It is based on the television series of the same name It was the first WWE game released on the Xbox and also the last WWE game released on PC until the release of WWE 2K15 thirteen years later in 2015 A sequel was released in 2003 It is also the last game released under the WWF name as the World Wrestling Federation changed its name to World Wrestling Entertainment in May of that year,"[4, 14]",70.94429358046888,Missing,8.0,0.0,12.34,64.0,7.0,2.0
11,6161,State of Emergency,"[6, 8, 11]",In State of Emergency the player can choose from one of five different characters Spanky an exgang member McNeil a disgruntled excop Bull a criminal in prison Libra a lawyer and Phreak an orphan The player must complete a variety of missions ranging from Rescue missions to Kill This Person missions to Blow Up This  missions  The player has many different weapons at his or her disposal including shotguns machine guns pistols knives rocket launchers tear gas launchers flamethrowers gatling guns pepper spray molotov cocktails and more It is even possible to use street props such as boxes construction cones benches signposts trashcans and more Breaking and entering stores allows the player to use the items there as a weapon such as a DVD player or a television There are many different enemies such as gang members skinheads and The Corporation forces,"[25, 31]",59.78607094099974,Missing,5.13,8.0,0.0,51.0,18.0,8.0
12,4568,Wreckless: The Yakuza Missions,"[8, 11, 21]",Welcome to Hong Kong where mystery and intrigue money and power and East and West intermingle As the Yakuza terrorizes citizens you arrive on the scene to answer the call of the city Youll command an elite police unit called the Dragons or you can play as a couple of spies hired to defeat Tiger Takagithe head of the Hong Kong Yakuza In 40 wild missions youll fire at moving targets with carmounted rocket launchers maneuver through the destructive environments and experience realtime crashes and vehicle deformation,[10],56.0,Missing,1.73,3.5,3.78,45.0,8.0,8.0
13,23443,NFL Blitz 20-02,"[8, 11, 21]",Missing,[14],53.0,Missing,2.59,0.0,0.0,60.0,1.0,3.0
