,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 31]",224153,Yakuza Kiwami 2: Clan Creator Bundle,"[6, 48, 49]",The ultimate Clan Creator bundle for Yakuza Kiwami 2 This bundle includes ALL the DLC from the console version including the super super rare SSR Clan Creator Leaders and Packs as well as two exclusive weapons the Kiwami Machine Gun and the Kiwami Demon Blade,Missing,Missing,,,,,,
1,Missing,215561,Prison Architect: Escape Mode,"[48, 49, 130]",Swap the role of architect for inmate and try to break out of your prisons Will you earn essential cash by working an honest job or steal money from your fellow inmates Will you plan a stealthy underground escape or raid an armoury and shoot your way out Whatever you do remember to bring plenty of bacon to bribe the sniffer dogs with,Missing,Missing,,,,,,
2,[31],213086,Dragon Ball: Xenoverse 2 - Extra DLC Pack 3,"[49, 130]",This Extra DLC Pack 3 is the perfect content to enhance your experience with a lot of new elements  2 New Powerful Characters Kefla and Super Baby 2  5 New Parallel Quests  4 New Costumes  8 New Skills  2 New Super Souls,Missing,Missing,,,,,,
3,[4],164790,Naruto to Boruto: Shinobi Striker - Deluxe Edition,[49],Purchase Naruto to Boruto Shinobi Striker  Deluxe Edition and get the most complete experience from Naruto to Boruto Shinobi Striker This edition includes the full game and all additional content eligible to the Season Pass,Missing,Missing,,,,,,
4,"[13, 15, 31]",164675,Conan Exiles: Jewel of the West Pack,[49],Get your hands on all new building pieces placeables weapons armors and warpaints from the powerful kingdom of Aquilonia,Missing,Missing,,,,,,
5,"[4, 25]",154721,For Honor: Season 7 - Storm and Fury,"[6, 48, 49]",Dark clouds gather  volcanoes rumble The Gods have stirred Now the factions look to each other for blame Its a clash of passions and rage as each faction turns on each other trying to lay blame and make sense of the changes,Missing,Missing,,,,,,
6,"[13, 14, 31]",154337,TheHunter: Call of the Wild - Vurhonga Savanna,"[6, 49]",Having explored the idyllic Layton Lake District roamed the hills of Hirschfelden and hunted in the icecold forests of MedvedTaiga National Park its time to head south to the Cradle of Life Vurhonga Savanna is in need of your assistance and it is up to you to answer the call,Missing,Missing,,,,,,
7,"[8, 12, 31]",152130,Death's Gambit: Afterlife,"[6, 48, 49, 130]",Deaths Gambit Afterlife is an expansion for Deaths Gambit the 2D sidescrolling Soulslike from developer White Rabbit Along with six new bosses Afterlife offers ten new levels an expanded world and hub 100 talents numerous new weapons and even crafting Multiple endings have also been added as well as some new story content and lore,Missing,Missing,14.89,19.96,33.3,75.0,34.0,52.0
8,"[13, 32]",151307,Overcooked! 2: Too Many Cooks Pack,"[49, 130]",Grab your aprons fire up those stoves and assemble the tastiest team yet with this sizzling Chef packTOO MANY COOKS With the help of these 5 spicy new Chefs youll be chopping frying and serving your way to culinary greatness in no time Theyve got style panache and the skills to match,Missing,Missing,,,,,,
9,[4],144707,Dragon Ball FighterZ: Vegeta,"[6, 48, 49, 130]",The untamable Saiyan Prince wont hesitate to show his raw strength to anyone trying to confront him  This content includes  Vegeta as a new playable character  5 alternative colors for his outfit  Vegeta Lobby Avatar  Vegeta Z Stamp,Missing,Missing,,,,,,
