first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1431561600,[12],266861,Final Fantasy XI: Rhapsodies of Vana'diel,"[6, 8, 12]",A maiden appears in the dreams of the chosen descending from the crystal whispering I must find my master We remained blissfully ignorant of how her countenance portended a violent struggle over the fate of Vanadiel itself,Released across the May August and November 2015 version updates Rhapsodies of Vanadiel is designed to be the conclusion of the main scenario missions of Final Fantasy XI tying together plotlines and characters from across the games previous stories Completing the missions requires registration of and progression through all previous expansion packs Other additions include the new areas Escha and Reisenjima and new trusts,Missing,nan,nan,nan,nan,nan,nan
1430956800,[10],218478,Project Cars: Digital Edition,"[6, 48, 49]",Missing,This Digital Edition is the download release of the game It contains   Project CARS  Limited Edition Car Pack with five new cars  When preordered it also contained the Modified Car Pack with three additional cars,Missing,nan,nan,nan,nan,nan,nan
1432598400,[12],170451,The Witcher 3: Wild Hunt - New Quest 'Contract: Missing Miners',"[6, 48, 49]",Missing,Miners from a small Skellige village are disappearing Investigate and find out whats happening,Missing,0.38,0.46,0.0,77.0,7.0,7.0
1432598400,[5],164730,The Evil Within Digital Bundle,"[48, 49]",Missing,This bundle includes The Evil Within and all season pass content The Assignment The Consequence and The Executioner packs,Missing,nan,nan,nan,nan,nan,nan
1432598400,"[2, 31]",127070,Game of Thrones: A Telltale Games Series - Episode 4: Sons of Winter,"[6, 9, 12, 14, 34, 39, 48, 49]",Missing,Based on HBOs awardwinning television drama Game of Thrones  A Telltale Games Series tells the story of House Forrester a noble house from the north of Westeros Caught up in the events of The War of the Five Kings they are placed in a precarious position where members of the household must do everything they can to prevent the house from meeting its doom,Missing,nan,nan,nan,nan,nan,nan
1432771200,"[12, 13, 15]",53842,Tropico 5: Espionage,"[3, 6, 14, 49]",Missing,Tropico 5 expansion Espionage only you as El Presidente can keep Tropico safe from enemy spies and foreign powers who might try to steal your islands best kept secrets for their own gain,Missing,nan,nan,nan,nan,nan,nan
1432857600,"[12, 15, 32, 35]",34199,Talisman: Digital Edition - The Sacred Pool,"[6, 14, 49]",Missing,In this expansion you will have to choose your path between light or darkness Its up to you to save the land of Talisman and discover if everyone believes youre as worthy as you think you are for the Crown,Missing,nan,nan,nan,nan,nan,nan
1431648000,"[13, 14, 31, 32]",34099,Toro,"[6, 48, 49]",Missing,Toro a bullfighting arcade video game where you will be able to challenge the bravest bulls ever digitalized in the most famous bullrings across the world Become the number one bullfighter or take control of the bull in special mini games to prove your skills and teach the bullfighters a lesson,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1430784000,"[25, 31]",25970,Batman: Arkham Knight - Season Pass,"[6, 48, 49]",Prologue Nine months after the Jokers death crime rates in Gotham City have dramatically declined but Batman anticipates a new threat and maintains a vigil over the city Before his death the Joker sent his mutated blood to Gothams hospitals and several patients were infected While most were cured the patients who were not treated are starting to look and act like the Joker Batman researches a cure for the mutations and orders Robin to watch over the infected  The Arkham Knight On Halloween night Scarecrow unleashes his newest strain of Fear Gas in a diner and threatens to release it throughout Gotham Six million civilians are evacuated but the citys criminals and supervillains stay behind leaving Commissioner James Gordon and the Gotham City Police Department outnumbered Batman investigates Scarecrows presence and searches for him in a rooftop safehouse but instead finds and saves Poison Ivy who was being held captive by Scarecrows henchmen In a makeshift Batcave in Gothams Clock Tower Barbara Gordon is collecting information on Scarecrows new toxin and traces its production to Ace Chemicals Batman goes to investigate but is confronted by the mysterious Arkham Knight and his militia which has a massive army of unmaned tanks Batman fights his way through the militia learning from workers that Scarecrow is planning to produce a chemical explosion so large that it will cover the entire eastern seaboard in fear toxin Batman reaches Scarecrow who reveals to him that Barbara has been abducted by the Arkhan Knight before escaping While reducing the blast radius Batman is exposed to the fear toxin which reacts with his own mutated blood to cause hallucinations of the Joker Escaping from the exploding Ace Chemicals Batman is forced to tell Gordon about his daughters involvement in his crimefighting and the outraged Gordon swears that he will find Barbara without Batmans help  Scarecrows Plans Batman tracks the Arkham Knight to an underground tunnel network hoping to learn Barbaras whereabouts from him but instead gets ambushed by him Batman then gives chase to the escaping convoy only to learn that the driver is a decoy using a voice synthesizer that makes him sound like the Arkham Knight Batman interrogates the driver and learns that they are heading to the North Refrigeration He and Nightwing interrogate the Penguin who tells them that the Knight and Scarecrow are meeting with a businessman named Simon Stagg who runs a pharmaceutical company After boarding Staggs airship Batman discovers that Scarecrow paid Stagg to create a device known as the Cloudburst but Stagg tried to doublecross them and has been doused with fear toxin as punishment After reaching Scarecrow and interrogating Stagg Batman is again exposed to the toxin which triggers a powerful hallucinogenic response Scarecrow escapes with the Cloudburst Batman receives a message from Scarecrow revealing that Barbara is in the same safehouse where Ivy was held but before Batman can save her Barbara is doused with fear toxin and shoots herself in the head Batman and Alfred Pennyworth are devastated but Alfred convinces Batman to not lose hope for Barbaras sake Alfred explains to Batman that the Cloudburst is a dispersal device designed to flood all of Gotham with the fear toxin To counteract this effect Batman enlists the help of Ivy who takes control of a large tree which develops giant flowers capable of neutralizing the toxin,This season pass for Batman Arkham Knight delivers regular new content for 6 months featuring new story missions more supervillains invading Gotham City new legendary Batmobiles advanced challenge maps alternative character skins and new drivable race tracks,Missing,nan,nan,nan,nan,nan,nan
1430784000,[4],24213,Mortal Kombat X: Jason Voorhees,"[6, 48, 49]",Missing,New Playable Character Stalk and slash your opponents as horror icon Jason Voorhees,Missing,nan,nan,nan,nan,nan,nan
