,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[10],248118,Need for Speed: Carbon,"[8, 11, 21]",Missing,Missing,Missing,11.71,13.35,20.2,74.0,415.0,291.0
1,[10],243206,Cars,[12],The Games on Demand version supports English Spanish A fun filled racing adventure with Lightning McQueen and all of his friends,Missing,Missing,5.96,9.17,10.1,62.0,133.0,102.0
2,[14],220952,Winning Eleven: Pro Evolution Soccer 2007,[12],The Xbox 360 port of Winning Eleven Pro Evolution Soccer 2007 has nextgen graphics and improved physics altering gameplay,Missing,Missing,,,,,,
3,[5],202149,F.E.A.R.,"[9, 12]",The Xbox 360 port of FEAR contains an Instant Action mode for singleplayer In this mode players are dropped into a modified level and must get to a designated point as quickly as possible whilst simultaneously killing as many enemies as possible and being as accurate as possible Graphically this versions is equivalent to the PC version on maximum settings with an high dynamic range lighting an advanced particle system and HD textures It also features an exclusive bonus level not found in the PC original which depicts Holidays attempt to extract Bishop from ATC headquarters These versions also features a new weapon dual wielded automatic handguns  The PlayStation 3 port of FEAR features the same Instant Action mode from the Xbox 360 version It also has its own exclusive additional weapon a street sweeper shotgun and bonus mission which depicts the Delta Force recon teams journey through ATC headquarters prior to encountering Alma Like the Xbox version the games native resolution was 720p but the other enhancements were removed for this version,An unidentified paramilitary force infiltrates a multibillion dollar aerospace compound taking hostages but issuing no demands The government responds by sending in Special Forces but loses contact as an eerie signal interrupts radio communications When the interference subsides moments later the team has been obliterated As part of a classified strike team created to deal with threats no one else can handle your mission is simple Eliminate the intruders at any cost Determine the origin of the signal And contain the crisis before it spirals out of control,Missing,8.19,10.14,12.17,79.0,975.0,1333.0
4,[7],79930,TotemBall,[12],The Ptolmec tribe needs your help Guide Pterry the Pturtle through his jungle home Use your Xbox Live Vision camera to navigate across islands over bridges and through ancient ruins Your goal collect the missing musical totems and bring the music back to the Ptolmec Pinball Party,Missing,Missing,0.0,0.0,0.0,20.0,2.0,0.0
5,"[13, 14]",47331,Virtual Pool: Tournament Edition,[11],The leader in video game billiards chalks up for console with Virtual Pool Tournament Edition Virtual Pool offers 18 different pool games on tables from chic Monte Carlo to a dirty biker bar Shoot some stick with the most advanced billiard physics ever experienced as you bank angle and English the trickiest shots imaginable Virtual Pool Tournament Edition is widely recognized as the most realistic pool simulator ever developed  Features    Multiple locations a suburban garage dusty biker bar and a beachside mansion  18 varieties of pool 8ball 9ball Snooker and 1 and 3Cushion Billiards  Easy to play as quick as setting up a shot on a real pool table  Authentic gameplay most accurate table and ball physics everballs roll fly and bounce off the table  Library of artistic trick shots or set up your own to become a true shark,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
6,"[13, 14]",14887,Championship Manager 2007,"[6, 8, 12, 38]",Championship Manager 2007 allows you to manage your club to glory dealing with everything from tactics and training to transfers  everything you would expect a reallife football manager to do without owning a sheepskin coat,Missing,Missing,0.0,0.0,0.0,50.0,2.0,0.0
7,"[10, 13, 14]",5912,Melbourne Cup Challenge,"[6, 8, 11]",Horse simulator game based on the Melbourne cup,Missing,Missing,,,,,,
8,"[7, 9, 11, 15]",4691,Lumines Live!,"[12, 39]",Frenetic puzzle action Dazzling background videos A fresh installment to the original blockbuster puzzle series has landed on Xbox LIVE Arcade Lumines Live Harnessing the power of Xbox 360 Lumines Live is a deep and entertaining game experience enhanced with vibrant music and newly designed skins that you can customselect in Skin Edit mode Lumines Live even features full multiplayer mode on Xbox LIVE unleashing leaderboards achievements gamer scores online competitive modes and more on Xbox LIVE gamers Expand your Lumines Live experience with additional downloadable content via Xbox LIVE Marketplace including new puzzles skins and music,Missing,89.79706785863478,0.0,0.0,20.0,77.0,7.0,1.0
9,"[5, 33]",79156,Tengai,"[6, 8, 48, 49, 130]",A great commander ruled an eastern plain for a long time but his mind completely changed one day He formed a mysterious army under his command and took several women as hostages to his palace His evil power extended to his neighbouring countries and the princess of western country fell into his hand,Missing,87.0,0.56,2.58,5.0,73.0,6.0,8.0
