first_release_date,genres,id,name,platforms,storyline,summary,rating
1653955200,"[12, 31]",257042,Genshin Impact: Hidden Dreams in the Depths,"[6, 34, 39, 48, 167]",The mysteries in the depths of The Chasm are complicated and bewildering and people have gathered here for different purposes The mountains and valleys stay silent while the visitors thoughts are in turmoil Nevertheless the path to finding answers is unclear Where daylight falls there are still things left to be done and wishes to be fulfilled,Version 27 of Genshin Impact which included  New characters Yelan and Kuki Shinobu  New main story quest Interlude Chapter Act II  Perilous Trail  New story quests for Yelan  New hangout events for Kuki Shinobu  New main event Perilous Trail  and more,Missing
1653955200,"[13, 31]",254262,Minecraft: Ice Age,"[6, 34, 39, 48, 49, 130, 169]",Missing,Ice Age freezes the overworld in this mammoth mashup Discover the lost world of dinosaurs and acorns aplenty with the help of Baby Scrat Its time to get Buck Wild,Missing
1651622400,"[12, 15, 16, 35]",246295,Dark Quest 3,"[6, 48, 49, 130]",Missing,A roguelite tabletop that mixes card based exploration with turn based combat Create your party draw adventure cards roll dice and fight monsters to defeat the sorcerer and his magic,Missing
1652918400,"[31, 32]",245168,Sherlock Holmes: Chapter One - Clergyman Cassock,"[6, 48, 167, 169]",Missing,This DLC includes the following items  Clergyman Cassock,Missing
1652313600,[5],230982,Generation Zero: Resistance Weapons Pack,"[6, 48, 49]",Missing,When times get tough tenacious Resistance fighters need to find more creative ways to keep their armory stocked with effective weapons With less ammo around the Resistance of Östertörn have started building their own weapons to keep fighting the machine invasion Despite their more makeshift nature these new weapons are proving to be both efficient and deadly,Missing
1652918400,"[12, 31]",225612,Vampire: The Masquerade - Swansong Artifacts Pack,"[6, 48, 49, 130, 167, 169]",Missing,Start the adventure with 3 personal items for Galeb Emem and Leysha that can be equipped and provide one bonus and one penalty You also start with 3 pouches of blood from the Princes personal reserve Make sure you use them wisely,Missing
1652918400,"[12, 31]",225611,Vampire: The Masquerade - Swansong Victoria Ash,"[6, 48, 49, 130, 167, 169]",Missing,Victoria Ash played by Jessica Chobot guest star in LA by Night is the highestprofile Toreador in the Camarilla and Emems mawla She is passing through Boston and has a favour to ask of you,Missing
1652918400,"[12, 31]",225608,Vampire: The Masquerade - Swansong Alternate Outfits Pack,"[6, 48, 49, 130, 167, 169]",Missing,Change the way your heroes look with this pack of 3 alternative outfits for Galeb Emem and Leysha,Missing
1653523200,[34],218981,Category I: Shisenjou no Survivor,"[48, 130]",Missing,Missing,Missing
1652313600,"[5, 24]",217536,Tom Clancy's The Division 2: Warlords of New York - Season 9: Hidden Alliance,"[6, 48, 49, 167, 169, 170]",Missing,Hidden Alliance is the ninth season in Tom Clancys The Division 2 This seasons narrative has agents take on Captain Lewis of the True Sons and his lieutenants Castillo Daniels Chang and Xander In addition the season adds 6 new Global Events 4 new Leagues and 2 new Apparel Events,Missing
1653264000,[4],215952,Tekken 2,"[48, 167]",Missing,Experience Tekken 2 originally released on the PlayStation console enhanced with uprendering rewind quick save and custom video filters  Relive the excitement of the whitehot fighting game that lit up the arcades Skilled fighters from around the world join the King of Iron Fist Tournament to seek fame and glory Choose one of the unique brawlers master their techniques and dominate your opponent as you battle your way to the title of King of Iron Fist,Missing
1652572800,Missing,215121,Welcome to the World of ZJ the Ball,[48],Missing,Missing,Missing
1652400000,"[13, 31]",214370,Minecraft: Angry Birds,"[6, 34, 39, 48, 49, 130, 169]",Missing,The Pigs are back to their old tricks and its up to you to stop them Playing as Red Chuck Bomb and other members of The Flock your mission is to rescue your friends save the eggs and stop the pesky Pigs grand plans With each rescued bird youll unlock a new playable character with unique skills to help you pop more Pigs and topple more towers,Missing
1652400000,[4],213074,Nickelodeon All-Star Brawl: Universe Pack,"[6, 48, 49, 130, 167, 169]",Missing,Battle it out in Nickelodeon AllStar Brawl with three additional brawlers at a great value Best your foes in the fray with each of these three brawlers and their completely unique moves that are inspired directly from their shows  This pack features  Jenny Wakeman aka XJ9 from My Life as a Teenage Robot  Hugh Neutron from Jimmy Neutron  Rocko from Rockos Modern Life   each with a unique stage and alternate costume,Missing
1652313600,"[5, 12]",209321,Tom Clancy's The Division 2: Warlords of New York - Season Nine: Hidden Alliance,"[6, 48, 49]",Missing,Agents take on Captain Lewis of the True Sons and his lieutenants Castillo Daniels Chang and Xander,Missing
1652486400,[10],208498,Kingdom of Drift,[48],Missing,Missing,Missing
1653782400,Missing,207070,Pinball: Breakthrough Gaming Arcade - 2 Player Cooperation Edition,[48],Missing,Missing,Missing
1653177600,Missing,207068,Space 2: Breakthrough Gaming Arcade - 3 Player Cooperation Edition,[48],Missing,Missing,Missing
1652572800,Missing,207067,Space 2: Breakthrough Gaming Arcade - 4 Player Cooperation Edition,[48],Missing,Missing,Missing
1653004800,[25],206309,Ashigaru: The Last Shogun,[48],Missing,During the Sengoku period in the midst of civil war the powerful Daimyos struggle for power and the conquest of the imperial capital Shingen from the Takeda clan and Ieyasu from the Tokugawa clan fight bloody battles to conquer more territories and power The great Shingen defeats several forces of his enemies but is severely wounded in combat by Ieyasus forces Predicting the imminent death of their great leader the Takeda clan secretly sends their best Ashigarus to annihilate Ieyasus forces and the entire Tokugawa clanIn revenge the death of the legendary warlord Shingen Takeda,Missing
1653264000,[12],205593,Wild Arms,"[48, 167]",Missing,Experience Wild Arms originally released on the PlayStation console enhanced with uprendering rewind quick save and custom video filters  A warrior a princess and a rogue cross the wastelands of Filgaia on a quest for ancient relics that may save this brave new world  a world where legends become reality Join Jack van Burace Princess Cecilia and Rudy Roughnight as they heed the call of the mythic Guardians to defend the lands from the evil Metal Demons  With a story that spans centuries breathtaking combat arenas and fully customizable options Wild Arms launched on PlayStation in Japan in 1996 and now you can relive the original roleplaying adventure that spawned a muchloved series,Missing
1653004800,Missing,205240,The Jumping Taco,"[48, 167]",Missing,Missing,Missing
1652918400,"[5, 12, 31]",205019,Tiny Tina's Wonderlands: Glutton's Gamble,"[6, 48, 49, 167, 169]",Missing,Vespers second Mirror of Mystery awaits Fatemakers who are hungry for loot  It takes a strong stomach to face the monster in Vespers second Mirror of Mystery Trouble is brewing as Imelda the Sand Witch unleashes her latest culinary creationa potion that imbues her with a voracious appetite and fearsome strength to boot  To disrupt her devious dinner party youll need to retrace her steps collecting ingredients for her latest recipe while trouncing shrooms crabs and the skeletal Gingerdead Prepare to pepper baddies with bullets flambé your foes with fireballs and sink your teeth into a feast of chaotic fantasy combat,Missing
1653955200,"[13, 31]",204931,SnowRunner: Land Rover Dual Pack,"[6, 48, 49, 130, 167, 169]",Missing,Upgrade your SnowRunner vehicle collection with the Land Rover Dual Pack bringing two generations of the legendary Land Rover Defender faithfully rebuilt for the first time in SnowRunner,Missing
1653523200,Missing,204084,Ace Combat 7: Skies Unknown - Top Gun: Maverick Edition,"[48, 49]",Missing,Contains the main game plus the Top Gun Maverick Aircraft Set,Missing
1653609600,Missing,203514,Kao the Kangaroo: Kaollector Edition,"[48, 49, 130, 167, 169]",Missing,Missing,Missing
