first_release_date,id,name,platforms,summary,genres,storyline,rating
1272412800,269499,Marriage Royale: Prism Story,[38],Marriage Royales story revolves around the male protagonist a high school student named Hinomoto Tsukasa who is told one day by his parents that he was adopted Furthermore they tell him that his real father is a manager of a large company meaning he is very rich and holds a lot of power Tsukasas real father wants his son to marry a good woman so he sets up an event known as Marriage Royale where beautiful girls from all over Japan will come together at a school built especially for the event and vie to become Tsukasas fiancé The school is located on an isolated island near Japan and Tsukasa himself is taken there to live in a mansion in the care of two twin maids Miku the elder sister and Miu the younger sister There are various paths the player can take in the game beyond the main marriage path provided that the player fulfills the correct requirements to open those paths up These paths are designated by different colors and include a red route which involves investigating dangerous ruins and a yellow route which involves the girls aiming to be idols,Missing,Missing,Missing
1271894400,263021,Pachi-Slot Higurashi no Naku Koro ni Matsuri,[8],PachiSlot Higurashi no Naku Koro ni Matsuri is a pachislot simulator based on Higurashi When They Cry released in the same month as the real machine with the same name by Alchemist,"[13, 33]",Missing,Missing
1272585600,257217,Iron Man 2,[38],The PSP version of Iron Man 2 is a port of the Wii version,"[5, 31]",Missing,Missing
1272326400,255826,Mega Man 10: Endless Attack,"[5, 9, 12]",Test your skills on a stage without end Try to break the record for getting the farthest Results will be displayed in the Rankings Not compatible with Trophies or Challenges,"[5, 8]",Missing,Missing
1272412800,255825,Mega Man 10: Special Stage 3,"[5, 9, 12]",Gives you another Time Attack Stage to try including a new Boss at the end Results will be displayed in the Rankings Not compatible with Trophies or Challenges,"[5, 8]",Missing,Missing
1272412800,255824,Mega Man 10: Special Stage 2,"[5, 9, 12]",Gives you another Time Attack Stage to try including a new Boss at the end Results will be displayed in the Rankings Not compatible with Trophies or Challenges,"[5, 8]",Missing,Missing
1270598400,255822,Mega Man 10: Special Stage 1,"[5, 9, 12]",Gives you another Time Attack Stage to try including a new Boss at the end Results will be displayed in the Rankings Not compatible with Trophies or Challenges,"[5, 8]",Missing,Missing
1270598400,255821,Mega Man 10: Bass Mode,"[5, 9, 12]",Play the game as Bass Bass can shoot in 7 directions Some of his abilities differ from Mega Mans Not compatible with Rankings or Challenges,"[5, 8]",Missing,Missing
1271894400,252114,Uncharted 2: Among Thieves: Siege Expansion Pack,[9],The Siege Expansion Pack was a DLC pack that could be bought via the PlayStation Store to be used in the multiplayer of Uncharted 2 Among Thieves It contained six skins two new maps The Highrise and Museum and the Siege Coop Arena Playlist  It also added 11 new Trophies,"[5, 8, 31]",Missing,Missing
1272326400,240362,2010 FIFA World Cup South Africa,[38],PSP port of 2010 FIFA World Cup South Africa,[14],Missing,Missing
1272412800,221733,Love Root Zero Kiss Kiss Labyrinth,[8],PS2 otome game inspired by a Manga Walker series,"[12, 31, 34]",The story begins when the protagonist rejects the confession of a classmate and they are transported to the labyrinth where the failed feelings of love go There they meet two fairys and some other students and they realize they have to fight Zero the monster of rejected love in order to be able to escape the labyrinth,Missing
