first_release_date,id,name,platforms,summary,genres,storyline,rating
1438732800,271161,DC Universe Online: Episode 15 - Bombshells Paradox & Corrupted Zamaron,"[6, 9, 48]",On August 5 2015 for members and August 12th 2015 for nonmembers the fifteenth episode Bombshells Paradox  Corrupted Zamaron was released for players with an active subscription and without respectively The episode revolved around players traveling to an alternate WW2inspired universe where the DC Bombshells were faced with an infinite timeline war Some of the core features of this episode include one Tier 7 8Player Operation called The Bombshell Paradox and one Tier 7 Duo in Corrupted Zamaron,Missing,Missing,Missing
1440460800,243344,Madden NFL 16,"[9, 12]",Missing,[14],Missing,Missing
1440028800,212665,"Genso Rondo: Additional character ""Aya Shameimaru""",[48],Aya Shameimaru joins the battle as an additional player character,"[4, 5, 32]",Missing,Missing
1439510400,206960,Touhou Genso Wanderer: Mononobe no Futo to Nanatsu no Shiren - Fushigi no Gensoukyou TOD Another Story,"[6, 46]",Mononobe no Futo to Nanatsu no Shiren is a fanmade Touhou Projectroguelike game created by Aqua Style,"[12, 31, 32]",The story is a prequel to the one before Mononobe no Fudo meets Reimu Hakurei Futo and Tojiko take on the seven ordeals imposed on them by Toyosatomimi no Miko,Missing
1439424000,202683,Rocket League: Supersonic Fury,"[3, 6, 14, 48]",Expand your Rocket League customization options this August with the Supersonic Fury DLC Pack What do you get Two new BattleCars six unique Decals for each new BattleCar 12 total five new Paint Types two new Rocket Boosts and two new Wheels,"[10, 14, 32]",Missing,Missing
1438646400,139752,Gundam Conquest V,[46],Missing,Missing,Missing,Missing
1440633600,136783,Far Cry 3 + 4 Double Pack,[9],Far Cry 3 players step into the shoes of Jason Brody a man alone at the edge of the world stranded on a mysterious tropical island cut off from civilization In this savage paradise where lawlessness and violence are the only sure thing players will dictate when where and how the events of the game unfold Players will slash sneak detonate and shoot their way across the island in a world that has lost all sense of right and wrong,[31],Missing,Missing
1440633600,135859,Juuzaengi: Engetsu Sangoku Den 1 & 2,"[46, 130]",A port of both games with after stories and touch functions added,[34],Set near the end of the Han Dynasty the Han reign is now plagued by corruption hardship and unrest  including the rebellion movement by the Yellow Turban rebels Far away from human conflict is an isolated community of Maozoku living deep in the mountains whom are said to be the descendants of a youkai Kinme which raged the lands years ago As a result theyre shunned and discriminated by humans and given the derogatory name Jyuuza which makes a reference to the cats being the 13th animal left out of the 12 zodiac signs  despicable creatures left out by humans animals and the world alike Among the Maozoku lives Kan U a halfhuman and halfMaozoku and strives to do her best to make up for her origins Shes now a reliable pillar of support and everyone only wishes to continue to live peacefully  that is till the day Sou Sou an ambitious general leads his army into their hidden village on a search for the Yellow Turban rebels Accused of hiding the rebels they have little choice but to be pulled into an unreasonable agreement to fight for him and defeat the rebels in order to prove their innocence Hence Kan U and the Maozoku are thrown into an era of conflict and this sets the stage for Jyuuzaengis Three Kingdoms story,Missing
1439856000,127037,Tales from the Borderlands: Episode 4 - Escape Plan Bravo,"[6, 9, 12, 34, 39, 48, 49]",A new episodic adventure set in the badlands of Pandora This collaborative brain child is set after the events of Borderlands 2 and is a part of the franchise official lore,"[2, 31]",In this penultimate episode of the season captured by Vallory and her goons Rhys and Fiona are forced to continue the search for the Vault beacon  at gunpoint The beacon is on the Hyperion moon base  Helios  while our heroes are on Pandora so theres the pesky cold void of death known as space to overcome Even with assistance from a familiar face and with a worryingly helpful Handsome Jack hitching a ride in Rhys head getting on board the ominous H is going to take every drop of guile and quite possibly all the spunk youve got There is ONE last thing we can tell you about this episode sacrifices will need to be made Can you make the tough choices required to succeed,Missing
1440633600,118861,Assassin's Creed: Naval Edition,[9],This bundle contains     Assassins Creed IV Black Flag   Assassins Creed Rogue,[31],Missing,Missing
1440979200,117156,The Elder Scrolls Online: Imperial City,"[6, 14, 48, 49]",The Elder Scrolls Online Imperial City is the first official DLC Game Pack for The Elder Scrolls Online It contains several new zones including the Imperial City many hours of quest and story content new PvE dungeons a huge PvP public dungeon the Tel Var Stone system an expanded crafting system twentythree new item sets new Undaunted pledges many combat and gameplay improvements and much more,[12],The Imperial City was the seat of power in Tamriel and the heart of the Empire the soughtafter prize of the Alliancesuntil the forces of Molag Bal and his minions seized control of it and made it the heart of the Planemeld the dark plan put together by Molag Bal The Imperial Legion is calling for reinforcements to recapture the city from the forces of Coldharbour but the Three Alliances also seek it for themselves as part of their long and bloody war  Battle your way through hordes of Daedra Worm Cult Sorcerers Daedric machinations and the elite Xivkyn and help either the Imperial Legion or your Alliance recapture the heart of Tamriel  The Imperial City is the conclusion to the Planemeld story arc It is Molag Bals lastditch effort to complete his dark plans to merge Nirn with Coldharbour and stopping him in the Imperial City will put an end to the Planemeld for good,Missing
1440633600,97431,The Idolmaster: Cinderella Girls - Gravure for You! Vol.4,[9],This volume continues the ability to take pictures of two idols at a time and to add music from CDs into the BGM list Idol Focus Rika Jougasaki Costumes Summer Grace Onepiece Smile Blazer Abyssal Majesty Locations Sunflower Field House Studio Nighttime Beach,Missing,Missing,Missing
1440028800,86190,Reine des Fleurs,"[46, 130]",In the past there was a goddess whom extended a helping hand to a world that was about to perish That goddess along with the four knights who served her healed the ruined land using Grace a power that rejuvenates worn down life forces and saved the world  Ever since then because the goddess consciousness went into a slumber she was to be succeeded by someone who will become a representation of her divine spirit known as a Reine and four human knights that were chosen by the world As the world continued to enjoy the goddess favour it continued to develop and advance  However at a certain point even after coming into the world for generations a Reine was not born As a result the supplies of Grace stagnated and the world was once again threatened to be consumed by darkness  But finally the Reine of the next era Violette was born Adhering to the customs she selected four men to become the queens knights However the hearts of those men rejected to bond with the Reine due to the Reines long absence  In order to supply the world with Grace the cooperation of the knights is essential  To obtain the trust and loyalty of the knights Violette begins to take action,[34],In the past there was a goddess whom extended a helping hand to a world that was about to perish That goddess along with the four knights who served her healed the ruined land using Grace a power that rejuvenates worn down life forces and saved the world  Ever since then because the goddess consciousness went into a slumber she was to be succeeded by someone who will become a representation of her divine spirit known as a Reine and four human knights that were chosen by the world As the world continued to enjoy the goddess favour it continued to develop and advance  However at a certain point even after coming into the world for generations a Reine was not born As a result the supplies of Grace stagnated and the world was once again threatened to be consumed by darkness  But finally the Reine of the next era Violette was born Adhering to the customs she selected four men to become the queens knights However the hearts of those men rejected to bond with the Reine due to the Reines long absence  In order to supply the world with Grace the cooperation of the knights is essential  To obtain the trust and loyalty of the knights Violette begins to take action,Missing
1438646400,77963,Trans-Galactic Tournament,[48],A free to play scifi MOBA designed for the PlayStation 4,"[5, 11]",Missing,Missing
1439424000,59961,Squares,[46],Squares is a puzzle reflex game The objective is to turn grey all the blue squares while dealing with different kinds of squares before the time goes up The game features 91 levels as well as a level editor for creating your own challenges,"[2, 9]",Missing,Missing
1439942400,59901,MasterCube,"[48, 130]",Players attempt to survive as long as they can in this shmup by WarlockArts,"[5, 33]",Missing,Missing
1440028800,59447,Romeo VS Juliet All Series Pack,[46],A bundle of Romeo VS Juliet and its sequel for PS Vita,[34],Its set in Verona where Juliet Capulet wants to become a vampire hunter because her parents were killed by vampires when she was small Romeo Montague and his friend Mercutio Eterna are vampires but they keep saving Juliet from vampire attacks  You can choose between the vampire route with Romeo and Mercutio or the hunter route with your mentor Lawrence Groves and your fiance Paris Verona Theres also the duke of Verona Eskaras Verona a good vampire Benvolio Montague a doctor William Shakespeare and Tybold Capulet Juliets stepbrother,Missing
1440633600,59446,Rear Pheles: Red of Another,[46],A otome game by Matatabi for Vita,"[31, 34]",Lately I keep having the same dream every night where Im being chased by something in an unfamiliar forest But I always wake up at the same part  Then one day after having had the dream for several nights in a row  I was heading home late one night after working at the library when I found that my usual route was blocked off due to an accident So I was walking along a dim path that I typically dont use when I heard a voice call out  I found youuu  I turned to see a werewolf complete with wolf ears and a tail  The werewolf attacked me out of nowhere and as I struggled to escape I saw a figure floating in the moonlight  I wont let you do that  My savior was a girl in a red hood She was holding large scissors in one hand and a gun in the other  Im going to eat you Of that you can be sure the werewolf said with a grin before disappearing into the darkness  My legs were shaking from fear and I couldnt move The hooded girl asked me if I was okay  I am Red Riding Hood  The girl who called herself Red Riding Hood explained that she had left her picture book and traveled here to this time period in pursuit of the Wolf Although she was a little different from the Little Red Riding Hood I remember  Little Red Riding Hood explained that we had no way of knowing when the Wolf would attack again so she would protect me from now on And so we decided to live together  Why is Red Riding Hood pursuing the Wolf  Why is the Wolf after me,Missing
1440633600,44538,Gundam Battle Operation Next,"[9, 48]",A free to play 3D action game in the Mobile Suit Gundam franchise,Missing,Missing,Missing
1440460800,42946,Until Dawn: Steelbook Edition,[48],When eight friends become trapped on a remote mountain getaway gone wrong things quickly turn sinister and they start to suspect they arent alone Gripped by fear and with tensions in the group running high youll be forced to make snap decisions that could mean life or death for everyone involved Every choice you make while playing as each of the eight friends  even the seemingly trivial ones  will carve out your own unique story Spinetingling performances from a Hollywood cast including Hayden Panettiere are brought to life with the power of PlayStation 4  your actions alone will decide who survives Until Dawn The Steelbook Edition contains the steelbook special case and an exclusive bonus scene,[31],Missing,Missing
1440115200,42939,Risen 3: Titan Lords - Enhanced Edition,[48],Explore a world abandoned by the gods and full of enemies  dangers Robbed of your soul youll need powerful allies to rise up against the rampaging titans Decide on one of the three legendary factions to help you on your quest but choose your path carefully as your actions will have consequences  Enhanced for PlayStation 4 Includes all previously released content and features an upgraded graphics engine which delivers the world of Risen 3 Titan Lords in more striking detail than ever before  The enhanced edition also includes previously released DLC Adventure Garb Fog Island and Uprising of the Little Guys,"[12, 31]",Missing,Missing
1440115200,42904,Onechanbara Z2: Chaos - Banana Split Limited Edition,[48],ZombieSlaying Action has Never Looked So Good  The bikini samurai squad of Onechanbara return armed with a plethora of new moves and new Dare Drive or Xtasy demonic transformations for short bursts of intense power Four Lovely Ladies Four Unique Playing Styles  Each of the playable ladies has her own unique weapons and abilities and players may tagteam among them on the fly or even perform team combos Tons of Customization and Replay Options  Mission Mode provides specific challenges to complete while skilled gameplay will unlock Yellow Orbs which can be exchanged for new gear and outfits to help earn a top spot in the online leaderboards DualLanguage VoiceActing Soundtrack  Players may choose whether to enjoy the gameplay experience with original Japanese voices or  for the first time in series history  a full English dub,[25],Missing,Missing
1440547200,36177,Miko Gakkou Monogatari: Kaede Episode,"[6, 48]",Miko Gakkou Monogatari Kaede Episode is a full 3D RPGAdventure game fully voiced in Japanese with subtitles available in Japanese and English,"[12, 31, 32]",In a world where humans and youkai coexist uppity second year shrine maiden student Kaede Yamabuki finds herself in a pinch as the winter recess starts A pair of strange glasses found in the woods leads her to her toughest challenge yet falling in love,Missing
1438646400,35144,Twin Robots,"[3, 6, 14, 41, 46, 48]",Twin Robots is a 25D platformer the graphics are 3D but the gameplay is 2D for 1 or 2 players  In this unique game you have to escape  on your own or together with a friend  from a dangerous factory Switch between two cute little robots and help out each other to overcome obstacles and solve puzzles or play with a friend in the splitscreen coop mode The factory is filled with traps that were only created to stop malfunctioning robots from their escape Its not a complete robot nightmare though if you explore a bit you may also find superbatteries that recharge your battery life Rescue your friend and find the exit in 28 dark and dangerous stages,"[8, 9, 31, 32, 33]",Missing,Missing
1440028800,34715,Get Over Here,"[6, 48, 49, 130]",GET OVER HERE is a fast paced battle arena game Choose one of the 12 over the top characters and get ready to PULL and FINISH all your enemies No one to play locally Go online and try to beat the best players worldwide,"[32, 33]",Missing,Missing
1440633600,26985,Dragon's Dogma Online,"[6, 9, 48]",A Free 2 Play online full open world game for the PS3 PS4 and PC  Servers went offline as of 2019 only 4 years after its release and never having made it to the West,[12],Missing,Missing
1438646400,26033,Batman: Arkham Knight - Prototype Batmobile Skin,"[6, 48, 49]",Stun your enemies with the slick variant of the Batmobile The uniquely designed Prototype Batmobile will allow you to tear through the streets of Gotham at rapid speeds and take down your foes,"[25, 31]",Missing,Missing
