first_release_date,id,name,platforms,summary,genres,storyline,rating
851040000,268641,DX Nippon Tokkyuu Ryokou Game: Let's Travel in Japan,"[7, 32]",DX Nippon Tokyyuu Ryokou Game is a classic board game in which the player will play a board table based on tourist travels and answer questions about famous places in Japan The game features 8 different characters to chose from males females old  young ones During the game different kind of events can happen depending of which square the players reach and there are even night and day situations,Missing,Missing,Missing
851040000,268640,Eisei Meijin II,"[7, 32]",Eisei Meijin II is a digital conversion of the traditional Japanese board game Shogi for one or two players and the second game in the series to appear on consoles It is very similar to the previous release offering all of the same features play against the computer or a second player recording and playback of matches playable records of historical matches and a Tsume Shogi solver tool New in this updated version of the game are  An improved move prediction tool with faster performance  A new extraeasy Level 0 difficulty option  Additional historical matches available for replay,Missing,Missing,Missing
851040000,222816,Kuru-kuru Panic,[7],Kuru Kuru Panic is a puzzle game that features 9 different characters and 2 different game modes In the 1 player mode that player can choose a character and defeat the 8 other ones,[9],Missing,Missing
851990400,208759,Street Fighter Alpha 2 Gold,"[7, 32, 52]",Street Fighter Alpha 2 Gold is an enhanced version of Street Fighter Alpha 2 that contains several tweaks to the Street Fighter Alpha 2 gameplay engine and introduces new secret EX characters,"[4, 33]",Missing,Missing
851990400,208469,Shutokou Battle Gaiden: Super Technic Challenge,[7],Shutokou Battle Gaiden Super Technic Challenge is a Racing game developed by Mitsui  Co and published by MediaQuest which was released in Japan in 1996 It features 25 licensed vehicles The gameplay consists of drifting your vehicle with arcadelike handling in drift zones and recieving scores based on the angle length and speed of the playerss drift Events are set up as a 1 v 1 battle between the player and a CPU with the winner being whoever has the highest drift score at the end of the lap,[10],Missing,Missing
851990400,207101,Crusader: No Remorse,"[7, 32]",As a Silencer one of the elite enforcers of the World Economic Consortium youre supposed to be incorruptible But if the system you serve is utterly corrupt where does that leave you You go over to the Resistance the same pack you used to hunt down Now your former employers better watch their backs because youre coming after them with all the firepower at your command  No pity No mercy No Remorse,[5],Missing,Missing
851040000,176124,M: Kimi wo Tsutaete,"[7, 32]",m Kimi wo Tsutaete is a simulation game developed by Nexus Interact and published by DaZZ for the Sega Saturn,[13],Missing,Missing
850435200,137873,True Love Story,[7],The True Love Story is a romantic dating simulator game,[34],You are a male second year student at high school Your parents got a sudden transfer so youve just moved to a new city Youll be transfered again in one month so you only have that time to make one of the nine heroines fall in love with you,Missing
851990400,115274,Puppet Zoo Pilomy,"[7, 9, 38, 46]",Puppet Zoo Pilomy is a simulation game developed by Human Entertainment in 1996 The PS One Classic version was published by Hamster Corporation in 2010 and it is available on PSP PS3 and PS Vita only on Playstation Store ASIA  This adventure is inspired by toy blocks the players can build several kinds of animals with different parts and explore nature,Missing,Missing,Missing
851990400,111562,Speed Racer,[7],Speed Racer is an arcade type game that resembles the Sega Saturns Daytona USA The first track is identical except for the lack of a pit lane the Sonic sculpture in a wall and the different sponsor banners The major difference between the two games is the performance of the car and the fact that the player can use all the gadgets of the anime Mach 5 The gadgets can be used to shunt other cars even with the Cutter the cars only bounce and there is no damage in the game take shortcuts by cutting trees and passing under lakes etc The controls are simple and the player switches over the gadgets and the camera views The player can choose the length of the race in the menu along basic sound options,[10],Missing,Missing
849830400,107616,ToPoLo,[7],ToPoLo is a game that allows the player to create custom avatars out of blocks to use in arena battles against other fighters,[13],Missing,Missing
851990400,95501,Bedlam,"[6, 7, 13, 14]",Bedlam is a 1996 run and gun video game developed by Mirage and published by GT Interactive for DOS Windows Mac OS and PlayStation in which players use a squad of three huge remote assault tanks RATs against mutated monsters called Biomex,[5],A fast paced action game where you run around a machinegun wielding robot destroying everything in your path There is a multitude of enemies and you can destroy almost every single thing on the map buildings vehicles etc The reason for all this destruction is a revolution led by the robots against their human masters,Missing
851990400,94320,Total Football Management,"[7, 13]",Total Football Management is a soccer manager game putting the player in charge of a football club where the player makes decisions on what players to buy stadium improvements tactics training and shares,[14],Missing,Missing
851990400,92948,DogDay,"[6, 7]",In this 1stperson point and click adventure game you play a dog in a dogs universe living under the brutal and corrupt regime of a dictator named Chegga Chegga has full control of the media and has placed his friends in positions of power  Players must collect evidence of Cheggas wrong doing and sell it to a shadowy group called CATS Coalition Against Totalitarian Society which will presumably use the information to wrest control from Chegga In selling this information the goal is also to be gaining enough money to purchase a train ticket leave this part of the world and try to make a better life,[31],A firstperson point and click adventure game The player takes the role of a dog They are living under a corrupt regime caused by a dictator named Chegga The player must find evidence of Cheggas crimes and sell it to a group called CATS Coalition Against Totalitarian Society who will give him enough money to buy a train ticket to escape,Missing
849830400,92065,Fluid,[7],A unique Interactive Sound Lab that enables you to compose infinite music sequences covering all genres of dance music Navigate this incredible ambient world and access over 600 samples an entire studio of audio effects an 8track mixing desk and an interactive light show Control a dolphin as you move through serene underwater environments,[7],Missing,Missing
851644800,72750,Shin Super Robot Taisen,[7],The first original Super Robot Wars game on the Playstation and one of the only games to use fullsized mecha This game features the SRX plotline and is the precursor to the Super Robot Wars Alpha series  A special disc version version released on March 28 1997 featuring extra options such as the Free Battle Mode,[15],Missing,Missing
851990400,71461,Evidence: The Last Report,"[7, 13]",You play as Channel Z reporter Daniel Singer who has become the prime suspect in the murder of his recent exgirlfriend You only have a limited amount of time to solve the crime and clear your name,"[2, 31]",Missing,Missing
