first_release_date,genres,id,name,platforms,storyline,summary,rating
1615939200,"[12, 31]",256969,Genshin Impact: Invitation of Windblume,"[6, 34, 39, 48]",Songs of joy in the winds are streaming Beneath the flowers old hymns abide Though you should seek the festivitys meaning Forget not that which your hearts do hide,Version 14 of Genshin Impact which included  New character Rosaria  New main story quests Chapter I Act IV  We Will Be Reunited  New quest category Hangout Events for Barbara Bennett Chongyun and Noelle  New main event Invitation of Windblume  and more,Missing
1617062400,[31],233715,Hitman 3: Seven Deadly Sins Collection,"[6, 48, 49, 167, 169]",Missing,Hitman 3 Seven Deadly Sins takes you deep into the mind of Agent 47 Get exclusive sinthemed suits and take on brand new challenges to unlock unique rewards Can you resist all seven sins This pack includes access to all seven content packs as they become available,Missing
1616544000,Missing,218894,Everyone's Tsume Shogi: Intermediate 2,[48],Missing,Missing,Missing
1614729600,[33],214567,Valentine Candy: Break Head to Head,[48],Missing,Valentine Candy Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated candy bricks tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,Missing
1615939200,[33],210390,Saint Patrick's Day Break Head to Head,[48],Missing,Saint Patricks Day Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated bricks tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,Missing
1614643200,Missing,200691,Harvest Moon: One World - Collector's Edition,"[48, 130]",Missing,Missing,Missing
1615420800,"[12, 13, 15, 31, 32]",200226,Dungeon Village 2,"[6, 39, 48]",Missing,A new legend begins here Build and manage a town in grasslands snow fields even in the underworld Set up inns weapon stores and more to convince adventurers to come visit Use items and equipment to power up your adventurers and help them get more gold and experience from their quests Be on the lookout for new dungeons to explore and new monsters to fight Need help attracting adventurers Try building new facilities selling new kinds of food or improving the local area to earn Titles Keep experimenting and you might stumble on some rare awards As your town develops and becomes more popular adventurers wont just visit but move in for good,Missing
1614902400,"[32, 33]",188146,Saint Patrick's Day Break,"[6, 48]",Missing,Saint Patricks Day Break is a retro arcade game with animated characters powerups and custom music Collect bonuses and powerups and blast your way thru the 30 levels Simple controls and retro arcade action Collect all the powerups to stack powerups,Missing
1616457600,"[5, 32]",187759,Ground Zero: Texas - Nuclear Edition,"[6, 48]",The chopper kicks up dust as it sets down Through the haze of dirt and grit you make out El Cadron a shabby little Texas border town It looks quiet enough but folks have been disappearing As a tactical weapons expert you soon discover its crawling with aliens disguised as humans Welcome to Ground Zero Texas Armed with four BattleCams outfitted with a particle beam that stuns the aliens and a RoverCam used to search out the Reticulan weapon stash youre into a scifi wild west gun fest  As a tactical weapons expert your job is to monitor multiple locations in a fictional town for alien activity and protect the citizens,As a tactical weapons expert you soon discover its crawling with aliens disguised as humans Welcome to Ground Zero Texas Ground Zero Texas  Nuclear Edition is science fiction full motion video western shooter Completely rebuilt from the ground up GZT is now at a level quality never experienced with its previous release and has also been expanded with additional content such as deleted scenes alternate scenes behind the scenes footage production and development documents and deleted scenes,Missing
1616457600,[9],187685,Mine My Mind,[48],Missing,Missing,Missing
