first_release_date,genres,id,name,platforms,storyline,summary,rating
1132704000,[34],258859,Friends: Seishun no Kagayaki - Best Version,[8],One day an invitation arrives from a friend who was with you in the tennis club when you were in middle school It is an invitation to the reunion of the tennis club members You have one week You can either go for your first love or find another love or become a cupid for others,A second release of the PS2 port of Dousoukai Yesterday Once More  Friends Seishun no Kagayaki now with a Cero 15 rating,Missing
1131580800,[10],248550,Crash Tag Team Racing,[38],Missing,Missing,Missing
1132012800,[31],248544,Harry Potter and the Goblet of Fire,[38],Missing,Missing,Missing
1131580800,"[31, 34]",248390,Game ni Nattayo! Dokuro-chan: Kenkou Shindan Daisakusen,[8],Bokusatsu Tenshi Dokurochan tells the story of 13yearold junior high schooler Kusakabe Sakura who twenty years in the future develops a technology that causes all women to stop physically aging after they reach twelve years old in an attempt to create a Pedophiles World However this act accidentally creates immortality amongst humans thus offending God Mitsukai Dokuro a member of an order of assassin angels that are called Rurutie has been sent from the future to kill him Believing that Sakura can be redeemed Dokuro decides instead to keep Sakura so occupied and distracted that he can never develop the immortality technology  Due to her impulsive nature and superhuman strength however she frequently kills him with her gigantic spiked kanabou club Excalibolg on a moments impulse but returns him to life moments later with angelic power typically reciting her personal chant Pipirupirupirupipirupi which has no meaning at all and is just a habit of hers  Mihashigo Sabato another assassin of the Rurutie order who uses her feminine wiles along with her electric baton to do her job is dispatched to complete Dokuros original mission Sakuras assassination,Game ni Nattayo Dokurochan Kenkou Shindan Daisakusen is an adventure game for PlayStation 2 released on 2005 The game revolves around conversation with various minigames along the way They play minigames with cherry blossoms and the results affect the girls likeability And once youve cleared the minigame you can watch bonus CGs of the heroine youve chosen as your game partner,Missing
1132012800,[8],243197,Pac-Man World 3,[38],Missing,Missing,Missing
1132012800,[10],243048,Need for Speed: Most Wanted,"[8, 11, 21]",Missing,Missing,Missing
1132358400,Missing,220948,J.League Winning Eleven 9: Asia Championship,[8],Missing,Missing,Missing
1131580800,[33],203326,Simple 2000 Series Vol. 89: The Party Games 2,[8],Missing,Enjoy loads of simple but addictive games suitable for all ages Multiplayable with up to 4 people with a variety of courses to choose from How you play is up to you one game at a time or all 40 Go for the gold medal,Missing
1131062400,Missing,145054,Resident Evil 4: Limited Edition,[8],Missing,This Limited Edition release in addition to actual game also contains limited edition steelbook embossed packaging and a small portion of the official strategy guide,Missing
1132272000,"[10, 33]",119183,WRC: FIA World Rally Championship,[38],Missing,Immerse yourself in the first officially licensed handheld FIA World Rally Championship WRC features 16 official rallies from around the world including Japan and Mexico plus 19 bonus stages and downloadable content Now you can jump into the driver seat of one of 30 cars including Evolution and Extreme spec cars The game includes a total of six official car manufacturers and 17 official drivers from 2004 Test your skills against the best WRC drivers in the world or link up to other PSPs via WiFi for multiplayer battles,Missing
1131667200,[14],98973,Gaelic Games: Football,[8],Missing,Gaelic Games Football is a video game based on Irelands Gaelic NFL The game features the AllIreland Senior Football Championship and NFL with commentary by Mícheál Ó Muircheartaigh,Missing
1132099200,[8],95462,Agent Hugo,"[6, 8]",Missing,Hugo the TV troll from the Danish television series is on his way to start his first day at the espionage agency RISK Risky Intelligent Spy Knights when he is attacked by members of the sinister organization SUSPECTRA Their plans are threatening the entire city but Agent Hugo soon discovers there is even more at stake The game is played as a platformer with racing elements Agent Hugo can use the RISK Aquapolis boat with heatseeking missiles and nitro acceleration It can also dive and regular weapons can be used While avoiding mines the vessels can launch boomballs to blow up energy facilities knock out enemies and open gates Hugo can also swim and board other types of boats On land he has to either attack or sneak past enemies with several disguises to stay undetected When discovered a meter starts to fill up It can only be depleted by shaking off enemies and finding a hiding spot,Missing
1132185600,[4],78509,Garouden Breakblow,[8],Missing,Garouden Breakblow was a 3D fighting game released in Japan for the PlayStation 2 in 2005 It focused on more realistic mixed martial artsstyle fights than most of its contemporaries,Missing
1130889600,Missing,75899,Patlabor: Come Back Mini-Pato,[38],Missing,Missing,Missing
1132790400,[25],72861,Demon Chaos,[8],It is set in feudal Japan in the 16th century and revolves around a priestess who has been given eternal youth until she exterminates all the demons She has been given charge of a mystical beast from the gods Inugami which is controlled by the player    The game is in vein of the well known Dynasty Warriors series in which the player battles crowd after crowd of hostile enemies The unique aspect of the game is that up to 65535 enemies can be onscreen at once,It is set in feudal Japan in the 16th century and revolves around a priestess who has been given eternal youth until she exterminates all the demons She has been given charge of a mystical beast from the gods Inugami which is controlled by the player    The game is in vein of the well known Dynasty Warriors series in which the player battles crowd after crowd of hostile enemies The unique aspect of the game is that up to 65535 enemies can be onscreen at once,Missing
1132790400,[7],67100,Guitar Freaks V2 & DrumMania V2,[8],Missing,Japanese only release by konami,Missing
1131580800,"[31, 34]",64631,Fuuraiki 2,"[8, 9]",Missing,Missing,Missing
1131580800,[4],64112,Sakigake!! Otokojuku,[8],Missing,Sakigake Otokojuku is a 2D fighting game based on the manga series Fighters are celshaded and colored with bright colors for a distinctive look The fighting is presented on a 2D plane and hearkens back to old school fighting games where the camera pulls in when the combatants are close and out when theyre far apart Backgrounds are well done including one where a troupe of yankii gangsters are apparently punching the air and another where seated monks sit forlornly in the background,Missing
1132876800,[14],63086,Ski Racing 2006 - Featuring Hermann Maier,"[6, 8, 11]",Missing,Downhill skiing game,Missing
1132185600,[4],61420,Keroro Gunsou: MeroMero Battle Royale Z,[8],Missing,Missing,Missing
1130976000,[4],59398,Mar Heaven: Arm Fight Dream,[8],Missing,A Konami developed PlayStation 2 exclusive 2D fighting game that never left Japan,Missing
1131580800,[9],59373,Fukufuku no Shima,[38],Missing,Missing,Missing
1130976000,Missing,53110,World Championship Poker 2,"[6, 8, 11, 38]",Missing,WCP 2 features Howard Lederer Greg Raymer Clonie Gowen Amir Vahidi Paul Darden Robert Williamson III Matt Savage and Annie Duke World Championship Poker 2 features a much more detailed one player game where you now have to work your way up the ranks starting in your moms basement Once you start winning and accumulating money you can spend your winnings on increasingly better pads and furnishings Hit a losing streak and you may have to hock your stuff to stay in the game 14 types of poker are featured including Texas Holdem Five Card Draw Seven Card Stud and Pineapple,Missing
1132272000,[14],47327,Major League Baseball 2k5: World Series Edition,"[8, 11]",Missing,There are many sports games out there that focus on baseball itself but MAJOR LEAGUE BASEBALL 2K5 WORLD SERIES EDITION by Kush Games and Visual Concepts for the PS2 takes a cue from the wild ride that was the 2005 pennant race and World Series One of the best things about MAJOR LEAGUE BASEBALL 2K5 WORLD SERIES EDITION that sets it apart from the regular baseball titles is the way that the designers have incorporated a new Pennant Fever mode as well as the World Series Championship Moments mode that allow players to experience the game of baseball from a new and exciting standpoint In Pennant Fever mode players will get to play through the final games of the season from the basic franchise mode Thus giving them the chance to only play through the excitement and frantic play that often encapsulates the last few games of the season The Championship Moments mode on the other hand is a little different in that it lets fans play through some of the greatest World Series moments throughout history in a type of simulation This allows players to get directly on the inside of some of the games that changed the way America viewed baseball The MAJOR LEAGUE BASEBALL 2K5 WORLD SERIES EDITION is essentially the same great MLB game that comes out every year with a few bonus features but those bonuses are well worth the money as they will easily pay for themselves with the hours of fun game play,Missing
1130889600,[31],47324,Zathura,"[8, 11, 24]",Missing,The intergalactic journey begins when a mysterious board game thrusts the house of two young brothers Walter and Danny into outer space Battle deadly aliens menacing robots and other celestial hazards in this space journey filled with actionpacked adventure,Missing
1132185600,"[15, 24]",46022,Armored Core: Formula Front - Extreme Battle,[38],Missing,Unlike most other actionoriented Armored Core titles this installment is a strategy game The player has no direct control of the mech in the action but can customize the mech as always implementing additionally an AI that will fight on its own The role of the player is to customize the mech and train the AI on training arenas The Extreme Battle international release of the game included additional combat scenarios,Missing
1132012800,[5],44524,Infected,[38],Missing,Not your ordinary shooter Infected lets your avatar invade your opponents PSP systems with each of your multiplayer victories In singleplayer mode you play as Stevens a New York City police officer with immunity to a virus thats spreading across New York Only you can stop the virus from spreading by shooting infected individuals with a special viral gun thats loaded with bullets filled with your blood Eliminate the virus in singleplayer mode or use the PSPs WiFi capabilities to spread your own virus in multiplayer combat,Missing
1132876800,"[9, 31]",43641,Neopets: The Darkest Faerie,[8],Missing,Players control Tor and Roberta two animallike Neopets on a quest against evil By switching between the two at any time players can use Tors upclose melee attacks or cause damage from afar with Robertas spells This game stays faithful to the traditional thirdperson actionadventure Magical items and weapons gained along the way will develop the characters abilities and strengths In particular elementallyaligned motes can be attached to weapons and armor as a combat bonus There are many puzzles and sidequests along the way and players will fight evil Neopets,Missing
1131667200,"[5, 24]",43590,WWII: Soldier,[8],Missing,WWII Soldier or SOE Operation Avalanche is a Europeonly lowbudget PC and PlayStation 2 stealthfirstperson shooter by Atomic Planet and Midas Interactive Entertainment The PC version only has a German version currently known in existence In the game an Allied spy infiltrates the Swiss Alps to rescue an American general who is held prisoner by the Germans,Missing
1130976000,[10],43479,World Super Police,[8],Regular police cars are having trouble catching up to the amped up fast cars that criminals are using so in order to combat these criminals the World Super Police WSP have been formed to chase down these criminals,The rise of highspeed traffic crime in Japan and the USA has resulted in the worlds first rapidresponse armed highway police force Terrorists beware the WORLD SUPER POLICE  Choose from the cream of the police driving pool equip your vehicle with the latest militarygrade weapons and take to the city streets in search of criminals too hardcore for the highway patrol Only you have the hardware and the skill to bring them in,Missing
1132272000,[14],43395,Tony Hawk's American Wasteland: Collector's Edition,[8],Missing,Now you can cruise through LA without loading levels or stopping gameplay in Tony Hawks American Wasteland You can skate or BMX through a new story mode that takes you through allnew skate areas using tricks that have never appeared in previous Tony Hawk games The cash that you earn can be used to customize your equipment and your skater by going to tattoo parlors and skate shops Tony Hawks American Wasteland also includes a classic mode that features classic Tony Hawk Pro Skater maps and objectives  Included in this edition  Tony Hawks American Wasteland  Two exclusive classic mode levels  Two exclusive secret characters  The Making of Tony Hawks American Wasteland documentary  A concept art gallery featuring creations by legendary artist Jimbo Philips,Missing
1132272000,"[8, 9, 31]",43387,Shadow of the Colossus: Limited Edition,[8],One cloudy night a lone hawk flies by two longtime companions  Wander and his horse Agro  navigating an unforgiving cliffside path on the edge of a canyon The two have been traveling for a long time on this offbeat path through murky forests and wet grasslands alike  They arrive at last at their destination a tall stone gate with a narrow passage On the other side lies an enormous bridge of nearotherworldly construction The bridge spans over the Forbidden Lands a dramatic landscape of plains and canyons with enclosed and cutoff environments ranging from arid deserts to clefts with tall geysers to dark forests and murky crevasses  The bridge finally comes to an end at the Shrine of Worship a gigantic structure in the middle of the Lands Wander and Agro make their way to the ground floor and the temples main hall which is lined with sixteen stone idols At the end of the empty hall is an altar Here it is shown that Wander is carrying something with him a body wrapped in a cloth sheet He places the body on the altar and removes the sheet revealing Mono a young woman clothed in a white dress  The game suddenly cuts to a picture of an owl mask amidst a cloudy sky From here Lord Emon a spiritual leader in Wanders society speaks an esoteric monologue  That placebegan from the resonance of intersecting points They are memories replaced by ens and naught and etched into stone Blood young sprouts sky  and the one with the ability to control beings created from light In that world it is said that if one should wish it one can bring back the souls of the dead But to trespass upon that land is strictly forbidden  Agro is suddenly frightened by a noise from behind the trio Several shadowy apparitions are emerging from the temple floor and Wander sees this and draws a mysterious sword from its sheath pointing it towards the shadows The blade emits an otherworldly energy and the creatures immediately dissolve into thin air Immediately a booming pair of voices fill the halls from a great aperture above surprised that Wander possesses the Ancient Sword Wander correctly identifies the voices as belonging to Dormin and asks that Mono be revived Initially Dormin expresses an indifference towards the matter but ultimately cannot hide the interest in the sword Wander carries,Shadow of the Colossus is a majestic journey through ancient lands to seek out and destroy gigantic mythical beasts With a trusty horse at your side players explore the spacious lands and unearth each towering Colossus creature The uneasy task of defeating a Colossus relies on intelligent puzzle solving and action oriented game play Armed with strong wits a mystical sword and a sturdy bow players use cunning and strategy to topple each behemoth  The Limited Edition includes  4 Art Cards  Special Trifold case,Missing
1132272000,"[4, 5, 10, 15, 31]",43315,Jampack: Volume 13,[8],Missing,Demos Shadow of the Colossus Burnout Revenge Sly 3 Honor Among Thieves Soulcalibur III Jak X Combat Racing Ratchet Deadlocked The Chronicles of Narnia The Lion the Which and the Wardrobe Castlevania Curse of Darkness Brothers in Arms Earned in Blood Genji Dawn of the Samurai,Missing
1131062400,[5],43294,SAS: Anti-Terror Force,[8],Missing,SAS Anti Terror Force is an Action game developed by Atomic Planet Entertainment and published by Davilex which was released in Europe in 2005  The world has become a dangerous place Join the British SAS specialist antiterror unit take command of your squad and combat this international evil After a brief but intense training at HQ embark on secret assault missions in Europe Rescue the primeminister and his staff at Number 10 Downing Street the German Chancellor from the occupied Kanzler Amt in Berlin or the French President from the Elysee Palace in Paris Use your wit to plan an effective assault eliminate the terrorists and safely rescue the hostages   Multiple missions strategic planning freeing hostages and eliminating terrorists  Play a member of the elite antiterror units GSG9 Germany SAS UK or GIGN France  Use a vast range of authentic weapons  Real world locations 10 Downing street Elysee Palace Paris The private yacht of the Queen Gibraltar Berlin Kanzler Amt and a Nuclear Bunker  Different play modes Fire and Forget Chicken Run Last Man Standing and Endurance modes ensure hours upon hours of thrilling gaming fun  Command a team of 4 in your squad switching between characters at any time,Missing
1132704000,"[12, 13]",42889,Harvest Moon: Boy & Girl,[38],Missing,This first release of Harvest Moon on the Sony PSP is a port of Harvest Moon Back To Nature and Harvest Moon For Girl play either with a 43 or the new PSP 169 resolution You can either play as a boy Destiny or a girl Fate to bring life to Mineral Town in this comfy farming stimulator,Missing
1132185600,"[9, 26]",42718,Blokus Portable: Steambot Championship,"[8, 38]",Missing,Blokus Portable Steambot Championship known in Japan as Blokus Club with Bumpy Trot is a 2005 puzzle video game developed and published by Irem Software Engineering for the PlayStation 2 and later ported to the PlayStation Portable in Japan The PlayStation Portable version was later published outside Japan by Majesco It is based on the board game Blokus and features characters from Steambot Chronicles known in Japan as Bumpy Trot Like in Steambot Chronicles players are able to customize the appearance of their characters Each player is given a pile of blocks that resemble Tetrads  Players must place blocks on the board starting at the corners and then extend it from the corners of the pieces they have placed The game is over when no one can place any more pieces The player with the fewest pieces remaining wins,Missing
1132012800,[31],15847,Aeon Flux,"[8, 11]",Missing,This is the 2005 release not to be confused with the other two prior cancelled attempts at an adaptation  In order to coincide with the release of the upcoming film developer Terminal Reality was tasked with creating a game to tiein with the film The team was only given ten months to finish the game a relatively short time for a nonsequel console game especially in 2005 as it had to be out in time for the movies theatrical premier Still Terminal Reality rose to the task and managed to create a complete Æon Flux game in less than a year due in part to the fact that the developer created much of the game using an engine they had already built for their previous title BloodRayne 2 which cut down on development time dramatically Nine years after the first illfated attempt and five years after the second an Æon Flux game was finally completed and released to the market in November 2005,Missing
1132704000,"[12, 25, 31]",11811,.Hack//Frägment,[8],Missing,The commercial success of the Project Hack franchise led to the production of hackfrägmenta remake of the series with online capabilities The game uses the same engine as the hack series with an online multiplayer component,Missing
1132876800,"[12, 31, 34]",7218,Tomoyo After: It's a Wonderful Life,"[6, 8, 9, 12, 34, 38, 55]",Tomoyo Afters story revolves around Okazaki Tomoya and Sakagami Tomoyo Tomoya has graduated from high school and is now employed as a garbage collector He and Tomoyo are now seeing each other in a romantic relationship though Tomoya lives alone in his apartment One day it is discovered that Tomoyo has a younger halfsister named Mishima Tomo who had been living with her mother but was recently abandoned It is eventually decided that Tomo will live in Tomoyas apartment for the time being  Beside the Adventure part that makes most of the game Tomoyo After also has RPG elements In order to complete the game entirely the player must finish eight of the mini RPGs games called Dungeons  Takafumis which are available during certain scenarios as the player continues to play the game,Tomoyo After Its a Wonderful Life is a Japanese adult visual novel developed by Key Key later released versions of Tomoyo After without the erotic content The story follows the lives of Tomoya Okazaki a young man who recently graduated from high school and his close friend Tomoyo Sakagami as they start to see more of each other in a romantic relationship,Missing
1132876800,[34],7185,"Sharin no Kuni, Himawari no Shoujo","[6, 9, 12, 38]",Missing,Early summer  A society which imposes special Duties upon everyone who breaks the law  The individuals who oversee these criminals rehabilitation are the Special Eliteーa rank the protagonist Kenichi Morita hopes to attain To do that he must pass his final exam for which he arrives at a certain country town  At the school Kenichi attends he encounters girls bound by various Duties Those obligated to observe a 12hour day are forbidden from being awake for more than 12 hours per day and those obligated to remain in infancy cannot grow up It is meeting Natsumi Hinata the girl who cannot fall in love that throws him out of gear  Soon Kenichi makes a series of odd discoveries his own grave erected secretly on a clifftop his patrimony hidden deep inside a cavern Kenichi finds that he must search for his own atonement in this dystopian society What is the truth behind the Land of the Spinning Wheel Discover for yourself through Kenichis eyes,Missing
1132012800,"[5, 31]",6680,Winx Club,"[6, 8]",Missing,Join the Winx Club and prepare for an interactive adventure of fairies fantasy fashion and magic Take on the role of Bloom a 16 yearold Earth girl who discovers she is a magical fairy Meet Blooms fairy friends Stella Flora Tecna and Musa and battle with them against the evil witches in this most exciting girls adventure ever Featuring a wide range of communitybased activities and collectibles The Winx Club will whisk you away on an unforgettable adventure,Missing
1132531200,"[5, 12]",5784,Combat Elite: WWII Paratroopers,"[8, 11]",Missing,Supported by an army of more than 17000 US and British paratroopers you must stop the Nazis from occupying Europe during WWII Fight with authentic weapons and vehicles alongside brave Allied troops through rolling hills small farms and wartorn cities throughout France Holland and Belgium More than 40 varied missions recreate the toughest battles of WWII including DDay Operation Market Garden and the Battle of the Bulge,Missing
1132185600,[5],5722,America's Army: Rise of a Soldier,"[8, 11]",Missing,Americas Army Rise of a Soldier is the Xbox version of the tactical firstperson shooter developed in conjunction with the US Army You can create a soldier and advance him or her through an army career from recruit to leader of a Special Forces team Americas Army Rise of a Soldier also includes online multiplayer so you can battle up to 16 players over the Internet,Missing
1131408000,Missing,4099,Shamu's Deep Sea Adventures,"[8, 11, 20, 21, 24]",In the game Poseidon the Greek god of the sea tries to destroy the SeaWorld theme park and replace it with Atlantis The player controls Shamu the protagonist who attempts to defeat Poseidon and the evil Kraken1 Shamu collects power ups and performs various feats over 20 levels and 8 environments,In the game Poseidon the Greek god of the sea tries to destroy the SeaWorld theme park and replace it with Atlantis The player controls Shamu the titular protagonist who attempts to defeat Poseidon and the Kraken Shamu collects power ups and performs various feats over 20 levels and 8 environments,Missing
1131321600,"[8, 31]",2770,SpongeBob SquarePants: The Yellow Avenger,"[20, 38]",Missing,Absorbing evil one drop at a time  When the Dirty Bubble captures Mermaidman and Barnacleboy only one sponge can save the day Help Spongebob use his new powers to fight the Dirty Bubble and his legions of evildoers,Missing
1131408000,[7],1285,Guitar Hero,[8],Missing,Guitar Hero is a 2005 music rhythm video game developed by Harmonix and published by RedOctane for the PlayStation 2 It is the first entry in the Guitar Hero series Guitar Hero was released in November 2005 in North America April 2006 in Europe and June 2006 in Australia The games development was a result of collaboration between RedOctane and Harmonix to bring a Guitar Freakslike game to United States  The game features a guitarshaped controller resembling a miniature Gibson SG that the player uses to simulate playing rock music The gameplay is similar to GuitarFreaks in that the player presses buttons on the guitar controller in time with musical notes that scroll on the game screen The game features covers of 30 popular rock songs spanning five decades of rock from the 1960s up through 2005 in addition to bonus tracks Guitar Hero became a surprise hit earning critical acclaim and winning many awards from major video game publications and was considered one of the most influential games of the first decade of the 21st century The games success launched the Guitar Hero franchise which has earned more than 2 billion in sales spawning several sequels expansions and other gamerelated products,83.17940150985093
1131062400,[7],15094,Singstar: '80s,[8],Missing,The main focus of the game is singing those songs as good as one can The game gives points which are distributed by the purity of singing as in how well does one manage to stay on tune It doesnt matter if you change octaves in the middle of the song or what words are you singing in it doesnt have a word recognition so your singing is rated by how well you manage to hit the correct note at the correct time,79.82222396528269
1132531200,"[13, 14]",5782,College Hoops 2K6,"[8, 11, 12]",Missing,2K Sports hits the court with COLLEGE HOOPS 2K6 for the PS2 With the focus more on coaching instead of playing with bigname stars COLLEGE HOOPS 2K6 puts the player in charge of an NCAA team of their own Gamers can select from nearly every NCAA coach currently in the industry or create their own Each coach has a number of different attributes and these attributes will determine many different aspects of the game Charisma for example affects recruitment and player confidence while discipline will help players focus on the game Players may also bring issues to the coach to solve which also affects the teams playing ability as well Gamers will also have access to the coachs clipboard during the game The clipboard will pop up automatically when gamers need to make adjustments instead of requiring gamers to access a series of menus Another new feature are the four points of emphasis ball control defense rebounding and shot selection Selecting one will boast the teams particular effectiveness in that area proportionate to the coachs attributes Recruiting likewise has been upgraded and tweaked Gamers can track 15 potential recruits during the season watching their interest levels and stats and have the option of controlling the recruiting themselves or allowing the assistant coaches to deal many of the decisions COLLEGE HOOPS 2K6 perfectly captures all of the aspects of coaching a NCAA team but with assistant coaches and other options never makes the gamer feel overwhelmed,75.0
1132790400,[9],69551,Puyo Puyo Fever 2,"[8, 20, 38]",The game boasts nine courses three times of that from the original Puyo Puyo Fever Each of the three main characters Amitie Raffina and Sig has three courses each with a different story In general the main plot of the WakuWaku course involves meeting Lemres a wizard from the neighboring town who is visiting Primp Magic School and the plot of the HaraHara course involves stopping Klug who has become possessed by his book Each character sets off to do these things in their own way and usually those things not being their initial intentions,Puyo Puyo Fever 2 is a video game developed by Sonic Team and published by Sega The game was released as a sequel to the previous title Puyo Pop Fever The gameplay remains relatively unchanged but several new modes are introduced,74.0
1132185600,"[4, 5, 9, 31]",4065,Peter Jackson's King Kong: The Official Game of the Movie,"[6, 8, 11, 21]",Missing,Play as man Play as Kong  Embark on an epic adventure created in collaboration with Academy Awardwinning director Peter Jackson and based on the Universal Pictures film Survive as Jack in a world crawling with predators and live the legend as Kong  Use weapons traps and your team wisely to survive in firstperson as Jack  Break jaws slam enemies and throw massive objects in Kongs thirdperson battles,72.3446243248295
1132012800,"[10, 33]",121504,Need for Speed: Most Wanted 5-1-0,[38],Missing,A portable version of Need for Speed Most Wanted 510 pits the player against the Blacklist where the best street racers in the city compete in races and police pursuits,71.65149187468896
1131580800,[31],10899,Shinobido: Way of the Ninja,[8],Missing,DEEP IN THE SHADOWS A NlNJA WAlTS TO STRIKE  It is the 16th century The once peaceful province of Utakata now lies in a state of despair The elite ninja clan who once protected the region are all but dead and with no safeguard Utakatas enemies are starting to stir War is surely near  As the last of the Asuka Ninja you must rise up and choose a new path Exact revenge on those who sought to end your clan and decide upon a new fate for the land  Use Stealth or aggression to defeat your enemies Combine your equipment to form over 150 weapons and items Create maps and missions and transfer them to Shinobido Tales of the Ninja on your PSP PlayStation Portable sold separately,70.99035218490735
1131148800,[31],3939,Gun,"[6, 8, 11, 21]",Set in the American Old West specifically Arizona Colorado Kansas and New Mexico in the year 1880 Colton White and his father Ned are hunting game along the Missouri River and after a close call with a grizzly they board a riverboat to sell meat But after the riverboat is attacked by murderous preacher Reverend Josiah Reed in the midst of the chaos Ned reveals to Colton that he is not his biological father and then tells him to seek out a specific prostitute in Dodge City prompting Colton White on an adventure of revenge and self discovery,GUN is a realistic epic actionadventure that lets gamers experience the brutality of the lawless West,67.89839157581591
1132012800,"[5, 31]",4215,True Crime: New York City,"[6, 8, 11, 21]",Missing,Be a good cop or a bad cop in the streetwise action game True Crime New York City You can explore the authentically modeled streets of New York City as a police officer tracking down criminals and administering justice The game features a diverse weapon set as well as a mixed offering of fighting styles that you can use to take out those who stand in your way In addition to combat on foot the game features driving sequences and shootouts Laurence Fishburne Christopher Walken and Mickey Rourke contribute their voice talent to the game as well,65.76090196583462
1131667200,"[4, 14]",18323,WWE SmackDown! vs. Raw 2006,"[8, 38]",Missing,The debut PlayStation Portable offering of THQ and Yukes longrunning 3D wrestling series WWE SmackDown vs RAW 2006 expands on THQs popular multimillion unitselling franchise with a number of key new features The Buried Alive Casket match two new wrestler attributes Stamina and Hardcore and a realistic momentum system all combine to turn the series away from its arcade roots and towards that of a simulation The PSP version follows closely on the heels of its PS2 tagteammate in terms of features and wrestler rosters with exclusive extras including additional characters and other features for the PSP version plus USB system link to connect the two versions together,65.72574185058039
