first_release_date,id,name,platforms,summary,genres,storyline,rating
1344902400,271148,DC Universe Online: Episode 5 - Hand of Fate,"[6, 9]",On August 14 2012 the fifth episode Hand of Fate was released The episode revolved around DC hero Doctor Fate and would give players a chance to fight through new mystical story content Some of the key features of this episode include two Tier 4 4player Operations in Wayward Souls and Soul Alchemy In addition this episode released four Tier 4 8player Operations in With a Vengeance A Black Dawn Unpaid Dues and Seeds of Rot,Missing,Missing,Missing
1343865600,269519,Nikoli no Sudoku Lite Dai-San-Shuu,[38],Missing,Missing,Missing,Missing
1345680000,268741,Rinne no Lagrange: Kamogawa Match,[9],Kamogawa is under attack Its time for Madoka Ran and Muginami go head back to their cockpits to save the day Rinne no Lagrange  Kamogawa Days links the first anime series with the second The OVA anime tells the stories of the peaceful times See Madoka and her friends daily lives The charming episode is a chance to meet the characters the existing fans can get closer to the girls and new viewers can get a taste of the style The game is a loyal playable recreation of the episodes in the first anime series Raise your firearms shoot down the aliens that invade your skies and clear the missions,Missing,Missing,Missing
1346112000,262171,Nostril Shot,"[9, 48]",Face a horde of monsters in a fast and frantic battle Upgrade your powers by finding different weapons and costumes The space maiden with the most points at the end of the session wins the round,[33],Missing,Missing
1346112000,262170,Duke War!!,"[9, 48]",Rally peasants to chop down trees and discover hidden gold Take the gold to your dower when the tower is full the greedy king will collect his prize  bestowing you with 100 points,[33],Missing,Missing
1346112000,262169,Gravediggers,"[9, 48]",Tackle a swarm of zombies in a creepy graveyard Collect the heads of your fallen foes and take tem to a crypt to score points The first player to score 50 points wins the round,[33],Missing,Missing
1346112000,243259,Madden NFL 13,[46],Missing,[14],Missing,Missing
1345507200,235400,Transformers: Fall of Cybertron - Multiplayer Havoc Pack,"[6, 9, 12]",The first multiplayer character pack for Fall of Cybertron it unlocks 5 characters and their related parts for use in custom loadouts The characters included are Wheeljack Zeta Prime Perceptor Blast Off and Ultra Magnus,[5],Missing,Missing
1346284800,222628,Koi Sentai Love & Peace the P.S.P.,[38],A romantic comedy where you become Heart Ranger Pink and aim for the worlds,"[31, 34]",Fall in love and save the world Strange monsters are roaming the streets and people are living in constant fear The protagonist is one of the victims However she is saved by the men of the Koi Sentai aka Love Rangers Recruited into the team she becomes the Heart Pink Ranger and her powers are Love and Romance Use your powers to battle evil and use your charms to get closer to the men,Missing
1344902400,216196,Darksiders II: Limited Edition,"[6, 9, 12]",The Limited Edition includes free access to the Arguls Tomb DLC pack when it becomes available  Wield the unstoppable power of Death the most feared of the legendary Four Horsemen Battle forces of heaven hell and beyond in an epic world unlike anything you have seen before,"[12, 25, 31]",Missing,Missing
