first_release_date,id,name,platforms,summary,genres,storyline,rating
1459900800,271169,DC Universe Online: Episode 23 - The Will of Darkseid and Brainiac's Bottle Ship,"[6, 48]",On April 6 2016 for members and April 13th 2016 for nonmembers the twentythird episode The Will of Darkseid and Brainiacs Bottle Ship was released The episode revolved around dealing with prisoners who had escaped from the Phantom Zone and a potential new invasion from Darkseids forces Some of the core features of this episode include one Tier 7 2PLayer Operation in The Will of Darkseid and one Tier 7 8Player Operation in Braniacs Bottle Ship,Missing,Missing,Missing
1461196800,216269,God Eater Off Shot: Twin Pack Vol.7,"[46, 48]",This edition includes the following  Game God Eater Off Shot  God Eater Anime Bluray Disc Vol7  DLC PS Vita Version God Eater Off Shot Code Only,Missing,Missing,Missing
1460419200,212322,Ratchet & Clank: Special Limited Edition,[48],This edition includes the following   Game Ratchet  Clank  Bluray Disc Ratchet  Clank The Movie  Special Comic Booklet,"[5, 8, 31]",Missing,Missing
1459987200,145064,Raishi Konpeki no Shou,"[37, 46]",Missing,"[15, 16, 24]",Missing,Missing
1459814400,141051,Mortal Kombat X: XL Pack,"[48, 49]",XL Pack grants access to both Kombat Pack 1 and 2 as well as nearly all previously released digital content XL Pack includes 9 playable characters 25 character skins and 2 previously released Klassic Fatality packs,[4],Missing,Missing
1459814400,138034,LEGO Marvel's Avengers: Marvel's Ant-Man Pack,"[6, 9, 14, 48]",Based on the Marvel Cinematic Universe film Marvels AntMan this DLC adds a brandnew level and eleven characters to your LEGO Marvels Avengers journey,"[9, 25, 31]",Missing,Missing
1461196800,136474,Kamigami no Asobi InFinite,"[38, 46]",Kamigami no Asobi InFinite abbreviated as KamiAso IF is a Japanese otome game published by Broccoli company It was released in Japan on April 21 2016 for the PlayStation Portable and PlayStation Vita  InFinite shares the same premise as the first game with new routes and new endings for the characters,[34],The heroine Yui Kusanagi is the daughter of a Shinto shrine She discovers a mysterious sword which transports her to a different world where she meets the Greek god Zeus He invites her to attend a school in a separate world that he created Zeus intends to teach the meaning of love to the various young divine beings who also attend the school in an attempt to reverse the weakening bond between humans and the gods,Missing
1461628800,127035,The Walking Dead: Michonne - Episode 3: What We Deserve,"[6, 9, 12, 14, 34, 39, 48, 49]",The Walking Dead Michonne stars the iconic bladewielding character made famous by Robert Kirkmans bestselling comic books The story explores the period in the comic book timeline where Michonne leaves Rick their group and her katana behind in order to deal with emotional demons from her past Players will discover what took Michonne away from her trusted allies and what brought her back to them,"[2, 31]",In this third and final episode feeling the weight of choices both recent and long ago Michonne tries to protect an innocent family but Norma and the vengeful Monroe crew are closing in As reality shatters and the ghosts of the daughters she abandoned demand to be heard your choices will determine who lives who dies and what redemption really means in a world gone to hell,Missing
1461715200,116527,ACA Neo Geo: Baseball Stars 2,"[6, 48, 49, 130]",Baseball Stars 2 is a sports game released by SNK in 1992 Get the full experience with intense graphics and passionate announcers Time to see some exciting baseball Use the Powerbat to send the ball flying for an amazing home run The AutoFielding system allows for even beginners to enjoy the intense gameplay,"[14, 33]",Missing,Missing
1461801600,105121,Touhou Soujinengi V: The Genius of Sappheiros,"[6, 46, 48, 130]",Touhou Soujinengi The Genius of Sappheiros is a fanmade Touhou Project game and a traditional turnbased RPG released at Comiket 78 heavily influenced by traditional console roleplaying games such as the SaGa Series Despite being an RPG it follows a traditional Touhou stagebased format with each stage being its own dungeon The game is made using the Unity game engine  An updated version was announced for the PlayStation Vita version under the name of Touhou Soujinengi V as part of Play Doujin,"[12, 32]",Its a normal day in Gensokyo when Reimu Hakurei notices a strange fog rolling in All across Gensokyo residents witness this fog weakening and killing a great many lesser youkai At the behest of Yukari Yakumo she joins forces with Marisa Kirisame Sanae Kochiya and Aya Shameimaru to investigate the fogs appearance,Missing
1461628800,99755,The Magic Circle: Gold Edition,"[48, 49]",The Magic Circle is a dark comedy in which you play the hero of an unfinished fantasy RPG and you must seize the power of game creation to release it from the inside,"[5, 9, 31]",Missing,Missing
1461024000,99753,Grand Theft Auto PS Vita Collection,[46],Purchase the Grand Theft Auto PS Vita Collection to get Grand Theft Auto Chinatown Wars Grand Theft Auto Vice City Stories and Grand Theft Auto Liberty City Stories on PSP and PS Vita,[31],Missing,Missing
1461283200,99541,Arcade Archives: Gradius II,"[48, 130]",Arcade Archives Gradius II is a port of the shooting game Gradius II Players will control the super dimension fighter Vic Viper in order to protect planet Gradius from the Gofer special forces This is the best title from the Gradius series and a title of fame in the shooting game history having won multiple awards,"[5, 33]",Missing,Missing
1461801600,98014,Jikkyou Pawafuru Puroyakyu: Success Special,[48],Missing,[14],Missing,Missing
1461628800,91021,Hitman: Episode 2 - Sapienza,"[3, 6, 14, 48, 49]",Hitman Episode 2 takes you to the sunny Italian coastal town of Sapienza a dense location full of challenges and packed with opportunities for the creative assassin Track down Silvio Caruso and destroy a deadly virus in this multilayered mission This new episode includes new challenges targets weapons gear starting locations stash points and location mastery as well as a whole Mediterranean town to explore,"[5, 24, 31]",Missing,Missing
1460332800,80632,Call of Duty: Infinite Warfare - Jackal Assault,[165],Call of Duty Infinite Warfare  Jackal Assault is a PlayStation VR experience that is free to download on PlayStation 4,[5],Missing,Missing
1461801600,78582,Jikkyou Pawafuru Puroyakyu 2016,"[9, 46, 48]",Missing,[14],Missing,Missing
1461196800,59333,Bullet Girls 2,[46],A PlayStation Vita exclusive sequel to Bullet Girls developed by D3 Publisher,[5],Missing,Missing
