first_release_date,id,name,platforms,summary,genres,storyline,rating
1456876800,271168,DC Universe Online: Episode 22 - Science Spire and The Phantom Zone,"[6, 9, 48]",The twentysecond episode Science Spire and The Phantom Zone was released on March 2 2016 for members and March 9th 2016 for nonmembers The episode revolved around dealing with Phantom Zone malfunctions and sightings of a mysterious figure near the Science Spire Some of the core features of this episode include one Tier 7 Challenge in The Science Spire and one Tier 7 4Player Operation in The Phantom Zone,Missing,Missing,Missing
1458172800,246409,Dead or Alive 5: Last Round - Character: Naotora Ii,"[6, 48, 49]",With lightning fast leg strikes Naotora Ii leaps into the fray This mashup brings together the action of Samurai Warriors and the fighting entertainment of Dead or Alive 5 Last Round Defeat the strongest fighters for the honor of the Ii clan  Naotora Ii joins Dead or Alive 5 Last Round as a playable character  Download this to use Naotora Ii in Dead or Alive 5 Last Round,[4],Missing,Missing
1458777600,216352,Shirogane x Spirits,"[46, 48]",Missing,Missing,Missing,Missing
1458777600,216268,God Eater Off Shot: Twin Pack Vol.6,"[46, 48]",This edition includes the following  Game God Eater Off Shot  God Eater Anime Bluray Disc Vol6  DLC PS Vita Version God Eater Off Shot Code Only,Missing,Missing,Missing
1458000000,172581,LEGO Dimensions: Aquaman Fun Pack,"[9, 12, 41, 48, 49]",Become the King of the Seven Seas with Aquaman from DC Comics Build Aquaman and add him to a crazy mashup multiverse of your favorite characters Place this aquatic hero on the Lego Toy Pad to bring him to life in the game then activate his special Dive Growth Atlantis and Hazard Cleaner abilities to solve puzzles and take down rivals Use the Aqua Watercraft when you need a swift getaway and rebuild it into a Seven Seas Speeder and Trident of Fire for upgraded ingame powers,"[9, 31]",Missing,Missing
1458000000,172580,LEGO Dimensions: Midway Arcade Level Pack,"[9, 12, 41, 48, 49]",Your favorite retro Midway Arcade characters have escaped from their games and Gamer Kid needs your help to put them back where they belong Build Gamer Kid attach him to his Lego Toy Tag and place him on the Lego Toy Pad to see him come to life in the game Activate his Stealth Laser Speed Invulnerability and Super Strength abilities to solve puzzles and overpower enemies When he needs a powerup add the rebuildable 3in1 G6155 Spy Hunter car or Arcade Machine into the game,"[9, 31]",Missing,Missing
1459209600,168740,WRC 5: WRC - eSports Pack 2,"[6, 48, 49]",Put your driving talents to the test with these 6 new races for WRC 5 and discover the WRC Concept Car E2 a brand new car This content can be used in Quick Rally and Quick Stage modes,[10],Missing,Missing
1459382400,148653,"Kono Oozora ni, Tsubasa wo Hirogete Cruise Sign","[9, 46]",Missing,[34],Missing,Missing
1458259200,146759,Hide & Dance!,"[34, 39, 48, 130]",Press the buttons to the rhythm of the music Dance and make combos Be careful not to be spotted by your mom entering the room,"[7, 9]",Missing,Missing
1458172800,139852,Omertà Code: Tycoon Kai,[46],Missing,[34],Missing,Missing
1459209600,137757,LEGO Marvel's Avengers: The Masters of Evil Pack,"[6, 9, 12, 14, 41, 48, 49]",Based on Avengers 6 from 1963 this DLC adds a brandnew level and eleven characters to your LEGO Marvels Avengers journey,"[9, 25, 31]",Missing,Missing
1459209600,137663,LEGO Marvel's Avengers: Classic Captain Marvel Pack,"[6, 9, 12, 14, 41, 48, 49]",Based on the classic Captain marvel comics this DLC adds a brandnew level eight characters and an additional vehicle to your LEGO Marvels Avengers journey,"[9, 25, 31]",Missing,Missing
1458777600,132088,Dance with Devils,"[6, 46]",Multimedia otome project collaboration between Rejet Elements Garden and Avex,"[12, 31, 34]",Humans or devils  One day Tachibana Ritsuka a student attending Shikou Academy gets attacked by a group of mysterious men From then on Ritsuka gets targeted as she is the last key to locating the Forbidden Grimoire  Getting allured and tempted by devils her days change little by little  The plot takes the same direction as the animes with numerous endings awaiting this captivating tale  Who will you choose Humans or devils,Missing
