genres,id,name,platforms,rating,summary,storyline
"[5, 8, 33]",1412,Metal Slug 7,[20],75.90808451939786,The Peregrine Falcon Strike Force the Ikari Warriors and the SPARROWS are once again on a search for General Morden and his army Their mission is to catch General Morden and prevent his attempts at another coup détat on the government However as soon as Morden was defeated a strange army from the future came to his aid Now they must face Morden once again and this time put a stop to his plans once and for all,Missing
"[4, 8, 32]",109281,TowerFall,[130],75.90391725169277,TowerFall is the ultimate version of the beloved archery combatparty game Inspired by classics from the golden age of couch multiplayer TowerFall centers around hilarious intense versus matches  best played against friends sitting crosslegged on the floor within punching distance of each other The core mechanics are simple and accessible but hard to master with a huge amount of gameplay variants arrow types powerups and levels And when you need a break from the competition team up in 14 player coop modes where youll fight off a wide variety of monsters enemy archers and bosses  The Switch version includes several new and exclusive features including 6player battles utilizing widescreen levels new gameplay variants and guest archers Madeline and her reflection Badeline from fanfavorite platformer Celeste,Missing
"[8, 9]",8808,Super Scribblenauts,[20],75.86479920636685,In this new game created and developed by 5TH Cell players use the stylus and touch screen to help Maxwell the games hero acquire the Starite the prize earned from solving the puzzle in even more robust challenges and redesigned levels Players now have the ability to write any object that comes to mind and modify it in any way they desire using adjectives to reach the goal in each level Adjectives can change the color size elements behaviors and many other aspects of the object they are describing Multiple adjectives can be combined together to produce incredibly creative objects allowing the players imagination to run wild for a truly unique and individualistic experience,Missing
"[12, 31]",143614,The Legend of Zelda: Skyward Sword HD,[130],75.7142649841586,The Legend of Zelda Skyward Sword HD is a remaster of the 2011 game Skyward Sword that features enhanced graphics and frame rate The game now has a standard resolution of 1080p an intuitive autosave function and a streamlined item description among other improvements,Born on an island suspended in the sky a young man called Link accepts his destiny to venture to the world below to save his childhood friend Zelda after being kidnapped and brought to an abandoned land
"[2, 9, 34]",1400,Professor Layton and the Last Specter,[20],75.69824512929584,Last Specter is the fourth game in the Professor Layton series and is a prequel that takes place three years before the first trilogy detailing how Professor Layton met his apprentice Luke Triton The game includes over 170 puzzles Professor Layton and the Last Specter also includes an additional roleplaying game entitled Professor Laytons London Life available from the start of the game London Life in which players interact with various characters from the series in a town called Little London was advertised to contain over 100 hours of content London Life was removed from the European versions of the game in order to prevent a significant delay of the games release for translation,Missing
"[12, 15, 16, 31]",18100,Pokémon Sun,[37],75.69316495474172,Pokémon Sun and Pokémon Moon trademarks were registered thus leaking the next Pokémon game titles to the public Pokémoncom confirmed the games would be for the Nintendo 3DS and released in holiday 2016 with a new world new Pokémon and new adventures  Pokémon Sun and Pokémon Moon will be the first games in the Pokémon series to allow players to choose from nine languages to play in In addition to English French German Italian Japanese Korean and Spanish players will now be able to play in both Traditional and Simplified Chinese,Embark on a new adventure as a Pokémon Trainer and catch battle and trade allnew Pokémon on the tropical islands of the Alola Region Discover the ZMoves and unleash these intense attacks in battle Call upon Pokémon with Poké Ride to discover new areas across the region and take on the Island Challenge Trials to become the Pokémon Champion  Choose one of three new partner Pokémon that will accompany you as you set out on an allnew adventure and discover new Pokémon and regional variant Pokémon in the Alola region Catch and train Pokémon as you encounter captains and kahunas of the 4 main Islands of the region Discover the mystery of the Legendary Pokémon while stopping Team Skull from causing chaos throughout the land
[13],6862,Pilotwings Resort,[37],75.69224554662354,Pilotwings Resort an aerial adventure featuring airplanes hang gliders and rocket belts Players soar above tropical Wuhu Island in 3D as they complete missions or snap pictures,Missing
"[5, 31]",4182,Star Wars: Rogue Squadron III - Rebel Strike,[21],75.67339822582173,Xwings Bwings speeder bikes ATSTs tauntaunsyoull have to master them all to save Luke Wedge Han Chewie and Leia from Darth Vader and his Imperial forces All new multiplayer modes include the entire Rogue Leader game in coop plus endurance capturethebase and dogfight modes  Cinematic realism takes you to new heights as you climb out of your cockpit to battle the Empire on foot in this thrilling third chapter of the Rogue Squadron series,Missing
[31],114760,Indiana Jones and the Last Crusade,[18],75.66229664672609,Indiana Jones and the Last Crusade is a video game for the NES based on the 1989 action and adventure movie of the same name In the game the player controls protagonist Indiana Jones going through levels taken directly from the film albeit with a shortened and simplified plot,STEP ON IT JUNIOR  Grab your bullwhip dust off your fedora and race into worlds of action intrigue and adventure Now you can become Indiana Jones and embark on the quest for the Holy Grail Travel across three continents with six action arcade sequences to rescue your dad recover lost relics and keep the Grail Diary safe from the Gestapo  Just like the real Indy you call the shots You decide where to search next Brunwald Castle Iskenderun The Temple The final adventures are the toughest Dad was right Against Nazis spies tanks and traitors you dont get a silver medal for finishing second
"[10, 33]",26816,Fast RMX,[130],75.63891752965188,The Nintendo Switch version of Fast Racing NEO  Race through a futuristic scifi world at incredible speeds in FAST RMX  Jump into the drivers seat of your antigravity vehicle and put your skills to the test in high octane competitions Challenge your friends to local splitscreen competitions or take part in online races against players from all around the world,Missing
