genres,id,name,platforms,rating,summary,storyline
[4],9149,Guilty Gear Dust Strikers,[20],49.93834471322568,The no holds barred scifi fighting franchise is reborn on the Nintendo DS Guilty Gear Dust Strikers features all 21 Guilty Gear characters from previous versions including SolBadbuy Potemkin May Dizzy and others in a battle that takes place on multiple levels across both DS screens Navigate different types of floors and traps as you battle against the computer or via wireless multiplayer connections 6 modes of play including Arcade Story VS Battle and mini games Customize the RoboKy character with various move sets in the RoboKy factory mode Battle your friends in 4player wireless versus matches where the last person standing moves on Master 10 minigames like Billiards ArmWrestling and Sword Practice that unlock more RoboKy moves Beware of poison fire thunder and bomb traps set to damage unaware opponents Special moves like Psych Burst Dust Attack and Roman Cancel all return in Guilty Gear Dust Strikers,Missing
"[8, 31]",11216,Chibi-Robo! Zip Lash,[37],49.92772356079939,ChibiRobo Zip Lash comes to the Nintendo 3DS system with a fresh new take on the franchise In this sidescrolling game ChibiRobo uses his plug and cord to whip enemies grapple onto ledges and swing across chasms Powerup the plug and cord to search for collectables and explore previously out of reach areas,Missing
"[5, 15, 16]",24945,Pokémon Dream Radar,[37],49.60703184571162,An augmented reality game about catching wild Pokémon that have become trapped in the Interdream Zone a realm between the dream world and reality Captured Pokémon can be transferred to Pokémon Black 2 or White 2,Missing
[10],46007,Top Gear 3000,[19],49.17866894099846,The last game of the Top Gear series for the SNES exceeds ordinary dimensions and goes into outer space Face the challenges found in 48 exciting tracks and become the best pilot in the entire galaxy Just like the previous games Top Gear 3000 comes with a password system that allows the player to continue a game in progress The upgrade system of Top Gear 2 gained new breath and now comes with newly designed parts ranging from tires to engines up to atomic turbos As players travel from one planet to another via spacecraft they race on various planets in different systems getting progressively harder The prize money earned in each race increases as does the price of new car parts Moreover the game comes with a versus mode which allows up to 4 players to race simultaneously via splitscreen,Missing
[31],21536,Transformers: Autobots,[20],49.08325064516625,Transformers Autobots is an actionadventure video game based on the 2007 live action film Transformers It is one of the Nintendo DS ports of Transformers The Game but follows a different storyline with 20 missions that focuses exclusively on the Autobots  The game has local multiplayer for up to 4 players and had an online multiplayer component called AllSpark Wars a weekly competition between players using points from challenge missions for control of 7 AllSpark fragments It required a separate account but had a clan system and online community forum The online component and community site were managed by Agora Games now WB Games New York,Missing
[31],4022,Muscle Champion: Kinnikutou Kessen,[21],49.0,Missing,Missing
[33],1707,WarioWare: Snapped!,[159],49.0,A downloadable WarioWare game for the DSi which lets the player use the camera to play a variety of absurd microgames,Missing
"[8, 31]",14529,Dragon's Lair,[18],48.88228057712872,Dragons Lair is a sidescrolling platform game based on the laserdisc game of the same name released for the Nintendo Entertainment System and developed by the MotiveTime group Plotwise the game is identical to the original  The game is a sidescroller with the character walking slowly Dirk can walk crawl or jump forward and he has an array of weapons that he can discover and use to dispose of enemies The controller layout is reversed from other mainstream NES titles with Select functioning as the Pausebutton while Start is used for the Candle object which helps reveal hidden weapons Also B is used for jumping and A for attacking the input of the A  B buttons is almost always the opposite in similar NES games  Two different versions were released later first for the Famicom with major improvements on playability and speed and a second one for PAL regions expanding upon the Famicom version with new enemies and cutscenes,Unlike the original Dragons Lair where gameplay depended on quick time events the player fully controls Dirk as he makes his way through the castle defeating enemies and avoiding obstacles to rescue Princess Daphne Dirk now has equipped throwing knives to launch at enemies rather than using his sword and the game features gold collectibles
"[4, 8, 25]",46250,Wolverine: Adamantium Rage,[19],48.66983005974684,Unbreakable Unstoppable Uncontrollable Its Wolverine in ADAMANTIUM RAGE Armed with an arsenal of slashing combat moves the lone XMan battles his way from the Weapon X lab to the sewers of New York City searching for clues to his mysterious past in the most dangerous adventure of his life But remember bub hes the best at what he does Nuff said,Missing
"[5, 13, 15, 32]",99878,Blocky Farm,[130],48.15089999999999,Blocky Farm is vegefriendly No animals are harmed during gameplay,Missing
"[9, 15]",47665,Yu-Gi-Oh! Zexal World Duel Carnival,[37],48.0,In YuGiOh Zexal World Duel Carnival you will relive the story of the from the first season of the animated series Play as yourself or one of eleven playable characters from the show each with their own storyline Earn an invite to the World Duel Carnival where you can battle with more than 40 duelists Players can enjoy a Story Mode and a Free Duel Mode where they can play with more than 5700 cards from the official YuGiOh trading card game,Missing
"[5, 7]",21141,Dream Trigger 3D,[37],48.0,Dream Trigger 3D is a shooter for the 3DS with a mixture of explosive graphics and nonstop action,Missing
[9],21053,Puchi Puchi Virus,[20],48.0,Missing,Missing
[14],21052,Super Dodgeball Brawlers,[20],48.0,Based on the classic Super Dodgeball released on the Nintendo Entertainment System Super Dodgeball Brawlers brings back the oldschool Kunio characters with an all new arsenal of super throws and attacks in an allout war for playground supremacy Super Dodgeball Brawlers has over 100 ballbusting special attacks Dish out a variety of pain with over 100 special attacks with their own special animations and effects like the Cactus Attack and Panda Shot The Perfect Game for Multiplayer Mayhem Compete in a traditional game of dodgeball against a friend or take part in a multiplayer street brawl with up to 8 players with a single Game Card Finally an open season for Violence If the oldfashioned way doesnt work for you you can now use punches kicks and even weapons against the opposing team,Missing
[8],20210,Rayman DS,[20],48.0,The character with no arms and no legs makes his debut on the Nintendo DS Rayman must defeat the pirates who have enslaved his world As Rayman youll travel through magical worlds where you can explore waterfalls sea caves and pirate hideouts Master Raymans special moves to progress through each challenging level The DSs bottom screen let you monitor your progress track your lums and keep an eye on Raymans health,Missing
[7],7089,Guitar Hero: On Tour - Decades,[20],47.76228016979988,Guitar Hero On Tour Decades expands the experience of Guitar Hero On Tour by letting you rock out to some of the biggest hits from the 70s 80s 90s and today Journey through rock history with decade themed characters and venues,Missing
Missing,91707,AFL Mascot Manor,[20],47.0,Its all about team spirit Choose between 16 team mascots each with their own superpowers Explore and conquer 48 fantasy environments using your Super Abilities Battle your enemies using Fiery Fists and Ground Smash or unleash your mascots special attack Face off against other team mascots in an epic bossbattle clash Find collect and trade AFL player cards to boost your team in the minimatch Fun mini games including an unlockable AFL minimatch,Missing
Missing,71901,Personal Trainer: Walking,[20],47.0,Nintendo has trained peoples brains and made fitness fun Now Personal Trainer Walking gives the simple act of walking a hightech twist,Missing
Missing,50582,Army Men: Air Combat - The Elite Missions,[21],47.0,Missing,Missing
